active_mode,atr,attached_payload,attempt,cancelled_algo_id,candle_ts,confirmations,current_exchange_stop,current_price,desired_mode,event,exchange_stop_algo_id,exchange_stop_price,exchange_stop_qty,exchange_stop_status,force_rest,inst_id,moved,new_mode,new_stop,old_exchange_stop,old_mode,old_stop,old_strategy_stop,operation,position_qty,qty,reason,requested_stop,response,response_code,side,status,strategy_price,strategy_stop_price,target_mode,target_stop,trade_id,ts
,0.0040000000000000036,,,,,,,,,STOP_ADOPTED_EXISTING,3424245993263415296,2.167,,active_confirmed,True,LPT-USDT-SWAP,,,,,,,,,,13682.0,,2.1260983774302002,,,short,active_confirmed,,2.1260983774302002,,,20260326_232929_LPT-USDT-SWAP_short,2026-03-26 23:39:57
,0.0040000000000000036,,,,,,,,,STOP_ADOPTED_EXISTING,3424245993263415296,2.167,,active_relinked,True,LPT-USDT-SWAP,,,,,,,,,,13682.0,,2.147,,,short,active_relinked,,2.1260983774302002,,,20260326_232929_LPT-USDT-SWAP_short,2026-03-26 23:39:59
,0.0040000000000000036,,,,,,,2.144,,STOP_AMEND_RELINKED,3424245993263415296,2.167,,active_relinked,,LPT-USDT-SWAP,,,,,,,,,,13682.0,health_align,2.147,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '', 'reqId': '', 'sCode': '51003', 'sMsg': 'Either client order ID or order ID is required.'}], 'msg': '', 'newCode': '', 'traceId': ''}",,short,,,2.1260983774302002,,,20260326_232929_LPT-USDT-SWAP_short,2026-03-26 23:39:59
,0.0040000000000000036,,,,,3,,2.144,,STOP_HEALTH_CONFIRMED,3424245993263415296,2.167,,active,,LPT-USDT-SWAP,,,,,,,,,,13682.0,,,,,short,,,2.1260983774302002,,,20260326_232929_LPT-USDT-SWAP_short,2026-03-26 23:40:04
,0.0015000000000000013,,,,,,,0.851,,STOP_HEALTH_CHECK,3424390213634703360,0.836,,partial_coverage_fault,,QTUM-USDT-SWAP,,,,,,,,,,6012.0,,,,,long,,,0.836,,,20260326_233301_QTUM-USDT-SWAP_long,2026-03-26 23:40:04
,0.0015000000000000013,,,,,,,,,STOP_ADOPTED_EXISTING,3424390213634703360,0.836,,active_confirmed,True,QTUM-USDT-SWAP,,,,,,,,,,6012.0,,0.836,,,long,active_confirmed,,0.836,,,20260326_233301_QTUM-USDT-SWAP_long,2026-03-26 23:40:06
,0.0015000000000000013,,,,,3,,0.851,,STOP_HEALTH_CONFIRMED,3424390213634703360,0.836,,active_confirmed,,QTUM-USDT-SWAP,,,,,,,,,,6012.0,,,,,long,,,0.836,,,20260326_233301_QTUM-USDT-SWAP_long,2026-03-26 23:40:06
,0.0015000000000000013,,1,,,,,0.852,ATR,STOP_RECOVERY_START,3424390213634703360,0.836,,active_confirmed,,QTUM-USDT-SWAP,,,,,,,,,,6012.0,manage_cycle_reconcile,,,,long,,,0.836,ATR,0.836,20260326_233301_QTUM-USDT-SWAP_long,2026-03-26 23:40:06
,0.0015000000000000013,,,,,,0.836,,,STOP_NOOP_AMEND_SKIPPED,3424390213634703360,0.836,,active_confirmed,,QTUM-USDT-SWAP,,,,,,,,,,6012.0,manage_cycle_reconcile,0.836,,,long,,,0.836,,,20260326_233301_QTUM-USDT-SWAP_long,2026-03-26 23:40:07
,0.0015000000000000013,,,,,,,0.852,ATR,STOP_RECOVERY_OK,3424390213634703360,0.836,,active,,QTUM-USDT-SWAP,,,,,,,,,,6012.0,manage_cycle_reconcile,,,,long,,,0.836,ATR,0.836,20260326_233301_QTUM-USDT-SWAP_long,2026-03-26 23:40:15
,0.10404999999999995,"{'trigger_px': 3.445, 'trigger_type': 'mark', 'current_price': 2.781, 'use_custom_algo_id': False}",,,,,,,,STOP_INIT_ATTACHED_REQUESTED,,0.0,,attach_pending,,NEO-USDT-SWAP,,,,,,,,,,907.0,entry_bootstrap_stop,3.445,,,short,,,3.445,,,20260326_234250_NEO-USDT-SWAP_short,2026-03-26 23:42:50
,0.0006050000000000028,,,,,,,0.3716,,STOP_HEALTH_CHECK,3424376341427208192,0.3657,,active,,XTZ-USDT-SWAP,,,,,,,,,,6968.0,,,,,long,,,0.371552227324914,,,20260326_232927_XTZ-USDT-SWAP_long,2026-03-26 23:42:50
,0.0006050000000000028,,,,,,,,,STOP_ADOPTED_EXISTING,3424376341427208192,0.3657,,active_confirmed,True,XTZ-USDT-SWAP,,,,,,,,,,6968.0,,0.371552227324914,,,long,active_confirmed,,0.371552227324914,,,20260326_232927_XTZ-USDT-SWAP_long,2026-03-26 23:42:51
,0.0006050000000000028,,,,,,,,,STOP_ADOPTED_EXISTING,3424376341427208192,0.3657,,active_relinked,True,XTZ-USDT-SWAP,,,,,,,,,,6968.0,,0.3707,,,long,active_relinked,,0.371552227324914,,,20260326_232927_XTZ-USDT-SWAP_long,2026-03-26 23:42:53
,0.0006050000000000028,,,,,,,0.3716,,STOP_AMEND_RELINKED,3424376341427208192,0.3657,,active_relinked,,XTZ-USDT-SWAP,,,,,,,,,,6968.0,health_align,0.3707,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '', 'reqId': '', 'sCode': '51003', 'sMsg': 'Either client order ID or order ID is required.'}], 'msg': '', 'newCode': '', 'traceId': ''}",,long,,,0.371552227324914,,,20260326_232927_XTZ-USDT-SWAP_long,2026-03-26 23:42:53
,0.0006050000000000028,,,,,4,,0.3716,,STOP_HEALTH_CONFIRMED,3424376341427208192,0.3657,,active,,XTZ-USDT-SWAP,,,,,,,,,,6968.0,,,,,long,,,0.371552227324914,,,20260326_232927_XTZ-USDT-SWAP_long,2026-03-26 23:42:58
,0.0006050000000000028,,,,1774557300000,,,0.3716,,STOP_STRATEGY_RECALC,3424376341427208192,0.3657,,active,,XTZ-USDT-SWAP,,,,,,,,,,6968.0,,,,,long,,0.3716,0.371552227324914,,,20260326_232927_XTZ-USDT-SWAP_long,2026-03-26 23:42:58
ATR,0.0006050000000000028,,,,,,,0.3716,ATR,STOP_STRATEGY_NO_CHANGE,3424376341427208192,0.3657,,active,,XTZ-USDT-SWAP,,,,,,,,,,6968.0,closed_candle,0.371552227324914,,,long,,,0.371552227324914,ATR,,20260326_232927_XTZ-USDT-SWAP_long,2026-03-26 23:42:58
,0.00024000000000000028,,,,,,,0.0305,,STOP_HEALTH_CHECK,3424362324935655424,0.0354,,active_relinked,,YGG-USDT-SWAP,,,,,,,,,,364885.0,,,,,short,,,0.0353,,,20260326_232927_YGG-USDT-SWAP_short,2026-03-26 23:42:59
,0.00024000000000000028,,,,,,,,,STOP_ADOPTED_EXISTING,3424362324935655424,0.0354,,active_confirmed,True,YGG-USDT-SWAP,,,,,,,,,,364885.0,,0.0353,,,short,active_confirmed,,0.0353,,,20260326_232927_YGG-USDT-SWAP_short,2026-03-26 23:43:00
,0.00024000000000000028,,,,,,,,,STOP_ADOPTED_EXISTING,3424362324935655424,0.0354,,active_relinked,True,YGG-USDT-SWAP,,,,,,,,,,364885.0,,0.0353,,,short,active_relinked,,0.0353,,,20260326_232927_YGG-USDT-SWAP_short,2026-03-26 23:43:02
,0.00024000000000000028,,,,,,,0.0305,,STOP_AMEND_RELINKED,3424362324935655424,0.0354,,active_relinked,,YGG-USDT-SWAP,,,,,,,,,,364885.0,health_align,0.0353,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '', 'reqId': '', 'sCode': '51003', 'sMsg': 'Either client order ID or order ID is required.'}], 'msg': '', 'newCode': '', 'traceId': ''}",,short,,,0.0353,,,20260326_232927_YGG-USDT-SWAP_short,2026-03-26 23:43:02
,0.00024000000000000028,,,,,4,,0.0305,,STOP_HEALTH_CONFIRMED,3424362324935655424,0.0354,,active,,YGG-USDT-SWAP,,,,,,,,,,364885.0,,,,,short,,,0.0353,,,20260326_232927_YGG-USDT-SWAP_short,2026-03-26 23:43:07
,0.0002700000000000003,,,,1774557300000,,,0.0305,,STOP_STRATEGY_RECALC,3424362324935655424,0.0354,,active,,YGG-USDT-SWAP,,,,,,,,,,364885.0,,,,,short,,0.0311,0.0353,,,20260326_232927_YGG-USDT-SWAP_short,2026-03-26 23:43:07
TURTLE,0.0002700000000000003,,,,,,,0.0311,TURTLE,STOP_STRATEGY_NO_CHANGE,3424362324935655424,0.0354,,active,,YGG-USDT-SWAP,,,,,,,,,,364885.0,closed_candle,0.0353,,,short,,,0.0353,TURTLE,,20260326_232927_YGG-USDT-SWAP_short,2026-03-26 23:43:07
,0.00033950000000000093,,,,,,,0.17356,,STOP_HEALTH_CHECK,3424278145925464064,0.17497,,active,,XLM-USDT-SWAP,,,,,,,,,,156.37,,,,,short,,,0.1722020012790178,,,20260326_232928_XLM-USDT-SWAP_short,2026-03-26 23:43:07
,0.00033950000000000093,,,,,,,,,STOP_ADOPTED_EXISTING,3424278145925464064,0.17497,,active_confirmed,True,XLM-USDT-SWAP,,,,,,,,,,156.37,,0.1722020012790178,,,short,active_confirmed,,0.1722020012790178,,,20260326_232928_XLM-USDT-SWAP_short,2026-03-26 23:43:08
,0.00033950000000000093,,,,,,,,,STOP_ADOPTED_EXISTING,3424278145925464064,0.17497,,active_relinked,True,XLM-USDT-SWAP,,,,,,,,,,156.37,,0.17367,,,short,active_relinked,,0.1722020012790178,,,20260326_232928_XLM-USDT-SWAP_short,2026-03-26 23:43:10
,0.00033950000000000093,,,,,,,0.17356,,STOP_AMEND_RELINKED,3424278145925464064,0.17497,,active_relinked,,XLM-USDT-SWAP,,,,,,,,,,156.37,health_align,0.17367,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '', 'reqId': '', 'sCode': '51003', 'sMsg': 'Either client order ID or order ID is required.'}], 'msg': '', 'newCode': '', 'traceId': ''}",,short,,,0.1722020012790178,,,20260326_232928_XLM-USDT-SWAP_short,2026-03-26 23:43:10
,0.00033950000000000093,,,,,4,,0.17356,,STOP_HEALTH_CONFIRMED,3424278145925464064,0.17497,,active,,XLM-USDT-SWAP,,,,,,,,,,156.37,,,,,short,,,0.1722020012790178,,,20260326_232928_XLM-USDT-SWAP_short,2026-03-26 23:43:16
,0.00032999999999999973,,,,1774557300000,,,0.17356,,STOP_STRATEGY_RECALC,3424278145925464064,0.17497,,active,,XLM-USDT-SWAP,,,,,,,,,,156.37,,,,,short,,0.17356,0.1722020012790178,,,20260326_232928_XLM-USDT-SWAP_short,2026-03-26 23:43:16
ATR,0.00032999999999999973,,,,,,,0.17356,ATR,STOP_STRATEGY_NO_CHANGE,3424278145925464064,0.17497,,active,,XLM-USDT-SWAP,,,,,,,,,,156.37,closed_candle,0.1721900012790178,,,short,,,0.1722020012790178,ATR,,20260326_232928_XLM-USDT-SWAP_short,2026-03-26 23:43:16
,0.0004899999999999974,,,,,,,0.22,,STOP_HEALTH_CHECK,3424272462643544064,0.2235,,active,,CRV-USDT-SWAP,,,,,,,,,,12502.0,,,,,short,,,0.21769999999999998,,,20260326_232928_CRV-USDT-SWAP_short,2026-03-26 23:43:16
,0.0004899999999999974,,,,,,,,,STOP_ADOPTED_EXISTING,3424272462643544064,0.2235,,active_confirmed,True,CRV-USDT-SWAP,,,,,,,,,,12502.0,,0.21769999999999998,,,short,active_confirmed,,0.21769999999999998,,,20260326_232928_CRV-USDT-SWAP_short,2026-03-26 23:43:18
,0.0004899999999999974,,,,,,,,,STOP_ADOPTED_EXISTING,3424272462643544064,0.2235,,active_relinked,True,CRV-USDT-SWAP,,,,,,,,,,12502.0,,0.2203,,,short,active_relinked,,0.21769999999999998,,,20260326_232928_CRV-USDT-SWAP_short,2026-03-26 23:43:19
,0.0004899999999999974,,,,,,,0.22,,STOP_AMEND_RELINKED,3424272462643544064,0.2235,,active_relinked,,CRV-USDT-SWAP,,,,,,,,,,12502.0,health_align,0.2203,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '', 'reqId': '', 'sCode': '51003', 'sMsg': 'Either client order ID or order ID is required.'}], 'msg': '', 'newCode': '', 'traceId': ''}",,short,,,0.21769999999999998,,,20260326_232928_CRV-USDT-SWAP_short,2026-03-26 23:43:19
,0.0004899999999999974,,,,,4,,0.22,,STOP_HEALTH_CONFIRMED,3424272462643544064,0.2235,,active,,CRV-USDT-SWAP,,,,,,,,,,12502.0,,,,,short,,,0.21769999999999998,,,20260326_232928_CRV-USDT-SWAP_short,2026-03-26 23:43:25
,0.0005199999999999982,,,,1774557300000,,,0.22,,STOP_STRATEGY_RECALC,3424272462643544064,0.2235,,active,,CRV-USDT-SWAP,,,,,,,,,,12502.0,,,,,short,,0.2194,0.21769999999999998,,,20260326_232928_CRV-USDT-SWAP_short,2026-03-26 23:43:25
ATR,0.0005199999999999982,,,,,,,0.2194,ATR,STOP_STRATEGY_NO_CHANGE,3424272462643544064,0.2235,,active,,CRV-USDT-SWAP,,,,,,,,,,12502.0,closed_candle,0.21769999999999998,,,short,,,0.21769999999999998,ATR,,20260326_232928_CRV-USDT-SWAP_short,2026-03-26 23:43:25
,0.24949999999999975,,,,,,,86.6,,STOP_HEALTH_CHECK,3424272416506200064,87.87,,active_relinked,,SOL-USDT-SWAP,,,,,,,,,,32.05,,,,,short,,,86.057,,,20260326_232929_SOL-USDT-SWAP_short,2026-03-26 23:43:25
,0.24949999999999975,,,,,,,,,STOP_ADOPTED_EXISTING,3424272416506200064,87.87,,active_confirmed,True,SOL-USDT-SWAP,,,,,,,,,,32.05,,86.057,,,short,active_confirmed,,86.057,,,20260326_232929_SOL-USDT-SWAP_short,2026-03-26 23:43:26
,0.24949999999999975,,,,,,,,,STOP_ADOPTED_EXISTING,3424272416506200064,87.87,,active_relinked,True,SOL-USDT-SWAP,,,,,,,,,,32.05,,86.65,,,short,active_relinked,,86.057,,,20260326_232929_SOL-USDT-SWAP_short,2026-03-26 23:43:28
,0.24949999999999975,,,,,,,86.6,,STOP_AMEND_RELINKED,3424272416506200064,87.87,,active_relinked,,SOL-USDT-SWAP,,,,,,,,,,32.05,health_align,86.65,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '', 'reqId': '', 'sCode': '51003', 'sMsg': 'Either client order ID or order ID is required.'}], 'msg': '', 'newCode': '', 'traceId': ''}",,short,,,86.057,,,20260326_232929_SOL-USDT-SWAP_short,2026-03-26 23:43:28
,0.24949999999999975,,,,,4,,86.6,,STOP_HEALTH_CONFIRMED,3424272416506200064,87.87,,active,,SOL-USDT-SWAP,,,,,,,,,,32.05,,,,,short,,,86.057,,,20260326_232929_SOL-USDT-SWAP_short,2026-03-26 23:43:34
,0.25049999999999956,,,,1774557300000,,,86.6,,STOP_STRATEGY_RECALC,3424272416506200064,87.87,,active,,SOL-USDT-SWAP,,,,,,,,,,32.05,,,,,short,,86.61,86.057,,,20260326_232929_SOL-USDT-SWAP_short,2026-03-26 23:43:34
ATR,0.25049999999999956,,,,,,,86.61,ATR,STOP_STRATEGY_NO_CHANGE,3424272416506200064,87.87,,active,,SOL-USDT-SWAP,,,,,,,,,,32.05,closed_candle,86.057,,,short,,,86.057,ATR,,20260326_232929_SOL-USDT-SWAP_short,2026-03-26 23:43:34
,0.005799999999999939,,,,,,,2.954,,STOP_HEALTH_CHECK,3424266005126660096,2.973,,active,,INJ-USDT-SWAP,,,,,,,,,,9636.0,,,,,short,,,2.93454699045247,,,20260326_232929_INJ-USDT-SWAP_short,2026-03-26 23:43:34
,0.005799999999999939,,,,,,,,,STOP_ADOPTED_EXISTING,3424266005126660096,2.973,,active_confirmed,True,INJ-USDT-SWAP,,,,,,,,,,9636.0,,2.93454699045247,,,short,active_confirmed,,2.93454699045247,,,20260326_232929_INJ-USDT-SWAP_short,2026-03-26 23:43:35
,0.005799999999999939,,,,,,,,,STOP_ADOPTED_EXISTING,3424266005126660096,2.973,,active_relinked,True,INJ-USDT-SWAP,,,,,,,,,,9636.0,,2.957,,,short,active_relinked,,2.93454699045247,,,20260326_232929_INJ-USDT-SWAP_short,2026-03-26 23:43:37
,0.005799999999999939,,,,,,,2.954,,STOP_AMEND_RELINKED,3424266005126660096,2.973,,active_relinked,,INJ-USDT-SWAP,,,,,,,,,,9636.0,health_align,2.957,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '', 'reqId': '', 'sCode': '51003', 'sMsg': 'Either client order ID or order ID is required.'}], 'msg': '', 'newCode': '', 'traceId': ''}",,short,,,2.93454699045247,,,20260326_232929_INJ-USDT-SWAP_short,2026-03-26 23:43:37
,0.005799999999999939,,,,,4,,2.954,,STOP_HEALTH_CONFIRMED,3424266005126660096,2.973,,active,,INJ-USDT-SWAP,,,,,,,,,,9636.0,,,,,short,,,2.93454699045247,,,20260326_232929_INJ-USDT-SWAP_short,2026-03-26 23:43:43
,0.005799999999999939,,,,1774557300000,,,2.954,,STOP_STRATEGY_RECALC,3424266005126660096,2.973,,active,,INJ-USDT-SWAP,,,,,,,,,,9636.0,,,,,short,,2.957,2.93454699045247,,,20260326_232929_INJ-USDT-SWAP_short,2026-03-26 23:43:43
ATR,0.005799999999999939,,,,,,,2.957,ATR,STOP_STRATEGY_NO_CHANGE,3424266005126660096,2.973,,active,,INJ-USDT-SWAP,,,,,,,,,,9636.0,closed_candle,2.93454699045247,,,short,,,2.93454699045247,ATR,,20260326_232929_INJ-USDT-SWAP_short,2026-03-26 23:43:43
,0.0040000000000000036,,,,,,,2.144,,STOP_HEALTH_CHECK,3424245993263415296,2.167,,active,,LPT-USDT-SWAP,,,,,,,,,,13682.0,,,,,short,,,2.1260983774302002,,,20260326_232929_LPT-USDT-SWAP_short,2026-03-26 23:43:44
,0.0040000000000000036,,,,,,,,,STOP_ADOPTED_EXISTING,3424245993263415296,2.167,,active_confirmed,True,LPT-USDT-SWAP,,,,,,,,,,13682.0,,2.1260983774302002,,,short,active_confirmed,,2.1260983774302002,,,20260326_232929_LPT-USDT-SWAP_short,2026-03-26 23:43:45
,0.0040000000000000036,,,,,,,,,STOP_ADOPTED_EXISTING,3424245993263415296,2.167,,active_relinked,True,LPT-USDT-SWAP,,,,,,,,,,13682.0,,2.146,,,short,active_relinked,,2.1260983774302002,,,20260326_232929_LPT-USDT-SWAP_short,2026-03-26 23:43:47
,0.0040000000000000036,,,,,,,2.144,,STOP_AMEND_RELINKED,3424245993263415296,2.167,,active_relinked,,LPT-USDT-SWAP,,,,,,,,,,13682.0,health_align,2.146,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '', 'reqId': '', 'sCode': '51003', 'sMsg': 'Either client order ID or order ID is required.'}], 'msg': '', 'newCode': '', 'traceId': ''}",,short,,,2.1260983774302002,,,20260326_232929_LPT-USDT-SWAP_short,2026-03-26 23:43:47
,0.0040000000000000036,,,,,4,,2.144,,STOP_HEALTH_CONFIRMED,3424245993263415296,2.167,,active,,LPT-USDT-SWAP,,,,,,,,,,13682.0,,,,,short,,,2.1260983774302002,,,20260326_232929_LPT-USDT-SWAP_short,2026-03-26 23:43:52
,0.003849999999999998,,,,1774557300000,,,2.144,,STOP_STRATEGY_RECALC,3424245993263415296,2.167,,active,,LPT-USDT-SWAP,,,,,,,,,,13682.0,,,,,short,,2.144,2.1260983774302002,,,20260326_232929_LPT-USDT-SWAP_short,2026-03-26 23:43:52
ATR,0.003849999999999998,,,,,,,2.144,ATR,STOP_STRATEGY_NO_CHANGE,3424245993263415296,2.167,,active,,LPT-USDT-SWAP,,,,,,,,,,13682.0,closed_candle,2.1257983774302,,,short,,,2.1260983774302002,ATR,,20260326_232929_LPT-USDT-SWAP_short,2026-03-26 23:43:52
,0.0015000000000000013,,,,,,,0.851,,STOP_HEALTH_CHECK,3424390213634703360,0.836,,active,,QTUM-USDT-SWAP,,,,,,,,,,6012.0,,,,,long,,,0.836,,,20260326_233301_QTUM-USDT-SWAP_long,2026-03-26 23:43:53
,0.0015000000000000013,,,,,,,,,STOP_ADOPTED_EXISTING,3424390213634703360,0.836,,active_confirmed,True,QTUM-USDT-SWAP,,,,,,,,,,6012.0,,0.836,,,long,active_confirmed,,0.836,,,20260326_233301_QTUM-USDT-SWAP_long,2026-03-26 23:43:54
,0.0015000000000000013,,,,,4,,0.851,,STOP_HEALTH_CONFIRMED,3424390213634703360,0.836,,active_confirmed,,QTUM-USDT-SWAP,,,,,,,,,,6012.0,,,,,long,,,0.836,,,20260326_233301_QTUM-USDT-SWAP_long,2026-03-26 23:43:54
,0.0015500000000000015,,1,,,,,0.851,ATR,STOP_RECOVERY_START,3424390213634703360,0.836,,active_confirmed,,QTUM-USDT-SWAP,,,,,,,,,,6012.0,manage_cycle_reconcile,,,,long,,,0.836,ATR,0.8489,20260326_233301_QTUM-USDT-SWAP_long,2026-03-26 23:43:54
,0.0015500000000000015,,,,,,,,,STOP_ADOPTED_EXISTING,3424390213634703360,0.836,,active,False,QTUM-USDT-SWAP,,,,,,,,,,6012.0,,0.848,,,long,active,,0.836,,,20260326_233301_QTUM-USDT-SWAP_long,2026-03-26 23:43:56
,0.0015500000000000015,,,,,,,,,STOP_PARTIAL_COVERAGE_FAULT,3424390213634703360,0.836,3006.0,active,,QTUM-USDT-SWAP,,,,,,,,,6012.0,6012.0,manage_cycle_reconcile,0.848,,,long,,,0.836,,,20260326_233301_QTUM-USDT-SWAP_long,2026-03-26 23:43:56
,0.0015500000000000015,,,,,,,0.851,,STOP_FORCE_REPLACE,3424390213634703360,0.836,,active,,QTUM-USDT-SWAP,,,,,,,,,,6012.0,manage_cycle_reconcile,0.848,,,long,,,0.836,,,20260326_233301_QTUM-USDT-SWAP_long,2026-03-26 23:43:56
,0.0015500000000000015,,,3424390213634703360,,,,,,STOP_CANCELLED,3424390213634703360,0.836,,active,,QTUM-USDT-SWAP,,,,,,,,,,6012.0,force_replace:manage_cycle_reconcile,,,,long,,,0.836,,,20260326_233301_QTUM-USDT-SWAP_long,2026-03-26 23:43:57
,0.0015500000000000015,,1,,,,,,,STOP_PLACED,3424412358385418240,0.848,,active,,QTUM-USDT-SWAP,,,,,,,,,,6012.0,manage_cycle_reconcile,0.848,,0,long,,,0.836,,,20260326_233301_QTUM-USDT-SWAP_long,2026-03-26 23:44:01
,0.0015500000000000015,,,,,,,0.851,ATR,STOP_RECOVERY_OK,3424412358385418240,0.848,,active,,QTUM-USDT-SWAP,,,,,,,,,,6012.0,manage_cycle_reconcile,,,,long,,,0.836,ATR,0.8489,20260326_233301_QTUM-USDT-SWAP_long,2026-03-26 23:44:10
,0.0015500000000000015,,,,1774557300000,,,0.851,,STOP_STRATEGY_RECALC,3424412358385418240,0.848,,active,,QTUM-USDT-SWAP,,,,,,,,,,6012.0,,,,,long,,0.851,0.836,,,20260326_233301_QTUM-USDT-SWAP_long,2026-03-26 23:44:11
,0.0015500000000000015,,,,,,0.848,,,STOP_NOOP_AMEND_SKIPPED,3424412358385418240,0.848,,active,,QTUM-USDT-SWAP,,,,,,,,,,6012.0,atr_update,0.848,,,long,,,0.836,,,20260326_233301_QTUM-USDT-SWAP_long,2026-03-26 23:44:11
,0.0015500000000000015,,,,,,,0.851,,STOP_MOVED,3424412358385418240,0.848,,active,,QTUM-USDT-SWAP,,,0.8489,0.848,,,0.836,,,6012.0,atr_update,,,,long,,,0.836,,,20260326_233301_QTUM-USDT-SWAP_long,2026-03-26 23:44:11
,0.10404999999999995,,,,,,,2.781,,STOP_INIT_CONFIRMED,3424409967263039488,3.445,,active,,NEO-USDT-SWAP,,,,,,,,,,907.0,,3.445,,,short,,,3.445,,,20260326_234250_NEO-USDT-SWAP_short,2026-03-26 23:44:12
,0.10404999999999995,,,,,,,2.781,,STOP_HEALTH_CHECK,3424409967263039488,3.445,,active,,NEO-USDT-SWAP,,,,,,,,,,907.0,,,,,short,,,3.445,,,20260326_234250_NEO-USDT-SWAP_short,2026-03-26 23:44:12
,0.10404999999999995,,,,,,,,,STOP_ADOPTED_EXISTING,3424409967263039488,3.445,,active_confirmed,True,NEO-USDT-SWAP,,,,,,,,,,907.0,,3.445,,,short,active_confirmed,,3.445,,,20260326_234250_NEO-USDT-SWAP_short,2026-03-26 23:44:13
,0.10404999999999995,,,,,2,,2.781,,STOP_HEALTH_CONFIRMED,3424409967263039488,3.445,,active_confirmed,,NEO-USDT-SWAP,,,,,,,,,,907.0,,,,,short,,,3.445,,,20260326_234250_NEO-USDT-SWAP_short,2026-03-26 23:44:13
,0.10404999999999995,,1,,,,,2.781,ATR,STOP_RECOVERY_START,3424409967263039488,3.445,,active_confirmed,,NEO-USDT-SWAP,,,,,,,,,,907.0,manage_cycle_reconcile,,,,short,,,3.445,ATR,3.445,20260326_234250_NEO-USDT-SWAP_short,2026-03-26 23:44:13
,0.10404999999999995,,,,,,,2.781,ATR,STOP_RECOVERY_OK,3424409967263039488,3.445,,recovered,,NEO-USDT-SWAP,,,,,,,,,,907.0,manage_cycle_reconcile,,,,short,,,3.445,ATR,3.445,20260326_234250_NEO-USDT-SWAP_short,2026-03-26 23:44:15
,0.10404999999999995,,,,1774557300000,,,2.781,,STOP_STRATEGY_RECALC,3424409967263039488,3.445,,recovered,,NEO-USDT-SWAP,,,,,,,,,,907.0,,,,,short,,2.781,3.445,,,20260326_234250_NEO-USDT-SWAP_short,2026-03-26 23:44:15
ATR,0.10404999999999995,,,,,,,2.781,ATR,STOP_STRATEGY_NO_CHANGE,3424409967263039488,3.445,,recovered,,NEO-USDT-SWAP,,,,,,,,,,907.0,closed_candle,3.445,,,short,,,3.445,ATR,,20260326_234250_NEO-USDT-SWAP_short,2026-03-26 23:44:15
