atr,body_atr,body_to_range_ratio,breakout_buffer_atr_actual,breakout_level,channel_width_atr,close_beyond_channel_atr,distance_from_breakout_level_atr,donchian_high,donchian_low,entry_mode,entry_price,event,fresh_breakout_true_false,inst_id,side,system_name,timeframe,ts
0.0076,1.578947,1.0,0.657895,4.813,10.657895,1.052632,0.657895,4.894,4.813,minimal,4.808,breakout_quality,True,AUCTION-USDT-SWAP,short,Turtle 55,5m,2026-03-23 21:28:30
0.2535,0.631164,0.592593,0.473373,69.85,4.023669,0.078895,0.473373,69.85,68.83,minimal,69.97,breakout_quality,True,XAG-USDT-SWAP,long,Turtle 20,5m,2026-03-23 21:30:50
0.0034,1.882353,0.888889,0.764706,1.308,3.676471,0.147059,0.764706,1.308,1.2955,minimal,1.3106,breakout_quality,True,NEAR-USDT-SWAP,long,Turtle 20,5m,2026-03-23 21:38:15
0.0001615,1.486068,0.888889,0.557276,0.0605,3.591331,0.123839,0.557276,0.0605,0.05992,minimal,0.06059,breakout_quality,True,CFX-USDT-SWAP,long,Turtle 20,5m,2026-03-23 21:38:19
0.0009,1.111111,1.0,2.222222,0.87,4.444444,1.111111,2.222222,0.87,0.866,minimal,0.872,breakout_quality,True,QTUM-USDT-SWAP,long,Turtle 20,5m,2026-03-23 21:38:23
0.00012,2.5,1.0,0.833333,0.0803,5.833333,0.833333,0.833333,0.0803,0.0796,minimal,0.0804,breakout_quality,True,SAND-USDT-SWAP,long,Turtle 20,5m,2026-03-23 21:38:28
0.0029,1.724138,1.0,1.034483,2.211,5.862069,0.344828,1.034483,2.211,2.194,minimal,2.214,breakout_quality,True,LPT-USDT-SWAP,long,Turtle 20,5m,2026-03-23 21:38:32
