avg_px,hybrid_stop_mode,inst_id,last_px,peak_pnl_pct,pnl_pct,position_age_sec,qty,reconciler_interval_sec,side,sync_status,system_name,trade_id,trend_hold_state,turtle_exit_period
70.095,DONCHIAN_ACTIVE,XAG-USDT-SWAP,70.15,0.149796704472487,0.149796704472487,0,8528.0,10,long,SYNC_OK,Turtle 20,20260323_213047_XAG-USDT-SWAP_long,,10
1.3106,ATR_INITIAL,NEAR-USDT-SWAP,1.3099,0.0,0.0,0,225.0,10,long,SYNC_OK,Turtle 20,20260323_213811_NEAR-USDT-SWAP_long,,10
0.06059,ATR_INITIAL,CFX-USDT-SWAP,0.06061,0.03300874731803794,0.0,0,4810.1,10,long,SYNC_OK,Turtle 20,20260323_213815_CFX-USDT-SWAP_long,,10
0.872,ATR_INITIAL,QTUM-USDT-SWAP,0.875,0.34403669724770675,0.0,0,3303.0,10,long,SYNC_OK,Turtle 20,20260323_213820_QTUM-USDT-SWAP_long,,10
0.0804,ATR_INITIAL,SAND-USDT-SWAP,0.08,0.0,0.0,0,3557.0,10,long,SYNC_DRIFT,Turtle 20,20260323_213824_SAND-USDT-SWAP_long,,10
2.214,ATR_INITIAL,LPT-USDT-SWAP,2.214,0.0,0.0,0,12827.0,10,long,STOP_MISSING,Turtle 20,20260323_213829_LPT-USDT-SWAP_long,,10
