details,event_type,inst_id,reason_code,timestamp
,filter_diagnostics,,unknown,2026-03-23 21:19:03
"{""ts"": ""2026-03-23 21:19:03"", ""event"": ""filter_diagnostics"", ""scan_universe_total"": 109, ""blacklist_count"": 0, ""blocked_count"": 0, ""temp_blocked_count"": 0, ""illiquid_count"": 0, ""stopout_cooldown_count"": 0, ""hard_blocked_unique_count"": 0, ""execution_watchlist_count"": 0, ""open_positions_count"": 0, ""available_after_bans_count"": 109, ""trade_ready_count"": 4, ""scanner_total"": 109, ""scanner_scanned"": 12, ""scanner_ready"": 12, ""scanner_pending"": 97, ""scanner_failed"": 0, ""scanner_allowed"": 7, ""scanner_blocked"": 5, ""scanner_dead"": 2, ""scanner_saw"": 0, ""scanner_ripping"": 3, ""scanner_status_text"": ""SCANNING"", ""scanner_safe"": 7, ""scanner_caution"": 0, ""scanner_risky"": 5, ""scanner_blacklist"": 5, ""scanner_exec_watch"": 3, ""scanner_admitted"": 7, ""signal_funnel"": {""cycle_id"": 2, ""instruments_scanned"": 0, ""prefilter_skipped"": 0, ""warmup_rejected"": 0, ""flat_filter_rejected"": 0, ""structure_rejected"": 0, ""trend_rejected"": 0, ""liquidity_rejected"": 0, ""breakout_rejected"": 0, ""other_rejected"": 0, ""candidates"": 0, ""ranked_candidates"": 0, ""orders_sent"": 0, ""entry_failed"": 0, ""manual_skipped"": 0, ""opened"": 0}}",filter_diagnostics,,,2026-03-23 21:19:03
,filter_diagnostics,,unknown,2026-03-23 21:35:37
"{""ts"": ""2026-03-23 21:35:37"", ""event"": ""filter_diagnostics"", ""scan_universe_total"": 109, ""blacklist_count"": 0, ""blocked_count"": 0, ""temp_blocked_count"": 0, ""illiquid_count"": 0, ""stopout_cooldown_count"": 0, ""hard_blocked_unique_count"": 0, ""execution_watchlist_count"": 0, ""open_positions_count"": 1, ""available_after_bans_count"": 109, ""trade_ready_count"": 12, ""scanner_total"": 109, ""scanner_scanned"": 109, ""scanner_ready"": 109, ""scanner_pending"": 0, ""scanner_failed"": 0, ""scanner_allowed"": 49, ""scanner_blocked"": 60, ""scanner_dead"": 16, ""scanner_saw"": 0, ""scanner_ripping"": 44, ""scanner_status_text"": ""READY"", ""scanner_safe"": 49, ""scanner_caution"": 0, ""scanner_risky"": 60, ""scanner_blacklist"": 60, ""scanner_exec_watch"": 44, ""scanner_admitted"": 49, ""signal_funnel"": {""cycle_id"": 8, ""instruments_scanned"": 18, ""prefilter_skipped"": 91, ""warmup_rejected"": 0, ""flat_filter_rejected"": 0, ""structure_rejected"": 0, ""trend_rejected"": 0, ""liquidity_rejected"": 0, ""breakout_rejected"": 19, ""other_rejected"": 0, ""candidates"": 0, ""ranked_candidates"": 0, ""orders_sent"": 0, ""entry_failed"": 0, ""manual_skipped"": 0, ""opened"": 0}}",filter_diagnostics,,,2026-03-23 21:35:37
