atr,body_atr,body_to_range_ratio,breakout_buffer_atr_actual,breakout_level,channel_width_atr,close_beyond_channel_atr,distance_from_breakout_level_atr,donchian_high,donchian_low,entry_mode,entry_price,event,fresh_breakout_true_false,inst_id,side,system_name,timeframe,ts
0.0004345,2.278481,0.363971,2.224554,0.17285,5.040276,0.414269,2.224554,0.17504,0.17285,minimal,0.17188343,breakout_quality,True,XLM-USDT-SWAP,short,Turtle 20,5m,2026-03-18 14:34:04
0.127,1.732283,0.594595,1.100981,57.38,5.905512,0.629921,1.100981,58.13,57.38,minimal,57.24017544,breakout_quality,True,LTC-USDT-SWAP,short,Turtle 20,5m,2026-03-18 14:34:08
0.003105,0.869565,0.642857,0.096618,0.0814,1.481481,0.032206,-0.096618,0.086,0.0814,minimal,0.0817,breakout_quality,True,2Z-USDT-SWAP,short,Turtle 55,5m,2026-03-18 14:35:23
0.000155,0.580645,0.75,1.853268,0.06007,17.225806,0.451613,1.853268,0.06274,0.06007,minimal,0.05978274,breakout_quality,True,MINA-USDT-SWAP,short,Turtle 55,5m,2026-03-18 15:09:23
0.000172,1.511628,1.0,1.103817,0.05978,17.209302,1.104651,1.103817,0.06274,0.05978,minimal,0.05959014,breakout_quality,True,MINA-USDT-SWAP,short,Turtle 55,5m,2026-03-18 15:20:29
0.0033,0.30303,0.232558,0.060606,0.0852,1.30303,0.060606,0.060606,0.0852,0.0809,minimal,0.0854,breakout_quality,True,2Z-USDT-SWAP,long,Turtle 20,5m,2026-03-18 15:30:23
1.2,2.916667,0.76087,1.333333,458.3,10.583333,1.25,1.333333,471.0,458.3,minimal,456.7,breakout_quality,True,BCH-USDT-SWAP,short,Turtle 55,5m,2026-03-18 15:35:20
0.000385,1.948052,0.789474,1.558442,0.09655,12.077922,1.428571,1.558442,0.1012,0.09655,minimal,0.09595,breakout_quality,True,DOGE-USDT-SWAP,short,Turtle 55,5m,2026-03-18 15:35:28
0.0001945,1.388175,0.54,1.167079,0.05959,16.195373,0.66838,1.167079,0.06274,0.05959,minimal,0.059363,breakout_quality,True,MINA-USDT-SWAP,short,Turtle 55,5m,2026-03-18 15:40:12
0.003365,0.802377,1.0,0.624071,0.086,1.515602,0.594354,0.624071,0.086,0.0809,minimal,0.0881,breakout_quality,True,2Z-USDT-SWAP,long,Turtle 55,5m,2026-03-18 15:40:16
1.765,0.736544,0.132653,0.778862,455.7,8.328612,0.509915,0.778862,470.4,455.7,minimal,454.32530912,breakout_quality,True,BCH-USDT-SWAP,short,Turtle 55,5m,2026-03-18 16:05:19
