avg_pnl_pct,close_pending_events,entry_candidates,entry_rejections,inst_id,losses,market_risk_score,order_rejected_events,realized_pnl,stop_errors,stop_rejects,trades_count,wins
-0.125537,0,6,792,2Z-USDT-SWAP,1,7.5,0,14.362,0,3,3,1
-0.14611,0,12,231,AAVE-USDT-SWAP,2,18.0,0,-6.524,5,3,3,1
0.0,0,0,909,ASTER-USDT-SWAP,0,0.0,0,0,0,0,0,0
-0.182513,0,16,660,BCH-USDT-SWAP,2,14.75,0,-4.1433,2,4,2,0
-0.278366,0,12,862,DOGE-USDT-SWAP,2,7.0,0,-6.8835,2,1,2,0
0.728408,0,2,534,DOT-USDT-SWAP,0,7.25,0,22.582,1,2,1,1
0.0,0,2,0,JUP-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,883,LDO-USDT-SWAP,0,0.0,0,0,0,0,0,0
-0.158029,0,8,572,LTC-USDT-SWAP,1,21.0,0,1.461,4,5,3,2
-0.035029,0,16,545,MINA-USDT-SWAP,1,20.75,0,2.8984,3,5,2,1
0.0,0,2,0,NOT-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.877662,0,2,846,OP-USDT-SWAP,0,16.0,0,35.54751,3,4,1,1
0.0,0,0,285,SUI-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,561,XAU-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.022569,0,6,455,XLM-USDT-SWAP,1,25.0,0,3.7886,6,5,3,2
0.0,0,2,42,YB-USDT-SWAP,0,0.0,0,0,0,0,0,0
