block_reason,breakout_id,channel_exit_level,close_reason_code,duration_sec,entry_atr,entry_context_file,entry_distance_atr,entry_px,exchange_stop_status,exit_px,final_stop_price,initial_stop_price,inst_id,mae_abs,mae_pct,mae_r,mfe_abs,mfe_pct,mfe_r,peak_price,peak_unrealized_pnl,planned_risk_pct,pnl,pnl_pct,position_health_state,position_notional_usdt,qty,reason,risk_amount_usdt,risk_per_contract,side,stop_confirmed,stop_state,system_name,time,trade_context_file,trade_id,trough_price,units
market_already_crossed_stop,,463.1,локальный_защитный_выход_2.0n,890,1.7650000000000035,D:\GIT\okx-trading-bot\v08x\087\logs\entry_context\20260318_160516_BCH-USDT-SWAP_short.json,0.7788616889457163,454.3253091190108,cancel_skipped,455.4,454.3253091190108,457.8553091190108,BCH-USDT-SWAP,14.97469088,3.296028,4.242122,8.02530912,1.766424,2.273459,456.4,0.0,1.0,-2.7813,-0.23654655803198163,STOP_UNVERIFIED,1175.7939,25.88,Локальный защитный выход 2.0N,350.25951315787955,0.3530000000000007,short,False,ERROR,Turtle 55,2026-03-18 16:20:07,D:\GIT\okx-trading-bot\v08x\087\logs\trade_context\20260318_162007_BCH-USDT-SWAP_short_trade.json,20260318_160516_BCH-USDT-SWAP_short,454.3253091190108,1
market_already_crossed_stop,,0.0809,локальный_защитный_выход_2.0n,900,0.003364999999999999,D:\GIT\okx-trading-bot\v08x\087\logs\entry_context\20260318_154013_2Z-USDT-SWAP_long.json,0.6240713224368515,0.0881,cancel_skipped,0.0881,0.0881,0.08137,2Z-USDT-SWAP,0.0072,8.172531,1.069837,0.0,0.0,0.0,0.0881,0.0,1.0,0.0,0.0,STOP_UNVERIFIED,1138.252,1292.0,Локальный защитный выход 2.0N,350.6619267471787,0.06729999999999998,long,False,ERROR,Turtle 55,2026-03-18 15:55:14,D:\GIT\okx-trading-bot\v08x\087\logs\trade_context\20260318_155514_2Z-USDT-SWAP_long_trade.json,20260318_154013_2Z-USDT-SWAP_long,0.0881,1
market_already_crossed_stop,,0.0809,локальный_защитный_выход_2.0n,509,0.0032999999999999995,D:\GIT\okx-trading-bot\v08x\087\logs\entry_context\20260318_153020_2Z-USDT-SWAP_long.json,0.06060606060606235,0.0854,cancel_skipped,0.0875,0.17116875,0.07880000000000001,2Z-USDT-SWAP,0.0045,5.269321,0.681818,0.0006,0.702576,0.090909,0.0875,25.896999999997526,1.0,28.622999999997226,1.214574898785306,STOP_UNVERIFIED,2329.367,2726.0,Локальный защитный выход 2.0N,351.4387310311403,0.06599999999999999,long,False,ERROR,Turtle 20,2026-03-18 15:38:49,D:\GIT\okx-trading-bot\v08x\087\logs\trade_context\20260318_153849_2Z-USDT-SWAP_long_trade.json,20260318_153020_2Z-USDT-SWAP_long,0.0811,2
market_already_crossed_stop,,0.06159,локальный_защитный_выход_2.0n,877,0.00017200000000000098,D:\GIT\okx-trading-bot\v08x\087\logs\entry_context\20260318_152027_MINA-USDT-SWAP_short.json,1.1038172735308185,0.0595901434289527,cancel_skipped,0.0597,0.0595901434289527,0.0599341434289527,MINA-USDT-SWAP,0.00265986,4.463585,7.732141,1.4e-07,0.000241,0.000417,0.05973,0.0,1.0,-1.9760999999989244,-0.1843535939434067,STOP_UNVERIFIED,1071.9075000000012,17988.0,Локальный защитный выход 2.0N,351.8221750598038,0.00034400000000000196,short,False,ERROR,Turtle 55,2026-03-18 15:35:04,D:\GIT\okx-trading-bot\v08x\087\logs\trade_context\20260318_153504_MINA-USDT-SWAP_short_trade.json,20260318_152026_MINA-USDT-SWAP_short,0.05959,1
market_already_crossed_stop,,0.06159,локальный_защитный_выход_2.0n,655,0.00015500000000000062,D:\GIT\okx-trading-bot\v08x\087\logs\entry_context\20260318_150921_MINA-USDT-SWAP_short.json,1.853268403269005,0.0597827433974933,cancel_skipped,0.05959,0.05955798255651313,0.060092743397493306,MINA-USDT-SWAP,0.00277726,4.645582,8.958892,0.00019274,0.322406,0.621753,0.05985,4.159600000004275,1.0,4.874500000016649,0.11429490785543425,STOP_UNVERIFIED,4268.695321666675,71488.0,Локальный защитный выход 2.0N,351.6704335438218,0.00031000000000000125,short,False,ERROR,Turtle 55,2026-03-18 15:20:16,D:\GIT\okx-trading-bot\v08x\087\logs\trade_context\20260318_152016_MINA-USDT-SWAP_short_trade.json,20260318_150920_MINA-USDT-SWAP_short,0.05959,4
market_already_crossed_stop,,0.0853,локальный_защитный_выход_2.0n,900,0.003105000000000001,D:\GIT\okx-trading-bot\v08x\087\logs\entry_context\20260318_143520_2Z-USDT-SWAP_short.json,0.0,0.0817,cancel_skipped,0.083,0.0817,0.08791,2Z-USDT-SWAP,0.0043,5.263158,0.692432,0.0007,0.856793,0.112721,0.0844,3.290999999999942,1.0,-14.261000000000104,-1.5911872705018475,STOP_UNVERIFIED,896.249,1097.0,Локальный защитный выход 2.0N,351.19752178083803,0.062100000000000016,short,False,ERROR,Turtle 55,2026-03-18 14:50:20,D:\GIT\okx-trading-bot\v08x\087\logs\trade_context\20260318_145020_2Z-USDT-SWAP_short_trade.json,20260318_143520_2Z-USDT-SWAP_short,0.081,1
market_already_crossed_stop,,0.13543,локальный_защитный_выход_2.0n,874,0.00023900000000000033,D:\GIT\okx-trading-bot\v08x\087\logs\entry_context\20260318_143030_OP-USDT-SWAP_short.json,0.8368200836820312,0.1346,cancel_skipped,0.13208,0.1316038117449672,0.135078,OP-USDT-SWAP,0.0014,1.040119,2.92887,0.0028,2.080238,5.857741,0.13478,60.4722300000124,1.0,35.54751000001194,0.8776618617575626,STOP_UNVERIFIED,4068.612862500009,30396.0,Локальный защитный выход 2.0N,351.8286249875545,0.00047800000000000067,short,False,ERROR,Turtle 20,2026-03-18 14:45:05,D:\GIT\okx-trading-bot\v08x\087\logs\trade_context\20260318_144505_OP-USDT-SWAP_short_trade.json,20260318_143030_OP-USDT-SWAP_short,0.1312,4
,,0.17539,stopout_cooldown,440,0.00043450000000000015,D:\GIT\okx-trading-bot\v08x\087\logs\entry_context\20260318_143400_XLM-USDT-SWAP_short.json,2.2245539947491655,0.1718834312892815,cancel_error,0.17124,0.1711090045481571,0.1727524312892815,XLM-USDT-SWAP,0.00376657,2.191351,4.334371,0.00163343,0.950313,1.879668,0.1718834312892815,20.106310000003127,1.0,3.622710000002981,0.08976030600617829,HEALTHY,4040.739195833336,235.48,ATR стоп 2.0N,351.1209433484304,0.08690000000000003,short,True,ACTIVE,Turtle 20,2026-03-18 14:41:20,D:\GIT\okx-trading-bot\v08x\087\logs\trade_context\20260318_144120_XLM-USDT-SWAP_short_trade.json,20260318_143400_XLM-USDT-SWAP_short,0.17054,4
,,120.59,stopout_cooldown,482,0.2675000000000011,D:\GIT\okx-trading-bot\v08x\087\logs\entry_context\20260318_143315_AAVE-USDT-SWAP_short.json,4.9719626168224025,117.94,cancel_error,117.52,117.45177499999998,118.475,AAVE-USDT-SWAP,2.95,2.501272,5.514019,1.41,1.195523,2.635514,117.94,19.120799999999953,1.0,2.7528000000000343,0.07864810288022203,HEALTHY,3505.0646000000006,297.6,ATR стоп 2.0N,351.0047561696043,0.05350000000000023,short,True,ACTIVE,Turtle 55,2026-03-18 14:41:18,D:\GIT\okx-trading-bot\v08x\087\logs\trade_context\20260318_144118_AAVE-USDT-SWAP_short_trade.json,20260318_143315_AAVE-USDT-SWAP_short,117.04,4
market_already_crossed_stop,,57.69,локальный_защитный_выход_2.0n,360,0.12699999999999925,D:\GIT\okx-trading-bot\v08x\087\logs\entry_context\20260318_143405_LTC-USDT-SWAP_short.json,1.1009807984528783,57.24017543859649,cancel_skipped,56.8,56.61125,57.494175438596486,LTC-USDT-SWAP,1.44982456,2.532879,5.707971,0.87017544,1.520218,3.425888,57.4,23.434000000000022,1.0,3.426999999999995,0.11747296356487066,STOP_UNVERIFIED,2925.4193333333333,51.3,Локальный защитный выход 2.0N,351.11745081219925,0.2539999999999985,short,False,ERROR,Turtle 20,2026-03-18 14:40:05,D:\GIT\okx-trading-bot\v08x\087\logs\trade_context\20260318_144005_LTC-USDT-SWAP_short_trade.json,20260318_143405_LTC-USDT-SWAP_short,56.43,3
