avg_px,close_pending,exchange_stop_status,inst_id,last_px,position_health_state,qty,side,stop_price,stop_state,sync_status,trade_id
0.3846999463231364,False,local_protective_exit_pending,XTZ-USDT-SWAP,0.3908,STOP_UNVERIFIED,11178.0,long,0.38645625,ERROR,,20260316_161355_XTZ-USDT-SWAP_long
0.2361,False,active,BAND-USDT-SWAP,0.2361,HEALTHY,5912.0,short,0.23692000000000002,ACTIVE,,20260316_161356_BAND-USDT-SWAP_short
0.05976,False,active,MINA-USDT-SWAP,0.05972,HEALTHY,23090.0,short,0.059989,ACTIVE,,20260316_161358_MINA-USDT-SWAP_short
0.935,False,active,FIL-USDT-SWAP,0.935,HEALTHY,14577.0,short,0.939,ACTIVE,,20260316_161400_FIL-USDT-SWAP_short
9.37586584531143,False,active,ETC-USDT-SWAP,9.36,HEALTHY,14.61,long,9.15986584531143,ACTIVE,,20260316_161402_ETC-USDT-SWAP_long
0.1026926093294466,False,,CRO-USDT-SWAP,0.10356,HEALTHY,9584.0,short,0.10285260932944659,UNVERIFIED,,20260316_161510_CRO-USDT-SWAP_short
1.0089049966666679,False,,BREV-USDT-SWAP,1.0338,HEALTHY,120000.0,long,1.0089049966666679,UNVERIFIED,,20260316_161510_BREV-USDT-SWAP_long
