avg_pnl_pct,close_pending_events,entry_candidates,entry_rejections,inst_id,losses,market_risk_score,order_rejected_events,realized_pnl,stop_errors,stop_rejects,trades_count,wins
0.0,0,0,164,1INCH-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,193,2Z-USDT-SWAP,0,0.0,0,0,0,0,0,0
-0.260705,0,8,140,AAVE-USDT-SWAP,1,4.0,0,-23.39,2,0,1,0
0.0,0,2,91,ACT-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,163,ADA-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,164,ARB-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,180,ASTER-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,194,AUCTION-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,180,AXS-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,191,BAND-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,179,BCH-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,178,BOME-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,190,BTC-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,177,CFX-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,12,CHZ-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,191,COMP-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,4,166,CRV-USDT-SWAP,0,0.0,0,0,0,0,0,0
-4.962559,0,2,98,DOGE-USDT-SWAP,1,2.0,0,-444.27375,1,0,1,0
0.0,0,4,84,DOT-USDT-SWAP,0,4.0,0,0,2,0,0,0
0.0,0,0,203,ETC-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,164,ETH-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,172,FIL-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,170,ICP-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,7,IMX-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,2,40,JUP-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,6,KAITO-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,184,KSM-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,6,LDO-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,168,LINK-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,4,64,LIT-USDT-SWAP,0,12.0,0,0,6,0,0,0
0.0,0,0,181,LPT-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,168,LQTY-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,4,LTC-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,168,MAGIC-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,167,MET-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,173,OP-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,165,PEPE-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,163,SKY-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,176,SOL-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,175,SUSHI-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,2,22,SYRUP-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,160,TON-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,159,TRX-USDT-SWAP,0,0.0,0,0,0,0,0,0
-0.794857,0,2,158,TSLA-USDT-SWAP,1,5.0,0,-1.7837,0,2,1,0
0.0,0,0,159,USDC-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,157,XAU-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,168,XLM-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,157,XRP-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,166,YB-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,156,YFI-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,170,YGG-USDT-SWAP,0,0.0,0,0,0,0,0,0
