atr,avg_entry_price,event_type,inst_id,mae_pct,mfe_pct,next_unit_level,pnl_pct,pnl_usd,position_age_sec,price,qty_total,reason,reason_code,side,stop_price,timestamp,trade_id,units
0.0,0.0,session_start,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,unknown,,0.0,2026-03-19 21:49:40,,0
0.5549999999999897,0.0,OPEN,TSLA-USDT-SWAP,0.0,0.0,0.0,0.0,0.0,0,386.9053448275862,58.0,Первичный вход,unknown,long,385.79534482758623,2026-03-19 22:05:30,20260319_220527_TSLA-USDT-SWAP_long,1
0.0,0.0,CLOSE,TSLA-USDT-SWAP,0.0,0.0,0.0,0.0,0.0,0,383.83,58.0,ATR стоп 2.0N,stopout_cooldown,long,385.79534482758623,2026-03-19 22:05:34,20260319_220527_TSLA-USDT-SWAP_long,1
0.23100000000000023,0.0,OPEN,AAVE-USDT-SWAP,0.0,0.0,0.0,0.0,0.0,0,112.94723100075245,265.8,Первичный вход,unknown,long,112.48523100075245,2026-03-19 22:10:53,20260319_221049_AAVE-USDT-SWAP_long,1
0.23100000000000023,112.94723100075245,SNAPSHOT,AAVE-USDT-SWAP,0.0,0.011305278699090888,113.06273100075245,-0.0418168735381679,-1.2554000000000418,13,112.9,265.8,Минутный snapshot позиции,,long,112.48523100075245,2026-03-19 22:11:02,20260319_221049_AAVE-USDT-SWAP_long,1
0.23100000000000023,112.94723100075245,SNAPSHOT,AAVE-USDT-SWAP,0.0,0.11359906445317972,113.06273100075245,0.06442743093636225,1.1367999999996712,88,113.02,265.8,Минутный snapshot позиции,,long,112.48523100075245,2026-03-19 22:12:17,20260319_221049_AAVE-USDT-SWAP_long,1
0.23100000000000023,112.94723100075245,SNAPSHOT,AAVE-USDT-SWAP,0.0,0.11359906445317972,113.06273100075245,-0.3871108630804192,-7.368800000000149,140,112.51,265.8,Минутный snapshot позиции,,long,112.48523100075245,2026-03-19 22:13:09,20260319_221049_AAVE-USDT-SWAP_long,1
0.23100000000000023,0.0,OPEN,AAVE-USDT-SWAP,0.0,0.0,0.0,0.0,0.0,0,112.37,265.8,Первичный вход,unknown,long,111.908,2026-03-19 22:13:40,20260319_221337_AAVE-USDT-SWAP_long,1
0.23100000000000023,112.37,SNAPSHOT,AAVE-USDT-SWAP,0.0,0.0,112.4855,-0.09789089614665786,-2.392200000000091,34,112.26,265.8,Минутный snapshot позиции,,long,111.908,2026-03-19 22:14:11,20260319_221337_AAVE-USDT-SWAP_long,1
0.23100000000000023,112.37,SNAPSHOT,AAVE-USDT-SWAP,0.0,0.10679006852360609,112.4855,0.04449586188484218,1.0631999999997888,87,112.42,265.8,Минутный snapshot позиции,,long,111.908,2026-03-19 22:15:04,20260319_221337_AAVE-USDT-SWAP_long,1
0.0023500000000000187,0.0,OPEN,LIT-USDT-SWAP,0.0,0.0,0.0,0.0,0.0,0,1.1969918699186992,246.0,Первичный вход,unknown,long,1.1922918699186993,2026-03-19 22:15:34,20260319_221531_LIT-USDT-SWAP_long,1
0.2589999999999996,112.37,SNAPSHOT,AAVE-USDT-SWAP,0.0,0.10679006852360609,112.4855,0.008899172376960848,0.7974000000000303,149,112.38,265.8,Минутный snapshot позиции,,long,111.908,2026-03-19 22:16:06,20260319_221337_AAVE-USDT-SWAP_long,1
0.0023500000000000187,1.1969918699186992,SNAPSHOT,LIT-USDT-SWAP,0.0,0.0006792094002611919,1.1981668699186991,-0.16640630306323145,-4.899999999999913,35,1.195,246.0,Минутный snapshot позиции,,long,1.1922918699186993,2026-03-19 22:16:06,20260319_221531_LIT-USDT-SWAP_long,1
0.2589999999999996,112.37,SNAPSHOT,AAVE-USDT-SWAP,0.0,0.13348758565452656,112.4855,0.008899172376960848,1.3289999999999247,204,112.38,265.8,Минутный snapshot позиции,,long,111.908,2026-03-19 22:17:01,20260319_221337_AAVE-USDT-SWAP_long,1
