active_mode,atr,attempt,cancelled_algo_id,candle_ts,current_price,event,exchange_stop_algo_id,exchange_stop_price,exchange_stop_status,fill_price,inst_id,new_mode,new_stop,old_exchange_stop,old_mode,old_stop,operation,qty,reason,requested_stop,response,response_code,side,slippage_abs,strategy_price,strategy_stop_price,threshold,trade_id,trigger_price,ts
,0.0006925000000000007,,,,0.101,STOP_HEALTH_CHECK,3403970580759011328,0.09465,active,,DOGE-USDT-SWAP,,,,,,,90.9,,,,,long,,,0.094655,,20260319_223025_DOGE-USDT-SWAP_long,,2026-03-19 22:45:19
,0.0006925000000000007,,,,0.101,STOP_HEALTH_CONFIRMED,3403970580759011328,0.09465,active,,DOGE-USDT-SWAP,,,,,,,90.9,,,,,long,,,0.094655,,20260319_223025_DOGE-USDT-SWAP_long,,2026-03-19 22:45:22
,0.000747500000000001,,,1773949200000,0.101,STOP_STRATEGY_RECALC,3403970580759011328,0.09465,active,,DOGE-USDT-SWAP,,,,,,,90.9,,,,,long,,0.101,0.094655,,20260319_223025_DOGE-USDT-SWAP_long,,2026-03-19 22:45:22
,0.000747500000000001,,,,0.101,STOP_MOVE_SKIPPED,3403970580759011328,0.09465,active,,DOGE-USDT-SWAP,,,0.09465,,,,90.9,below_move_threshold,0.094655,,,long,,,0.094655,0.00011212500000000014,20260319_223025_DOGE-USDT-SWAP_long,,2026-03-19 22:45:22
,0.000747500000000001,,,,,STOP_MODE_SWITCHED,3403970580759011328,0.09465,active,,DOGE-USDT-SWAP,TURTLE,0.094655,,ATR,0.09465,,90.9,closed_candle,,,,long,,,0.094655,,20260319_223025_DOGE-USDT-SWAP_long,,2026-03-19 22:45:22
,0.000747500000000001,,,,0.101,STOP_MOVE_SKIPPED,3403970580759011328,0.09465,active,,DOGE-USDT-SWAP,,,0.09465,,,,121.2,below_move_threshold,0.094655,,,long,,,0.094655,0.00011212500000000014,20260319_223025_DOGE-USDT-SWAP_long,,2026-03-19 22:45:22
,0.000747500000000001,,,,,STOP_MODE_SWITCHED,3403970580759011328,0.09465,active,,DOGE-USDT-SWAP,TURTLE,0.094655,,ATR,0.09465,,121.2,pyramid_closed_candle,,,,long,,,0.094655,,20260319_223025_DOGE-USDT-SWAP_long,,2026-03-19 22:45:22
,0.003000000000000014,,,,1.202,STOP_HEALTH_CHECK,3403940612557594624,1.192,amend_error,,LIT-USDT-SWAP,,,,,,,984.0,,,,,long,,,1.1952,,20260319_221531_LIT-USDT-SWAP_long,,2026-03-19 22:45:39
,0.003000000000000014,,,,1.202,STOP_HEALTH_CONFIRMED,3403940612557594624,1.192,active,,LIT-USDT-SWAP,,,,,,,984.0,,,,,long,,,1.1952,,20260319_221531_LIT-USDT-SWAP_long,,2026-03-19 22:45:41
,0.020100000000000028,,,,1.533,STOP_HEALTH_CHECK,3403960647976050688,1.5,active,,DOT-USDT-SWAP,,,,,,,3739.2,,,,,long,,,1.5058,,20260319_222529_DOT-USDT-SWAP_long,,2026-03-19 22:45:41
,0.020100000000000028,,,,1.533,STOP_HEALTH_CONFIRMED,3403960647976050688,1.5,active,,DOT-USDT-SWAP,,,,,,,3739.2,,,,,long,,,1.5058,,20260319_222529_DOT-USDT-SWAP_long,,2026-03-19 22:45:42
,0.000747500000000001,,,,0.10095,STOP_HEALTH_CHECK,3403970580759011328,0.09465,active,,DOGE-USDT-SWAP,,,,,,,121.2,,,,,long,,,0.094655,,20260319_223025_DOGE-USDT-SWAP_long,,2026-03-19 22:46:36
,0.000747500000000001,,,,0.10095,STOP_HEALTH_CONFIRMED,3403970580759011328,0.09465,active,,DOGE-USDT-SWAP,,,,,,,121.2,,,,,long,,,0.094655,,20260319_223025_DOGE-USDT-SWAP_long,,2026-03-19 22:46:38
,0.003000000000000014,,,,1.202,STOP_HEALTH_CHECK,3403940612557594624,1.192,active,,LIT-USDT-SWAP,,,,,,,984.0,,,,,long,,,1.1952,,20260319_221531_LIT-USDT-SWAP_long,,2026-03-19 22:46:54
,0.003000000000000014,,,,1.202,STOP_HEALTH_CONFIRMED,3403940612557594624,1.192,active,,LIT-USDT-SWAP,,,,,,,984.0,,,,,long,,,1.1952,,20260319_221531_LIT-USDT-SWAP_long,,2026-03-19 22:46:55
,0.020100000000000028,,,,1.533,STOP_HEALTH_CHECK,3403960647976050688,1.5,active,,DOT-USDT-SWAP,,,,,,,3739.2,,,,,long,,,1.5058,,20260319_222529_DOT-USDT-SWAP_long,,2026-03-19 22:46:56
,0.020100000000000028,,,,1.533,STOP_HEALTH_CONFIRMED,3403960647976050688,1.5,active,,DOT-USDT-SWAP,,,,,,,3739.2,,,,,long,,,1.5058,,20260319_222529_DOT-USDT-SWAP_long,,2026-03-19 22:46:58
,0.000747500000000001,,,,0.1002,STOP_HEALTH_CHECK,3403970580759011328,0.09465,active,,DOGE-USDT-SWAP,,,,,,,121.2,,,,,long,,,0.094655,,20260319_223025_DOGE-USDT-SWAP_long,,2026-03-19 22:47:52
,0.000747500000000001,,,,0.1002,STOP_HEALTH_CONFIRMED,3403970580759011328,0.09465,active,,DOGE-USDT-SWAP,,,,,,,121.2,,,,,long,,,0.094655,,20260319_223025_DOGE-USDT-SWAP_long,,2026-03-19 22:47:55
,0.003000000000000014,,,,1.202,STOP_HEALTH_CHECK,3403940612557594624,1.192,active,,LIT-USDT-SWAP,,,,,,,984.0,,,,,long,,,1.1952,,20260319_221531_LIT-USDT-SWAP_long,,2026-03-19 22:48:12
,0.003000000000000014,,,,1.202,STOP_HEALTH_CONFIRMED,3403940612557594624,1.192,active,,LIT-USDT-SWAP,,,,,,,984.0,,,,,long,,,1.1952,,20260319_221531_LIT-USDT-SWAP_long,,2026-03-19 22:48:13
,0.020100000000000028,,,,1.542,STOP_HEALTH_CHECK,3403960647976050688,1.5,active,,DOT-USDT-SWAP,,,,,,,3739.2,,,,,long,,,1.5058,,20260319_222529_DOT-USDT-SWAP_long,,2026-03-19 22:48:14
,0.020100000000000028,,,,1.542,STOP_HEALTH_CONFIRMED,3403960647976050688,1.5,active,,DOT-USDT-SWAP,,,,,,,3739.2,,,,,long,,,1.5058,,20260319_222529_DOT-USDT-SWAP_long,,2026-03-19 22:48:16
,0.000747500000000001,,,,0.09935,STOP_HEALTH_CHECK,3403970580759011328,0.09465,active,,DOGE-USDT-SWAP,,,,,,,121.2,,,,,long,,,0.094655,,20260319_223025_DOGE-USDT-SWAP_long,,2026-03-19 22:49:08
,0.000747500000000001,,,,0.09935,STOP_HEALTH_CONFIRMED,3403970580759011328,0.09465,active,,DOGE-USDT-SWAP,,,,,,,121.2,,,,,long,,,0.094655,,20260319_223025_DOGE-USDT-SWAP_long,,2026-03-19 22:49:10
,0.003000000000000014,,,,1.202,STOP_HEALTH_CHECK,3403940612557594624,1.192,active,,LIT-USDT-SWAP,,,,,,,984.0,,,,,long,,,1.1952,,20260319_221531_LIT-USDT-SWAP_long,,2026-03-19 22:49:27
,0.003000000000000014,,,,1.202,STOP_HEALTH_CONFIRMED,3403940612557594624,1.192,active,,LIT-USDT-SWAP,,,,,,,984.0,,,,,long,,,1.1952,,20260319_221531_LIT-USDT-SWAP_long,,2026-03-19 22:49:29
,0.020100000000000028,,,,1.533,STOP_HEALTH_CHECK,3403960647976050688,1.5,active,,DOT-USDT-SWAP,,,,,,,3739.2,,,,,long,,,1.5058,,20260319_222529_DOT-USDT-SWAP_long,,2026-03-19 22:49:29
,0.020100000000000028,,,,1.533,STOP_HEALTH_CONFIRMED,3403960647976050688,1.5,active,,DOT-USDT-SWAP,,,,,,,3739.2,,,,,long,,,1.5058,,20260319_222529_DOT-USDT-SWAP_long,,2026-03-19 22:49:31
,0.0030500000000000193,,,1773949500000,1.202,STOP_STRATEGY_RECALC,3403940612557594624,1.192,active,,LIT-USDT-SWAP,,,,,,,984.0,,,,,long,,1.202,1.1952,,20260319_221531_LIT-USDT-SWAP_long,,2026-03-19 22:50:16
,0.0030500000000000193,,,,1.202,STOP_ERROR,3403940612557594624,1.192,active,,LIT-USDT-SWAP,,,,,,amend_stop,984.0,switch_to_turtle,1.1952,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '', 'reqId': '', 'sCode': '51003', 'sMsg': 'Either client order ID or order ID is required.'}], 'msg': ''}",,long,,,1.1952,,20260319_221531_LIT-USDT-SWAP_long,,2026-03-19 22:50:17
,0.0030500000000000193,,,,,STOP_MODE_SWITCHED,3403940612557594624,1.192,amend_error,,LIT-USDT-SWAP,TURTLE,1.1952,,ATR,1.192,,984.0,closed_candle,,,,long,,,1.1952,,20260319_221531_LIT-USDT-SWAP_long,,2026-03-19 22:50:17
,0.01915000000000002,,,1773949500000,1.532,STOP_STRATEGY_RECALC,3403960647976050688,1.5,active,,DOT-USDT-SWAP,,,,,,,3739.2,,,,,long,,1.546,1.5058,,20260319_222529_DOT-USDT-SWAP_long,,2026-03-19 22:50:17
,0.01915000000000002,,,,1.546,STOP_ERROR,3403960647976050688,1.5,active,,DOT-USDT-SWAP,,,,,,amend_stop,3739.2,atr_update,1.5117,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '', 'reqId': '', 'sCode': '51003', 'sMsg': 'Either client order ID or order ID is required.'}], 'msg': ''}",,long,,,1.5117,,20260319_222529_DOT-USDT-SWAP_long,,2026-03-19 22:50:18
,0.000747500000000001,,,,0.0999,STOP_HEALTH_CHECK,3403970580759011328,0.09465,active,,DOGE-USDT-SWAP,,,,,,,121.2,,,,,long,,,0.094655,,20260319_223025_DOGE-USDT-SWAP_long,,2026-03-19 22:50:19
,0.000747500000000001,,,,0.0999,STOP_HEALTH_CONFIRMED,3403970580759011328,0.09465,active,,DOGE-USDT-SWAP,,,,,,,121.2,,,,,long,,,0.094655,,20260319_223025_DOGE-USDT-SWAP_long,,2026-03-19 22:50:20
,0.0008125000000000014,,,1773949500000,0.0999,STOP_STRATEGY_RECALC,3403970580759011328,0.09465,active,,DOGE-USDT-SWAP,,,,,,,121.2,,,,,long,,0.0998,0.094655,,20260319_223025_DOGE-USDT-SWAP_long,,2026-03-19 22:50:20
,0.0008125000000000014,,,,0.0998,STOP_MOVE_SKIPPED,3403970580759011328,0.09465,active,,DOGE-USDT-SWAP,,,0.09465,,,,121.2,below_move_threshold,0.094655,,,long,,,0.094655,0.0001218750000000002,20260319_223025_DOGE-USDT-SWAP_long,,2026-03-19 22:50:20
,0.0008125000000000014,,,,,STOP_MODE_SWITCHED,3403970580759011328,0.09465,active,,DOGE-USDT-SWAP,TURTLE,0.094655,,ATR,0.09465,,121.2,closed_candle,,,,long,,,0.094655,,20260319_223025_DOGE-USDT-SWAP_long,,2026-03-19 22:50:20
,0.0030500000000000193,,,,1.202,STOP_HEALTH_CHECK,3403940612557594624,1.192,amend_error,,LIT-USDT-SWAP,,,,,,,984.0,,,,,long,,,1.1952,,20260319_221531_LIT-USDT-SWAP_long,,2026-03-19 22:50:47
,0.0030500000000000193,,,,1.202,STOP_HEALTH_CONFIRMED,3403940612557594624,1.192,active,,LIT-USDT-SWAP,,,,,,,984.0,,,,,long,,,1.1952,,20260319_221531_LIT-USDT-SWAP_long,,2026-03-19 22:50:49
,0.01915000000000002,,,,1.533,STOP_HEALTH_CHECK,3403960647976050688,1.5,amend_error,,DOT-USDT-SWAP,,,,,,,3739.2,,,,,long,,,1.5117,,20260319_222529_DOT-USDT-SWAP_long,,2026-03-19 22:50:50
,0.01915000000000002,,,,1.533,STOP_HEALTH_CONFIRMED,3403960647976050688,1.5,active,,DOT-USDT-SWAP,,,,,,,3739.2,,,,,long,,,1.5117,,20260319_222529_DOT-USDT-SWAP_long,,2026-03-19 22:50:51
,0.0008125000000000014,,,,0.1003,STOP_HEALTH_CHECK,3403970580759011328,0.09465,active,,DOGE-USDT-SWAP,,,,,,,121.2,,,,,long,,,0.094655,,20260319_223025_DOGE-USDT-SWAP_long,,2026-03-19 22:51:20
,0.0008125000000000014,,,,0.1003,STOP_HEALTH_CONFIRMED,3403970580759011328,0.09465,active,,DOGE-USDT-SWAP,,,,,,,121.2,,,,,long,,,0.094655,,20260319_223025_DOGE-USDT-SWAP_long,,2026-03-19 22:51:22
,0.0030500000000000193,,,,1.202,STOP_HEALTH_CHECK,3403940612557594624,1.192,active,,LIT-USDT-SWAP,,,,,,,984.0,,,,,long,,,1.1952,,20260319_221531_LIT-USDT-SWAP_long,,2026-03-19 22:51:49
,0.0030500000000000193,,,,1.202,STOP_HEALTH_CONFIRMED,3403940612557594624,1.192,active,,LIT-USDT-SWAP,,,,,,,984.0,,,,,long,,,1.1952,,20260319_221531_LIT-USDT-SWAP_long,,2026-03-19 22:51:50
,0.01915000000000002,,,,1.529,STOP_HEALTH_CHECK,3403960647976050688,1.5,active,,DOT-USDT-SWAP,,,,,,,3739.2,,,,,long,,,1.5117,,20260319_222529_DOT-USDT-SWAP_long,,2026-03-19 22:51:51
,0.01915000000000002,,,,1.529,STOP_HEALTH_CONFIRMED,3403960647976050688,1.5,active,,DOT-USDT-SWAP,,,,,,,3739.2,,,,,long,,,1.5117,,20260319_222529_DOT-USDT-SWAP_long,,2026-03-19 22:51:53
,0.0008125000000000014,,,,0.10075,STOP_HEALTH_CHECK,3403970580759011328,0.09465,active,,DOGE-USDT-SWAP,,,,,,,121.2,,,,,long,,,0.094655,,20260319_223025_DOGE-USDT-SWAP_long,,2026-03-19 22:52:20
,0.0008125000000000014,,,,0.10075,STOP_HEALTH_CONFIRMED,3403970580759011328,0.09465,active,,DOGE-USDT-SWAP,,,,,,,121.2,,,,,long,,,0.094655,,20260319_223025_DOGE-USDT-SWAP_long,,2026-03-19 22:52:23
,0.0030500000000000193,,,,1.202,STOP_HEALTH_CHECK,3403940612557594624,1.192,active,,LIT-USDT-SWAP,,,,,,,984.0,,,,,long,,,1.1952,,20260319_221531_LIT-USDT-SWAP_long,,2026-03-19 22:53:16
,0.0030500000000000193,,,,1.202,STOP_HEALTH_CONFIRMED,3403940612557594624,1.192,active,,LIT-USDT-SWAP,,,,,,,984.0,,,,,long,,,1.1952,,20260319_221531_LIT-USDT-SWAP_long,,2026-03-19 22:53:17
,0.01915000000000002,,,,1.53,STOP_HEALTH_CHECK,3403960647976050688,1.5,active,,DOT-USDT-SWAP,,,,,,,3739.2,,,,,long,,,1.5117,,20260319_222529_DOT-USDT-SWAP_long,,2026-03-19 22:53:18
,0.01915000000000002,,,,1.53,STOP_HEALTH_CONFIRMED,3403960647976050688,1.5,active,,DOT-USDT-SWAP,,,,,,,3739.2,,,,,long,,,1.5117,,20260319_222529_DOT-USDT-SWAP_long,,2026-03-19 22:53:20
,0.0008125000000000014,,,,0.1009,STOP_HEALTH_CHECK,3403970580759011328,0.09465,active,,DOGE-USDT-SWAP,,,,,,,121.2,,,,,long,,,0.094655,,20260319_223025_DOGE-USDT-SWAP_long,,2026-03-19 22:53:48
,0.0008125000000000014,,,,0.1009,STOP_HEALTH_CONFIRMED,3403970580759011328,0.09465,active,,DOGE-USDT-SWAP,,,,,,,121.2,,,,,long,,,0.094655,,20260319_223025_DOGE-USDT-SWAP_long,,2026-03-19 22:53:51
,0.0030500000000000193,,,,1.202,STOP_HEALTH_CHECK,3403940612557594624,1.192,active,,LIT-USDT-SWAP,,,,,,,984.0,,,,,long,,,1.1952,,20260319_221531_LIT-USDT-SWAP_long,,2026-03-19 22:54:18
,0.0030500000000000193,,,,1.202,STOP_HEALTH_CONFIRMED,3403940612557594624,1.192,active,,LIT-USDT-SWAP,,,,,,,984.0,,,,,long,,,1.1952,,20260319_221531_LIT-USDT-SWAP_long,,2026-03-19 22:54:20
,0.01915000000000002,,,,1.529,STOP_HEALTH_CHECK,3403960647976050688,1.5,active,,DOT-USDT-SWAP,,,,,,,3739.2,,,,,long,,,1.5117,,20260319_222529_DOT-USDT-SWAP_long,,2026-03-19 22:54:21
,0.01915000000000002,,,,1.529,STOP_HEALTH_CONFIRMED,3403960647976050688,1.5,active,,DOT-USDT-SWAP,,,,,,,3739.2,,,,,long,,,1.5117,,20260319_222529_DOT-USDT-SWAP_long,,2026-03-19 22:54:24
,0.0008125000000000014,,,,0.1009,STOP_HEALTH_CHECK,3403970580759011328,0.09465,active,,DOGE-USDT-SWAP,,,,,,,121.2,,,,,long,,,0.094655,,20260319_223025_DOGE-USDT-SWAP_long,,2026-03-19 22:54:52
,0.0008125000000000014,,,,0.1009,STOP_HEALTH_CONFIRMED,3403970580759011328,0.09465,active,,DOGE-USDT-SWAP,,,,,,,121.2,,,,,long,,,0.094655,,20260319_223025_DOGE-USDT-SWAP_long,,2026-03-19 22:54:53
,0.006454999999999998,1,,,,STOP_PLACED,3404020735910699008,0.24588999999999997,active,,CRV-USDT-SWAP,,,,,,,10434.0,initial_turtle_stop,0.24588999999999997,,0,long,,,0.24588999999999997,,20260319_225520_CRV-USDT-SWAP_long,,2026-03-19 22:55:22
,0.006454999999999998,,,,,STOP_INIT_PLACED,3404020735910699008,0.24588999999999997,active,,CRV-USDT-SWAP,,,,,,,10434.0,initial_turtle_stop,0.24588999999999997,,,long,,,0.24588999999999997,,20260319_225520_CRV-USDT-SWAP_long,,2026-03-19 22:55:22
,0.0030500000000000193,,,,1.202,STOP_HEALTH_CHECK,3403940612557594624,1.192,active,,LIT-USDT-SWAP,,,,,,,984.0,,,,,long,,,1.1952,,20260319_221531_LIT-USDT-SWAP_long,,2026-03-19 22:55:23
,0.0030500000000000193,,,,1.202,STOP_HEALTH_CONFIRMED,3403940612557594624,1.192,active,,LIT-USDT-SWAP,,,,,,,984.0,,,,,long,,,1.1952,,20260319_221531_LIT-USDT-SWAP_long,,2026-03-19 22:55:24
,0.0030500000000000193,,,1773949800000,1.202,STOP_STRATEGY_RECALC,3403940612557594624,1.192,active,,LIT-USDT-SWAP,,,,,,,984.0,,,,,long,,1.202,1.1952,,20260319_221531_LIT-USDT-SWAP_long,,2026-03-19 22:55:24
,0.0030500000000000193,,,,1.202,STOP_ERROR,3403940612557594624,1.192,active,,LIT-USDT-SWAP,,,,,,amend_stop,984.0,switch_to_turtle,1.1952,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '', 'reqId': '', 'sCode': '51003', 'sMsg': 'Either client order ID or order ID is required.'}], 'msg': ''}",,long,,,1.1952,,20260319_221531_LIT-USDT-SWAP_long,,2026-03-19 22:55:25
,0.0030500000000000193,,,,,STOP_MODE_SWITCHED,3403940612557594624,1.192,amend_error,,LIT-USDT-SWAP,TURTLE,1.1952,,ATR,1.192,,984.0,closed_candle,,,,long,,,1.1952,,20260319_221531_LIT-USDT-SWAP_long,,2026-03-19 22:55:25
,0.01915000000000002,,,,1.529,STOP_HEALTH_CHECK,3403960647976050688,1.5,active,,DOT-USDT-SWAP,,,,,,,3739.2,,,,,long,,,1.5117,,20260319_222529_DOT-USDT-SWAP_long,,2026-03-19 22:55:25
,0.01915000000000002,,,,1.529,STOP_HEALTH_CONFIRMED,3403960647976050688,1.5,active,,DOT-USDT-SWAP,,,,,,,3739.2,,,,,long,,,1.5117,,20260319_222529_DOT-USDT-SWAP_long,,2026-03-19 22:55:27
,0.018850000000000023,,,1773949800000,1.529,STOP_STRATEGY_RECALC,3403960647976050688,1.5,active,,DOT-USDT-SWAP,,,,,,,3739.2,,,,,long,,1.53,1.5117,,20260319_222529_DOT-USDT-SWAP_long,,2026-03-19 22:55:27
,0.018850000000000023,,,,1.53,STOP_STRATEGY_NO_CHANGE,3403960647976050688,1.5,active,,DOT-USDT-SWAP,,,,,,,3739.2,closed_candle,1.5123,,,long,,,1.5123,,20260319_222529_DOT-USDT-SWAP_long,,2026-03-19 22:55:27
,0.0008450000000000013,,,1773949800000,0.101,STOP_STRATEGY_RECALC,3403970580759011328,0.09465,active,,DOGE-USDT-SWAP,,,,,,,121.2,,,,,long,,0.1009,0.094655,,20260319_223025_DOGE-USDT-SWAP_long,,2026-03-19 22:55:27
,0.0008450000000000013,,,,0.1009,STOP_MOVE_SKIPPED,3403970580759011328,0.09465,active,,DOGE-USDT-SWAP,,,0.09465,,,,121.2,below_move_threshold,0.094655,,,long,,,0.094655,0.0001267500000000002,20260319_223025_DOGE-USDT-SWAP_long,,2026-03-19 22:55:27
,0.0008450000000000013,,,,,STOP_MODE_SWITCHED,3403970580759011328,0.09465,active,,DOGE-USDT-SWAP,TURTLE,0.094655,,ATR,0.09465,,121.2,closed_candle,,,,long,,,0.094655,,20260319_223025_DOGE-USDT-SWAP_long,,2026-03-19 22:55:27
,0.006454999999999998,,,,0.2588,STOP_INIT_CONFIRMED,3404020735910699008,0.2458,active,,CRV-USDT-SWAP,,,,,,,10434.0,,0.24588999999999997,,,long,,,0.24588999999999997,,20260319_225520_CRV-USDT-SWAP_long,,2026-03-19 22:55:29
,0.006454999999999998,,,,0.2588,STOP_HEALTH_CHECK,3404020735910699008,0.2458,active,,CRV-USDT-SWAP,,,,,,,10434.0,,,,,long,,,0.24588999999999997,,20260319_225520_CRV-USDT-SWAP_long,,2026-03-19 22:55:29
,0.006454999999999998,,,,0.2588,STOP_HEALTH_CONFIRMED,3404020735910699008,0.2458,active,,CRV-USDT-SWAP,,,,,,,10434.0,,,,,long,,,0.24588999999999997,,20260319_225520_CRV-USDT-SWAP_long,,2026-03-19 22:55:31
,0.006454999999999998,,,1773949800000,0.2588,STOP_STRATEGY_RECALC,3404020735910699008,0.2458,active,,CRV-USDT-SWAP,,,,,,,10434.0,,,,,long,,0.2585,0.24588999999999997,,20260319_225520_CRV-USDT-SWAP_long,,2026-03-19 22:55:31
,0.006454999999999998,,,,0.2585,STOP_STRATEGY_NO_CHANGE,3404020735910699008,0.2458,active,,CRV-USDT-SWAP,,,,,,,10434.0,closed_candle,0.24588999999999997,,,long,,,0.24588999999999997,,20260319_225520_CRV-USDT-SWAP_long,,2026-03-19 22:55:31
,0.0008450000000000013,,,,0.1009,STOP_HEALTH_CHECK,3403970580759011328,0.09465,active,,DOGE-USDT-SWAP,,,,,,,121.2,,,,,long,,,0.094655,,20260319_223025_DOGE-USDT-SWAP_long,,2026-03-19 22:55:57
,0.0008450000000000013,,,,0.1009,STOP_HEALTH_CONFIRMED,3403970580759011328,0.09465,active,,DOGE-USDT-SWAP,,,,,,,121.2,,,,,long,,,0.094655,,20260319_223025_DOGE-USDT-SWAP_long,,2026-03-19 22:56:00
,0.0030500000000000193,,,,1.202,STOP_HEALTH_CHECK,3403940612557594624,1.192,amend_error,,LIT-USDT-SWAP,,,,,,,984.0,,,,,long,,,1.1952,,20260319_221531_LIT-USDT-SWAP_long,,2026-03-19 22:56:26
,0.0030500000000000193,,,,1.202,STOP_HEALTH_CONFIRMED,3403940612557594624,1.192,active,,LIT-USDT-SWAP,,,,,,,984.0,,,,,long,,,1.1952,,20260319_221531_LIT-USDT-SWAP_long,,2026-03-19 22:56:28
,0.018850000000000023,,,,1.529,STOP_HEALTH_CHECK,3403960647976050688,1.5,active,,DOT-USDT-SWAP,,,,,,,3739.2,,,,,long,,,1.5123,,20260319_222529_DOT-USDT-SWAP_long,,2026-03-19 22:56:28
,0.018850000000000023,,,,1.529,STOP_HEALTH_CONFIRMED,3403960647976050688,1.5,active,,DOT-USDT-SWAP,,,,,,,3739.2,,,,,long,,,1.5123,,20260319_222529_DOT-USDT-SWAP_long,,2026-03-19 22:56:30
,0.006454999999999998,,,,0.2588,STOP_HEALTH_CHECK,3404020735910699008,0.2458,active,,CRV-USDT-SWAP,,,,,,,10434.0,,,,,long,,,0.24588999999999997,,20260319_225520_CRV-USDT-SWAP_long,,2026-03-19 22:56:30
,0.006454999999999998,,,,0.2588,STOP_HEALTH_CONFIRMED,3404020735910699008,0.2458,active,,CRV-USDT-SWAP,,,,,,,10434.0,,,,,long,,,0.24588999999999997,,20260319_225520_CRV-USDT-SWAP_long,,2026-03-19 22:56:32
,0.0008450000000000013,,,,0.1009,STOP_HEALTH_CHECK,3403970580759011328,0.09465,active,,DOGE-USDT-SWAP,,,,,,,121.2,,,,,long,,,0.094655,,20260319_223025_DOGE-USDT-SWAP_long,,2026-03-19 22:56:58
,0.0008450000000000013,,,,0.1009,STOP_HEALTH_CONFIRMED,3403970580759011328,0.09465,active,,DOGE-USDT-SWAP,,,,,,,121.2,,,,,long,,,0.094655,,20260319_223025_DOGE-USDT-SWAP_long,,2026-03-19 22:57:00
,0.0030500000000000193,,,,1.202,STOP_HEALTH_CHECK,3403940612557594624,1.192,active,,LIT-USDT-SWAP,,,,,,,984.0,,,,,long,,,1.1952,,20260319_221531_LIT-USDT-SWAP_long,,2026-03-19 22:57:27
,0.0030500000000000193,,,,1.202,STOP_HEALTH_CONFIRMED,3403940612557594624,1.192,active,,LIT-USDT-SWAP,,,,,,,984.0,,,,,long,,,1.1952,,20260319_221531_LIT-USDT-SWAP_long,,2026-03-19 22:57:29
,0.018850000000000023,,,,1.536,STOP_HEALTH_CHECK,3403960647976050688,1.5,active,,DOT-USDT-SWAP,,,,,,,3739.2,,,,,long,,,1.5123,,20260319_222529_DOT-USDT-SWAP_long,,2026-03-19 22:57:29
,0.018850000000000023,,,,1.536,STOP_HEALTH_CONFIRMED,3403960647976050688,1.5,active,,DOT-USDT-SWAP,,,,,,,3739.2,,,,,long,,,1.5123,,20260319_222529_DOT-USDT-SWAP_long,,2026-03-19 22:57:32
,0.006454999999999998,,,,0.2588,STOP_HEALTH_CHECK,3404020735910699008,0.2458,active,,CRV-USDT-SWAP,,,,,,,10434.0,,,,,long,,,0.24588999999999997,,20260319_225520_CRV-USDT-SWAP_long,,2026-03-19 22:57:33
,0.006454999999999998,,,,0.2588,STOP_HEALTH_CONFIRMED,3404020735910699008,0.2458,active,,CRV-USDT-SWAP,,,,,,,10434.0,,,,,long,,,0.24588999999999997,,20260319_225520_CRV-USDT-SWAP_long,,2026-03-19 22:57:36
,0.0008450000000000013,,,,0.1009,STOP_HEALTH_CHECK,3403970580759011328,0.09465,active,,DOGE-USDT-SWAP,,,,,,,121.2,,,,,long,,,0.094655,,20260319_223025_DOGE-USDT-SWAP_long,,2026-03-19 22:58:04
,0.0008450000000000013,,,,0.1009,STOP_HEALTH_CONFIRMED,3403970580759011328,0.09465,active,,DOGE-USDT-SWAP,,,,,,,121.2,,,,,long,,,0.094655,,20260319_223025_DOGE-USDT-SWAP_long,,2026-03-19 22:58:06
,0.0030500000000000193,,,,1.202,STOP_HEALTH_CHECK,3403940612557594624,1.192,active,,LIT-USDT-SWAP,,,,,,,984.0,,,,,long,,,1.1952,,20260319_221531_LIT-USDT-SWAP_long,,2026-03-19 22:58:33
,0.0030500000000000193,,,,1.202,STOP_HEALTH_CONFIRMED,3403940612557594624,1.192,active,,LIT-USDT-SWAP,,,,,,,984.0,,,,,long,,,1.1952,,20260319_221531_LIT-USDT-SWAP_long,,2026-03-19 22:58:35
,0.018850000000000023,,,,1.531,STOP_HEALTH_CHECK,3403960647976050688,1.5,active,,DOT-USDT-SWAP,,,,,,,3739.2,,,,,long,,,1.5123,,20260319_222529_DOT-USDT-SWAP_long,,2026-03-19 22:58:35
,0.018850000000000023,,,,1.531,STOP_HEALTH_CONFIRMED,3403960647976050688,1.5,active,,DOT-USDT-SWAP,,,,,,,3739.2,,,,,long,,,1.5123,,20260319_222529_DOT-USDT-SWAP_long,,2026-03-19 22:58:37
,0.006454999999999998,,,,0.2588,STOP_HEALTH_CHECK,3404020735910699008,0.2458,active,,CRV-USDT-SWAP,,,,,,,10434.0,,,,,long,,,0.24588999999999997,,20260319_225520_CRV-USDT-SWAP_long,,2026-03-19 22:58:39
,0.006454999999999998,,,,0.2588,STOP_HEALTH_CONFIRMED,3404020735910699008,0.2458,active,,CRV-USDT-SWAP,,,,,,,10434.0,,,,,long,,,0.24588999999999997,,20260319_225520_CRV-USDT-SWAP_long,,2026-03-19 22:58:40
