add_qty,atr,avg_px,distance_to_next_add_atr,event,has_locked_break_even,inst_id,last_price,mfe_r,next_pyramid_price,note,qty,reason_blocked,side,stop_price,trade_id,ts,units,unrealized_r
,0.23100000000000023,112.94723100075245,,pyramid_strategy_check,False,AAVE-USDT-SWAP,112.42,,113.06273100075245,candle_ts=1773947100000,265.8,,long,112.48523100075245,20260319_221049_AAVE-USDT-SWAP_long,2026-03-19 22:10:56,1,
,0.23100000000000023,112.37,,pyramid_strategy_check,False,AAVE-USDT-SWAP,112.42,,112.4855,candle_ts=1773947100000,265.8,,long,111.908,20260319_221337_AAVE-USDT-SWAP_long,2026-03-19 22:13:44,1,
,0.2589999999999996,112.37,,pyramid_strategy_check,False,AAVE-USDT-SWAP,112.42,,112.4855,candle_ts=1773947400000,265.8,,long,111.908,20260319_221337_AAVE-USDT-SWAP_long,2026-03-19 22:15:34,1,
,0.0023500000000000187,1.1969918699186992,,pyramid_strategy_check,False,LIT-USDT-SWAP,1.198,,1.1981668699186991,candle_ts=1773947400000,246.0,,long,1.1922918699186993,20260319_221531_LIT-USDT-SWAP_long,2026-03-19 22:15:37,1,
,0.2509999999999998,112.37,,pyramid_strategy_check,False,AAVE-USDT-SWAP,112.75,,112.4855,candle_ts=1773947700000,265.8,,long,111.908,20260319_221337_AAVE-USDT-SWAP_long,2026-03-19 22:20:16,1,
265.8,0.2509999999999998,112.44249811888638,1.053785,pyramid_added,False,AAVE-USDT-SWAP,112.51499623777276,0.537891,112.64049623777277,candle_ts=1773947700000,531.6,,long,111.908,20260319_221337_AAVE-USDT-SWAP_long,2026-03-19 22:20:17,2,0.135638
,0.0025000000000000135,1.1969918699186992,,pyramid_strategy_check,False,LIT-USDT-SWAP,1.197,,1.1981668699186991,candle_ts=1773947700000,246.0,,long,1.1922918699186993,20260319_221531_LIT-USDT-SWAP_long,2026-03-19 22:20:17,1,
,0.0025000000000000135,1.1969918699186992,,pyramid_strategy_check,False,LIT-USDT-SWAP,1.197,,1.1981668699186991,candle_ts=1773948000000,246.0,,long,1.1922918699186993,20260319_221531_LIT-USDT-SWAP_long,2026-03-19 22:25:10,1,
,0.2530000000000001,112.51499623777276,,pyramid_strategy_check,False,AAVE-USDT-SWAP,112.72,,112.64049623777277,candle_ts=1773948000000,531.6,,long,112.244,20260319_221337_AAVE-USDT-SWAP_long,2026-03-19 22:25:35,2,
265.8,0.2530000000000001,112.51444026419196,0.314244,pyramid_added,False,AAVE-USDT-SWAP,112.51332831703034,0.38843,112.63982831703035,candle_ts=1773948000000,797.4,,long,112.244,20260319_221337_AAVE-USDT-SWAP_long,2026-03-19 22:25:36,3,-0.001834
,0.01970000000000003,1.54,,pyramid_strategy_check,False,DOT-USDT-SWAP,1.55,,1.54985,candle_ts=1773948000000,1869.6,,long,1.5006,20260319_222529_DOT-USDT-SWAP_long,2026-03-19 22:25:41,1,
1869.6,0.01970000000000003,1.54175,0.007614,pyramid_added,False,DOT-USDT-SWAP,1.5435,0.103281,1.55335,candle_ts=1773948000000,3739.2,,long,1.5006,20260319_222529_DOT-USDT-SWAP_long,2026-03-19 22:25:42,2,0.042527
,0.0026000000000000133,1.1969918699186992,,pyramid_strategy_check,False,LIT-USDT-SWAP,1.195,,1.1981668699186991,candle_ts=1773948300000,246.0,,long,1.1922918699186993,20260319_221531_LIT-USDT-SWAP_long,2026-03-19 22:30:05,1,
,0.01970000000000003,1.5435,,pyramid_strategy_check,False,DOT-USDT-SWAP,1.539,,1.55335,candle_ts=1773948300000,3739.2,,long,1.5006,20260319_222529_DOT-USDT-SWAP_long,2026-03-19 22:30:07,2,
,0.0005475000000000008,0.09575,,pyramid_strategy_check,False,DOGE-USDT-SWAP,0.09565,,0.09602375,candle_ts=1773948300000,30.3,,long,0.094655,20260319_223025_DOGE-USDT-SWAP_long,2026-03-19 22:30:33,1,
,0.0029000000000000137,1.1969918699186992,,pyramid_strategy_check,False,LIT-USDT-SWAP,1.201,,1.1981668699186991,candle_ts=1773948600000,246.0,,long,1.1952,20260319_221531_LIT-USDT-SWAP_long,2026-03-19 22:35:02,1,
246.0,0.0029000000000000137,1.1979939024390245,0.976941,pyramid_added,False,LIT-USDT-SWAP,1.1989959349593495,0.527198,1.2004459349593495,candle_ts=1773948600000,492.0,,long,1.1952,20260319_221531_LIT-USDT-SWAP_long,2026-03-19 22:35:03,2,0.175733
,0.019600000000000027,1.5435,,pyramid_strategy_check,False,DOT-USDT-SWAP,1.542,,1.55335,candle_ts=1773948600000,3739.2,,long,1.5006,20260319_222529_DOT-USDT-SWAP_long,2026-03-19 22:35:04,2,
,0.0006100000000000008,0.09575,,pyramid_strategy_check,False,DOGE-USDT-SWAP,0.09755,,0.09602375,candle_ts=1773948600000,30.3,,long,0.094655,20260319_223025_DOGE-USDT-SWAP_long,2026-03-19 22:35:04,1,
30.3,0.0006100000000000008,0.0962,2.502049,pyramid_added,False,DOGE-USDT-SWAP,0.09665,0.841424,0.096955,candle_ts=1773948600000,60.6,,long,0.094655,20260319_223025_DOGE-USDT-SWAP_long,2026-03-19 22:35:05,2,0.291262
,0.0029000000000000137,1.1989959349593495,,pyramid_strategy_check,False,LIT-USDT-SWAP,1.201,,1.2004459349593495,candle_ts=1773948900000,492.0,,long,1.1952,20260319_221531_LIT-USDT-SWAP_long,2026-03-19 22:40:05,2,
246.0,0.0029000000000000137,1.1994408310749773,0.191057,pyramid_added,False,LIT-USDT-SWAP,1.2003306233062332,0.218097,1.2017806233062331,candle_ts=1773948900000,738.0,,long,1.1952,20260319_221531_LIT-USDT-SWAP_long,2026-03-19 22:40:06,3,0.124465
,0.02020000000000003,1.5435,,pyramid_strategy_check,False,DOT-USDT-SWAP,1.543,,1.55335,candle_ts=1773948900000,3739.2,,long,1.5056,20260319_222529_DOT-USDT-SWAP_long,2026-03-19 22:40:08,2,
,0.0006925000000000007,0.09665,,pyramid_strategy_check,False,DOGE-USDT-SWAP,0.09955,,0.096955,candle_ts=1773948900000,60.6,,long,0.094655,20260319_223025_DOGE-USDT-SWAP_long,2026-03-19 22:40:10,2,
30.3,0.0006925000000000007,0.09698333333333332,3.747292,pyramid_added,False,DOGE-USDT-SWAP,0.09765,1.102362,0.09799625000000001,candle_ts=1773948900000,90.9,,long,0.094655,20260319_223025_DOGE-USDT-SWAP_long,2026-03-19 22:40:11,3,0.286328
,0.003000000000000014,1.2003306233062332,,pyramid_strategy_check,False,LIT-USDT-SWAP,1.203,,1.2017806233062331,candle_ts=1773949200000,738.0,,long,1.1952,20260319_221531_LIT-USDT-SWAP_long,2026-03-19 22:45:16,3,
246.0,0.003000000000000014,1.2004349593495935,0.406459,pyramid_added,False,LIT-USDT-SWAP,1.2007479674796748,0.314996,1.2022479674796749,candle_ts=1773949200000,984.0,,long,1.1952,20260319_221531_LIT-USDT-SWAP_long,2026-03-19 22:45:17,4,0.038438
,0.020100000000000028,1.5435,,pyramid_strategy_check,False,DOT-USDT-SWAP,1.539,,1.55335,candle_ts=1773949200000,3739.2,,long,1.5058,20260319_222529_DOT-USDT-SWAP_long,2026-03-19 22:45:18,2,
,0.000747500000000001,0.09765,,pyramid_strategy_check,False,DOGE-USDT-SWAP,0.101,,0.09799625000000001,candle_ts=1773949200000,90.9,,long,0.094655,20260319_223025_DOGE-USDT-SWAP_long,2026-03-19 22:45:22,3,
30.3,0.000747500000000001,0.09785937500000001,4.018395,pyramid_added,False,DOGE-USDT-SWAP,0.0984875,0.980105,0.09886125000000001,candle_ts=1773949200000,121.2,,long,0.094655,20260319_223025_DOGE-USDT-SWAP_long,2026-03-19 22:45:22,4,0.196021
,0.0030500000000000193,1.2007479674796748,,pyramid_strategy_check,False,LIT-USDT-SWAP,1.202,,1.2022479674796749,candle_ts=1773949500000,984.0,,long,1.1952,20260319_221531_LIT-USDT-SWAP_long,2026-03-19 22:50:17,4,
,0.0030500000000000193,1.2007479674796748,,pyramid_blocked,False,LIT-USDT-SWAP,1.202,,1.2022479674796749,,984.0,max_units_reached,long,1.1952,20260319_221531_LIT-USDT-SWAP_long,2026-03-19 22:50:17,4,
,0.01915000000000002,1.5435,,pyramid_strategy_check,False,DOT-USDT-SWAP,1.546,,1.55335,candle_ts=1773949500000,3739.2,,long,1.5117,20260319_222529_DOT-USDT-SWAP_long,2026-03-19 22:50:18,2,
,0.0008125000000000014,0.0984875,,pyramid_strategy_check,False,DOGE-USDT-SWAP,0.0998,,0.09886125000000001,candle_ts=1773949500000,121.2,,long,0.094655,20260319_223025_DOGE-USDT-SWAP_long,2026-03-19 22:50:20,4,
,0.0008125000000000014,0.0984875,,pyramid_blocked,False,DOGE-USDT-SWAP,0.0998,,0.09886125000000001,,121.2,max_units_reached,long,0.094655,20260319_223025_DOGE-USDT-SWAP_long,2026-03-19 22:50:20,4,
,0.0030500000000000193,1.2007479674796748,,pyramid_strategy_check,False,LIT-USDT-SWAP,1.202,,1.2022479674796749,candle_ts=1773949800000,984.0,,long,1.1952,20260319_221531_LIT-USDT-SWAP_long,2026-03-19 22:55:25,4,
,0.0030500000000000193,1.2007479674796748,,pyramid_blocked,False,LIT-USDT-SWAP,1.202,,1.2022479674796749,,984.0,max_units_reached,long,1.1952,20260319_221531_LIT-USDT-SWAP_long,2026-03-19 22:55:25,4,
,0.018850000000000023,1.5435,,pyramid_strategy_check,False,DOT-USDT-SWAP,1.53,,1.55335,candle_ts=1773949800000,3739.2,,long,1.5123,20260319_222529_DOT-USDT-SWAP_long,2026-03-19 22:55:27,2,
,0.0008450000000000013,0.0984875,,pyramid_strategy_check,False,DOGE-USDT-SWAP,0.1009,,0.09886125000000001,candle_ts=1773949800000,121.2,,long,0.094655,20260319_223025_DOGE-USDT-SWAP_long,2026-03-19 22:55:27,4,
,0.0008450000000000013,0.0984875,,pyramid_blocked,False,DOGE-USDT-SWAP,0.1009,,0.09886125000000001,,121.2,max_units_reached,long,0.094655,20260319_223025_DOGE-USDT-SWAP_long,2026-03-19 22:55:27,4,
,0.006454999999999998,0.2588,,pyramid_strategy_check,False,CRV-USDT-SWAP,0.2585,,0.26202749999999997,candle_ts=1773949800000,10434.0,,long,0.24588999999999997,20260319_225520_CRV-USDT-SWAP_long,2026-03-19 22:55:31,1,
