time,event,inst_id,side,qty,price,atr,stop_price,system_name,note
2026-03-11 18:01:35,OPEN,FIL-USDT-SWAP,short,18734.0,0.898,0.00030000000000000024,0.8986000000000001,Turtle 20,Первичный вход
2026-03-11 18:02:48,OPEN,AUCTION-USDT-SWAP,short,3529.3,4.735,0.017449999999999966,4.7699,Turtle 20,Первичный вход
2026-03-11 18:04:24,OPEN,DOT-USDT-SWAP,short,1083.5,1.532,0.012799999999999988,1.5576,Turtle 20,Первичный вход
2026-03-11 18:04:37,OPEN,KSM-USDT-SWAP,short,3611.0,4.566,0.002200000000000024,4.5704,Turtle 20,Первичный вход
2026-03-11 18:05:51,OPEN,INJ-USDT-SWAP,short,5502.0,2.977,0.011049999999999893,2.9990999999999994,Turtle 20,Первичный вход
2026-03-11 18:05:59,OPEN,LIT-USDT-SWAP,short,157.0,1.035,0.00040000000000000034,1.0357999999999998,Turtle 20,Первичный вход
2026-03-11 18:07:18,OPEN,ETHFI-USDT-SWAP,short,2837.0,0.5726,0.0004450000000000065,0.57349,Turtle 20,Первичный вход
2026-03-11 18:07:38,OPEN,MET-USDT-SWAP,short,1013.0,0.1592,0.00011500000000000121,0.15943000000000002,Turtle 20,Первичный вход
2026-03-11 18:08:07,OPEN,XTZ-USDT-SWAP,short,4413.0,0.3633,0.00015500000000000236,0.36361,Turtle 20,Первичный вход
2026-03-11 18:08:51,OPEN,CRV-USDT-SWAP,short,6599.0,0.2413,0.0012100000000000056,0.24372,Turtle 20,Первичный вход
2026-03-11 18:08:57,OPEN,ETH-USDT-SWAP,long,7.34,2154.86,1.4325000000000272,2151.995,Turtle 20,Первичный вход
2026-03-11 18:09:36,OPEN,THETA-USDT-SWAP,short,857.0,0.1837,7.999999999999952e-05,0.18386,Turtle 20,Первичный вход
2026-03-11 18:09:56,CLOSE,ETHFI-USDT-SWAP,short,2837.0,0.5737,0.00042000000000000923,0.57349,Turtle 20,ATR стоп 2.0N
2026-03-11 18:11:24,CLOSE,LIT-USDT-SWAP,short,157.0,1.036,0.00044999999999999484,1.0349,Turtle 20,ATR стоп 2.0N
2026-03-11 18:11:27,CLOSE,MET-USDT-SWAP,short,1013.0,0.1595,0.0001350000000000018,0.15933999999999998,Turtle 20,ATR стоп 2.0N
2026-03-11 18:11:30,CLOSE,XTZ-USDT-SWAP,short,4413.0,0.3637,0.00016500000000000125,0.36361,Turtle 20,ATR стоп 2.0N
2026-03-11 18:13:35,OPEN,BNB-USDT-SWAP,short,249.0,643.0,0.7799999999999955,644.56,Turtle 20,Первичный вход
2026-03-11 18:14:21,OPEN,XTZ-USDT-SWAP,short,4386.0,0.3631,0.0002250000000000002,0.36355,Turtle 20,Первичный вход
2026-03-11 18:18:28,CLOSE,FIL-USDT-SWAP,short,18734.0,0.89,0.0009500000000000009,0.8885000000000001,Turtle 20,Канальный выход 10 свечей
2026-03-11 18:20:23,OPEN,MET-USDT-SWAP,short,1001.0,0.1591,0.00013500000000000317,0.15937,Turtle 20,Первичный вход
2026-03-11 18:20:49,CLOSE,KSM-USDT-SWAP,short,3611.0,4.549,0.0030999999999999695,4.5383000000000004,Turtle 20,Канальный выход 10 свечей
2026-03-11 18:20:53,CLOSE,ETH-USDT-SWAP,long,7.34,2153.46,1.2434999999999263,2153.6530000000002,Turtle 20,ATR стоп 2.0N
2026-03-11 18:20:55,CLOSE,THETA-USDT-SWAP,short,857.0,0.1834,0.00011999999999999789,0.18332,Turtle 20,ATR стоп 2.0N
2026-03-11 18:20:58,CLOSE,XTZ-USDT-SWAP,short,4386.0,0.3641,0.00024500000000000075,0.36343,Turtle 20,ATR стоп 2.0N
2026-03-11 18:21:00,CLOSE,MET-USDT-SWAP,short,1001.0,0.1595,0.00013500000000000317,0.15937,Turtle 20,ATR стоп 2.0N
2026-03-11 18:21:26,OPEN,ETH-USDT-SWAP,short,7.58,2152.44,1.427499999999918,2155.295,Turtle 20,Первичный вход
2026-03-11 18:22:11,CLOSE,BNB-USDT-SWAP,short,249.0,644.3,1.15,644.1899999999999,Turtle 20,ATR стоп 2.0N
2026-03-11 18:24:31,CLOSE,INJ-USDT-SWAP,short,5502.0,2.996,0.014199999999999968,2.9957999999999996,Turtle 20,ATR стоп 2.0N
2026-03-11 18:25:14,OPEN,INJ-USDT-SWAP,long,5500.0,2.985,0.014749999999999952,2.9555,Turtle 20,Первичный вход
2026-03-11 18:25:24,OPEN,LIT-USDT-SWAP,long,157.0,1.039,0.0009999999999999898,1.037,Turtle 20,Первичный вход
2026-03-11 18:26:42,OPEN,ETHFI-USDT-SWAP,long,2815.0,0.5785,0.0004750000000000143,0.57755,Turtle 20,Первичный вход
2026-03-11 18:26:55,OPEN,KSM-USDT-SWAP,long,3547.0,4.561,0.002749999999999986,4.5555,Turtle 20,Первичный вход
2026-03-11 18:27:44,CLOSE,KSM-USDT-SWAP,long,3547.0,4.555,0.0025499999999999633,4.5555,Turtle 20,ATR стоп 2.0N
2026-03-11 18:28:08,OPEN,BNB-USDT-SWAP,long,251.0,644.1,1.3300000000000012,641.44,Turtle 20,Первичный вход
2026-03-11 18:30:26,CLOSE,ETHFI-USDT-SWAP,long,2815.0,0.5779,0.00048500000000001873,0.57848,Turtle 20,ATR стоп 2.0N
2026-03-11 18:31:35,CLOSE,CRV-USDT-SWAP,short,6599.0,0.2431,0.0015649999999999913,0.24302,Turtle 20,ATR стоп 2.0N
2026-03-11 18:31:37,CLOSE,INJ-USDT-SWAP,long,5500.0,2.951,0.012899999999999977,2.9635000000000002,Turtle 20,ATR стоп 2.0N
2026-03-11 18:31:39,CLOSE,LIT-USDT-SWAP,long,157.0,1.034,0.00129999999999999,1.0389,Turtle 20,ATR стоп 2.0N
2026-03-11 18:32:08,OPEN,FIL-USDT-SWAP,short,18640.0,0.88,0.0018500000000000016,0.8837,Turtle 20,Первичный вход
2026-03-11 18:32:17,OPEN,INJ-USDT-SWAP,short,5515.0,2.954,0.015049999999999985,2.9841,Turtle 20,Первичный вход
2026-03-11 18:33:30,OPEN,KSM-USDT-SWAP,short,3592.0,4.518,0.0041499999999999645,4.5263,Turtle 20,Первичный вход
2026-03-11 18:33:33,OPEN,LDO-USDT-SWAP,short,5484.0,0.2939,0.0026849999999999955,0.29927,Turtle 20,Первичный вход
2026-03-11 18:35:00,OPEN,SOL-USDT-SWAP,short,18.51,86.47,0.23950000000000032,86.949,Turtle 20,Первичный вход
2026-03-11 18:35:18,CLOSE,ETH-USDT-SWAP,short,7.58,2175.99,4.3724999999999685,2140.176,Turtle 20,ATR стоп 2.0N
