duration_sec,early_exit_flag,early_exit_gap_pct,entry_quality,entry_type,exit_efficiency,exit_reason,inst_id,last_stop_move_reason,mae_pct,mae_r,market_risk_score,mfe_pct,mfe_r,pyramid_effect_label,pyramid_effect_score,realized_pnl,realized_pnl_pct,side,stop_efficiency,stop_errors_for_symbol,stop_move_count,stop_rejects_for_symbol,trade_id,trend_capture_ratio,trend_strength_r,unit_add_count,units
110,False,0.396876,normal,Turtle 20,0.0,stopout_cooldown,2Z-USDT-SWAP,STOP_TRIGGERED,1.401514,5.959474,26.0,0.396876,1.687585,no_pyramid,-0.294812,-7.590999999981102,-0.29481225962202384,short,-0.245699,13,0,0,20260323_070448_2Z-USDT-SWAP_short,-0.742832,1.687585,0,1
111,False,0.661021,strong,Turtle 20,0.0,stopout_cooldown,2Z-USDT-SWAP,STOP_TRIGGERED,1.414305,6.013109,26.0,0.661021,2.810421,no_pyramid,-0.307464,-7.917999999973882,-0.30746445888599866,short,-0.079082,13,0,0,20260323_070234_2Z-USDT-SWAP_short,-0.465136,2.810421,0,1
100,False,0.459465,normal,Turtle 20,0.0,stopout_cooldown,2Z-USDT-SWAP,STOP_TRIGGERED,1.620072,6.874008,26.0,0.459465,1.949522,no_pyramid,-0.37235,-9.35199999998525,-0.37234991336196277,short,-0.286239,13,0,0,20260323_070029_2Z-USDT-SWAP_short,-0.810399,1.949522,0,1
2625,False,0.25016,weak,Turtle 55,0.0,stopout_cooldown,BTC-USDT-SWAP,initial_turtle_stop,1.429904,2.847576,8.25,0.25016,0.49818,no_pyramid,-0.477366,-11.00305,-0.4773657016033055,long,-0.944945,4,0,0,20260323_061006_BTC-USDT-SWAP_long,-1.908242,0.49818,0,1
113,False,1.961584,strong,Turtle 20,0.0,stopout_cooldown,MINA-USDT-SWAP,STOP_TRIGGERED,2.423407,3.568353,10.0,1.961584,2.88834,no_pyramid,-0.730017,-18.364709999949554,-0.7300165371112654,short,-0.023294,5,0,0,20260323_065022_MINA-USDT-SWAP_short,-0.372157,2.88834,0,1
662,False,0.018491,weak,Turtle 55,0.0,stopout_cooldown,LTC-USDT-SWAP,initial_turtle_stop,1.349852,5.572519,44.5,0.018491,0.076336,no_pyramid,-0.277367,-6.854999999999936,-0.27736686390532284,long,-8.800061,14,0,6,20260323_060534_LTC-USDT-SWAP_long,-15.000101,0.076336,0,1
648,False,0.219298,weak,Turtle 55,0.0,stopout_cooldown,DOGE-USDT-SWAP,pre_close:ATR стоп 2.0N,1.315789,2.727273,12.25,0.219298,0.454545,no_pyramid,-0.493421,-12.667500000000166,-0.4934210526315854,long,-1.150002,6,0,0,20260323_060516_DOGE-USDT-SWAP_long,-2.250003,0.454545,0,1
6537,False,0.487013,weak,Turtle 20,-4.329666,канальный_выход_10_свечей,COMP-USDT-SWAP,STOP_HEALTH_RESTORED,1.190476,2.365591,19.75,0.487013,0.967742,hurt,-0.087611,-35.88729999999991,-0.3504433207171724,long,-0.031746,7,3,2,20260323_042644_COMP-USDT-SWAP_long,-0.719577,0.967742,3,4
539,False,0.175096,weak,Turtle 55,0.0,stopout_cooldown,IOTA-USDT-SWAP,initial_turtle_stop,1.57446,3.884269,42.5,0.175096,0.431971,no_pyramid,-0.413863,-9.92230000000012,-0.41386337832776726,long,-1.218182,14,0,5,20260323_060546_IOTA-USDT-SWAP_long,-2.363637,0.431971,0,1
1172,False,0.747065,normal,Turtle 55,-12.787682,канальный_выход_20_свечей,ARB-USDT-SWAP,STOP_TRIGGERED,1.49413,3.589744,9.75,0.747065,1.794872,hurt,-0.175046,-43.72620000004552,-0.5251375264116245,long,-0.02176,1,1,3,20260323_052602_ARB-USDT-SWAP_long,-0.702934,1.794872,2,3
651,False,0.052129,weak,Turtle 20,0.0,stopout_cooldown,IOTA-USDT-SWAP,initial_turtle_stop,1.268462,3.201754,42.5,0.052129,0.131579,no_pyramid,-0.521014,-13.305000000000074,-0.5210142410559252,long,-5.796826,14,0,5,20260323_053024_IOTA-USDT-SWAP_long,-9.99471,0.131579,0,1
360,False,0.600181,normal,Turtle 20,0.0,stopout_cooldown,IMX-USDT-SWAP,pyramid_closed_candle,1.977659,6.137415,46.25,0.600181,1.862585,no_pyramid,-0.495401,-12.668300000000636,-0.4954011259980625,long,-0.295252,16,0,5,20260323_053020_IMX-USDT-SWAP_long,-0.82542,1.862585,0,1
