action,inst_id,latency_ms,price,qty,response_code,response_message,side,success,timestamp,trade_id
position_opened,KSM-USDT-SWAP,0.0,4.335300773119239,6726.0,,,short,True,2026-03-22 20:05:12,20260322_200510_KSM-USDT-SWAP_short
OPEN,KSM-USDT-SWAP,0.0,4.335300773119239,6726.0,,Первичный вход,short,True,2026-03-22 20:05:12,20260322_200510_KSM-USDT-SWAP_short
position_opened,INJ-USDT-SWAP,0.0,2.957,9872.0,,,short,True,2026-03-22 20:05:15,20260322_200513_INJ-USDT-SWAP_short
OPEN,INJ-USDT-SWAP,0.0,2.957,9872.0,,Первичный вход,short,True,2026-03-22 20:05:15,20260322_200513_INJ-USDT-SWAP_short
position_opened,ENA-USDT-SWAP,0.0,0.097168953804348,2944.0,,,short,True,2026-03-22 20:06:49,20260322_200646_ENA-USDT-SWAP_short
OPEN,ENA-USDT-SWAP,0.0,0.097168953804348,2944.0,,Первичный вход,short,True,2026-03-22 20:06:49,20260322_200646_ENA-USDT-SWAP_short
position_closed,ENA-USDT-SWAP,0.0,0.0,2944.0,stopout_cooldown,ATR стоп 2.0N,short,True,2026-03-22 20:09:28,20260322_200646_ENA-USDT-SWAP_short
CLOSE,ENA-USDT-SWAP,0.0,0.0974,2944.0,,ATR стоп 2.0N,short,True,2026-03-22 20:09:28,20260322_200646_ENA-USDT-SWAP_short
position_opened,ENA-USDT-SWAP,0.0,0.0973218484539586,2943.0,,,short,True,2026-03-22 20:09:47,20260322_200945_ENA-USDT-SWAP_short
OPEN,ENA-USDT-SWAP,0.0,0.0973218484539586,2943.0,,Первичный вход,short,True,2026-03-22 20:09:47,20260322_200945_ENA-USDT-SWAP_short
position_opened,NEAR-USDT-SWAP,0.0,1.289798585947857,226.3,,,long,True,2026-03-22 20:20:09,20260322_202006_NEAR-USDT-SWAP_long
OPEN,NEAR-USDT-SWAP,0.0,1.289798585947857,226.3,,Первичный вход,long,True,2026-03-22 20:20:09,20260322_202006_NEAR-USDT-SWAP_long
position_opened,OP-USDT-SWAP,0.0,0.115449292467949,24960.0,,,short,True,2026-03-22 20:25:12,20260322_202509_OP-USDT-SWAP_short
OPEN,OP-USDT-SWAP,0.0,0.115449292467949,24960.0,,Первичный вход,short,True,2026-03-22 20:25:12,20260322_202509_OP-USDT-SWAP_short
position_opened,AUCTION-USDT-SWAP,0.0,4.669781490372839,6123.3,,,short,True,2026-03-22 20:25:37,20260322_202535_AUCTION-USDT-SWAP_short
OPEN,AUCTION-USDT-SWAP,0.0,4.669781490372839,6123.3,,Первичный вход,short,True,2026-03-22 20:25:37,20260322_202535_AUCTION-USDT-SWAP_short
position_opened,IOTA-USDT-SWAP,0.0,0.05826,4856.0,,,short,True,2026-03-22 20:25:40,20260322_202538_IOTA-USDT-SWAP_short
OPEN,IOTA-USDT-SWAP,0.0,0.05826,4856.0,,Первичный вход,short,True,2026-03-22 20:25:40,20260322_202538_IOTA-USDT-SWAP_short
position_closed,AUCTION-USDT-SWAP,0.0,0.0,6123.3,stopout_cooldown,ATR стоп 2.0N,short,True,2026-03-22 20:40:08,20260322_202535_AUCTION-USDT-SWAP_short
CLOSE,AUCTION-USDT-SWAP,0.0,4.678,6123.3,,ATR стоп 2.0N,short,True,2026-03-22 20:40:08,20260322_202535_AUCTION-USDT-SWAP_short
position_opened,INJ-USDT-SWAP,0.0,2.949,9299.0,,,short,True,2026-03-22 21:05:31,20260322_210529_INJ-USDT-SWAP_short
OPEN,INJ-USDT-SWAP,0.0,2.949,9299.0,,Первичный вход,short,True,2026-03-22 21:05:31,20260322_210529_INJ-USDT-SWAP_short
position_opened,SUI-USDT-SWAP,0.0,0.9183,2988.0,,,short,True,2026-03-22 21:05:34,20260322_210531_SUI-USDT-SWAP_short
OPEN,SUI-USDT-SWAP,0.0,0.9183,2988.0,,Первичный вход,short,True,2026-03-22 21:05:34,20260322_210531_SUI-USDT-SWAP_short
position_opened,AAVE-USDT-SWAP,0.0,106.7900155702608,256.9,,,short,True,2026-03-22 21:05:37,20260322_210534_AAVE-USDT-SWAP_short
OPEN,AAVE-USDT-SWAP,0.0,106.7900155702608,256.9,,Первичный вход,short,True,2026-03-22 21:05:37,20260322_210534_AAVE-USDT-SWAP_short
position_opened,NEAR-USDT-SWAP,0.0,1.2837,213.7,,,short,True,2026-03-22 21:05:40,20260322_210537_NEAR-USDT-SWAP_short
OPEN,NEAR-USDT-SWAP,0.0,1.2837,213.7,,Первичный вход,short,True,2026-03-22 21:05:40,20260322_210537_NEAR-USDT-SWAP_short
position_opened,LINK-USDT-SWAP,0.0,8.758,301.75,,,short,True,2026-03-22 21:05:43,20260322_210541_LINK-USDT-SWAP_short
OPEN,LINK-USDT-SWAP,0.0,8.758,301.75,,Первичный вход,short,True,2026-03-22 21:05:43,20260322_210541_LINK-USDT-SWAP_short
position_opened,FLOKI-USDT-SWAP,0.0,2.847e-05,927.0,,,short,True,2026-03-22 21:05:46,20260322_210544_FLOKI-USDT-SWAP_short
OPEN,FLOKI-USDT-SWAP,0.0,2.847e-05,927.0,,Первичный вход,short,True,2026-03-22 21:05:46,20260322_210544_FLOKI-USDT-SWAP_short
