atr,body_atr,body_to_range_ratio,breakout_buffer_atr_actual,breakout_level,channel_width_atr,close_beyond_channel_atr,distance_from_breakout_level_atr,donchian_high,donchian_low,entry_mode,entry_price,event,fresh_breakout_true_false,inst_id,side,system_name,timeframe,ts
5.7e-05,2.807018,0.8,1.754386,0.05803,10.701754,1.754386,1.754386,0.05864,0.05803,minimal,0.05793,breakout_quality,True,IOTA-USDT-SWAP,short,Turtle 55,5m,2026-03-22 21:36:10
0.00097,2.164948,0.583333,2.06175,0.5563,7.835052,0.927835,2.06175,0.5639,0.5563,minimal,0.5543001,breakout_quality,True,ETHFI-USDT-SWAP,short,Turtle 55,5m,2026-03-22 21:36:13
0.0023,3.478261,0.8,0.434783,2.375,14.347826,0.434783,0.434783,2.408,2.375,minimal,2.374,breakout_quality,True,ICP-USDT-SWAP,short,Turtle 55,5m,2026-03-22 21:36:16
0.042,3.095238,1.0,4.047619,53.99,4.761905,1.190476,4.047619,54.19,53.99,minimal,53.82,breakout_quality,True,LTC-USDT-SWAP,short,Turtle 55,5m,2026-03-22 21:36:19
0.1485,2.289562,0.85,1.346801,87.04,2.962963,1.346801,1.346801,87.48,87.04,minimal,86.84,breakout_quality,True,SOL-USDT-SWAP,short,Turtle 20,5m,2026-03-22 21:36:22
4e-08,1.866667,0.636364,4.798488,2.846e-05,4.533333,0.533333,4.798488,2.863e-05,2.846e-05,minimal,2.828e-05,breakout_quality,True,FLOKI-USDT-SWAP,short,Turtle 20,5m,2026-03-22 21:36:25
0.425,2.823529,0.705882,0.941176,466.6,4.470588,0.941176,0.941176,468.5,466.6,minimal,466.2,breakout_quality,True,BCH-USDT-SWAP,short,Turtle 20,5m,2026-03-22 21:36:28
0.1475,2.508475,0.880952,1.627119,106.74,4.813559,2.169492,1.627119,107.45,106.74,minimal,106.5,breakout_quality,True,AAVE-USDT-SWAP,short,Turtle 55,5m,2026-03-22 21:43:07
0.00071,0.56338,0.222222,0.56338,0.253,5.070423,0.56338,0.56338,0.2566,0.253,minimal,0.2526,breakout_quality,True,ADA-USDT-SWAP,short,Turtle 55,5m,2026-03-22 21:43:10
0.000395,0.253165,1.0,0.0,0.2165,8.607595,0.253165,0.0,0.2199,0.2165,minimal,0.2165,breakout_quality,True,CRV-USDT-SWAP,short,Turtle 55,5m,2026-03-22 22:01:03
0.00071,2.535211,0.6,0.985915,0.434,10.140845,1.408451,0.985915,0.4412,0.434,minimal,0.4333,breakout_quality,True,MASK-USDT-SWAP,short,Turtle 55,5m,2026-03-22 22:05:37
0.0027,2.962963,0.666667,1.111111,2.367,14.074074,1.111111,1.111111,2.405,2.367,minimal,2.364,breakout_quality,True,ICP-USDT-SWAP,short,Turtle 55,5m,2026-03-22 22:05:39
8.3e-05,2.048193,0.772727,0.481928,0.06121,7.228916,0.722892,0.481928,0.06181,0.06121,minimal,0.06117,breakout_quality,True,CFX-USDT-SWAP,short,Turtle 55,5m,2026-03-22 22:05:43
0.0042,2.619048,1.0,0.714286,2.939,12.380952,0.714286,0.714286,2.991,2.939,minimal,2.936,breakout_quality,True,INJ-USDT-SWAP,short,Turtle 55,5m,2026-03-22 22:05:45
0.001155,1.904762,1.0,0.25974,0.5532,6.926407,0.779221,0.25974,0.5612,0.5532,minimal,0.5529,breakout_quality,True,ETHFI-USDT-SWAP,short,Turtle 55,5m,2026-03-22 22:05:49
0.000495,1.414141,1.0,0.31856,0.2718,7.676768,0.20202,0.31856,0.2756,0.2718,minimal,0.27164231,breakout_quality,True,LQTY-USDT-SWAP,short,Turtle 55,5m,2026-03-22 22:16:29
7.75e-05,0.774194,0.75,1.025421,0.05769,12.258065,0.903226,1.025421,0.05864,0.05769,minimal,0.05761053,breakout_quality,True,IOTA-USDT-SWAP,short,Turtle 55,5m,2026-03-22 22:20:10
0.0001965,0.0,0.0,0.203562,0.1565,15.470738,0.050891,-0.203562,0.15954,0.1565,minimal,0.15654,breakout_quality,True,XLM-USDT-SWAP,short,Turtle 55,5m,2026-03-22 22:30:55
0.0575,0.695652,1.0,0.347826,53.79,6.956522,0.347826,0.347826,54.19,53.79,minimal,53.77,breakout_quality,True,LTC-USDT-SWAP,short,Turtle 55,5m,2026-03-22 22:30:58
0.00445,0.898876,0.8,2.022472,2.936,12.359551,1.123596,-2.022472,2.991,2.936,minimal,2.945,breakout_quality,True,INJ-USDT-SWAP,short,Turtle 55,5m,2026-03-22 22:37:33
134.59,1.750502,0.800816,0.004374,68161.1,8.112044,0.329891,0.004374,69252.9,68161.1,minimal,68160.51134021,breakout_quality,True,BTC-USDT-SWAP,short,Turtle 55,5m,2026-03-22 22:52:31
8.75e-05,1.942857,1.0,0.342857,0.05746,13.485714,0.342857,0.342857,0.05864,0.05746,minimal,0.05743,breakout_quality,True,IOTA-USDT-SWAP,short,Turtle 55,5m,2026-03-22 22:52:34
0.00181,0.773481,1.0,1.325967,1.2796,4.751381,0.441989,1.325967,1.2796,1.271,minimal,1.282,breakout_quality,True,NEAR-USDT-SWAP,long,Turtle 20,5m,2026-03-22 23:21:40
0.00475,0.631579,1.0,0.421053,2.952,4.421053,0.421053,0.421053,2.952,2.931,minimal,2.954,breakout_quality,True,INJ-USDT-SWAP,long,Turtle 20,5m,2026-03-22 23:21:43
0.00053,0.754717,0.571429,0.447045,0.2182,6.792453,0.188679,0.447045,0.2182,0.2146,minimal,0.21843693,breakout_quality,True,CRV-USDT-SWAP,long,Turtle 20,5m,2026-03-22 23:25:24
0.00056,1.071429,0.857143,0.178571,0.2738,6.785714,0.178571,0.178571,0.2738,0.27,minimal,0.2739,breakout_quality,True,LQTY-USDT-SWAP,long,Turtle 20,5m,2026-03-22 23:25:28
0.007,0.428571,1.0,0.244175,4.343,5.857143,0.428571,0.244175,4.343,4.302,minimal,4.34470922,breakout_quality,True,KSM-USDT-SWAP,long,Turtle 20,5m,2026-03-22 23:25:32
0.007,0.428571,1.0,0.428571,4.343,5.857143,0.428571,0.428571,4.343,4.302,minimal,4.346,breakout_quality,True,KSM-USDT-SWAP,long,Turtle 20,5m,2026-03-22 23:27:41
0.007,0.428571,1.0,1.466322,4.343,5.857143,0.428571,-1.466322,4.343,4.302,minimal,4.33273574,breakout_quality,True,KSM-USDT-SWAP,long,Turtle 20,5m,2026-03-22 23:28:27
0.0455,0.879121,1.0,0.567499,53.67,11.428571,0.43956,0.567499,54.19,53.67,minimal,53.64417879,breakout_quality,True,LTC-USDT-SWAP,short,Turtle 55,5m,2026-03-22 23:35:13
0.000185,1.621622,1.0,2.616167,0.1565,17.297297,1.621622,2.616167,0.1597,0.1565,minimal,0.15601601,breakout_quality,True,IMX-USDT-SWAP,short,Turtle 55,5m,2026-03-22 23:40:39
0.000185,1.621622,1.0,1.434695,0.1565,17.297297,1.621622,1.434695,0.1597,0.1565,minimal,0.15623458,breakout_quality,True,IMX-USDT-SWAP,short,Turtle 55,5m,2026-03-22 23:42:19
0.000185,1.621622,1.0,1.621622,0.1565,17.297297,1.621622,1.621622,0.1597,0.1565,minimal,0.1562,breakout_quality,True,IMX-USDT-SWAP,short,Turtle 55,5m,2026-03-22 23:43:07
0.000185,1.621622,1.0,0.447445,0.1565,17.297297,1.621622,0.447445,0.1597,0.1565,minimal,0.15641722,breakout_quality,True,IMX-USDT-SWAP,short,Turtle 55,5m,2026-03-22 23:43:34
0.001654,1.124547,0.570552,0.895406,0.90742,10.719468,0.737606,0.895406,0.92515,0.90742,minimal,0.905939,breakout_quality,True,SUI-USDT-SWAP,short,Turtle 55,5m,2026-03-22 23:55:16
0.43,0.930233,0.5,0.465116,464.9,9.069767,0.465116,0.465116,468.8,464.9,minimal,464.7,breakout_quality,True,BCH-USDT-SWAP,short,Turtle 55,5m,2026-03-22 23:55:19
0.000285,1.403509,1.0,0.701754,0.3177,3.508772,0.701754,0.701754,0.3187,0.3177,minimal,0.3175,breakout_quality,True,TRX-USDT-SWAP,short,Turtle 20,5m,2026-03-23 00:01:09
0.00155,1.935484,0.272727,2.968268,0.863,9.677419,0.645161,2.968268,0.878,0.863,minimal,0.85839918,breakout_quality,True,FIL-USDT-SWAP,short,Turtle 55,5m,2026-03-23 00:11:58
0.01945,1.233933,0.307692,1.028278,8.676,5.912596,1.028278,1.028278,8.791,8.676,minimal,8.656,breakout_quality,True,LINK-USDT-SWAP,short,Turtle 55,5m,2026-03-23 00:12:00
0.00061,1.639344,0.588235,0.102535,0.2745,7.377049,0.327869,0.102535,0.2745,0.27,minimal,0.27456255,breakout_quality,True,LQTY-USDT-SWAP,long,Turtle 20,5m,2026-03-23 00:12:04
0.0001925,1.558442,1.0,0.519481,0.08945,11.688312,0.519481,0.519481,0.0917,0.08945,minimal,0.08935,breakout_quality,True,DOGE-USDT-SWAP,short,Turtle 55,5m,2026-03-23 00:26:28
0.000705,2.695035,1.0,0.353238,0.2748,5.673759,0.70922,-0.353238,0.2748,0.2708,minimal,0.27455097,breakout_quality,True,LQTY-USDT-SWAP,long,Turtle 20,5m,2026-03-23 00:35:03
0.955,2.617801,0.925926,0.563415,466.1,5.026178,0.732984,0.563415,466.1,461.3,minimal,466.63806156,breakout_quality,True,BCH-USDT-SWAP,long,Turtle 20,5m,2026-03-23 00:43:24
0.00965,0.725389,1.0,0.103627,4.642,4.248705,0.207254,-0.103627,4.683,4.642,minimal,4.643,breakout_quality,True,AUCTION-USDT-SWAP,short,Turtle 55,5m,2026-03-23 01:07:03
0.000129,1.472868,1.0,1.085271,0.05733,5.813953,1.085271,1.085271,0.05733,0.05658,minimal,0.05747,breakout_quality,True,IOTA-USDT-SWAP,long,Turtle 20,5m,2026-03-23 01:25:45
0.2565,3.274854,1.0,1.174447,106.38,5.263158,1.130604,1.174447,106.38,105.03,minimal,106.68124569,breakout_quality,True,AAVE-USDT-SWAP,long,Turtle 20,5m,2026-03-23 01:30:35
0.0138,0.652174,1.0,0.548555,4.351,5.144928,0.217391,0.548555,4.351,4.28,minimal,4.35857005,breakout_quality,True,KSM-USDT-SWAP,long,Turtle 55,5m,2026-03-23 01:55:15
0.094,0.851064,1.0,0.744681,53.62,6.06383,0.638298,0.744681,53.62,53.05,minimal,53.69,breakout_quality,True,LTC-USDT-SWAP,long,Turtle 20,5m,2026-03-23 01:55:20
0.00785,0.509554,0.8,0.254777,2.959,6.878981,0.254777,0.254777,2.959,2.905,minimal,2.961,breakout_quality,True,INJ-USDT-SWAP,long,Turtle 55,5m,2026-03-23 02:06:11
1.1,0.454545,1.0,0.454545,469.1,7.090909,0.454545,0.454545,469.1,461.3,minimal,469.6,breakout_quality,True,BCH-USDT-SWAP,long,Turtle 55,5m,2026-03-23 02:06:15
0.00031,1.612903,0.714286,1.319833,0.11489,7.064516,0.677419,1.319833,0.11489,0.1127,minimal,0.11529915,breakout_quality,True,OP-USDT-SWAP,long,Turtle 55,5m,2026-03-23 02:15:48
8e-08,1.084337,0.642857,0.120482,2.837e-05,5.903614,0.120482,0.120482,2.837e-05,2.788e-05,minimal,2.838e-05,breakout_quality,True,FLOKI-USDT-SWAP,long,Turtle 20,5m,2026-03-23 02:15:52
0.02775,0.576577,0.470588,0.036006,8.733,4.864865,0.108108,0.036006,8.733,8.598,minimal,8.73399916,breakout_quality,True,LINK-USDT-SWAP,long,Turtle 20,5m,2026-03-23 02:15:56
0.00026,0.769231,0.666667,0.384615,0.0959,5.384615,0.384615,0.384615,0.0959,0.0945,minimal,0.096,breakout_quality,True,ENA-USDT-SWAP,long,Turtle 20,5m,2026-03-23 02:16:00
0.001585,0.757098,0.6,0.567224,0.5479,6.246057,0.567823,0.567224,0.5479,0.538,minimal,0.54879905,breakout_quality,True,ETHFI-USDT-SWAP,long,Turtle 20,5m,2026-03-23 02:16:04
0.00048,0.833333,1.0,0.824641,0.2177,6.458333,0.416667,0.824641,0.2177,0.2146,minimal,0.21809583,breakout_quality,True,CRV-USDT-SWAP,long,Turtle 20,5m,2026-03-23 02:16:09
0.000345,2.898551,1.0,2.688102,0.1548,6.086957,0.57971,2.688102,0.1569,0.1548,minimal,0.1538726,breakout_quality,True,IMX-USDT-SWAP,short,Turtle 20,5m,2026-03-23 03:09:22
7.25e-05,1.655172,0.857143,1.241379,0.05717,5.37931,0.965517,1.241379,0.05756,0.05717,minimal,0.05708,breakout_quality,True,IOTA-USDT-SWAP,short,Turtle 20,5m,2026-03-23 03:10:57
7.25e-05,1.655172,0.857143,0.137931,0.05717,5.37931,0.965517,-0.137931,0.05756,0.05717,minimal,0.05718,breakout_quality,True,IOTA-USDT-SWAP,short,Turtle 20,5m,2026-03-23 03:11:51
0.00039,1.282051,1.0,1.596038,0.1538,7.948718,0.25641,1.596038,0.1569,0.1538,minimal,0.15317755,breakout_quality,True,IMX-USDT-SWAP,short,Turtle 20,5m,2026-03-23 03:20:26
0.00072,0.416667,1.0,1.07163,0.2762,3.888889,0.277778,1.07163,0.279,0.2762,minimal,0.27542843,breakout_quality,True,LQTY-USDT-SWAP,short,Turtle 20,5m,2026-03-23 03:30:30
0.156,2.051282,1.0,0.320513,106.22,3.974359,0.25641,0.320513,106.84,106.22,minimal,106.17,breakout_quality,True,AAVE-USDT-SWAP,short,Turtle 20,5m,2026-03-23 03:35:45
0.22,1.636364,0.923077,0.727273,86.01,4.363636,0.727273,0.727273,86.97,86.01,minimal,85.85,breakout_quality,True,SOL-USDT-SWAP,short,Turtle 20,5m,2026-03-23 03:35:49
0.0001395,1.362007,1.0,0.143417,0.06004,3.297491,0.430108,0.143417,0.0605,0.06004,minimal,0.06001999,breakout_quality,True,CFX-USDT-SWAP,short,Turtle 20,5m,2026-03-23 03:35:53
0.02095,1.575179,0.916667,0.620485,8.67,4.009547,0.52506,0.620485,8.754,8.67,minimal,8.65700083,breakout_quality,True,LINK-USDT-SWAP,short,Turtle 20,5m,2026-03-23 03:35:58
0.00015,3.333333,1.0,5.890457,0.078,8.0,0.666667,5.890457,0.0792,0.078,minimal,0.07711643,breakout_quality,True,CELO-USDT-SWAP,short,Turtle 55,5m,2026-03-23 04:05:20
5.78,1.418685,1.0,0.934256,2546.6,8.806228,0.588235,0.934256,2546.6,2495.7,minimal,2552.0,breakout_quality,True,YFI-USDT-SWAP,long,Turtle 55,5m,2026-03-23 04:10:17
0.000337,1.513353,0.809524,0.593472,0.15698,3.738872,0.593472,0.593472,0.15698,0.15572,minimal,0.15718,breakout_quality,True,XLM-USDT-SWAP,long,Turtle 20,5m,2026-03-23 04:10:22
0.00315,0.952381,0.6,0.634921,1.422,9.52381,0.31746,0.634921,1.422,1.392,minimal,1.424,breakout_quality,True,DOT-USDT-SWAP,long,Turtle 55,5m,2026-03-23 04:11:05
7e-08,0.827586,1.0,0.45764,2.853e-05,9.931034,0.137931,0.45764,2.853e-05,2.781e-05,minimal,2.856e-05,breakout_quality,True,FLOKI-USDT-SWAP,long,Turtle 55,5m,2026-03-23 04:21:44
0.00057,1.754386,1.0,0.526316,0.2182,6.842105,0.526316,0.526316,0.2182,0.2143,minimal,0.2185,breakout_quality,True,CRV-USDT-SWAP,long,Turtle 55,5m,2026-03-23 04:21:48
0.0001725,1.15942,0.571429,0.57971,0.0905,2.898551,0.57971,0.57971,0.0905,0.09,minimal,0.0906,breakout_quality,True,DOGE-USDT-SWAP,long,Turtle 20,5m,2026-03-23 04:21:53
8.3e-05,0.240964,0.4,0.361446,0.02298,3.614458,0.481928,-0.361446,0.02298,0.02268,minimal,0.02295,breakout_quality,True,LRC-USDT-SWAP,long,Turtle 20,5m,2026-03-23 04:21:57
0.02535,0.631164,0.666667,0.039448,8.719,3.629191,0.039448,0.039448,8.719,8.627,minimal,8.72,breakout_quality,True,LINK-USDT-SWAP,long,Turtle 20,5m,2026-03-23 04:22:01
0.0096,1.145833,1.0,0.416667,2.978,7.604167,0.520833,0.416667,2.978,2.905,minimal,2.982,breakout_quality,True,INJ-USDT-SWAP,long,Turtle 55,5m,2026-03-23 04:26:43
0.0465,1.935484,1.0,0.645161,18.45,4.086022,0.645161,0.645161,18.45,18.26,minimal,18.48,breakout_quality,True,COMP-USDT-SWAP,long,Turtle 20,5m,2026-03-23 04:26:47
0.002058,0.568513,1.0,0.918367,0.90871,4.689018,0.510204,0.918367,0.90871,0.89906,minimal,0.9106,breakout_quality,True,SUI-USDT-SWAP,long,Turtle 20,5m,2026-03-23 04:26:52
1.05,0.285714,1.0,0.190476,469.7,6.190476,0.095238,0.190476,469.7,463.2,minimal,469.9,breakout_quality,True,BCH-USDT-SWAP,long,Turtle 20,5m,2026-03-23 04:33:18
0.0845,0.946746,1.0,0.236686,53.76,8.402367,0.118343,0.236686,53.76,53.05,minimal,53.78,breakout_quality,True,LTC-USDT-SWAP,long,Turtle 55,5m,2026-03-23 04:40:28
0.000312,0.641026,1.0,0.320513,0.1155,8.974359,0.320513,0.320513,0.1155,0.1127,minimal,0.1156,breakout_quality,True,OP-USDT-SWAP,long,Turtle 55,5m,2026-03-23 04:46:12
6.45e-05,0.775194,0.714286,0.465116,0.02268,6.046512,0.310078,-0.465116,0.02307,0.02268,minimal,0.02271,breakout_quality,True,LRC-USDT-SWAP,short,Turtle 55,5m,2026-03-23 05:10:24
0.000275,0.363636,1.0,0.363636,0.073,8.0,0.363636,0.363636,0.073,0.0708,minimal,0.0731,breakout_quality,True,2Z-USDT-SWAP,long,Turtle 55,5m,2026-03-23 05:10:27
0.2155,1.206497,1.0,1.160093,106.98,8.074246,0.649652,1.160093,106.98,105.24,minimal,107.23,breakout_quality,True,AAVE-USDT-SWAP,long,Turtle 55,5m,2026-03-23 05:26:01
0.000195,0.512821,1.0,0.512821,0.0936,9.230769,0.512821,0.512821,0.0936,0.0918,minimal,0.0937,breakout_quality,True,ARB-USDT-SWAP,long,Turtle 55,5m,2026-03-23 05:26:05
0.8,1.75,1.0,0.375,469.9,8.375,0.25,0.375,469.9,463.2,minimal,470.2,breakout_quality,True,BCH-USDT-SWAP,long,Turtle 20,5m,2026-03-23 05:26:10
0.0002975,2.655462,1.0,0.944139,0.15727,6.621849,1.210084,0.944139,0.15727,0.1553,minimal,0.15755088,breakout_quality,True,XLM-USDT-SWAP,long,Turtle 55,5m,2026-03-23 05:30:15
0.00365,2.465753,1.0,0.821918,2.154,9.589041,0.821918,0.821918,2.154,2.119,minimal,2.157,breakout_quality,True,LPT-USDT-SWAP,long,Turtle 55,5m,2026-03-23 05:30:19
0.00025,2.8,1.0,1.87483,0.1547,5.6,0.8,1.87483,0.1547,0.1533,minimal,0.15516871,breakout_quality,True,IMX-USDT-SWAP,long,Turtle 20,5m,2026-03-23 05:30:23
0.000114,2.631579,1.0,0.526316,0.05749,4.912281,0.526316,0.526316,0.05749,0.05693,minimal,0.05755,breakout_quality,True,IOTA-USDT-SWAP,long,Turtle 20,5m,2026-03-23 05:30:28
0.00455,1.538462,0.583333,1.739588,2.371,8.351648,1.318681,1.739588,2.371,2.333,minimal,2.37891512,breakout_quality,True,ICP-USDT-SWAP,long,Turtle 55,5m,2026-03-23 05:48:10
0.000365,1.09589,1.0,1.643836,0.3094,12.876712,0.547945,1.643836,0.3141,0.3094,minimal,0.3088,breakout_quality,True,TRX-USDT-SWAP,short,Turtle 55,5m,2026-03-23 05:48:14
0.493,0.344828,0.226667,0.141988,65.36,8.681542,0.081136,-0.141988,69.64,65.36,minimal,65.43,breakout_quality,True,XAG-USDT-SWAP,short,Turtle 55,5m,2026-03-23 05:57:29
0.00022,1.136364,0.625,0.0,0.0912,5.454545,0.227273,0.0,0.0912,0.09,minimal,0.0912,breakout_quality,True,DOGE-USDT-SWAP,long,Turtle 55,5m,2026-03-23 06:05:20
1e-08,1.888889,0.708333,1.0,3.33e-06,6.888889,1.111111,1.0,3.33e-06,3.26e-06,minimal,3.33e-06,breakout_quality,True,PEPE-USDT-SWAP,long,Turtle 55,5m,2026-03-23 06:05:24
0.001581,2.700822,0.808712,0.967742,0.9151,10.145478,0.967742,0.967742,0.9151,0.89906,minimal,0.91663,breakout_quality,True,SUI-USDT-SWAP,long,Turtle 55,5m,2026-03-23 06:05:28
0.00285,2.105263,0.857143,1.052632,1.434,8.77193,1.052632,1.052632,1.434,1.409,minimal,1.437,breakout_quality,True,DOT-USDT-SWAP,long,Turtle 55,5m,2026-03-23 06:05:32
0.0655,2.900763,0.863636,1.221374,54.0,9.923664,1.374046,1.221374,54.0,53.35,minimal,54.08,breakout_quality,True,LTC-USDT-SWAP,long,Turtle 55,5m,2026-03-23 06:05:37
0.000455,1.758242,1.0,0.879121,0.2196,7.912088,0.879121,0.879121,0.2196,0.216,minimal,0.22,breakout_quality,True,CRV-USDT-SWAP,long,Turtle 55,5m,2026-03-23 06:05:41
0.000261,1.915709,1.0,0.383142,0.1161,7.662835,0.766284,0.383142,0.1161,0.1141,minimal,0.1162,breakout_quality,True,OP-USDT-SWAP,long,Turtle 55,5m,2026-03-23 06:05:45
0.000117,2.735043,0.8,1.272811,0.05758,6.495726,1.452991,1.272811,0.05758,0.05682,minimal,0.05772892,breakout_quality,True,IOTA-USDT-SWAP,long,Turtle 55,5m,2026-03-23 06:05:50
7e-08,0.0,0.0,0.827586,2.874e-05,8.137931,-0.827586,-0.827586,2.874e-05,2.815e-05,minimal,2.868e-05,breakout_quality,True,FLOKI-USDT-SWAP,long,Turtle 55,5m,2026-03-23 06:10:05
171.725,0.662687,0.786455,0.99636,68567.3,6.691513,-1.118067,-0.99636,68567.3,67418.2,minimal,68396.2,breakout_quality,True,BTC-USDT-SWAP,long,Turtle 55,5m,2026-03-23 06:10:10
0.000135,0.0,0.0,0.0,0.0902,9.62963,0.0,0.0,0.0902,0.0889,minimal,0.0902,breakout_quality,True,HBAR-USDT-SWAP,long,Turtle 55,5m,2026-03-23 06:10:13
0.0064,0.0,0.0,1.599863,4.398,6.40625,-1.09375,1.599863,4.439,4.398,minimal,4.38776088,breakout_quality,True,KSM-USDT-SWAP,short,Turtle 20,5m,2026-03-23 06:15:11
0.00052,1.153846,1.0,0.576923,0.2747,4.807692,0.576923,0.576923,0.2772,0.2747,minimal,0.2744,breakout_quality,True,LQTY-USDT-SWAP,short,Turtle 20,5m,2026-03-23 06:15:15
5.1e-05,0.784314,1.0,1.568627,0.02301,6.862745,1.176471,1.568627,0.02301,0.02266,minimal,0.02309,breakout_quality,True,LRC-USDT-SWAP,long,Turtle 20,5m,2026-03-23 06:20:18
0.001795,0.501393,1.0,0.067706,0.5365,8.077994,0.111421,-0.067706,0.551,0.5365,minimal,0.53662153,breakout_quality,True,ETHFI-USDT-SWAP,short,Turtle 55,5m,2026-03-23 06:32:45
0.00027,0.740741,1.0,1.616297,0.154,4.444444,0.37037,1.616297,0.1552,0.154,minimal,0.1535636,breakout_quality,True,IMX-USDT-SWAP,short,Turtle 20,5m,2026-03-23 06:35:20
0.0001905,1.627297,0.167568,2.569778,0.05659,4.566929,0.839895,2.569778,0.05746,0.05659,minimal,0.05610046,breakout_quality,True,MINA-USDT-SWAP,short,Turtle 20,5m,2026-03-23 06:50:26
8.5e-05,1.176471,1.0,3.15978,0.0724,7.058824,1.176471,3.15978,0.073,0.0724,minimal,0.07213142,breakout_quality,True,2Z-USDT-SWAP,short,Turtle 20,5m,2026-03-23 07:00:32
8.5e-05,1.176471,1.0,1.437982,0.0724,7.058824,1.176471,1.437982,0.073,0.0724,minimal,0.07227777,breakout_quality,True,2Z-USDT-SWAP,short,Turtle 20,5m,2026-03-23 07:02:38
