avg_px,exchange_stop_status,hybrid_stop_mode,inst_id,last_px,qty,side,stop_price,sync_status,system_name,trade_id,turtle_exit_period
18.60226634251756,active,DONCHIAN_ACTIVE,COMP-USDT-SWAP,18.63,2961.6,long,18.583,SYNC_OK,Turtle 55,20260323_072525_COMP-USDT-SWAP_long,20
0.2763320277423442,active,DONCHIAN_ACTIVE,LQTY-USDT-SWAP,0.2763,19911.8,long,0.275018702277042,SYNC_OK,Turtle 20,20260323_075056_LQTY-USDT-SWAP_long,10
1.2915470361445784,active,ATR_INITIAL,NEAR-USDT-SWAP,1.2915470361445784,207.5,long,1.2864470361445783,SYNC_OK,Turtle 55,20260323_075617_NEAR-USDT-SWAP_long,20
54.1,active,ATR_INITIAL,LTC-USDT-SWAP,54.1,49.5,long,54.028,SYNC_OK,Turtle 55,20260323_075620_LTC-USDT-SWAP_long,20
0.0904989881956156,active,ATR_INITIAL,HBAR-USDT-SWAP,0.0904989881956156,296.5,long,0.0903489881956156,SYNC_OK,Turtle 55,20260323_075625_HBAR-USDT-SWAP_long,20
0.0579652718360072,active,ATR_INITIAL,IOTA-USDT-SWAP,0.0579652718360072,4488.0,long,0.0578482718360072,SYNC_OK,Turtle 55,20260323_075629_IOTA-USDT-SWAP_long,20
4.702,active,ATR_INITIAL,AUCTION-USDT-SWAP,4.702,5527.7,long,4.694,SYNC_OK,Turtle 55,20260323_075633_AUCTION-USDT-SWAP_long,20
68455.8,active,ATR_INITIAL,BTC-USDT-SWAP,68455.8,3.79,long,68099.05,SYNC_OK,Turtle 20,20260323_075637_BTC-USDT-SWAP_long,10
2.392945418069499,active,ATR_INITIAL,ICP-USDT-SWAP,2.392945418069499,105025.6,long,2.3877454180694992,SYNC_OK,Turtle 20,20260323_075642_ICP-USDT-SWAP_long,10
0.1165578585671228,active,ATR_INITIAL,OP-USDT-SWAP,0.1165578585671228,21565.0,long,0.1160898585671228,SYNC_OK,Turtle 20,20260323_075647_OP-USDT-SWAP_long,10
4.414829521463758,place_pending,ATR_INITIAL,KSM-USDT-SWAP,4.414829521463758,5684.0,long,4.407429521463758,SYNC_OK,Turtle 20,20260323_075651_KSM-USDT-SWAP_long,10
