entry_atr,entry_price,entry_time,initial_stop_price,inst_id,mae_pct,mfe_pct,planned_risk_pct,position_notional_usdt,risk_amount_usdt,side,trade_id
8.500000000000036e-05,0.0722868893879848,2026-03-23 07:06:39,0.07245688938798481,2Z-USDT-SWAP,1.401514,0.396876,1.0,2574.859000000019,805.0152039603,short,20260323_070448_2Z-USDT-SWAP_short
8.500000000000036e-05,0.0722777715408371,2026-03-23 07:04:26,0.0724477715408371,2Z-USDT-SWAP,1.414305,0.661021,1.0,2575.257000000026,805.1118569052096,short,20260323_070234_2Z-USDT-SWAP_short
8.500000000000036e-05,0.0721314187248712,2026-03-23 07:02:10,0.0723014187248712,2Z-USDT-SWAP,1.620072,0.459465,1.0,2511.616000000015,805.2322180397257,short,20260323_070029_2Z-USDT-SWAP_short
171.7249999999971,68396.2,2026-03-23 06:53:52,68052.75,BTC-USDT-SWAP,1.429904,0.25016,1.0,2304.95194,809.2337039883322,long,20260323_061006_BTC-USDT-SWAP_long
0.0001904999999999997,0.0561004573837039,2026-03-23 06:52:16,0.0564814573837039,MINA-USDT-SWAP,2.423407,1.961584,1.0,2515.65671000005,806.7007238550462,short,20260323_065022_MINA-USDT-SWAP_short
0.06549999999999975,54.08,2026-03-23 06:16:36,53.949,LTC-USDT-SWAP,1.349852,0.018491,1.0,2471.456,809.3686626694741,long,20260323_060534_LTC-USDT-SWAP_long
0.00021999999999999936,0.0912,2026-03-23 06:16:06,0.09076000000000001,DOGE-USDT-SWAP,1.315789,0.219298,1.0,2567.2799999999997,809.5418361889015,long,20260323_060516_DOGE-USDT-SWAP_long
0.046499999999999805,18.48,2026-03-23 06:15:41,18.387,COMP-USDT-SWAP,1.190476,0.487013,1.0,10226.967908333336,825.4090012221836,long,20260323_042644_COMP-USDT-SWAP_long
0.00011700000000000009,0.0577289188538406,2026-03-23 06:14:46,0.0574949188538406,IOTA-USDT-SWAP,1.57446,0.175096,1.0,2397.482,809.3057301636874,long,20260323_060546_IOTA-USDT-SWAP_long
0.00019500000000000073,0.0937,2026-03-23 05:45:35,0.09331,ARB-USDT-SWAP,1.49413,0.747065,1.0,8305.835000000021,810.7598048580687,long,20260323_052602_ARB-USDT-SWAP_long
0.00011400000000000021,0.05755,2026-03-23 05:41:17,0.057322,IOTA-USDT-SWAP,1.268462,0.052129,1.0,2552.3424999999997,811.1262253046467,long,20260323_053024_IOTA-USDT-SWAP_long
0.0002500000000000002,0.1551687075242719,2026-03-23 05:36:21,0.1546687075242719,IMX-USDT-SWAP,1.977659,0.600181,1.0,2557.180300000001,811.1262253046467,long,20260323_053020_IMX-USDT-SWAP_long
6.450000000000067e-05,0.02271,2026-03-23 05:19:25,0.022839,LRC-USDT-SWAP,1.585205,0.220167,1.0,1816.4816,811.3086291940148,short,20260323_051020_LRC-USDT-SWAP_short
0.025349999999999807,8.72,2026-03-23 05:04:11,8.669300000000002,LINK-USDT-SWAP,1.066514,0.389908,1.0,2575.452,825.2883175153354,long,20260323_042157_LINK-USDT-SWAP_long
0.00031200000000000254,0.1156,2026-03-23 05:03:03,0.114976,OP-USDT-SWAP,1.297578,0.0,1.0,2375.9267999999997,812.8967567043776,long,20260323_044608_OP-USDT-SWAP_long
0.00017249999999999904,0.0906,2026-03-23 04:50:50,0.090255,DOGE-USDT-SWAP,1.15894,0.275938,1.0,7955.75625,825.4023062018008,long,20260323_042149_DOGE-USDT-SWAP_long
0.0007200000000000012,0.2754284262831522,2026-03-23 03:46:42,0.27686842628315217,LQTY-USDT-SWAP,1.296734,1.462604,1.0,5446.290855000007,823.8827148616919,short,20260323_033027_LQTY-USDT-SWAP_short
0.0001394999999999997,0.0600199933377749,2026-03-23 03:44:41,0.0602989933377749,CFX-USDT-SWAP,0.799745,1.249573,1.0,2702.7003000000036,823.9951342570954,short,20260323_033549_CFX-USDT-SWAP_short
7.249999999999965e-05,0.05718,2026-03-23 03:24:29,0.057325,IOTA-USDT-SWAP,0.664568,1.049318,1.0,5473.802700000002,824.2109444557912,short,20260323_031147_IOTA-USDT-SWAP_short
0.00034500000000000226,0.1538726048071551,2026-03-23 03:12:52,0.15456260480715509,IMX-USDT-SWAP,1.967469,0.502107,1.0,2752.7809000000047,824.2249156299567,short,20260323_030919_IMX-USDT-SWAP_short
0.027750000000000163,8.733999160059131,2026-03-23 02:50:12,8.67849916005913,LINK-USDT-SWAP,1.889159,0.229,1.0,2599.58751,825.8575668447249,long,20260323_021553_LINK-USDT-SWAP_long
0.09399999999999942,53.69,2026-03-23 02:21:36,53.501999999999995,LTC-USDT-SWAP,1.192028,0.186254,1.0,2625.441,826.4095296444144,long,20260323_015516_LTC-USDT-SWAP_long
8.299999999999974e-05,0.06117,2026-03-23 01:51:06,0.061336,CFX-USDT-SWAP,0.784698,3.106098,1.0,10265.083350000019,831.8945899410386,short,20260322_220540_CFX-USDT-SWAP_short
