block_reason,breakout_id,channel_exit_level,close_reason_code,duration_sec,entry_atr,entry_context_file,entry_distance_atr,entry_px,exchange_stop_status,exit_px,final_stop_price,initial_stop_price,inst_id,mae_abs,mae_pct,mae_r,mfe_abs,mfe_pct,mfe_r,peak_price,peak_unrealized_pnl,planned_risk_pct,pnl,pnl_pct,position_health_state,position_notional_usdt,qty,reason,risk_amount_usdt,risk_per_contract,side,stop_confirmed,stop_state,system_name,time,trade_context_file,trade_id,trough_price,units
position_absent_on_exchange,,0.0729,stopout_cooldown,110,8.500000000000036e-05,D:\GIT\okx-trading-bot\v09x\098\098_4\logs\entry_context\20260323_070448_2Z-USDT-SWAP_short.json,1.3307130825317828,0.0722868893879848,cancel_skipped,0.0725,0.07245688938798481,0.07245688938798481,2Z-USDT-SWAP,0.00101311,1.401514,5.959474,0.00028689,0.396876,1.687585,0.0725,0.0,1.0,-7.590999999981102,-0.29481225962202384,STOP_UNVERIFIED,2574.859000000019,3562.0,ATR стоп 2.0N,805.0152039603,0.001700000000000007,short,False,ERROR,Turtle 20,2026-03-23 07:06:39,D:\GIT\okx-trading-bot\v09x\098\098_4\logs\trade_context\20260323_070639_2Z-USDT-SWAP_short_trade.json,20260323_070448_2Z-USDT-SWAP_short,0.0722868893879848,1
position_absent_on_exchange,,0.0729,stopout_cooldown,111,8.500000000000036e-05,D:\GIT\okx-trading-bot\v09x\098\098_4\logs\entry_context\20260323_070234_2Z-USDT-SWAP_short.json,1.4379818725047486,0.0722777715408371,cancel_skipped,0.0725,0.0724477715408371,0.0724477715408371,2Z-USDT-SWAP,0.00102223,1.414305,6.013109,0.00047777,0.661021,2.810421,0.0725,0.0,1.0,-7.917999999973882,-0.30746445888599866,STOP_UNVERIFIED,2575.257000000026,3563.0,ATR стоп 2.0N,805.1118569052096,0.001700000000000007,short,False,ERROR,Turtle 20,2026-03-23 07:04:26,D:\GIT\okx-trading-bot\v09x\098\098_4\logs\trade_context\20260323_070426_2Z-USDT-SWAP_short_trade.json,20260323_070234_2Z-USDT-SWAP_short,0.0722777715408371,1
position_absent_on_exchange,,0.0729,stopout_cooldown,100,8.500000000000036e-05,D:\GIT\okx-trading-bot\v09x\098\098_4\logs\entry_context\20260323_070029_2Z-USDT-SWAP_short.json,3.1597797073977802,0.0721314187248712,cancel_skipped,0.0724,0.0723014187248712,0.0723014187248712,2Z-USDT-SWAP,0.00116858,1.620072,6.874008,0.00033142,0.459465,1.949522,0.0724,0.0,1.0,-9.35199999998525,-0.37234991336196277,STOP_UNVERIFIED,2511.616000000015,3482.0,ATR стоп 2.0N,805.2322180397257,0.001700000000000007,short,False,ERROR,Turtle 20,2026-03-23 07:02:10,D:\GIT\okx-trading-bot\v09x\098\098_4\logs\trade_context\20260323_070210_2Z-USDT-SWAP_short_trade.json,20260323_070029_2Z-USDT-SWAP_short,0.0721314187248712,1
,,67767.8,stopout_cooldown,2625,171.7249999999971,D:\GIT\okx-trading-bot\v09x\098\098_4\logs\entry_context\20260323_061007_BTC-USDT-SWAP_long.json,0.0,68396.2,cancelled,68069.7,68070.1,68052.75,BTC-USDT-SWAP,978.0,1.429904,2.847576,171.1,0.25016,0.49818,68396.2,0.0,1.0,-11.00305,-0.4773657016033055,HEALTHY,2304.95194,3.37,ATR стоп 2.0N,809.2337039883322,3.434499999999942,long,True,ACTIVE,Turtle 55,2026-03-23 06:53:52,D:\GIT\okx-trading-bot\v09x\098\098_4\logs\trade_context\20260323_065352_BTC-USDT-SWAP_long_trade.json,20260323_061006_BTC-USDT-SWAP_long,68069.7,1
position_absent_on_exchange,,0.05699,stopout_cooldown,113,0.0001904999999999997,D:\GIT\okx-trading-bot\v09x\098\098_4\logs\entry_context\20260323_065023_MINA-USDT-SWAP_short.json,2.5697775133653584,0.0561004573837039,cancel_skipped,0.05651,0.0564814573837039,0.0564814573837039,MINA-USDT-SWAP,0.00135954,2.423407,3.568353,0.00110046,1.961584,2.88834,0.05651,0.0,1.0,-18.364709999949554,-0.7300165371112654,STOP_UNVERIFIED,2515.65671000005,44842.0,ATR стоп 2.0N,806.7007238550462,0.0003809999999999994,short,False,ERROR,Turtle 20,2026-03-23 06:52:16,D:\GIT\okx-trading-bot\v09x\098\098_4\logs\trade_context\20260323_065216_MINA-USDT-SWAP_short_trade.json,20260323_065022_MINA-USDT-SWAP_short,0.0561004573837039,1
market_already_crossed_stop,,53.65,stopout_cooldown,662,0.06549999999999975,D:\GIT\okx-trading-bot\v09x\098\098_4\logs\entry_context\20260323_060534_LTC-USDT-SWAP_long.json,1.2213740458015052,54.08,cancel_skipped,53.93,53.949,53.949,LTC-USDT-SWAP,0.73,1.349852,5.572519,0.01,0.018491,0.076336,54.09,0.0,1.0,-6.854999999999936,-0.27736686390532284,STOP_UNVERIFIED,2471.456,45.7,ATR стоп 2.0N,809.3686626694741,0.1309999999999995,long,False,ERROR,Turtle 55,2026-03-23 06:16:36,D:\GIT\okx-trading-bot\v09x\098\098_4\logs\trade_context\20260323_061636_LTC-USDT-SWAP_long_trade.json,20260323_060534_LTC-USDT-SWAP_long,53.93,1
,,0.09025,stopout_cooldown,648,0.00021999999999999936,D:\GIT\okx-trading-bot\v09x\098\098_4\logs\entry_context\20260323_060517_DOGE-USDT-SWAP_long.json,0.0,0.0912,cancelled,0.09075,0.09076000000000001,0.09076000000000001,DOGE-USDT-SWAP,0.0012,1.315789,2.727273,0.0002,0.219298,0.454545,0.0912,0.0,1.0,-12.667500000000166,-0.4934210526315854,HEALTHY,2567.2799999999997,28.15,ATR стоп 2.0N,809.5418361889015,0.4399999999999987,long,True,ACTIVE,Turtle 55,2026-03-23 06:16:06,D:\GIT\okx-trading-bot\v09x\098\098_4\logs\trade_context\20260323_061606_DOGE-USDT-SWAP_long_trade.json,20260323_060516_DOGE-USDT-SWAP_long,0.09075,1
market_already_crossed_stop,,18.49,канальный_выход_10_свечей,6537,0.046499999999999805,D:\GIT\okx-trading-bot\v09x\098\098_4\logs\entry_context\20260323_042644_COMP-USDT-SWAP_long.json,0.6451612903226078,18.48,cancel_skipped,18.48,18.47,18.387,COMP-USDT-SWAP,0.22,1.190476,2.365591,0.09,0.487013,0.967742,18.57,8.28870000000013,1.0,-35.88729999999991,-0.3504433207171724,STOP_UNVERIFIED,10226.967908333336,5522.0,Канальный выход 10 свечей,825.4090012221836,0.009299999999999961,long,False,ERROR,Turtle 20,2026-03-23 06:15:41,D:\GIT\okx-trading-bot\v09x\098\098_4\logs\trade_context\20260323_061541_COMP-USDT-SWAP_long_trade.json,20260323_042644_COMP-USDT-SWAP_long,18.42,4
,,0.05693,stopout_cooldown,539,0.00011700000000000009,D:\GIT\okx-trading-bot\v09x\098\098_4\logs\entry_context\20260323_060547_IOTA-USDT-SWAP_long.json,1.272810716586326,0.0577289188538406,cancelled_or_missing,0.05749,0.0574949188538406,0.0574949188538406,IOTA-USDT-SWAP,0.00090892,1.57446,3.884269,0.00010108,0.175096,0.431971,0.0577289188538406,0.0,1.0,-9.92230000000012,-0.41386337832776726,HEALTHY,2397.482,4153.0,ATR стоп 2.0N,809.3057301636874,0.002340000000000002,long,True,ACTIVE,Turtle 55,2026-03-23 06:14:46,D:\GIT\okx-trading-bot\v09x\098\098_4\logs\trade_context\20260323_061446_IOTA-USDT-SWAP_long_trade.json,20260323_060546_IOTA-USDT-SWAP_long,0.05749,1
market_already_crossed_stop,,0.0927,канальный_выход_20_свечей,1172,0.00019500000000000073,D:\GIT\okx-trading-bot\v09x\098\098_4\logs\entry_context\20260323_052602_ARB-USDT-SWAP_long.json,0.5128205128205255,0.0937,cancel_skipped,0.0937,0.09380000000000001,0.09331,ARB-USDT-SWAP,0.0014,1.49413,3.589744,0.0007,0.747065,1.794872,0.0942,3.419399999995082,1.0,-43.72620000004552,-0.5251375264116245,STOP_UNVERIFIED,8305.835000000021,8839.8,Канальный выход 20 свечей,810.7598048580687,0.0039000000000000146,long,False,ERROR,Turtle 55,2026-03-23 05:45:35,D:\GIT\okx-trading-bot\v09x\098\098_4\logs\trade_context\20260323_054535_ARB-USDT-SWAP_long_trade.json,20260323_052602_ARB-USDT-SWAP_long,0.0937,3
