action,active_mode,atr,atr_stop,attached_payload,attempt,bridge_mode,cancelled_algo_id,candle_ts,confirmations,cooldown,current_exchange_stop,current_price,desired_mode,event,exchange_stop_algo_id,exchange_stop_price,exchange_stop_qty,exchange_stop_status,force_rest,inst_id,missing_count,moved,new_mode,new_stop,old_exchange_stop,old_mode,old_stop,old_strategy_stop,operation,position_qty,qty,reason,requested_stop,response,response_code,side,status,strategy_price,strategy_stop_price,target_mode,target_stop,threshold,trade_id,ts,turtle_stop
,,7.500000000000041e-05,,,,,,,,,,0.0348,,STOP_HEALTH_CHECK,,0.0,,,,YGG-USDT-SWAP,,,,,,,,,,,72977.0,,,,,short,,,0.035350000000000006,,,,20260326_231513_YGG-USDT-SWAP_short,2026-03-26 23:15:16,
,,7.500000000000041e-05,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3424308206636449792,0.0369,,active_confirmed,True,YGG-USDT-SWAP,,,,,,,,,,,72977.0,,0.035350000000000006,,,short,active_confirmed,,0.035350000000000006,,,,20260326_231513_YGG-USDT-SWAP_short,2026-03-26 23:15:17,
,,7.500000000000041e-05,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3424308206636449792,0.0369,,active_relinked,True,YGG-USDT-SWAP,,,,,,,,,,,72977.0,,0.0354,,,short,active_relinked,,0.035350000000000006,,,,20260326_231513_YGG-USDT-SWAP_short,2026-03-26 23:15:19,
,,7.500000000000041e-05,,,,,,,,,,0.0348,,STOP_AMEND_RELINKED,3424308206636449792,0.0369,,active_relinked,,YGG-USDT-SWAP,,,,,,,,,,,72977.0,health_align,0.0354,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '', 'reqId': '', 'sCode': '51003', 'sMsg': 'Either client order ID or order ID is required.'}], 'msg': '', 'newCode': '', 'traceId': ''}",,short,,,0.035350000000000006,,,,20260326_231513_YGG-USDT-SWAP_short,2026-03-26 23:15:19,
,,7.500000000000041e-05,,,,,,,1,,,0.0348,,STOP_HEALTH_CONFIRMED,3424308206636449792,0.0369,,active,,YGG-USDT-SWAP,,,,,,,,,,,72977.0,,,,,short,,,0.035350000000000006,,,,20260326_231513_YGG-USDT-SWAP_short,2026-03-26 23:15:24,
,,7.500000000000041e-05,,,,,,1774555800000,,,,0.0348,,STOP_STRATEGY_RECALC,3424308206636449792,0.0369,,active,,YGG-USDT-SWAP,,,,,,,,,,,72977.0,,,,,short,,0.0348,0.035350000000000006,,,,20260326_231513_YGG-USDT-SWAP_short,2026-03-26 23:15:24,
,BOOTSTRAP,7.500000000000041e-05,,,,,,,,,,0.0348,BOOTSTRAP,STOP_STRATEGY_NO_CHANGE,3424308206636449792,0.0369,,active,,YGG-USDT-SWAP,,,,,,,,,,,72977.0,closed_candle,0.035350000000000006,,,short,,,0.035350000000000006,BOOTSTRAP,,,20260326_231513_YGG-USDT-SWAP_short,2026-03-26 23:15:24,
,,7.500000000000041e-05,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3424308206636449792,0.0369,,active,False,YGG-USDT-SWAP,,,,,,,,,,,72977.0,,0.0354,,,short,active,,0.035350000000000006,,,,20260326_231513_YGG-USDT-SWAP_short,2026-03-26 23:15:26,
,,7.500000000000041e-05,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3424308206636449792,0.0369,,active_relinked,True,YGG-USDT-SWAP,,,,,,,,,,,72977.0,,0.0354,,,short,active_relinked,,0.035350000000000006,,,,20260326_231513_YGG-USDT-SWAP_short,2026-03-26 23:15:28,
,,7.500000000000041e-05,,,,,,,,,,0.0348,,STOP_AMEND_RELINKED,3424308206636449792,0.0369,,active_relinked,,YGG-USDT-SWAP,,,,,,,,,,,72977.0,bootstrap_full_cover,0.0354,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '', 'reqId': '', 'sCode': '51003', 'sMsg': 'Either client order ID or order ID is required.'}], 'msg': '', 'newCode': '', 'traceId': ''}",,short,,,0.035350000000000006,,,,20260326_231513_YGG-USDT-SWAP_short,2026-03-26 23:15:28,
,,0.001797500000000013,,,,,,,,,,0.9276,,STOP_HEALTH_CHECK,,0.0,,,,SUI-USDT-SWAP,,,,,,,,,,,2824.0,,,,,long,,,0.912235,,,,20260326_231514_SUI-USDT-SWAP_long,2026-03-26 23:15:28,
,,0.001797500000000013,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3424297921565507584,0.90851,,active_confirmed,True,SUI-USDT-SWAP,,,,,,,,,,,2824.0,,0.912235,,,long,active_confirmed,,0.912235,,,,20260326_231514_SUI-USDT-SWAP_long,2026-03-26 23:15:29,
,,0.001797500000000013,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3424297921565507584,0.90851,,active_relinked,True,SUI-USDT-SWAP,,,,,,,,,,,2824.0,,0.91222,,,long,active_relinked,,0.912235,,,,20260326_231514_SUI-USDT-SWAP_long,2026-03-26 23:15:31,
,,0.001797500000000013,,,,,,,,,,0.9276,,STOP_AMEND_RELINKED,3424297921565507584,0.90851,,active_relinked,,SUI-USDT-SWAP,,,,,,,,,,,2824.0,health_align,0.91222,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '', 'reqId': '', 'sCode': '51003', 'sMsg': 'Either client order ID or order ID is required.'}], 'msg': '', 'newCode': '', 'traceId': ''}",,long,,,0.912235,,,,20260326_231514_SUI-USDT-SWAP_long,2026-03-26 23:15:31,
,,0.001797500000000013,,,,,,,1,,,0.9276,,STOP_HEALTH_CONFIRMED,3424297921565507584,0.90851,,active,,SUI-USDT-SWAP,,,,,,,,,,,2824.0,,,,,long,,,0.912235,,,,20260326_231514_SUI-USDT-SWAP_long,2026-03-26 23:15:36,
,,0.001797500000000013,,,,,,1774555800000,,,,0.9276,,STOP_STRATEGY_RECALC,3424297921565507584,0.90851,,active,,SUI-USDT-SWAP,,,,,,,,,,,2824.0,,,,,long,,0.9276,0.912235,,,,20260326_231514_SUI-USDT-SWAP_long,2026-03-26 23:15:36,
,BOOTSTRAP,0.001797500000000013,,,,,,,,,,0.9276,BOOTSTRAP,STOP_STRATEGY_NO_CHANGE,3424297921565507584,0.90851,,active,,SUI-USDT-SWAP,,,,,,,,,,,2824.0,closed_candle,0.912235,,,long,,,0.912235,BOOTSTRAP,,,20260326_231514_SUI-USDT-SWAP_long,2026-03-26 23:15:36,
,,0.001797500000000013,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3424297921565507584,0.90851,,active,False,SUI-USDT-SWAP,,,,,,,,,,,2824.0,,0.91222,,,long,active,,0.912235,,,,20260326_231514_SUI-USDT-SWAP_long,2026-03-26 23:15:38,
,,0.001797500000000013,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3424297921565507584,0.90851,,active_relinked,True,SUI-USDT-SWAP,,,,,,,,,,,2824.0,,0.91222,,,long,active_relinked,,0.912235,,,,20260326_231514_SUI-USDT-SWAP_long,2026-03-26 23:15:40,
,,0.001797500000000013,,,,,,,,,,0.9276,,STOP_AMEND_RELINKED,3424297921565507584,0.90851,,active_relinked,,SUI-USDT-SWAP,,,,,,,,,,,2824.0,bootstrap_full_cover,0.91222,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '', 'reqId': '', 'sCode': '51003', 'sMsg': 'Either client order ID or order ID is required.'}], 'msg': '', 'newCode': '', 'traceId': ''}",,long,,,0.912235,,,,20260326_231514_SUI-USDT-SWAP_long,2026-03-26 23:15:40,
,,0.00029500000000000083,,,,,,,,,,0.1735,,STOP_HEALTH_CHECK,,0.0,,,,XLM-USDT-SWAP,,,,,,,,,,,156.37,,,,,short,,,0.1721200012790178,,,,20260326_231514_XLM-USDT-SWAP_short,2026-03-26 23:15:40,
,,0.00029500000000000083,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3424278145925464064,0.17497,,active_confirmed,True,XLM-USDT-SWAP,,,,,,,,,,,156.37,,0.1721200012790178,,,short,active_confirmed,,0.1721200012790178,,,,20260326_231514_XLM-USDT-SWAP_short,2026-03-26 23:15:41,
,,0.00029500000000000083,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3424278145925464064,0.17497,,active_relinked,True,XLM-USDT-SWAP,,,,,,,,,,,156.37,,0.17365,,,short,active_relinked,,0.1721200012790178,,,,20260326_231514_XLM-USDT-SWAP_short,2026-03-26 23:15:43,
,,0.00029500000000000083,,,,,,,,,,0.1735,,STOP_AMEND_RELINKED,3424278145925464064,0.17497,,active_relinked,,XLM-USDT-SWAP,,,,,,,,,,,156.37,health_align,0.17365,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '', 'reqId': '', 'sCode': '51003', 'sMsg': 'Either client order ID or order ID is required.'}], 'msg': '', 'newCode': '', 'traceId': ''}",,short,,,0.1721200012790178,,,,20260326_231514_XLM-USDT-SWAP_short,2026-03-26 23:15:43,
,,0.00029500000000000083,,,,,,,1,,,0.1735,,STOP_HEALTH_CONFIRMED,3424278145925464064,0.17497,,active,,XLM-USDT-SWAP,,,,,,,,,,,156.37,,,,,short,,,0.1721200012790178,,,,20260326_231514_XLM-USDT-SWAP_short,2026-03-26 23:15:48,
,,0.00029500000000000083,,,,,,1774555800000,,,,0.1735,,STOP_STRATEGY_RECALC,3424278145925464064,0.17497,,active,,XLM-USDT-SWAP,,,,,,,,,,,156.37,,,,,short,,0.17356,0.1721200012790178,,,,20260326_231514_XLM-USDT-SWAP_short,2026-03-26 23:15:48,
,BOOTSTRAP,0.00029500000000000083,,,,,,,,,,0.17356,BOOTSTRAP,STOP_STRATEGY_NO_CHANGE,3424278145925464064,0.17497,,active,,XLM-USDT-SWAP,,,,,,,,,,,156.37,closed_candle,0.1721200012790178,,,short,,,0.1721200012790178,BOOTSTRAP,,,20260326_231514_XLM-USDT-SWAP_short,2026-03-26 23:15:48,
,,0.0004249999999999976,,,,,,,,,,0.2199,,STOP_HEALTH_CHECK,,0.0,,,,CRV-USDT-SWAP,,,,,,,,,,,12502.0,,,,,short,,,0.21764999999999998,,,,20260326_231515_CRV-USDT-SWAP_short,2026-03-26 23:15:49,
,,0.0004249999999999976,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3424272462643544064,0.2235,,active_confirmed,True,CRV-USDT-SWAP,,,,,,,,,,,12502.0,,0.21764999999999998,,,short,active_confirmed,,0.21764999999999998,,,,20260326_231515_CRV-USDT-SWAP_short,2026-03-26 23:15:50,
,,0.0004249999999999976,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3424272462643544064,0.2235,,active_relinked,True,CRV-USDT-SWAP,,,,,,,,,,,12502.0,,0.2203,,,short,active_relinked,,0.21764999999999998,,,,20260326_231515_CRV-USDT-SWAP_short,2026-03-26 23:15:52,
,,0.0004249999999999976,,,,,,,,,,0.2199,,STOP_AMEND_RELINKED,3424272462643544064,0.2235,,active_relinked,,CRV-USDT-SWAP,,,,,,,,,,,12502.0,health_align,0.2203,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '', 'reqId': '', 'sCode': '51003', 'sMsg': 'Either client order ID or order ID is required.'}], 'msg': '', 'newCode': '', 'traceId': ''}",,short,,,0.21764999999999998,,,,20260326_231515_CRV-USDT-SWAP_short,2026-03-26 23:15:52,
,,0.0004249999999999976,,,,,,,1,,,0.2199,,STOP_HEALTH_CONFIRMED,3424272462643544064,0.2235,,active,,CRV-USDT-SWAP,,,,,,,,,,,12502.0,,,,,short,,,0.21764999999999998,,,,20260326_231515_CRV-USDT-SWAP_short,2026-03-26 23:15:57,
,,0.0004249999999999976,,,,,,1774555800000,,,,0.2199,,STOP_STRATEGY_RECALC,3424272462643544064,0.2235,,active,,CRV-USDT-SWAP,,,,,,,,,,,12502.0,,,,,short,,0.2201,0.21764999999999998,,,,20260326_231515_CRV-USDT-SWAP_short,2026-03-26 23:15:57,
,BOOTSTRAP,0.0004249999999999976,,,,,,,,,,0.2201,BOOTSTRAP,STOP_STRATEGY_NO_CHANGE,3424272462643544064,0.2235,,active,,CRV-USDT-SWAP,,,,,,,,,,,12502.0,closed_candle,0.21764999999999998,,,short,,,0.21764999999999998,BOOTSTRAP,,,20260326_231515_CRV-USDT-SWAP_short,2026-03-26 23:15:57,
,,0.2134999999999998,,,,,,,,,,86.6,,STOP_HEALTH_CHECK,,0.0,,,,SOL-USDT-SWAP,,,,,,,,,,,32.05,,,,,short,,,86.017,,,,20260326_231515_SOL-USDT-SWAP_short,2026-03-26 23:15:57,
,,0.2134999999999998,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3424272416506200064,87.87,,active_confirmed,True,SOL-USDT-SWAP,,,,,,,,,,,32.05,,86.017,,,short,active_confirmed,,86.017,,,,20260326_231515_SOL-USDT-SWAP_short,2026-03-26 23:15:59,
,,0.2134999999999998,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3424272416506200064,87.87,,active_relinked,True,SOL-USDT-SWAP,,,,,,,,,,,32.05,,86.66,,,short,active_relinked,,86.017,,,,20260326_231515_SOL-USDT-SWAP_short,2026-03-26 23:16:00,
,,0.2134999999999998,,,,,,,,,,86.6,,STOP_AMEND_RELINKED,3424272416506200064,87.87,,active_relinked,,SOL-USDT-SWAP,,,,,,,,,,,32.05,health_align,86.66,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '', 'reqId': '', 'sCode': '51003', 'sMsg': 'Either client order ID or order ID is required.'}], 'msg': '', 'newCode': '', 'traceId': ''}",,short,,,86.017,,,,20260326_231515_SOL-USDT-SWAP_short,2026-03-26 23:16:00,
,,0.2134999999999998,,,,,,,1,,,86.6,,STOP_HEALTH_CONFIRMED,3424272416506200064,87.87,,active,,SOL-USDT-SWAP,,,,,,,,,,,32.05,,,,,short,,,86.017,,,,20260326_231515_SOL-USDT-SWAP_short,2026-03-26 23:16:06,
,,0.2134999999999998,,,,,,1774555800000,,,,86.6,,STOP_STRATEGY_RECALC,3424272416506200064,87.87,,active,,SOL-USDT-SWAP,,,,,,,,,,,32.05,,,,,short,,86.56,86.017,,,,20260326_231515_SOL-USDT-SWAP_short,2026-03-26 23:16:06,
,BOOTSTRAP,0.2134999999999998,,,,,,,,,,86.56,BOOTSTRAP,STOP_STRATEGY_NO_CHANGE,3424272416506200064,87.87,,active,,SOL-USDT-SWAP,,,,,,,,,,,32.05,closed_candle,86.017,,,short,,,86.017,BOOTSTRAP,,,20260326_231515_SOL-USDT-SWAP_short,2026-03-26 23:16:06,
,,0.000496000000000002,,,,,,,,,,0.10785,,STOP_HEALTH_CHECK,,0.0,,,,OP-USDT-SWAP,,,,,,,,,,,26293.0,,,,,short,,,0.10759200000000001,,,,20260326_231515_OP-USDT-SWAP_short,2026-03-26 23:16:06,
,,0.000496000000000002,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3424266070390030336,0.11228,,active_confirmed,True,OP-USDT-SWAP,,,,,,,,,,,26293.0,,0.10759200000000001,,,short,active_confirmed,,0.10759200000000001,,,,20260326_231515_OP-USDT-SWAP_short,2026-03-26 23:16:07,
,,0.000496000000000002,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3424266070390030336,0.11228,,active_relinked,True,OP-USDT-SWAP,,,,,,,,,,,26293.0,,0.10796,,,short,active_relinked,,0.10759200000000001,,,,20260326_231515_OP-USDT-SWAP_short,2026-03-26 23:16:09,
,,0.000496000000000002,,,,,,,,,,0.10785,,STOP_AMEND_RELINKED,3424266070390030336,0.11228,,active_relinked,,OP-USDT-SWAP,,,,,,,,,,,26293.0,health_align,0.10796,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '', 'reqId': '', 'sCode': '51003', 'sMsg': 'Either client order ID or order ID is required.'}], 'msg': '', 'newCode': '', 'traceId': ''}",,short,,,0.10759200000000001,,,,20260326_231515_OP-USDT-SWAP_short,2026-03-26 23:16:09,
,,0.000496000000000002,,,,,,,1,,,0.10785,,STOP_HEALTH_CONFIRMED,3424266070390030336,0.11228,,active,,OP-USDT-SWAP,,,,,,,,,,,26293.0,,,,,short,,,0.10759200000000001,,,,20260326_231515_OP-USDT-SWAP_short,2026-03-26 23:16:15,
,,0.000496000000000002,,,,,,1774555800000,,,,0.10785,,STOP_STRATEGY_RECALC,3424266070390030336,0.11228,,active,,OP-USDT-SWAP,,,,,,,,,,,26293.0,,,,,short,,0.10629,0.10759200000000001,,,,20260326_231515_OP-USDT-SWAP_short,2026-03-26 23:16:15,
,BOOTSTRAP,0.000496000000000002,,,,,,,,,,0.10629,BOOTSTRAP,STOP_STRATEGY_NO_CHANGE,3424266070390030336,0.11228,,active,,OP-USDT-SWAP,,,,,,,,,,,26293.0,closed_candle,0.10759200000000001,,,short,,,0.10759200000000001,BOOTSTRAP,,,20260326_231515_OP-USDT-SWAP_short,2026-03-26 23:16:15,
,,0.000496000000000002,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3424266070390030336,0.11228,,active,False,OP-USDT-SWAP,,,,,,,,,,,26293.0,,0.10796,,,short,active,,0.10759200000000001,,,,20260326_231515_OP-USDT-SWAP_short,2026-03-26 23:16:16,
,,0.000496000000000002,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3424266070390030336,0.11228,,active_relinked,True,OP-USDT-SWAP,,,,,,,,,,,26293.0,,0.10796,,,short,active_relinked,,0.10759200000000001,,,,20260326_231515_OP-USDT-SWAP_short,2026-03-26 23:16:18,
,,0.000496000000000002,,,,,,,,,,0.10629,,STOP_AMEND_RELINKED,3424266070390030336,0.11228,,active_relinked,,OP-USDT-SWAP,,,,,,,,,,,26293.0,bootstrap_full_cover,0.10796,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '', 'reqId': '', 'sCode': '51003', 'sMsg': 'Either client order ID or order ID is required.'}], 'msg': '', 'newCode': '', 'traceId': ''}",,short,,,0.10759200000000001,,,,20260326_231515_OP-USDT-SWAP_short,2026-03-26 23:16:18,
,,0.004399999999999937,,,,,,,,,,2.954,,STOP_HEALTH_CHECK,,0.0,,,,INJ-USDT-SWAP,,,,,,,,,,,9636.0,,,,,short,,,2.93354699045247,,,,20260326_231516_INJ-USDT-SWAP_short,2026-03-26 23:16:19,
,,0.004399999999999937,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3424266005126660096,2.973,,active_confirmed,True,INJ-USDT-SWAP,,,,,,,,,,,9636.0,,2.93354699045247,,,short,active_confirmed,,2.93354699045247,,,,20260326_231516_INJ-USDT-SWAP_short,2026-03-26 23:16:20,
,,0.004399999999999937,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3424266005126660096,2.973,,active_relinked,True,INJ-USDT-SWAP,,,,,,,,,,,9636.0,,2.956,,,short,active_relinked,,2.93354699045247,,,,20260326_231516_INJ-USDT-SWAP_short,2026-03-26 23:16:22,
,,0.004399999999999937,,,,,,,,,,2.954,,STOP_AMEND_RELINKED,3424266005126660096,2.973,,active_relinked,,INJ-USDT-SWAP,,,,,,,,,,,9636.0,health_align,2.956,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '', 'reqId': '', 'sCode': '51003', 'sMsg': 'Either client order ID or order ID is required.'}], 'msg': '', 'newCode': '', 'traceId': ''}",,short,,,2.93354699045247,,,,20260326_231516_INJ-USDT-SWAP_short,2026-03-26 23:16:22,
,,0.004399999999999937,,,,,,,1,,,2.954,,STOP_HEALTH_CONFIRMED,3424266005126660096,2.973,,active,,INJ-USDT-SWAP,,,,,,,,,,,9636.0,,,,,short,,,2.93354699045247,,,,20260326_231516_INJ-USDT-SWAP_short,2026-03-26 23:16:28,
,,0.004399999999999937,,,,,,1774555800000,,,,2.954,,STOP_STRATEGY_RECALC,3424266005126660096,2.973,,active,,INJ-USDT-SWAP,,,,,,,,,,,9636.0,,,,,short,,2.95,2.93354699045247,,,,20260326_231516_INJ-USDT-SWAP_short,2026-03-26 23:16:28,
,BOOTSTRAP,0.004399999999999937,,,,,,,,,,2.95,BOOTSTRAP,STOP_STRATEGY_NO_CHANGE,3424266005126660096,2.973,,active,,INJ-USDT-SWAP,,,,,,,,,,,9636.0,closed_candle,2.93354699045247,,,short,,,2.93354699045247,BOOTSTRAP,,,20260326_231516_INJ-USDT-SWAP_short,2026-03-26 23:16:28,
,,0.004500000000000015,,,,,,,,,,2.136,,STOP_HEALTH_CHECK,,0.0,,,,LPT-USDT-SWAP,,,,,,,,,,,13682.0,,,,,short,,,2.1270983774302,,,,20260326_231516_LPT-USDT-SWAP_short,2026-03-26 23:16:28,
,,0.004500000000000015,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3424245993263415296,2.167,,active_confirmed,True,LPT-USDT-SWAP,,,,,,,,,,,13682.0,,2.1270983774302,,,short,active_confirmed,,2.1270983774302,,,,20260326_231516_LPT-USDT-SWAP_short,2026-03-26 23:16:29,
,,0.004500000000000015,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3424245993263415296,2.167,,active_relinked,True,LPT-USDT-SWAP,,,,,,,,,,,13682.0,,2.142,,,short,active_relinked,,2.1270983774302,,,,20260326_231516_LPT-USDT-SWAP_short,2026-03-26 23:16:31,
,,0.004500000000000015,,,,,,,,,,2.136,,STOP_AMEND_RELINKED,3424245993263415296,2.167,,active_relinked,,LPT-USDT-SWAP,,,,,,,,,,,13682.0,health_align,2.142,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '', 'reqId': '', 'sCode': '51003', 'sMsg': 'Either client order ID or order ID is required.'}], 'msg': '', 'newCode': '', 'traceId': ''}",,short,,,2.1270983774302,,,,20260326_231516_LPT-USDT-SWAP_short,2026-03-26 23:16:31,
,,0.004500000000000015,,,,,,,1,,,2.136,,STOP_HEALTH_CONFIRMED,3424245993263415296,2.167,,active,,LPT-USDT-SWAP,,,,,,,,,,,13682.0,,,,,short,,,2.1270983774302,,,,20260326_231516_LPT-USDT-SWAP_short,2026-03-26 23:16:36,
,,0.004500000000000015,,,,,,1774555800000,,,,2.136,,STOP_STRATEGY_RECALC,3424245993263415296,2.167,,active,,LPT-USDT-SWAP,,,,,,,,,,,13682.0,,,,,short,,2.136,2.1270983774302,,,,20260326_231516_LPT-USDT-SWAP_short,2026-03-26 23:16:36,
,BOOTSTRAP,0.004500000000000015,,,,,,,,,,2.136,BOOTSTRAP,STOP_STRATEGY_NO_CHANGE,3424245993263415296,2.167,,active,,LPT-USDT-SWAP,,,,,,,,,,,13682.0,closed_candle,2.1270983774302,,,short,,,2.1270983774302,BOOTSTRAP,,,20260326_231516_LPT-USDT-SWAP_short,2026-03-26 23:16:36,
,,7.500000000000041e-05,,,,,,,,,,0.0344,,STOP_HEALTH_CHECK,3424308206636449792,0.0369,,active_relinked,,YGG-USDT-SWAP,,,,,,,,,,,145954.0,,,,,short,,,0.035350000000000006,,,,20260326_231513_YGG-USDT-SWAP_short,2026-03-26 23:19:02,
,,7.500000000000041e-05,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3424308206636449792,0.0369,,active_confirmed,True,YGG-USDT-SWAP,,,,,,,,,,,145954.0,,0.035350000000000006,,,short,active_confirmed,,0.035350000000000006,,,,20260326_231513_YGG-USDT-SWAP_short,2026-03-26 23:19:03,
,,7.500000000000041e-05,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3424308206636449792,0.0369,,active_relinked,True,YGG-USDT-SWAP,,,,,,,,,,,145954.0,,0.0354,,,short,active_relinked,,0.035350000000000006,,,,20260326_231513_YGG-USDT-SWAP_short,2026-03-26 23:19:05,
,,7.500000000000041e-05,,,,,,,,,,,,STOP_PARTIAL_COVERAGE_FAULT,3424308206636449792,0.0369,72977.0,active_relinked,,YGG-USDT-SWAP,,,,,,,,,,145954.0,145954.0,health_align,0.0354,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '', 'reqId': '', 'sCode': '51003', 'sMsg': 'Either client order ID or order ID is required.'}], 'msg': '', 'newCode': '', 'traceId': ''}",,short,,,0.035350000000000006,,,,20260326_231513_YGG-USDT-SWAP_short,2026-03-26 23:19:05,
,,7.500000000000041e-05,,,,,,,,,,0.0344,,STOP_FORCE_REPLACE,3424308206636449792,0.0369,,active_relinked,,YGG-USDT-SWAP,,,,,,,,,,,145954.0,health_align,0.0354,,,short,,,0.035350000000000006,,,,20260326_231513_YGG-USDT-SWAP_short,2026-03-26 23:19:05,
,,7.500000000000041e-05,,,,,3424308206636449792,,,,,,,STOP_CANCELLED,3424308206636449792,0.0369,,active_relinked,,YGG-USDT-SWAP,,,,,,,,,,,145954.0,force_replace:health_align,,,,short,,,0.035350000000000006,,,,20260326_231513_YGG-USDT-SWAP_short,2026-03-26 23:19:06,
,,7.500000000000041e-05,,,1,,,,,,,,,STOP_PLACED,3424362324935655424,0.0354,,active,,YGG-USDT-SWAP,,,,,,,,,,,145954.0,health_align,0.0354,,0,short,,,0.035350000000000006,,,,20260326_231513_YGG-USDT-SWAP_short,2026-03-26 23:19:10,
,,7.500000000000041e-05,,,,,,,2,,,0.0344,,STOP_HEALTH_CONFIRMED,3424362324935655424,0.0354,,active,,YGG-USDT-SWAP,,,,,,,,,,,145954.0,,,,,short,,,0.035350000000000006,,,,20260326_231513_YGG-USDT-SWAP_short,2026-03-26 23:19:16,
,,7.500000000000041e-05,,,1,,,,,,,0.0348,ATR,STOP_RECOVERY_START,3424362324935655424,0.0354,,active,,YGG-USDT-SWAP,,,,,,,,,,,145954.0,manage_cycle_reconcile,,,,short,,,0.035350000000000006,ATR,0.034949999999999995,,20260326_231513_YGG-USDT-SWAP_short,2026-03-26 23:19:16,
,,7.500000000000041e-05,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3424362324935655424,0.0354,,active,False,YGG-USDT-SWAP,,,,,,,,,,,145954.0,,0.035,,,short,active,,0.035350000000000006,,,,20260326_231513_YGG-USDT-SWAP_short,2026-03-26 23:19:19,
,,7.500000000000041e-05,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3424362324935655424,0.0354,,active_relinked,True,YGG-USDT-SWAP,,,,,,,,,,,145954.0,,0.035,,,short,active_relinked,,0.035350000000000006,,,,20260326_231513_YGG-USDT-SWAP_short,2026-03-26 23:19:20,
,,7.500000000000041e-05,,,,,,,,,,0.0348,,STOP_AMEND_RELINKED,3424362324935655424,0.0354,,active_relinked,,YGG-USDT-SWAP,,,,,,,,,,,145954.0,manage_cycle_reconcile,0.035,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '', 'reqId': '', 'sCode': '51003', 'sMsg': 'Either client order ID or order ID is required.'}], 'msg': '', 'newCode': '', 'traceId': ''}",,short,,,0.035350000000000006,,,,20260326_231513_YGG-USDT-SWAP_short,2026-03-26 23:19:20,
,,7.500000000000041e-05,,,,,,,,,,0.0348,ATR,STOP_RECOVERY_OK,3424362324935655424,0.0354,,active,,YGG-USDT-SWAP,,,,,,,,,,,145954.0,manage_cycle_reconcile,,,,short,,,0.035350000000000006,ATR,0.034949999999999995,,20260326_231513_YGG-USDT-SWAP_short,2026-03-26 23:19:28,
,,0.001797500000000013,,,,,,,,,,0.928,,STOP_HEALTH_CHECK,3424297921565507584,0.90851,,active_relinked,,SUI-USDT-SWAP,,,,,,,,,,,5648.0,,,,,long,,,0.912235,,,,20260326_231514_SUI-USDT-SWAP_long,2026-03-26 23:19:30,
,,0.001797500000000013,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3424297921565507584,0.90851,,active_confirmed,True,SUI-USDT-SWAP,,,,,,,,,,,5648.0,,0.912235,,,long,active_confirmed,,0.912235,,,,20260326_231514_SUI-USDT-SWAP_long,2026-03-26 23:19:31,
,,0.001797500000000013,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3424297921565507584,0.90851,,active_relinked,True,SUI-USDT-SWAP,,,,,,,,,,,5648.0,,0.91222,,,long,active_relinked,,0.912235,,,,20260326_231514_SUI-USDT-SWAP_long,2026-03-26 23:19:33,
