duration_sec,early_exit_flag,early_exit_gap_pct,entry_quality,entry_type,exit_efficiency,exit_reason,inst_id,last_stop_move_reason,mae_pct,mae_r,market_risk_score,mfe_pct,mfe_r,pyramid_effect_label,pyramid_effect_score,realized_pnl,realized_pnl_pct,side,stop_efficiency,stop_errors_for_symbol,stop_move_count,stop_rejects_for_symbol,trade_id,trend_capture_ratio,trend_strength_r,unit_add_count,units
11994,False,0.732601,normal,Turtle 20,-2.6,канальный_выход_10_свечей,ETC-USDT-SWAP,closed_candle,0.976801,1.6,9.75,0.732601,1.2,hurt,-0.19902,-75.32199999999942,-0.7960808328230189,short,-0.25199,4,6,0,20260327_040802_ETC-USDT-SWAP_short,-1.08665,1.2,3,4
3957,False,0.449309,weak,Turtle 20,-0.987507,синхронизация:_позиция_отсутствует_на_бирже,XLM-USDT-SWAP,STOP_STRATEGY_RECALC,0.990783,0.939891,16.75,0.449309,0.42623,hurt,-0.080248,-7.855269999989827,-0.1604967210745841,short,0.185675,6,4,0,20260327_061333_XLM-USDT-SWAP_short,-0.357208,0.42623,1,2
9601,False,0.125067,weak,Turtle 20,-7.714286,синхронизация:_позиция_отсутствует_на_бирже,MINA-USDT-SWAP,STOP_STRATEGY_RECALC,0.750402,0.933333,9.25,0.125067,0.155556,no_pyramid,-0.96532,-22.05629999999995,-0.965319985698961,long,-4.231054,4,5,0,20260327_042155_MINA-USDT-SWAP_long,-7.718423,0.155556,0,1
2115,False,0.470746,weak,Turtle 55,-4.975357,синхронизация:_позиция_отсутствует_на_бирже,IMX-USDT-SWAP,STOP_STRATEGY_RECALC,1.075992,0.842105,8.25,0.470746,0.368421,hurt,-0.115113,-43.18610000001784,-0.4604511436251835,long,-0.186879,4,1,0,20260327_061827_IMX-USDT-SWAP_long,-0.978131,0.368421,3,4
982,False,0.382742,weak,Turtle 20,0.0,синхронизация:_позиция_отсутствует_на_бирже,LDO-USDT-SWAP,STOP_STRATEGY_RECALC,0.800278,0.92,7.0,0.382742,0.44,hurt,-0.244099,-22.51379999999972,-0.48819716384288075,short,-0.565315,2,0,0,20260327_061830_LDO-USDT-SWAP_short,-1.275525,0.44,1,2
7924,False,0.561836,weak,Turtle 55,0.138636,канальный_выход_20_свечей,KSM-USDT-SWAP,closed_candle,0.675833,0.805556,7.25,0.629224,0.75,neutral,0.016847,6.24609999999932,0.06738796382844765,long,0.464258,1,7,0,20260327_042150_KSM-USDT-SWAP_long,0.107097,0.75,3,4
17117,False,2.992402,weak,Turtle 20,0.886091,канальный_выход_10_свечей,YGG-USDT-SWAP,post_close:Канальный выход 10 свечей,11.242604,0.926829,9.75,9.763314,0.804878,helped,1.692728,705.2579999995404,6.770912478421261,long,0.816104,0,21,0,20260327_014759_YGG-USDT-SWAP_long,0.693506,0.804878,3,4
2899,False,0.212196,weak,Turtle 55,-37.0,rotation_block,LINK-USDT-SWAP,post_close:Ротация под новый сигнал BCH-USDT-SWAP,0.792942,0.910256,0.5,0.212196,0.24359,no_pyramid,-0.413362,-9.287740000000204,-0.41336163557145356,long,-0.768811,0,2,0,20260327_053933_LINK-USDT-SWAP_long,-1.948018,0.24359,0,1
23589,False,0.763249,weak,Turtle 20,0.0,sync_confirmed_close_after_stop_fault:_pending_recheck,NEO-USDT-SWAP,manage_cycle_reconcile,23.929967,24.385847,6.5,0.763249,0.777789,no_pyramid,-19.540855,-397.5654443219406,-19.5408548462546,short,-14.961321,0,1,0,20260327_042414_NEO-USDT-SWAP_short,-25.602202,0.777789,0,1
6757,False,0.810127,weak,Turtle 20,-0.313259,канальный_выход_10_свечей,CFX-USDT-SWAP,post_close:Канальный выход 10 свечей,0.810127,0.923077,2.5,0.810127,0.923077,hurt,-0.02011,-7.357400000019072,-0.08044008755082616,long,0.340424,0,9,0,20260327_041717_CFX-USDT-SWAP_long,-0.099293,0.923077,3,4
1601,False,0.69242,weak,Turtle 55,-1.395097,синхронизация:_позиция_отсутствует_на_бирже,LQTY-USDT-SWAP,STOP_STRATEGY_RECALC,1.166181,0.230216,4.25,0.69242,0.136691,hurt,-0.042339,-8.519930000010147,-0.12701759926947306,long,0.289936,1,3,0,20260327_051952_LQTY-USDT-SWAP_long,-0.18344,0.136691,2,3
1542,False,0.368155,weak,Turtle 55,-1.363636,синхронизация:_позиция_отсутствует_на_бирже,SYRUP-USDT-SWAP,closed_candle,1.38058,0.909091,5.5,0.368155,0.242424,hurt,-0.043258,-14.879999999995057,-0.1730303379858693,short,0.118004,2,3,0,20260327_051040_SYRUP-USDT-SWAP_short,-0.469993,0.242424,3,4
2734,False,0.172891,weak,Turtle 55,0.0,синхронизация:_позиция_отсутствует_на_бирже,LDO-USDT-SWAP,STOP_STRATEGY_RECALC,1.175657,0.829268,7.0,0.172891,0.121951,hurt,-0.163323,-34.369500000001466,-0.4899691366274858,long,-1.300386,2,4,0,20260327_043617_LDO-USDT-SWAP_long,-2.833977,0.121951,2,3
3857,False,0.342857,weak,Turtle 20,-3.0,канальный_выход_10_свечей,FIL-USDT-SWAP,post_close:Канальный выход 10 свечей,1.371429,0.923077,1.25,0.342857,0.230769,hurt,-0.064194,-24.066000000000912,-0.2567760342368143,long,-0.049358,0,4,0,20260327_041221_FIL-USDT-SWAP_long,-0.74893,0.230769,3,4
23299,False,0.128258,weak,Turtle 20,0.0,синхронизация:_позиция_отсутствует_на_бирже,XLM-USDT-SWAP,STOP_STRATEGY_RECALC,2.022969,5.24962,16.75,0.128258,0.332831,no_pyramid,-2.022969,-54.260369999998545,-2.0229689821652532,short,-9.063592,6,5,0,20260326_235555_XLM-USDT-SWAP_short,-15.772653,0.332831,0,1
3839,False,1.010249,weak,Turtle 20,-1.444874,синхронизация:_позиция_отсутствует_на_бирже,XAG-USDT-SWAP,STOP_STRATEGY_RECALC,1.098097,1.013514,3.5,1.010249,0.932432,hurt,-0.18663,-73.67499999999947,-0.7465195974591995,short,-0.043368,1,5,0,20260327_032835_XAG-USDT-SWAP_short,-0.738946,0.932432,3,4
1937,False,0.137804,weak,Turtle 55,0.0,синхронизация:_позиция_отсутствует_на_бирже,SYRUP-USDT-SWAP,closed_candle,1.194304,0.5,5.5,0.137804,0.057692,hurt,-0.105539,-10.12499999999876,-0.2110782628164899,short,-0.519037,2,2,0,20260327_035116_SYRUP-USDT-SWAP_short,-1.531728,0.057692,1,2
21037,False,0.196495,weak,Turtle 20,0.0,rotation_block,INJ-USDT-SWAP,closed_candle,1.410481,3.381394,4.75,0.196495,0.471065,no_pyramid,-1.410481,-39.75139999999999,-1.4104813059794985,short,-3.906923,0,9,0,20260326_235556_INJ-USDT-SWAP_short,-7.178205,0.471065,0,1
16742,False,0.763249,weak,Turtle 20,0.0,rotation_block,NEO-USDT-SWAP,manage_cycle_reconcile,21.360731,2.98708,6.5,0.763249,0.106733,no_pyramid,-12.511139,-318.00400000000013,-12.51113890454948,short,-9.435169,0,10,0,20260326_235554_NEO-USDT-SWAP_short,-16.391949,0.106733,0,1
11879,False,0.211313,weak,Turtle 55,-5.75,синхронизация:_позиция_отсутствует_на_бирже,NEAR-USDT-SWAP,STOP_STRATEGY_RECALC,2.153771,0.929825,6.0,0.211313,0.091228,hurt,-0.083049,-17.59040000000061,-0.24914694253372469,long,-0.307425,1,10,0,20260327_002953_NEAR-USDT-SWAP_long,-1.179042,0.091228,2,3
4306,True,2.374044,normal,Turtle 20,0.0,синхронизация:_позиция_отсутствует_на_бирже,OP-USDT-SWAP,STOP_STRATEGY_RECALC,1.23434,0.930556,7.5,2.4042,1.8125,no_pyramid,0.030156,0.7508000000004469,0.030155962719086476,short,0.407526,1,5,0,20260327_022752_OP-USDT-SWAP_short,0.012543,1.8125,0,1
7295,False,1.36781,normal,Turtle 20,-3.146167,канальный_выход_20_свечей,LQTY-USDT-SWAP,STOP_STRATEGY_RECALC,1.768028,2.137167,4.25,1.36781,1.65339,hurt,-0.186764,-75.88905000004505,-0.7470574969712632,long,0.072297,1,4,0,20260326_235554_LQTY-USDT-SWAP_long,-0.546171,1.65339,3,4
3334,False,2.201835,weak,Turtle 20,-1.326034,канальный_выход_10_свечей,OP-USDT-SWAP,STOP_STRATEGY_RECALC,2.899083,0.929412,7.5,2.201835,0.705882,hurt,-0.096384,-35.58490000000879,-0.38553717863510173,long,0.294941,1,10,0,20260327_002958_OP-USDT-SWAP_long,-0.175098,0.705882,3,4
2116,False,0.49054,weak,Turtle 20,0.0,синхронизация:_позиция_отсутствует_на_бирже,KSM-USDT-SWAP,closed_candle,1.44826,0.925373,7.25,0.49054,0.313433,hurt,-0.260834,-24.296999999999883,-0.5216680650385237,long,-0.238074,1,5,0,20260327_002955_KSM-USDT-SWAP_long,-1.063457,0.313433,1,2
5637,False,0.089575,weak,Turtle 20,0.0,синхронизация:_позиция_отсутствует_на_бирже,XTZ-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,1.945963,3.738716,4.0,0.089575,0.172098,hurt,-0.151698,-63.1456000000032,-0.606793205687337,long,-3.664482,1,6,0,20260326_235554_XTZ-USDT-SWAP_long,-6.774136,0.172098,3,4
6411,False,0.901172,strong,Turtle 20,0.908814,канальный_выход_10_свечей,YGG-USDT-SWAP,post_close:Канальный выход 10 свечей,9.642646,2.492907,9.75,9.882757,2.554983,helped,1.496931,1309.1927000009593,8.981584513884243,short,0.945288,0,6,0,20260326_235555_YGG-USDT-SWAP_short,0.908814,2.554983,1,6
