atr,block_reason,cycle_id,inst_id,market_data_connectivity_state,price,reason,scanner_block_remaining_sec,scanner_filter_type,scanner_forced_refresh,scanner_primary_reason,scanner_status_age_sec,side,stage,system_name,ts
0.0,oversized_breakout_candle_8.97_atr_>_3.50_atr,2,1INCH-USDT-SWAP,,0.0,oversized breakout candle 8.97 ATR > 3.50 ATR,0.0,,False,,0.0,long,rejected,Turtle 20,
0.0,oversized_breakout_candle_8.75_atr_>_3.50_atr,2,ALGO-USDT-SWAP,,0.0,oversized breakout candle 8.75 ATR > 3.50 ATR,0.0,,False,,0.0,long,rejected,Turtle 20,
0.0,закрытие_не_удержалось_ниже_канала,2,ATOM-USDT-SWAP,,0.0,закрытие не удержалось ниже канала,0.0,,False,,0.0,short,rejected,Turtle 55,
0.0,закрытие_не_удержалось_ниже_канала,2,ATOM-USDT-SWAP,,0.0,закрытие не удержалось ниже канала,0.0,,False,,0.0,short,rejected,Turtle 20,
0.0,oversized_breakout_candle_6.91_atr_>_3.50_atr,2,AUCTION-USDT-SWAP,,0.0,oversized breakout candle 6.91 ATR > 3.50 ATR,0.0,,False,,0.0,long,rejected,Turtle 20,
162.28000000000173,no_fresh_breakout,2,BTC-USDT-SWAP,,68682.0,нет свежего пробоя Donchian на последней закрытой свече,0.0,,False,,0.0,,rejected,,
0.0,oversized_breakout_candle_5.12_atr_>_3.50_atr,2,FIL-USDT-SWAP,,0.0,oversized breakout candle 5.12 ATR > 3.50 ATR,0.0,,False,,0.0,long,rejected,Turtle 20,
0.0,oversized_breakout_candle_7.10_atr_>_3.50_atr,2,KAITO-USDT-SWAP,,0.0,oversized breakout candle 7.10 ATR > 3.50 ATR,0.0,,False,,0.0,long,rejected,Turtle 55,
0.0,oversized_breakout_candle_7.10_atr_>_3.50_atr,2,KAITO-USDT-SWAP,,0.0,oversized breakout candle 7.10 ATR > 3.50 ATR,0.0,,False,,0.0,long,rejected,Turtle 20,
0.009049999999999957,no_fresh_breakout,2,KSM-USDT-SWAP,,4.269,нет свежего пробоя Donchian на последней закрытой свече,0.0,,False,,0.0,,rejected,,
0.0,oversized_breakout_candle_4.00_atr_>_3.50_atr,2,LDO-USDT-SWAP,,0.0,oversized breakout candle 4.00 ATR > 3.50 ATR,0.0,,False,,0.0,long,rejected,Turtle 20,
1.1500000000000225e-05,no_fresh_breakout,2,LRC-USDT-SWAP,,0.02305,нет свежего пробоя Donchian на последней закрытой свече,0.0,,False,,0.0,,rejected,,
0.0,oversized_breakout_candle_3.77_atr_>_3.50_atr,2,MET-USDT-SWAP,,0.0,oversized breakout candle 3.77 ATR > 3.50 ATR,0.0,,False,,0.0,long,rejected,Turtle 55,
0.0,oversized_breakout_candle_3.77_atr_>_3.50_atr,2,MET-USDT-SWAP,,0.0,oversized breakout candle 3.77 ATR > 3.50 ATR,0.0,,False,,0.0,long,rejected,Turtle 20,
0.0,закрытие_не_удержалось_выше_канала,2,NEAR-USDT-SWAP,,0.0,закрытие не удержалось выше канала,0.0,,False,,0.0,long,rejected,Turtle 55,
0.0,oversized_breakout_candle_6.94_atr_>_3.50_atr,2,NEAR-USDT-SWAP,,0.0,oversized breakout candle 6.94 ATR > 3.50 ATR,0.0,,False,,0.0,long,rejected,Turtle 20,
0.08014999999999997,no_fresh_breakout,2,NEO-USDT-SWAP,,3.153,нет свежего пробоя Donchian на последней закрытой свече,0.0,,False,,0.0,,rejected,,
0.0,закрытие_не_удержалось_ниже_канала,2,QTUM-USDT-SWAP,,0.0,закрытие не удержалось ниже канала,0.0,,False,,0.0,short,rejected,Turtle 55,
0.0,закрытие_не_удержалось_ниже_канала,2,QTUM-USDT-SWAP,,0.0,закрытие не удержалось ниже канала,0.0,,False,,0.0,short,rejected,Turtle 20,
