atr,body_atr,body_to_range_ratio,breakout_buffer_atr_actual,breakout_level,channel_width_atr,close_beyond_channel_atr,distance_from_breakout_level_atr,donchian_high,donchian_low,entry_mode,entry_price,event,fresh_breakout_true_false,inst_id,side,system_name,timeframe,ts
0.000505,0.19802,1.0,0.990099,0.3711,9.90099,0.990099,0.990099,0.3711,0.3661,minimal,0.3716,breakout_quality,True,XTZ-USDT-SWAP,long,Turtle 55,5m,2026-03-26 23:26:07
0.00145,0.0,0.0,6.206897,0.842,3.448276,6.206897,6.206897,0.842,0.837,minimal,0.851,breakout_quality,True,QTUM-USDT-SWAP,long,Turtle 20,5m,2026-03-26 23:33:01
0.10405,3.133109,0.721239,0.932244,2.878,5.02643,0.932244,0.932244,3.401,2.878,minimal,2.781,breakout_quality,True,NEO-USDT-SWAP,short,Turtle 55,5m,2026-03-26 23:42:50
0.000475,0.631579,1.0,1.894737,0.2739,7.578947,0.210526,-1.894737,0.2739,0.2703,minimal,0.273,breakout_quality,True,LQTY-USDT-SWAP,long,Turtle 20,5m,2026-03-26 23:54:17
0.00321,2.398754,1.0,0.249221,1.2296,8.006231,0.623053,0.249221,1.2296,1.2039,minimal,1.2304,breakout_quality,True,NEAR-USDT-SWAP,long,Turtle 55,5m,2026-03-27 00:29:53
0.00855,1.28655,1.0,0.467836,4.277,6.783626,0.350877,0.467836,4.277,4.219,minimal,4.281,breakout_quality,True,KSM-USDT-SWAP,long,Turtle 20,5m,2026-03-27 00:29:56
0.000475,1.115789,1.0,0.842105,0.1086,5.810526,1.221053,0.842105,0.1086,0.10584,minimal,0.109,breakout_quality,True,OP-USDT-SWAP,long,Turtle 20,5m,2026-03-27 00:29:58
0.00775,0.258065,1.0,0.258065,1.328,3.741935,0.387097,0.258065,1.328,1.299,minimal,1.33,breakout_quality,True,DOT-USDT-SWAP,long,Turtle 20,5m,2026-03-27 00:43:01
0.00022,1.818182,1.0,0.454545,0.0337,16.818182,0.454545,0.454545,0.0337,0.03,minimal,0.0338,breakout_quality,True,YGG-USDT-SWAP,long,Turtle 20,5m,2026-03-27 01:47:59
0.00025,0.0,0.0,4.0,0.852,60.0,4.0,4.0,0.852,0.837,minimal,0.853,breakout_quality,True,QTUM-USDT-SWAP,long,Turtle 55,5m,2026-03-27 02:11:39
0.0001125,0.888889,1.0,0.444444,0.09195,6.222222,0.444444,0.444444,0.09265,0.09195,minimal,0.0919,breakout_quality,True,DOGE-USDT-SWAP,short,Turtle 20,5m,2026-03-27 02:19:29
0.000172,0.290698,1.0,0.813953,0.1087,6.976744,0.581395,0.813953,0.1099,0.1087,minimal,0.10856,breakout_quality,True,OP-USDT-SWAP,short,Turtle 20,5m,2026-03-27 02:27:52
0.091,1.978022,1.0,3.846154,68.65,4.395604,5.054945,3.846154,69.05,68.65,minimal,68.3,breakout_quality,True,XAG-USDT-SWAP,short,Turtle 20,5m,2026-03-27 03:28:35
0.00017,1.176471,1.0,0.588235,0.2178,27.647059,0.588235,0.588235,0.2225,0.2178,minimal,0.2177,breakout_quality,True,SYRUP-USDT-SWAP,short,Turtle 55,5m,2026-03-27 03:51:16
0.0195,2.564103,1.0,1.025641,8.17,3.076923,1.538462,-1.025641,8.23,8.17,minimal,8.19,breakout_quality,True,ETC-USDT-SWAP,short,Turtle 20,5m,2026-03-27 04:08:02
0.00155,0.0,0.0,1.290323,0.873,6.451613,0.645161,1.290323,0.873,0.863,minimal,0.875,breakout_quality,True,FIL-USDT-SWAP,long,Turtle 20,5m,2026-03-27 04:12:21
6.8e-05,1.764706,1.0,1.176471,0.05917,5.882353,1.176471,1.176471,0.05917,0.05877,minimal,0.05925,breakout_quality,True,CFX-USDT-SWAP,long,Turtle 20,5m,2026-03-27 04:17:17
0.0014,0.0,0.0,2.857143,4.287,20.714286,2.857143,2.857143,4.287,4.258,minimal,4.291,breakout_quality,True,KSM-USDT-SWAP,long,Turtle 55,5m,2026-03-27 04:21:50
