current_price,error_code,error_msg,event,inst_id,requested_stop,response,side,trade_id,ts
0.92871,,market_already_crossed_stop,STOP_REJECTED,SUI-USDT-SWAP,0.91835,{},long,20260326_232246_SUI-USDT-SWAP_long,2026-03-26 23:22:58
0.848,,health_restore,STOP_MISSING,QTUM-USDT-SWAP,0.845,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": """", ""clOrdId"": """", ""sCode"": ""51023"", ""sMsg"": ""Position doesn't exist. "", ""tag"": """"}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",long,20260326_233301_QTUM-USDT-SWAP_long,2026-03-26 23:51:34
0.3711,,health_restore,STOP_MISSING,XTZ-USDT-SWAP,0.3708,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": """", ""clOrdId"": """", ""sCode"": ""51023"", ""sMsg"": ""Position doesn't exist. "", ""tag"": """"}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",long,20260326_235554_XTZ-USDT-SWAP_long,2026-03-27 00:59:59
4.264,,health_restore,STOP_MISSING,KSM-USDT-SWAP,4.26,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": """", ""clOrdId"": """", ""sCode"": ""51023"", ""sMsg"": ""Position doesn't exist. "", ""tag"": """"}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",long,20260327_002955_KSM-USDT-SWAP_long,2026-03-27 01:05:07
0.1084,,health_restore,STOP_MISSING,OP-USDT-SWAP,0.10874,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": """", ""clOrdId"": """", ""sCode"": ""51023"", ""sMsg"": ""Position doesn't exist. "", ""tag"": """"}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",short,20260327_022752_OP-USDT-SWAP_short,2026-03-27 03:39:34
1.2278,,health_restore,STOP_MISSING,NEAR-USDT-SWAP,1.226,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": """", ""clOrdId"": """", ""sCode"": ""51023"", ""sMsg"": ""Position doesn't exist. "", ""tag"": """"}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",long,20260327_002953_NEAR-USDT-SWAP_long,2026-03-27 03:47:47
0.2181,,health_restore,STOP_MISSING,SYRUP-USDT-SWAP,0.2183,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": """", ""clOrdId"": """", ""sCode"": ""51023"", ""sMsg"": ""Position doesn't exist. "", ""tag"": """"}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",short,20260327_035116_SYRUP-USDT-SWAP_short,2026-03-27 04:23:29
68.59,,health_restore,STOP_MISSING,XAG-USDT-SWAP,68.69,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": """", ""clOrdId"": """", ""sCode"": ""51023"", ""sMsg"": ""Position doesn't exist. "", ""tag"": """"}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",short,20260327_032835_XAG-USDT-SWAP_short,2026-03-27 04:32:30
0.175,,health_restore,STOP_MISSING,XLM-USDT-SWAP,0.1751,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": """", ""clOrdId"": """", ""sCode"": ""51023"", ""sMsg"": ""Position doesn't exist. "", ""tag"": """"}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",short,20260326_235555_XLM-USDT-SWAP_short,2026-03-27 05:05:35
0.288,,health_restore,STOP_MISSING,LDO-USDT-SWAP,0.2878,"{""code"": ""1"", ""data"": [{""algoClOrdId"": """", ""algoId"": """", ""clOrdId"": """", ""sCode"": ""51023"", ""sMsg"": ""Position doesn't exist. "", ""tag"": """"}], ""msg"": """", ""newCode"": """", ""traceId"": """"}",long,20260327_043617_LDO-USDT-SWAP_long,2026-03-27 05:21:47
