inst_id,pyramid_restored,restored_fields,side,stop_restored,system_name,timestamp,trade_id,units_restored
CFX-USDT-SWAP,False,exchange_stop_full_position,long,False,Turtle 20,2026-03-27 04:38:56,20260327_041717_CFX-USDT-SWAP_long,2
FIL-USDT-SWAP,False,exchange_stop_full_position,long,False,Turtle 20,2026-03-27 04:38:56,20260327_041221_FIL-USDT-SWAP_long,2
LDO-USDT-SWAP,False,exchange_stop_full_position,long,False,Turtle 55,2026-03-27 05:03:12,20260327_043617_LDO-USDT-SWAP_long,2
LRC-USDT-SWAP,False,exchange_stop_full_position,long,False,Turtle 55,2026-03-27 05:22:13,20260327_051518_LRC-USDT-SWAP_long,2
SYRUP-USDT-SWAP,False,exchange_stop_full_position,short,False,Turtle 55,2026-03-27 05:22:13,20260327_051040_SYRUP-USDT-SWAP_short,2
LQTY-USDT-SWAP,False,exchange_stop_full_position,long,False,Turtle 55,2026-03-27 05:32:01,20260327_051952_LQTY-USDT-SWAP_long,2
LDO-USDT-SWAP,False,exchange_stop_full_position,short,False,Turtle 20,2026-03-27 06:20:42,20260327_061830_LDO-USDT-SWAP_short,2
IMX-USDT-SWAP,False,exchange_stop_full_position,long,False,Turtle 55,2026-03-27 06:20:42,20260327_061827_IMX-USDT-SWAP_long,2
DOGE-USDT-SWAP,False,exchange_stop_full_position,short,False,Turtle 20,2026-03-27 07:06:49,20260327_021929_DOGE-USDT-SWAP_short,2
XLM-USDT-SWAP,False,exchange_stop_full_position,short,False,Turtle 20,2026-03-27 07:11:17,20260327_061333_XLM-USDT-SWAP_short,2
SYRUP-USDT-SWAP,False,exchange_stop_full_position,short,False,Turtle 55,2026-03-27 07:15:38,20260327_071347_SYRUP-USDT-SWAP_short,2
