avg_pnl_pct,close_pending_events,entry_candidates,entry_rejections,inst_id,losses,market_risk_score,order_rejected_events,realized_pnl,stop_errors,stop_rejects,trades_count,wins
0.0,0,4,80,1INCH-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,12,60,AAVE-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,39,ACT-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,2,31,ADA-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,66,ALGO-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,8,ARB-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,6,81,ASTER-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,23,ATOM-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,22,57,AUCTION-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,14,AVAX-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,37,AXS-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,35,BAND-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,2,46,BCH-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,32,BNB-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,2,33,BOME-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,70,BTC-USDT-SWAP,0,0.0,0,0,0,0,0,0
-0.08044,0,2,16,CFX-USDT-SWAP,1,2.5,0,-7.3574,0,0,1,0
0.0,0,0,8,CHZ-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,6,61,COMP-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,1,0,0,CRV-USDT-SWAP,0,11.25,0,0,3,0,0,0
0.0,1,2,33,DOGE-USDT-SWAP,0,9.5,0,0,3,0,0,0
0.0,1,2,7,DOT-USDT-SWAP,0,11.0,0,0,3,0,0,0
-0.796081,0,2,13,ETC-USDT-SWAP,1,9.75,0,-75.322,4,0,1,0
0.0,0,0,10,ETH-USDT-SWAP,0,0.0,0,0,0,0,0,0
-0.256776,0,2,54,FIL-USDT-SWAP,1,1.25,0,-24.066,0,0,1,0
0.0,0,0,1,ICP-USDT-SWAP,0,0.0,0,0,0,0,0,0
-0.460451,0,4,3,IMX-USDT-SWAP,1,8.25,0,-43.1861,4,0,1,0
-1.410481,1,0,27,INJ-USDT-SWAP,1,4.75,0,-39.7514,0,0,1,0
0.0,0,0,6,IOTA-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,38,KAITO-USDT-SWAP,0,0.0,0,0,0,0,0,0
-0.22714,0,6,69,KSM-USDT-SWAP,1,7.25,1,-18.0509,1,0,2,1
-0.489083,0,8,91,LDO-USDT-SWAP,2,7.0,1,-56.8833,2,0,2,0
-0.413362,0,4,63,LINK-USDT-SWAP,1,0.5,0,-9.28774,0,0,1,0
0.0,0,2,16,LIT-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,1,0,0,LPT-USDT-SWAP,0,10.5,0,0,3,0,0,0
-0.437038,0,4,32,LQTY-USDT-SWAP,2,4.25,0,-84.40898,1,0,2,0
0.0,0,4,81,LRC-USDT-SWAP,0,7.25,0,0,3,0,0,0
0.0,0,4,81,MET-USDT-SWAP,0,6.25,0,0,3,0,0,0
-0.96532,0,2,23,MINA-USDT-SWAP,1,9.25,0,-22.0563,4,0,1,0
-0.249147,1,8,27,NEAR-USDT-SWAP,1,6.0,0,-17.5904,1,0,1,0
-16.025997,2,4,4,NEO-USDT-SWAP,2,6.5,0,-715.56944432,0,0,2,0
-0.177691,1,4,60,OP-USDT-SWAP,1,7.5,0,-34.8341,1,0,2,1
0.0,1,4,36,QTUM-USDT-SWAP,0,10.25,0,0,4,0,0,0
0.0,0,0,2,ROBO-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,1,0,0,SOL-USDT-SWAP,0,11.0,0,0,3,0,0,0
0.0,0,2,8,SUI-USDT-SWAP,0,2.75,0,0,0,1,0,0
0.0,0,0,1,SUSHI-USDT-SWAP,0,0.0,0,0,0,0,0,0
-0.192054,0,12,68,SYRUP-USDT-SWAP,2,5.5,0,-25.005,2,0,2,0
0.0,0,0,4,THETA-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,44,TON-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,54,TSLA-USDT-SWAP,0,0.0,0,0,0,0,0,0
-0.74652,0,2,16,XAG-USDT-SWAP,1,3.5,0,-73.675,1,0,1,0
-1.091733,1,2,12,XLM-USDT-SWAP,2,16.75,0,-62.11564,6,0,2,0
0.0,0,0,26,XRP-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,9,XSR-USDT-SWAP,0,0.0,0,0,0,0,0,0
-0.606793,0,2,30,XTZ-USDT-SWAP,1,4.0,0,-63.1456,1,0,1,0
0.0,0,0,24,YFI-USDT-SWAP,0,0.0,0,0,0,0,0,0
7.876248,1,2,30,YGG-USDT-SWAP,0,9.75,0,2014.4507,0,0,2,2
