action,inst_id,latency_ms,price,qty,response_code,response_message,side,success,timestamp,trade_id
position_opened,XTZ-USDT-SWAP,0.0,0.3716,6968.0,,,long,True,2026-03-26 23:26:07,20260326_232607_XTZ-USDT-SWAP_long
OPEN,XTZ-USDT-SWAP,0.0,0.3716,6968.0,,Первичный вход + bootstrap-stop,long,True,2026-03-26 23:26:07,20260326_232607_XTZ-USDT-SWAP_long
position_closed,SUI-USDT-SWAP,0.0,0.0,8472.0,аварийное_закрытие:_market_already_crossed_stop,Аварийное закрытие: market_already_crossed_stop,long,True,2026-03-26 23:26:34,20260326_232246_SUI-USDT-SWAP_long
CLOSE,SUI-USDT-SWAP,0.0,0.92766,8472.0,,Аварийное закрытие: market_already_crossed_stop,long,True,2026-03-26 23:26:34,20260326_232246_SUI-USDT-SWAP_long
position_opened,QTUM-USDT-SWAP,0.0,0.851,3006.0,,,long,True,2026-03-26 23:33:01,20260326_233301_QTUM-USDT-SWAP_long
OPEN,QTUM-USDT-SWAP,0.0,0.851,3006.0,,Первичный вход + bootstrap-stop,long,True,2026-03-26 23:33:01,20260326_233301_QTUM-USDT-SWAP_long
position_opened,NEO-USDT-SWAP,0.0,2.781,907.0,,,short,True,2026-03-26 23:42:50,20260326_234250_NEO-USDT-SWAP_short
OPEN,NEO-USDT-SWAP,0.0,2.781,907.0,,Первичный вход + bootstrap-stop,short,True,2026-03-26 23:42:50,20260326_234250_NEO-USDT-SWAP_short
position_closed,QTUM-USDT-SWAP,0.0,0.0,6012.0,синхронизация:_позиция_отсутствует_на_бирже,Синхронизация: позиция отсутствует на бирже,long,True,2026-03-26 23:51:39,20260326_233301_QTUM-USDT-SWAP_long
CLOSE,QTUM-USDT-SWAP,0.0,0.848,6012.0,,Синхронизация: позиция отсутствует на бирже,long,True,2026-03-26 23:51:39,20260326_233301_QTUM-USDT-SWAP_long
position_opened,LQTY-USDT-SWAP,0.0,0.273,9260.2,,,long,True,2026-03-26 23:54:17,20260326_235417_LQTY-USDT-SWAP_long
OPEN,LQTY-USDT-SWAP,0.0,0.273,9260.2,,Первичный вход + bootstrap-stop,long,True,2026-03-26 23:54:17,20260326_235417_LQTY-USDT-SWAP_long
position_opened,NEAR-USDT-SWAP,0.0,1.2304,191.2,,,long,True,2026-03-27 00:29:53,20260327_002953_NEAR-USDT-SWAP_long
OPEN,NEAR-USDT-SWAP,0.0,1.2304,191.2,,Первичный вход + bootstrap-stop,long,True,2026-03-27 00:29:53,20260327_002953_NEAR-USDT-SWAP_long
position_opened,KSM-USDT-SWAP,0.0,4.281,5433.0,,,long,True,2026-03-27 00:29:56,20260327_002955_KSM-USDT-SWAP_long
OPEN,KSM-USDT-SWAP,0.0,4.281,5433.0,,Первичный вход + bootstrap-stop,long,True,2026-03-27 00:29:56,20260327_002955_KSM-USDT-SWAP_long
position_opened,OP-USDT-SWAP,0.0,0.109,21088.0,,,long,True,2026-03-27 00:29:58,20260327_002958_OP-USDT-SWAP_long
OPEN,OP-USDT-SWAP,0.0,0.109,21088.0,,Первичный вход + bootstrap-stop,long,True,2026-03-27 00:29:58,20260327_002958_OP-USDT-SWAP_long
position_closed,YGG-USDT-SWAP,0.0,0.0,437862.0,канальный_выход_10_свечей,Канальный выход 10 свечей,short,True,2026-03-27 00:39:08,20260326_235555_YGG-USDT-SWAP_short
CLOSE,YGG-USDT-SWAP,0.0,0.0303,437862.0,,Канальный выход 10 свечей,short,True,2026-03-27 00:39:08,20260326_235555_YGG-USDT-SWAP_short
position_opened,DOT-USDT-SWAP,0.0,1.33,1788.3,,,long,True,2026-03-27 00:43:01,20260327_004300_DOT-USDT-SWAP_long
OPEN,DOT-USDT-SWAP,0.0,1.33,1788.3,,Первичный вход + bootstrap-stop,long,True,2026-03-27 00:43:01,20260327_004300_DOT-USDT-SWAP_long
position_closed,XTZ-USDT-SWAP,0.0,0.0,27872.0,синхронизация:_позиция_отсутствует_на_бирже,Синхронизация: позиция отсутствует на бирже,long,True,2026-03-27 01:00:04,20260326_235554_XTZ-USDT-SWAP_long
CLOSE,XTZ-USDT-SWAP,0.0,0.3711,27872.0,,Синхронизация: позиция отсутствует на бирже,long,True,2026-03-27 01:00:04,20260326_235554_XTZ-USDT-SWAP_long
position_closed,KSM-USDT-SWAP,0.0,0.0,10866.0,синхронизация:_позиция_отсутствует_на_бирже,Синхронизация: позиция отсутствует на бирже,long,True,2026-03-27 01:05:12,20260327_002955_KSM-USDT-SWAP_long
CLOSE,KSM-USDT-SWAP,0.0,4.264,10866.0,,Синхронизация: позиция отсутствует на бирже,long,True,2026-03-27 01:05:12,20260327_002955_KSM-USDT-SWAP_long
position_closed,OP-USDT-SWAP,0.0,0.0,84352.0,канальный_выход_10_свечей,Канальный выход 10 свечей,long,True,2026-03-27 01:25:32,20260327_002958_OP-USDT-SWAP_long
CLOSE,OP-USDT-SWAP,0.0,0.109,84352.0,,Канальный выход 10 свечей,long,True,2026-03-27 01:25:32,20260327_002958_OP-USDT-SWAP_long
position_opened,YGG-USDT-SWAP,0.0,0.0338,75552.0,,,long,True,2026-03-27 01:47:59,20260327_014759_YGG-USDT-SWAP_long
OPEN,YGG-USDT-SWAP,0.0,0.0338,75552.0,,Первичный вход + bootstrap-stop,long,True,2026-03-27 01:47:59,20260327_014759_YGG-USDT-SWAP_long
position_closed,LQTY-USDT-SWAP,0.0,0.0,37040.8,канальный_выход_20_свечей,Канальный выход 20 свечей,long,True,2026-03-27 01:55:52,20260326_235554_LQTY-USDT-SWAP_long
CLOSE,LQTY-USDT-SWAP,0.0,0.2722,37040.8,,Канальный выход 20 свечей,long,True,2026-03-27 01:55:52,20260326_235554_LQTY-USDT-SWAP_long
position_opened,QTUM-USDT-SWAP,0.0,0.853,2977.0,,,long,True,2026-03-27 02:11:39,20260327_021139_QTUM-USDT-SWAP_long
OPEN,QTUM-USDT-SWAP,0.0,0.853,2977.0,,Первичный вход + bootstrap-stop,long,True,2026-03-27 02:11:39,20260327_021139_QTUM-USDT-SWAP_long
position_opened,DOGE-USDT-SWAP,0.0,0.0919,27.44,,,short,True,2026-03-27 02:19:29,20260327_021929_DOGE-USDT-SWAP_short
OPEN,DOGE-USDT-SWAP,0.0,0.0919,27.44,,Первичный вход + bootstrap-stop,short,True,2026-03-27 02:19:29,20260327_021929_DOGE-USDT-SWAP_short
position_opened,OP-USDT-SWAP,0.0,0.10856,22961.0,,,short,True,2026-03-27 02:27:52,20260327_022752_OP-USDT-SWAP_short
