early_exit_flag,early_exit_gap_pct,exit_efficiency,exit_reason,hybrid_stop_mode,inst_id,mfe_pct,realized_pnl_pct,realized_r,side,system_name,trade_id,trend_capture_ratio,trend_move_r,trend_strength_r,turtle_exit_period,units
False,0.732601,-2.6,канальный_выход_10_свечей,DONCHIAN_ACTIVE,ETC-USDT-SWAP,0.732601,-0.7960808328230189,-1.30398,short,Turtle 20,20260327_040802_ETC-USDT-SWAP_short,-1.08665,1.2,1.2,10,4
False,0.449309,-0.987507,синхронизация:_позиция_отсутствует_на_бирже,DONCHIAN_ACTIVE,XLM-USDT-SWAP,0.449309,-0.1604967210745841,-0.152253,short,Turtle 20,20260327_061333_XLM-USDT-SWAP_short,-0.357208,0.42623,0.42623,10,2
False,0.125067,-7.714286,синхронизация:_позиция_отсутствует_на_бирже,ATR_INITIAL,MINA-USDT-SWAP,0.125067,-0.965319985698961,-1.200647,long,Turtle 20,20260327_042155_MINA-USDT-SWAP_long,-7.718423,0.155556,0.155556,10,1
False,0.470746,-4.975357,синхронизация:_позиция_отсутствует_на_бирже,DONCHIAN_ACTIVE,IMX-USDT-SWAP,0.470746,-0.4604511436251835,-0.360364,long,Turtle 55,20260327_061827_IMX-USDT-SWAP_long,-0.978131,0.368421,0.368421,20,4
False,0.382742,0.0,синхронизация:_позиция_отсутствует_на_бирже,DONCHIAN_ACTIVE,LDO-USDT-SWAP,0.382742,-0.48819716384288075,-0.561231,short,Turtle 20,20260327_061830_LDO-USDT-SWAP_short,-1.275525,0.44,0.44,10,2
False,0.561836,0.138636,канальный_выход_20_свечей,DONCHIAN_ACTIVE,KSM-USDT-SWAP,0.629224,0.06738796382844765,0.080323,long,Turtle 55,20260327_042150_KSM-USDT-SWAP_long,0.107097,0.75,0.75,20,4
False,2.992402,0.886091,канальный_выход_10_свечей,DONCHIAN_ACTIVE,YGG-USDT-SWAP,9.763314,6.770912478421261,0.558188,long,Turtle 20,20260327_014759_YGG-USDT-SWAP_long,0.693506,0.804878,0.804878,10,4
False,0.212196,-37.0,rotation_block,ATR_INITIAL,LINK-USDT-SWAP,0.212196,-0.41336163557145356,-0.474518,long,Turtle 55,20260327_053933_LINK-USDT-SWAP_long,-1.948018,0.24359,0.24359,20,1
False,0.763249,0.0,sync_confirmed_close_after_stop_fault:_pending_recheck,DONCHIAN_ACTIVE,NEO-USDT-SWAP,0.763249,-19.5408548462546,-19.913111,short,Turtle 20,20260327_042414_NEO-USDT-SWAP_short,-25.602202,0.777789,0.777789,10,1
False,0.810127,-0.313259,канальный_выход_10_свечей,DONCHIAN_ACTIVE,CFX-USDT-SWAP,0.810127,-0.08044008755082616,-0.091655,long,Turtle 20,20260327_041717_CFX-USDT-SWAP_long,-0.099293,0.923077,0.923077,10,4
False,0.69242,-1.395097,синхронизация:_позиция_отсутствует_на_бирже,DONCHIAN_ACTIVE,LQTY-USDT-SWAP,0.69242,-0.12701759926947306,-0.025075,long,Turtle 55,20260327_051952_LQTY-USDT-SWAP_long,-0.18344,0.136691,0.136691,20,3
False,0.368155,-1.363636,синхронизация:_позиция_отсутствует_на_бирже,DONCHIAN_ACTIVE,SYRUP-USDT-SWAP,0.368155,-0.1730303379858693,-0.113938,short,Turtle 55,20260327_051040_SYRUP-USDT-SWAP_short,-0.469993,0.242424,0.242424,20,4
False,0.172891,0.0,синхронизация:_позиция_отсутствует_на_бирже,DONCHIAN_ACTIVE,LDO-USDT-SWAP,0.172891,-0.4899691366274858,-0.345606,long,Turtle 55,20260327_043617_LDO-USDT-SWAP_long,-2.833977,0.121951,0.121951,20,3
