details,event_type,inst_id,reason_code,timestamp
,filter_diagnostics,,unknown,2026-03-26 23:16:57
"{""ts"": ""2026-03-26 23:16:57"", ""event"": ""filter_diagnostics"", ""scan_universe_total"": 108, ""blacklist_count"": 0, ""blocked_count"": 0, ""temp_blocked_count"": 0, ""illiquid_count"": 0, ""stopout_cooldown_count"": 0, ""hard_blocked_unique_count"": 0, ""execution_watchlist_count"": 0, ""open_positions_count"": 8, ""available_after_bans_count"": 108, ""trade_ready_count"": 2, ""scanner_total"": 108, ""scanner_scanned"": 10, ""scanner_ready"": 10, ""scanner_pending"": 98, ""scanner_failed"": 0, ""scanner_allowed"": 6, ""scanner_blocked"": 4, ""scanner_dead"": 1, ""scanner_saw"": 0, ""scanner_ripping"": 3, ""scanner_status_text"": ""SCANNING"", ""scanner_safe"": 6, ""scanner_caution"": 0, ""scanner_risky"": 4, ""scanner_blacklist"": 4, ""scanner_exec_watch"": 3, ""scanner_admitted"": 6, ""signal_funnel"": {""cycle_id"": 2, ""instruments_scanned"": 0, ""prefilter_skipped"": 0, ""warmup_rejected"": 0, ""flat_filter_rejected"": 0, ""structure_rejected"": 0, ""trend_rejected"": 0, ""liquidity_rejected"": 0, ""breakout_rejected"": 0, ""other_rejected"": 0, ""candidates"": 0, ""ranked_candidates"": 0, ""orders_sent"": 0, ""entry_failed"": 0, ""manual_skipped"": 0, ""opened"": 0}}",filter_diagnostics,,,2026-03-26 23:16:57
,filter_diagnostics,,unknown,2026-03-26 23:24:04
"{""ts"": ""2026-03-26 23:24:04"", ""event"": ""filter_diagnostics"", ""scan_universe_total"": 108, ""blacklist_count"": 0, ""blocked_count"": 0, ""temp_blocked_count"": 0, ""illiquid_count"": 0, ""stopout_cooldown_count"": 0, ""hard_blocked_unique_count"": 0, ""execution_watchlist_count"": 0, ""open_positions_count"": 7, ""available_after_bans_count"": 108, ""trade_ready_count"": 2, ""scanner_total"": 108, ""scanner_scanned"": 10, ""scanner_ready"": 10, ""scanner_pending"": 98, ""scanner_failed"": 0, ""scanner_allowed"": 5, ""scanner_blocked"": 5, ""scanner_dead"": 1, ""scanner_saw"": 0, ""scanner_ripping"": 4, ""scanner_status_text"": ""SCANNING"", ""scanner_safe"": 5, ""scanner_caution"": 0, ""scanner_risky"": 5, ""scanner_blacklist"": 5, ""scanner_exec_watch"": 4, ""scanner_admitted"": 5, ""signal_funnel"": {""cycle_id"": 2, ""instruments_scanned"": 0, ""prefilter_skipped"": 0, ""warmup_rejected"": 0, ""flat_filter_rejected"": 0, ""structure_rejected"": 0, ""trend_rejected"": 0, ""liquidity_rejected"": 0, ""breakout_rejected"": 0, ""other_rejected"": 0, ""candidates"": 0, ""ranked_candidates"": 0, ""orders_sent"": 0, ""entry_failed"": 0, ""manual_skipped"": 0, ""opened"": 0}}",filter_diagnostics,,,2026-03-26 23:24:04
,filter_diagnostics,,unknown,2026-03-26 23:30:52
"{""ts"": ""2026-03-26 23:30:52"", ""event"": ""filter_diagnostics"", ""scan_universe_total"": 108, ""blacklist_count"": 0, ""blocked_count"": 0, ""temp_blocked_count"": 0, ""illiquid_count"": 0, ""stopout_cooldown_count"": 0, ""hard_blocked_unique_count"": 0, ""execution_watchlist_count"": 0, ""open_positions_count"": 7, ""available_after_bans_count"": 108, ""trade_ready_count"": 2, ""scanner_total"": 108, ""scanner_scanned"": 10, ""scanner_ready"": 10, ""scanner_pending"": 98, ""scanner_failed"": 0, ""scanner_allowed"": 4, ""scanner_blocked"": 6, ""scanner_dead"": 1, ""scanner_saw"": 0, ""scanner_ripping"": 5, ""scanner_status_text"": ""SCANNING"", ""scanner_safe"": 4, ""scanner_caution"": 0, ""scanner_risky"": 6, ""scanner_blacklist"": 6, ""scanner_exec_watch"": 5, ""scanner_admitted"": 4, ""signal_funnel"": {""cycle_id"": 2, ""instruments_scanned"": 0, ""prefilter_skipped"": 0, ""warmup_rejected"": 0, ""flat_filter_rejected"": 0, ""structure_rejected"": 0, ""trend_rejected"": 0, ""liquidity_rejected"": 0, ""breakout_rejected"": 0, ""other_rejected"": 0, ""candidates"": 0, ""ranked_candidates"": 0, ""orders_sent"": 0, ""entry_failed"": 0, ""manual_skipped"": 0, ""opened"": 0}}",filter_diagnostics,,,2026-03-26 23:30:52
,filter_diagnostics,,unknown,2026-03-26 23:46:45
"{""ts"": ""2026-03-26 23:46:45"", ""event"": ""filter_diagnostics"", ""scan_universe_total"": 108, ""blacklist_count"": 0, ""blocked_count"": 0, ""temp_blocked_count"": 0, ""illiquid_count"": 0, ""stopout_cooldown_count"": 0, ""hard_blocked_unique_count"": 0, ""execution_watchlist_count"": 0, ""open_positions_count"": 9, ""available_after_bans_count"": 108, ""trade_ready_count"": 11, ""scanner_total"": 108, ""scanner_scanned"": 102, ""scanner_ready"": 102, ""scanner_pending"": 6, ""scanner_failed"": 0, ""scanner_allowed"": 49, ""scanner_blocked"": 53, ""scanner_dead"": 13, ""scanner_saw"": 0, ""scanner_ripping"": 40, ""scanner_status_text"": ""SCANNING"", ""scanner_safe"": 49, ""scanner_caution"": 0, ""scanner_risky"": 53, ""scanner_blacklist"": 53, ""scanner_exec_watch"": 40, ""scanner_admitted"": 49, ""signal_funnel"": {""cycle_id"": 5, ""instruments_scanned"": 17, ""prefilter_skipped"": 91, ""warmup_rejected"": 0, ""flat_filter_rejected"": 0, ""structure_rejected"": 0, ""trend_rejected"": 0, ""liquidity_rejected"": 0, ""breakout_rejected"": 17, ""other_rejected"": 0, ""candidates"": 0, ""ranked_candidates"": 0, ""orders_sent"": 0, ""entry_failed"": 0, ""manual_skipped"": 0, ""opened"": 0}}",filter_diagnostics,,,2026-03-26 23:46:45
,filter_diagnostics,,unknown,2026-03-26 23:57:38
"{""ts"": ""2026-03-26 23:57:38"", ""event"": ""filter_diagnostics"", ""scan_universe_total"": 108, ""blacklist_count"": 0, ""blocked_count"": 0, ""temp_blocked_count"": 0, ""illiquid_count"": 0, ""stopout_cooldown_count"": 0, ""hard_blocked_unique_count"": 0, ""execution_watchlist_count"": 0, ""open_positions_count"": 9, ""available_after_bans_count"": 108, ""trade_ready_count"": 2, ""scanner_total"": 108, ""scanner_scanned"": 10, ""scanner_ready"": 10, ""scanner_pending"": 98, ""scanner_failed"": 0, ""scanner_allowed"": 4, ""scanner_blocked"": 6, ""scanner_dead"": 2, ""scanner_saw"": 0, ""scanner_ripping"": 4, ""scanner_status_text"": ""SCANNING"", ""scanner_safe"": 4, ""scanner_caution"": 0, ""scanner_risky"": 6, ""scanner_blacklist"": 6, ""scanner_exec_watch"": 4, ""scanner_admitted"": 4, ""signal_funnel"": {""cycle_id"": 2, ""instruments_scanned"": 0, ""prefilter_skipped"": 0, ""warmup_rejected"": 0, ""flat_filter_rejected"": 0, ""structure_rejected"": 0, ""trend_rejected"": 0, ""liquidity_rejected"": 0, ""breakout_rejected"": 0, ""other_rejected"": 0, ""candidates"": 0, ""ranked_candidates"": 0, ""orders_sent"": 0, ""entry_failed"": 0, ""manual_skipped"": 0, ""opened"": 0}}",filter_diagnostics,,,2026-03-26 23:57:38
