atr,block_reason,cycle_id,inst_id,price,reason,side,stage,system_name,ts
0.0031700000000000014,no_fresh_breakout,1,2Z-USDT-SWAP,0.0828,нет свежего пробоя Donchian на последней закрытой свече,,rejected,,
0.1884999999999998,no_fresh_breakout,1,AAVE-USDT-SWAP,119.67,нет свежего пробоя Donchian на последней закрытой свече,,rejected,,
0.0031700000000000014,no_fresh_breakout,2,2Z-USDT-SWAP,0.0828,нет свежего пробоя Donchian на последней закрытой свече,,rejected,,
0.1884999999999998,no_fresh_breakout,2,AAVE-USDT-SWAP,119.67,нет свежего пробоя Donchian на последней закрытой свече,,rejected,,
0.0031700000000000014,no_fresh_breakout,3,2Z-USDT-SWAP,0.0828,нет свежего пробоя Donchian на последней закрытой свече,,rejected,,
0.1884999999999998,no_fresh_breakout,3,AAVE-USDT-SWAP,119.67,нет свежего пробоя Donchian на последней закрытой свече,,rejected,,
0.00398,no_fresh_breakout,3,ASTER-USDT-SWAP,0.7264,нет свежего пробоя Donchian на последней закрытой свече,,rejected,,
0.0031700000000000014,no_fresh_breakout,4,2Z-USDT-SWAP,0.0828,нет свежего пробоя Donchian на последней закрытой свече,,rejected,,
0.1884999999999998,no_fresh_breakout,4,AAVE-USDT-SWAP,119.67,нет свежего пробоя Donchian на последней закрытой свече,,rejected,,
0.00398,no_fresh_breakout,4,ASTER-USDT-SWAP,0.7264,нет свежего пробоя Donchian на последней закрытой свече,,rejected,,
0.0031700000000000014,no_fresh_breakout,5,2Z-USDT-SWAP,0.0828,нет свежего пробоя Donchian на последней закрытой свече,,rejected,,
0.1884999999999998,no_fresh_breakout,5,AAVE-USDT-SWAP,119.67,нет свежего пробоя Donchian на последней закрытой свече,,rejected,,
0.00398,no_fresh_breakout,5,ASTER-USDT-SWAP,0.7264,нет свежего пробоя Donchian на последней закрытой свече,,rejected,,
0.39000000000000057,no_fresh_breakout,5,BCH-USDT-SWAP,467.9,нет свежего пробоя Donchian на последней закрытой свече,,rejected,,
0.0,закрытие_не_удержалось_ниже_канала,6,2Z-USDT-SWAP,0.0,закрытие не удержалось ниже канала,short,rejected,Turtle 20,
0.0,закрытие_не_удержалось_ниже_канала,6,ASTER-USDT-SWAP,0.0,закрытие не удержалось ниже канала,short,rejected,Turtle 55,
0.0,закрытие_не_удержалось_ниже_канала,6,ASTER-USDT-SWAP,0.0,закрытие не удержалось ниже канала,short,rejected,Turtle 20,
0.0,закрытие_не_удержалось_ниже_канала,7,2Z-USDT-SWAP,0.0,закрытие не удержалось ниже канала,short,rejected,Turtle 20,
0.0,закрытие_не_удержалось_ниже_канала,7,ASTER-USDT-SWAP,0.0,закрытие не удержалось ниже канала,short,rejected,Turtle 55,
0.0,закрытие_не_удержалось_ниже_канала,7,ASTER-USDT-SWAP,0.0,закрытие не удержалось ниже канала,short,rejected,Turtle 20,
0.0,закрытие_не_удержалось_ниже_канала,8,2Z-USDT-SWAP,0.0,закрытие не удержалось ниже канала,short,rejected,Turtle 20,
0.0,закрытие_не_удержалось_ниже_канала,8,ASTER-USDT-SWAP,0.0,закрытие не удержалось ниже канала,short,rejected,Turtle 55,
0.0,закрытие_не_удержалось_ниже_канала,8,ASTER-USDT-SWAP,0.0,закрытие не удержалось ниже канала,short,rejected,Turtle 20,
0.0,закрытие_не_удержалось_ниже_канала,9,2Z-USDT-SWAP,0.0,закрытие не удержалось ниже канала,short,rejected,Turtle 20,
0.0,закрытие_не_удержалось_ниже_канала,9,ASTER-USDT-SWAP,0.0,закрытие не удержалось ниже канала,short,rejected,Turtle 55,
0.0,закрытие_не_удержалось_ниже_канала,9,ASTER-USDT-SWAP,0.0,закрытие не удержалось ниже канала,short,rejected,Turtle 20,
0.0028000000000000247,no_fresh_breakout,9,DOT-USDT-SWAP,1.633,нет свежего пробоя Donchian на последней закрытой свече,,rejected,,
0.0,закрытие_не_удержалось_ниже_канала,10,2Z-USDT-SWAP,0.0,закрытие не удержалось ниже канала,short,rejected,Turtle 20,
0.0,закрытие_не_удержалось_ниже_канала,10,ASTER-USDT-SWAP,0.0,закрытие не удержалось ниже канала,short,rejected,Turtle 55,
0.0,закрытие_не_удержалось_ниже_канала,10,ASTER-USDT-SWAP,0.0,закрытие не удержалось ниже канала,short,rejected,Turtle 20,
0.0028000000000000247,no_fresh_breakout,10,DOT-USDT-SWAP,1.633,нет свежего пробоя Donchian на последней закрытой свече,,rejected,,
0.0,закрытие_не_удержалось_ниже_канала,11,2Z-USDT-SWAP,0.0,закрытие не удержалось ниже канала,short,rejected,Turtle 20,
0.0,закрытие_не_удержалось_ниже_канала,11,ASTER-USDT-SWAP,0.0,закрытие не удержалось ниже канала,short,rejected,Turtle 55,
0.0,закрытие_не_удержалось_ниже_канала,11,ASTER-USDT-SWAP,0.0,закрытие не удержалось ниже канала,short,rejected,Turtle 20,
0.0028000000000000247,no_fresh_breakout,11,DOT-USDT-SWAP,1.633,нет свежего пробоя Donchian на последней закрытой свече,,rejected,,
0.0,закрытие_не_удержалось_ниже_канала,12,2Z-USDT-SWAP,0.0,закрытие не удержалось ниже канала,short,rejected,Turtle 20,
0.0,закрытие_не_удержалось_ниже_канала,12,ASTER-USDT-SWAP,0.0,закрытие не удержалось ниже канала,short,rejected,Turtle 55,
0.0,закрытие_не_удержалось_ниже_канала,12,ASTER-USDT-SWAP,0.0,закрытие не удержалось ниже канала,short,rejected,Turtle 20,
0.0028000000000000247,no_fresh_breakout,12,DOT-USDT-SWAP,1.633,нет свежего пробоя Donchian на последней закрытой свече,,rejected,,
0.0,закрытие_не_удержалось_ниже_канала,13,2Z-USDT-SWAP,0.0,закрытие не удержалось ниже канала,short,rejected,Turtle 20,
0.0,закрытие_не_удержалось_ниже_канала,13,ASTER-USDT-SWAP,0.0,закрытие не удержалось ниже канала,short,rejected,Turtle 55,
0.0,закрытие_не_удержалось_ниже_канала,13,ASTER-USDT-SWAP,0.0,закрытие не удержалось ниже канала,short,rejected,Turtle 20,
0.0028000000000000247,no_fresh_breakout,13,DOT-USDT-SWAP,1.633,нет свежего пробоя Donchian на последней закрытой свече,,rejected,,
0.0,закрытие_не_удержалось_ниже_канала,14,2Z-USDT-SWAP,0.0,закрытие не удержалось ниже канала,short,rejected,Turtle 20,
0.0,закрытие_не_удержалось_ниже_канала,14,ASTER-USDT-SWAP,0.0,закрытие не удержалось ниже канала,short,rejected,Turtle 55,
0.0,закрытие_не_удержалось_ниже_канала,14,ASTER-USDT-SWAP,0.0,закрытие не удержалось ниже канала,short,rejected,Turtle 20,
0.0028000000000000247,no_fresh_breakout,14,DOT-USDT-SWAP,1.633,нет свежего пробоя Donchian на последней закрытой свече,,rejected,,
0.0004599999999999993,no_fresh_breakout,14,LDO-USDT-SWAP,0.3194,нет свежего пробоя Donchian на последней закрытой свече,,rejected,,
0.0,закрытие_не_удержалось_ниже_канала,15,2Z-USDT-SWAP,0.0,закрытие не удержалось ниже канала,short,rejected,Turtle 20,
0.0,закрытие_не_удержалось_ниже_канала,15,ASTER-USDT-SWAP,0.0,закрытие не удержалось ниже канала,short,rejected,Turtle 55,
0.0,закрытие_не_удержалось_ниже_канала,15,ASTER-USDT-SWAP,0.0,закрытие не удержалось ниже канала,short,rejected,Turtle 20,
0.0028000000000000247,no_fresh_breakout,15,DOT-USDT-SWAP,1.633,нет свежего пробоя Donchian на последней закрытой свече,,rejected,,
0.0004599999999999993,no_fresh_breakout,15,LDO-USDT-SWAP,0.3194,нет свежего пробоя Donchian на последней закрытой свече,,rejected,,
0.0,закрытие_не_удержалось_ниже_канала,16,2Z-USDT-SWAP,0.0,закрытие не удержалось ниже канала,short,rejected,Turtle 20,
0.0,закрытие_не_удержалось_ниже_канала,16,ASTER-USDT-SWAP,0.0,закрытие не удержалось ниже канала,short,rejected,Turtle 55,
0.0,закрытие_не_удержалось_ниже_канала,16,ASTER-USDT-SWAP,0.0,закрытие не удержалось ниже канала,short,rejected,Turtle 20,
0.0028000000000000247,no_fresh_breakout,16,DOT-USDT-SWAP,1.633,нет свежего пробоя Donchian на последней закрытой свече,,rejected,,
0.0004599999999999993,no_fresh_breakout,16,LDO-USDT-SWAP,0.3194,нет свежего пробоя Donchian на последней закрытой свече,,rejected,,
0.0,закрытие_не_удержалось_ниже_канала,16,LTC-USDT-SWAP,0.0,закрытие не удержалось ниже канала,short,rejected,Turtle 20,
0.0,закрытие_не_удержалось_ниже_канала,17,2Z-USDT-SWAP,0.0,закрытие не удержалось ниже канала,short,rejected,Turtle 20,
0.0,закрытие_не_удержалось_ниже_канала,17,ASTER-USDT-SWAP,0.0,закрытие не удержалось ниже канала,short,rejected,Turtle 55,
0.0,закрытие_не_удержалось_ниже_канала,17,ASTER-USDT-SWAP,0.0,закрытие не удержалось ниже канала,short,rejected,Turtle 20,
0.0028000000000000247,no_fresh_breakout,17,DOT-USDT-SWAP,1.633,нет свежего пробоя Donchian на последней закрытой свече,,rejected,,
0.0004599999999999993,no_fresh_breakout,17,LDO-USDT-SWAP,0.3194,нет свежего пробоя Donchian на последней закрытой свече,,rejected,,
0.0,закрытие_не_удержалось_ниже_канала,17,LTC-USDT-SWAP,0.0,закрытие не удержалось ниже канала,short,rejected,Turtle 20,
0.00011650000000000028,no_fresh_breakout,17,MINA-USDT-SWAP,0.06126,нет свежего пробоя Donchian на последней закрытой свече,,rejected,,
0.0,закрытие_не_удержалось_ниже_канала,18,2Z-USDT-SWAP,0.0,закрытие не удержалось ниже канала,short,rejected,Turtle 20,
0.0,закрытие_не_удержалось_ниже_канала,18,ASTER-USDT-SWAP,0.0,закрытие не удержалось ниже канала,short,rejected,Turtle 55,
0.0,закрытие_не_удержалось_ниже_канала,18,ASTER-USDT-SWAP,0.0,закрытие не удержалось ниже канала,short,rejected,Turtle 20,
0.0028000000000000247,no_fresh_breakout,18,DOT-USDT-SWAP,1.633,нет свежего пробоя Donchian на последней закрытой свече,,rejected,,
0.0004599999999999993,no_fresh_breakout,18,LDO-USDT-SWAP,0.3194,нет свежего пробоя Donchian на последней закрытой свече,,rejected,,
0.0,закрытие_не_удержалось_ниже_канала,18,LTC-USDT-SWAP,0.0,закрытие не удержалось ниже канала,short,rejected,Turtle 20,
0.00011650000000000028,no_fresh_breakout,18,MINA-USDT-SWAP,0.06126,нет свежего пробоя Donchian на последней закрытой свече,,rejected,,
0.0,закрытие_не_удержалось_ниже_канала,19,2Z-USDT-SWAP,0.0,закрытие не удержалось ниже канала,short,rejected,Turtle 20,
0.0,закрытие_не_удержалось_ниже_канала,19,ASTER-USDT-SWAP,0.0,закрытие не удержалось ниже канала,short,rejected,Turtle 55,
0.0,закрытие_не_удержалось_ниже_канала,19,ASTER-USDT-SWAP,0.0,закрытие не удержалось ниже канала,short,rejected,Turtle 20,
0.0028000000000000247,no_fresh_breakout,19,DOT-USDT-SWAP,1.633,нет свежего пробоя Donchian на последней закрытой свече,,rejected,,
