action,inst_id,latency_ms,price,qty,response_code,response_message,side,success,timestamp,trade_id
position_opened,AAVE-USDT-SWAP,0.0,119.35,89.9,,,short,True,2026-03-18 14:05:10,20260318_140507_AAVE-USDT-SWAP_short
OPEN,AAVE-USDT-SWAP,0.0,119.35,89.9,,Первичный вход,short,True,2026-03-18 14:05:10,20260318_140507_AAVE-USDT-SWAP_short
position_opened,BCH-USDT-SWAP,0.0,467.0,22.7,,,short,True,2026-03-18 14:05:13,20260318_140511_BCH-USDT-SWAP_short
OPEN,BCH-USDT-SWAP,0.0,467.0,22.7,,Первичный вход,short,True,2026-03-18 14:05:13,20260318_140511_BCH-USDT-SWAP_short
position_opened,DOGE-USDT-SWAP,0.0,0.09885,10.59,,,short,True,2026-03-18 14:06:07,20260318_140603_DOGE-USDT-SWAP_short
OPEN,DOGE-USDT-SWAP,0.0,0.09885,10.59,,Первичный вход,short,True,2026-03-18 14:06:07,20260318_140603_DOGE-USDT-SWAP_short
position_closed,DOGE-USDT-SWAP,0.0,0.0,21.18,локальный_защитный_выход_2.0n,Локальный защитный выход 2.0N,short,True,2026-03-18 14:08:49,20260318_140603_DOGE-USDT-SWAP_short
CLOSE,DOGE-USDT-SWAP,0.0,0.09885,21.18,,Локальный защитный выход 2.0N,short,True,2026-03-18 14:08:49,20260318_140603_DOGE-USDT-SWAP_short
position_opened,DOGE-USDT-SWAP,0.0,0.0988,10.59,,,short,True,2026-03-18 14:09:08,20260318_140905_DOGE-USDT-SWAP_short
OPEN,DOGE-USDT-SWAP,0.0,0.0988,10.59,,Первичный вход,short,True,2026-03-18 14:09:08,20260318_140905_DOGE-USDT-SWAP_short
position_closed,AAVE-USDT-SWAP,0.0,0.0,89.9,early_invalidation:_движение_против_позиции_1.74_atr,Early invalidation: движение против позиции 1.74 ATR,short,True,2026-03-18 14:10:13,20260318_140507_AAVE-USDT-SWAP_short
CLOSE,AAVE-USDT-SWAP,0.0,119.72,89.9,,Early invalidation: движение против позиции 1.74 ATR,short,True,2026-03-18 14:10:13,20260318_140507_AAVE-USDT-SWAP_short
position_opened,XLM-USDT-SWAP,0.0,0.1735886838624339,60.48,,,short,True,2026-03-18 14:11:49,20260318_141146_XLM-USDT-SWAP_short
OPEN,XLM-USDT-SWAP,0.0,0.1735886838624339,60.48,,Первичный вход,short,True,2026-03-18 14:11:49,20260318_141146_XLM-USDT-SWAP_short
position_closed,DOGE-USDT-SWAP,0.0,0.0,10.59,early_invalidation:_движение_против_позиции_1.98_atr,Early invalidation: движение против позиции 1.98 ATR,short,True,2026-03-18 14:13:46,20260318_140905_DOGE-USDT-SWAP_short
CLOSE,DOGE-USDT-SWAP,0.0,0.09925,10.59,,Early invalidation: движение против позиции 1.98 ATR,short,True,2026-03-18 14:13:46,20260318_140905_DOGE-USDT-SWAP_short
position_closed,BCH-USDT-SWAP,0.0,0.0,22.7,локальный_защитный_выход_2.0n,Локальный защитный выход 2.0N,short,True,2026-03-18 14:20:09,20260318_140511_BCH-USDT-SWAP_short
CLOSE,BCH-USDT-SWAP,0.0,467.6,22.7,,Локальный защитный выход 2.0N,short,True,2026-03-18 14:20:09,20260318_140511_BCH-USDT-SWAP_short
position_closed,XLM-USDT-SWAP,0.0,0.0,60.48,локальный_защитный_выход_2.0n,Локальный защитный выход 2.0N,short,True,2026-03-18 14:25:11,20260318_141146_XLM-USDT-SWAP_short
CLOSE,XLM-USDT-SWAP,0.0,0.17365,60.48,,Локальный защитный выход 2.0N,short,True,2026-03-18 14:25:11,20260318_141146_XLM-USDT-SWAP_short
position_opened,MINA-USDT-SWAP,0.0,0.0610250059852936,17543.0,,,short,True,2026-03-18 14:30:14,20260318_143011_MINA-USDT-SWAP_short
OPEN,MINA-USDT-SWAP,0.0,0.0610250059852936,17543.0,,Первичный вход,short,True,2026-03-18 14:30:14,20260318_143011_MINA-USDT-SWAP_short
position_opened,BCH-USDT-SWAP,0.0,465.9125824901012,22.73,,,short,True,2026-03-18 14:30:19,20260318_143016_BCH-USDT-SWAP_short
OPEN,BCH-USDT-SWAP,0.0,465.9125824901012,22.73,,Первичный вход,short,True,2026-03-18 14:30:19,20260318_143016_BCH-USDT-SWAP_short
position_opened,DOT-USDT-SWAP,0.0,1.623,645.2,,,short,True,2026-03-18 14:30:24,20260318_143020_DOT-USDT-SWAP_short
OPEN,DOT-USDT-SWAP,0.0,1.623,645.2,,Первичный вход,short,True,2026-03-18 14:30:24,20260318_143020_DOT-USDT-SWAP_short
position_opened,LTC-USDT-SWAP,0.0,57.47011111111111,18.0,,,short,True,2026-03-18 14:30:28,20260318_143025_LTC-USDT-SWAP_short
OPEN,LTC-USDT-SWAP,0.0,57.47011111111111,18.0,,Первичный вход,short,True,2026-03-18 14:30:28,20260318_143025_LTC-USDT-SWAP_short
position_opened,OP-USDT-SWAP,0.0,0.1346,7599.0,,,short,True,2026-03-18 14:30:33,20260318_143030_OP-USDT-SWAP_short
OPEN,OP-USDT-SWAP,0.0,0.1346,7599.0,,Первичный вход,short,True,2026-03-18 14:30:33,20260318_143030_OP-USDT-SWAP_short
position_opened,XLM-USDT-SWAP,0.0,0.17282,58.82,,,short,True,2026-03-18 14:30:38,20260318_143034_XLM-USDT-SWAP_short
OPEN,XLM-USDT-SWAP,0.0,0.17282,58.82,,Первичный вход,short,True,2026-03-18 14:30:38,20260318_143034_XLM-USDT-SWAP_short
position_opened,AAVE-USDT-SWAP,0.0,118.36638820638821,81.4,,,short,True,2026-03-18 14:30:57,20260318_143055_AAVE-USDT-SWAP_short
OPEN,AAVE-USDT-SWAP,0.0,118.36638820638821,81.4,,Первичный вход,short,True,2026-03-18 14:30:57,20260318_143055_AAVE-USDT-SWAP_short
position_closed,LTC-USDT-SWAP,0.0,0.0,54.0,локальный_защитный_выход_2.0n,Локальный защитный выход 2.0N,short,True,2026-03-18 14:32:16,20260318_143025_LTC-USDT-SWAP_short
CLOSE,LTC-USDT-SWAP,0.0,57.2,54.0,,Локальный защитный выход 2.0N,short,True,2026-03-18 14:32:16,20260318_143025_LTC-USDT-SWAP_short
position_opened,LTC-USDT-SWAP,0.0,56.98,15.4,,,short,True,2026-03-18 14:32:36,20260318_143232_LTC-USDT-SWAP_short
OPEN,LTC-USDT-SWAP,0.0,56.98,15.4,,Первичный вход,short,True,2026-03-18 14:32:36,20260318_143232_LTC-USDT-SWAP_short
position_closed,AAVE-USDT-SWAP,0.0,0.0,244.2,локальный_защитный_выход_2.0n,Локальный защитный выход 2.0N,short,True,2026-03-18 14:33:03,20260318_143055_AAVE-USDT-SWAP_short
CLOSE,AAVE-USDT-SWAP,0.0,117.98,244.2,,Локальный защитный выход 2.0N,short,True,2026-03-18 14:33:03,20260318_143055_AAVE-USDT-SWAP_short
position_closed,LTC-USDT-SWAP,0.0,0.0,15.4,early_invalidation:_движение_против_позиции_3.31_atr,Early invalidation: движение против позиции 3.31 ATR,short,True,2026-03-18 14:33:05,20260318_143232_LTC-USDT-SWAP_short
CLOSE,LTC-USDT-SWAP,0.0,57.4,15.4,,Early invalidation: движение против позиции 3.31 ATR,short,True,2026-03-18 14:33:05,20260318_143232_LTC-USDT-SWAP_short
position_opened,AAVE-USDT-SWAP,0.0,117.94,74.4,,,short,True,2026-03-18 14:33:19,20260318_143315_AAVE-USDT-SWAP_short
OPEN,AAVE-USDT-SWAP,0.0,117.94,74.4,,Первичный вход,short,True,2026-03-18 14:33:19,20260318_143315_AAVE-USDT-SWAP_short
position_opened,LTC-USDT-SWAP,0.0,57.24019736842105,15.2,,,short,True,2026-03-18 14:33:23,20260318_143320_LTC-USDT-SWAP_short
OPEN,LTC-USDT-SWAP,0.0,57.24019736842105,15.2,,Первичный вход,short,True,2026-03-18 14:33:23,20260318_143320_LTC-USDT-SWAP_short
position_closed,XLM-USDT-SWAP,0.0,0.0,235.28,локальный_защитный_выход_2.0n,Локальный защитный выход 2.0N,short,True,2026-03-18 14:33:43,20260318_143034_XLM-USDT-SWAP_short
CLOSE,XLM-USDT-SWAP,0.0,0.17189,235.28,,Локальный защитный выход 2.0N,short,True,2026-03-18 14:33:43,20260318_143034_XLM-USDT-SWAP_short
position_opened,XLM-USDT-SWAP,0.0,0.1718834312892815,58.87,,,short,True,2026-03-18 14:34:04,20260318_143400_XLM-USDT-SWAP_short
OPEN,XLM-USDT-SWAP,0.0,0.1718834312892815,58.87,,Первичный вход,short,True,2026-03-18 14:34:04,20260318_143400_XLM-USDT-SWAP_short
position_opened,LTC-USDT-SWAP,0.0,57.24017543859649,17.1,,,short,True,2026-03-18 14:34:08,20260318_143405_LTC-USDT-SWAP_short
OPEN,LTC-USDT-SWAP,0.0,57.24017543859649,17.1,,Первичный вход,short,True,2026-03-18 14:34:08,20260318_143405_LTC-USDT-SWAP_short
position_opened,2Z-USDT-SWAP,0.0,0.0817,1097.0,,,short,True,2026-03-18 14:35:23,20260318_143520_2Z-USDT-SWAP_short
OPEN,2Z-USDT-SWAP,0.0,0.0817,1097.0,,Первичный вход,short,True,2026-03-18 14:35:23,20260318_143520_2Z-USDT-SWAP_short
position_closed,DOT-USDT-SWAP,0.0,0.0,1935.6,локальный_защитный_выход_2.0n,Локальный защитный выход 2.0N,short,True,2026-03-18 14:37:59,20260318_143020_DOT-USDT-SWAP_short
CLOSE,DOT-USDT-SWAP,0.0,1.59,1935.6,,Локальный защитный выход 2.0N,short,True,2026-03-18 14:37:59,20260318_143020_DOT-USDT-SWAP_short
position_closed,LTC-USDT-SWAP,0.0,0.0,51.3,локальный_защитный_выход_2.0n,Локальный защитный выход 2.0N,short,True,2026-03-18 14:40:05,20260318_143405_LTC-USDT-SWAP_short
CLOSE,LTC-USDT-SWAP,0.0,56.8,51.3,,Локальный защитный выход 2.0N,short,True,2026-03-18 14:40:05,20260318_143405_LTC-USDT-SWAP_short
position_closed,AAVE-USDT-SWAP,0.0,0.0,297.6,stopout_cooldown,ATR стоп 2.0N,short,True,2026-03-18 14:41:17,20260318_143315_AAVE-USDT-SWAP_short
CLOSE,AAVE-USDT-SWAP,0.0,117.52,297.6,,ATR стоп 2.0N,short,True,2026-03-18 14:41:17,20260318_143315_AAVE-USDT-SWAP_short
position_closed,XLM-USDT-SWAP,0.0,0.0,235.48,stopout_cooldown,ATR стоп 2.0N,short,True,2026-03-18 14:41:20,20260318_143400_XLM-USDT-SWAP_short
CLOSE,XLM-USDT-SWAP,0.0,0.17124,235.48,,ATR стоп 2.0N,short,True,2026-03-18 14:41:20,20260318_143400_XLM-USDT-SWAP_short
position_closed,OP-USDT-SWAP,0.0,0.0,30396.0,локальный_защитный_выход_2.0n,Локальный защитный выход 2.0N,short,True,2026-03-18 14:45:04,20260318_143030_OP-USDT-SWAP_short
CLOSE,OP-USDT-SWAP,0.0,0.13208,30396.0,,Локальный защитный выход 2.0N,short,True,2026-03-18 14:45:04,20260318_143030_OP-USDT-SWAP_short
position_closed,2Z-USDT-SWAP,0.0,0.0,1097.0,локальный_защитный_выход_2.0n,Локальный защитный выход 2.0N,short,True,2026-03-18 14:50:20,20260318_143520_2Z-USDT-SWAP_short
CLOSE,2Z-USDT-SWAP,0.0,0.083,1097.0,,Локальный защитный выход 2.0N,short,True,2026-03-18 14:50:20,20260318_143520_2Z-USDT-SWAP_short
position_opened,MINA-USDT-SWAP,0.0,0.0597827433974933,17872.0,,,short,True,2026-03-18 15:09:23,20260318_150920_MINA-USDT-SWAP_short
OPEN,MINA-USDT-SWAP,0.0,0.0597827433974933,17872.0,,Первичный вход,short,True,2026-03-18 15:09:23,20260318_150920_MINA-USDT-SWAP_short
position_closed,MINA-USDT-SWAP,0.0,0.0,71488.0,локальный_защитный_выход_2.0n,Локальный защитный выход 2.0N,short,True,2026-03-18 15:20:16,20260318_150920_MINA-USDT-SWAP_short
CLOSE,MINA-USDT-SWAP,0.0,0.05959,71488.0,,Локальный защитный выход 2.0N,short,True,2026-03-18 15:20:16,20260318_150920_MINA-USDT-SWAP_short
position_opened,MINA-USDT-SWAP,0.0,0.0595901434289527,17988.0,,,short,True,2026-03-18 15:20:29,20260318_152026_MINA-USDT-SWAP_short
OPEN,MINA-USDT-SWAP,0.0,0.0595901434289527,17988.0,,Первичный вход,short,True,2026-03-18 15:20:29,20260318_152026_MINA-USDT-SWAP_short
OPEN,2Z-USDT-SWAP,0.0,0.0854,1363.0,,Первичный вход,long,True,2026-03-18 15:30:23,20260318_153020_2Z-USDT-SWAP_long
position_opened,2Z-USDT-SWAP,0.0,0.0854,1363.0,,,long,True,2026-03-18 15:30:24,20260318_153020_2Z-USDT-SWAP_long
position_closed,MINA-USDT-SWAP,0.0,0.0,17988.0,локальный_защитный_выход_2.0n,Локальный защитный выход 2.0N,short,True,2026-03-18 15:35:04,20260318_152026_MINA-USDT-SWAP_short
CLOSE,MINA-USDT-SWAP,0.0,0.0597,17988.0,,Локальный защитный выход 2.0N,short,True,2026-03-18 15:35:04,20260318_152026_MINA-USDT-SWAP_short
position_opened,BCH-USDT-SWAP,0.0,456.7,25.47,,,short,True,2026-03-18 15:35:20,20260318_153517_BCH-USDT-SWAP_short
OPEN,BCH-USDT-SWAP,0.0,456.7,25.47,,Первичный вход,short,True,2026-03-18 15:35:20,20260318_153517_BCH-USDT-SWAP_short
position_opened,DOGE-USDT-SWAP,0.0,0.09595,11.97,,,short,True,2026-03-18 15:35:28,20260318_153521_DOGE-USDT-SWAP_short
OPEN,DOGE-USDT-SWAP,0.0,0.09595,11.97,,Первичный вход,short,True,2026-03-18 15:35:28,20260318_153521_DOGE-USDT-SWAP_short
position_closed,2Z-USDT-SWAP,0.0,0.0,2726.0,локальный_защитный_выход_2.0n,Локальный защитный выход 2.0N,long,True,2026-03-18 15:38:49,20260318_153020_2Z-USDT-SWAP_long
CLOSE,2Z-USDT-SWAP,0.0,0.0875,2726.0,,Локальный защитный выход 2.0N,long,True,2026-03-18 15:38:49,20260318_153020_2Z-USDT-SWAP_long
position_opened,MINA-USDT-SWAP,0.0,0.0593630030479931,19357.0,,,short,True,2026-03-18 15:40:12,20260318_154009_MINA-USDT-SWAP_short
OPEN,MINA-USDT-SWAP,0.0,0.0593630030479931,19357.0,,Первичный вход,short,True,2026-03-18 15:40:12,20260318_154009_MINA-USDT-SWAP_short
position_opened,2Z-USDT-SWAP,0.0,0.0881,1292.0,,,long,True,2026-03-18 15:40:16,20260318_154013_2Z-USDT-SWAP_long
OPEN,2Z-USDT-SWAP,0.0,0.0881,1292.0,,Первичный вход,long,True,2026-03-18 15:40:16,20260318_154013_2Z-USDT-SWAP_long
position_closed,2Z-USDT-SWAP,0.0,0.0,1292.0,локальный_защитный_выход_2.0n,Локальный защитный выход 2.0N,long,True,2026-03-18 15:55:13,20260318_154013_2Z-USDT-SWAP_long
CLOSE,2Z-USDT-SWAP,0.0,0.0881,1292.0,,Локальный защитный выход 2.0N,long,True,2026-03-18 15:55:13,20260318_154013_2Z-USDT-SWAP_long
position_opened,BCH-USDT-SWAP,0.0,454.3253091190108,25.88,,,short,True,2026-03-18 16:05:19,20260318_160516_BCH-USDT-SWAP_short
OPEN,BCH-USDT-SWAP,0.0,454.3253091190108,25.88,,Первичный вход,short,True,2026-03-18 16:05:19,20260318_160516_BCH-USDT-SWAP_short
position_closed,BCH-USDT-SWAP,0.0,0.0,25.88,локальный_защитный_выход_2.0n,Локальный защитный выход 2.0N,short,True,2026-03-18 16:20:06,20260318_160516_BCH-USDT-SWAP_short
CLOSE,BCH-USDT-SWAP,0.0,455.4,25.88,,Локальный защитный выход 2.0N,short,True,2026-03-18 16:20:06,20260318_160516_BCH-USDT-SWAP_short
position_opened,MINA-USDT-SWAP,0.0,0.0585717688022285,20104.0,,,short,True,2026-03-18 17:30:20,20260318_173018_MINA-USDT-SWAP_short
OPEN,MINA-USDT-SWAP,0.0,0.0585717688022285,20104.0,,Первичный вход,short,True,2026-03-18 17:30:20,20260318_173018_MINA-USDT-SWAP_short
