time,event,inst_id,side,qty,price,atr,stop_price,system_name,note
2026-03-12 13:38:13,OPEN,LDO-USDT-SWAP,long,8909.0,0.2991,0.0013949999999999963,0.29630999999999996,Turtle 20,Первичный вход
2026-03-12 13:38:47,CLOSE,INJ-USDT-SWAP,long,35412.0,3.012,0.016200000000000037,3.024310717270983,Turtle 20,ATR стоп 2.0N
2026-03-12 13:39:28,OPEN,ICP-USDT-SWAP,long,105154.6,2.574,0.0009500000000000064,2.5721,Turtle 55,Первичный вход
2026-03-12 13:40:05,CLOSE,DOT-USDT-SWAP,short,1856.4,1.532,0.009250000000000046,1.533,Turtle 20,Канальный выход 10 свечей
2026-03-12 13:40:09,PYRAMID,ICP-USDT-SWAP,long,105154.6,2.577,0.0009500000000000064,2.5753574999999995,Turtle 55,Добавлен unit #2 scale=1.0 total_profit_pct=0.06%
2026-03-12 13:41:22,PYRAMID,ICP-USDT-SWAP,long,105154.6,2.578,0.0008500000000000174,2.5770425,Turtle 55,Добавлен unit #3 scale=1.0 total_profit_pct=0.04%
2026-03-12 13:42:35,PYRAMID,ICP-USDT-SWAP,long,105154.6,2.578,0.0008500000000000174,2.57742,Turtle 55,Добавлен unit #4 scale=1.0 total_profit_pct=0.03%
2026-03-12 13:43:46,PYRAMID,BNB-USDT-SWAP,long,422.0,649.7,1.2749999999999886,648.2637500000001,Turtle 55,Добавлен unit #3 scale=1.0 total_profit_pct=0.23%
2026-03-12 13:43:51,CLOSE,ICP-USDT-SWAP,long,420618.4,2.574,0.0007500000000000284,2.57742,Turtle 55,ATR стоп 2.0N
2026-03-12 13:44:19,OPEN,CRV-USDT-SWAP,long,11478.0,0.2357,0.0010149999999999992,0.23367,Turtle 55,Первичный вход
2026-03-12 13:49:48,CLOSE,BNB-USDT-SWAP,long,1266.0,646.1,1.174999999999983,648.2637500000001,Turtle 55,ATR стоп 2.0N
2026-03-12 13:49:51,CLOSE,LDO-USDT-SWAP,long,8909.0,0.2974,0.0015449999999999908,0.29630999999999996,Turtle 20,Канальный выход 10 свечей
2026-03-12 13:50:16,OPEN,BNB-USDT-SWAP,short,433.0,646.2,1.3349999999999853,648.87,Turtle 55,Первичный вход
2026-03-12 13:50:29,OPEN,ETH-USDT-SWAP,long,12.87,2148.0,1.169500000000039,2145.661,Turtle 55,Первичный вход
2026-03-12 13:50:44,OPEN,LIT-USDT-SWAP,long,249.0,1.1,0.00045000000000001706,1.0991,Turtle 55,Первичный вход
2026-03-12 13:52:25,CLOSE,CRV-USDT-SWAP,long,11478.0,0.2344,0.0012100000000000014,0.23367,Turtle 55,Канальный выход 20 свечей
2026-03-12 13:54:08,OPEN,FIL-USDT-SWAP,short,31785.0,0.868,0.0004500000000000004,0.8689,Turtle 20,Первичный вход
2026-03-12 13:54:51,PYRAMID,ETH-USDT-SWAP,long,12.87,2149.74,1.1870000000000345,2149.1375133255633,Turtle 55,Добавлен unit #2 scale=1.0 total_profit_pct=0.02%
2026-03-12 13:55:04,PYRAMID,FIL-USDT-SWAP,short,31785.0,0.867,0.0004500000000000004,0.8675675,Turtle 20,Добавлен unit #2 scale=1.0 total_profit_pct=0.06%
2026-03-12 13:55:39,OPEN,CRV-USDT-SWAP,short,11369.0,0.2353,0.0012150000000000008,0.23773,Turtle 20,Первичный вход
2026-03-12 13:56:24,CLOSE,LTC-USDT-SWAP,long,49.3,55.1,0.21950000000000003,55.126,Turtle 55,ATR стоп 2.0N
2026-03-12 13:56:28,CLOSE,ETH-USDT-SWAP,long,25.74,2148.58,1.1480000000000246,2149.1375133255633,Turtle 55,ATR стоп 2.0N
2026-03-12 13:56:32,CLOSE,FIL-USDT-SWAP,short,63570.0,0.868,0.0005500000000000005,0.8675675,Turtle 20,ATR стоп 2.0N
2026-03-12 13:57:08,OPEN,ICP-USDT-SWAP,long,107647.8,2.58,0.002049999999999974,2.5759000000000003,Turtle 55,Первичный вход
2026-03-12 13:58:27,OPEN,FIL-USDT-SWAP,long,31662.0,0.871,0.0006000000000000005,0.8698,Turtle 20,Первичный вход
2026-03-12 13:58:48,OPEN,MET-USDT-SWAP,long,1674.0,0.1628,0.00010999999999999899,0.16258,Turtle 55,Первичный вход
2026-03-12 13:59:25,PYRAMID,MET-USDT-SWAP,long,1674.0,0.1629,0.00011499999999999843,0.16283275000000003,Turtle 55,Добавлен unit #2 scale=1.0 total_profit_pct=0.03%
2026-03-12 14:00:53,CLOSE,FIL-USDT-SWAP,long,31662.0,0.868,0.0007000000000000006,0.8698,Turtle 20,ATR стоп 2.0N
2026-03-12 14:00:56,CLOSE,MET-USDT-SWAP,long,3348.0,0.1625,0.0001099999999999976,0.16283275000000003,Turtle 55,ATR стоп 2.0N
2026-03-12 14:01:16,OPEN,AXS-USDT-SWAP,short,24352.0,1.1319,0.001264999999999994,1.1344299999999998,Turtle 20,Первичный вход
2026-03-12 14:01:31,OPEN,DOT-USDT-SWAP,short,1794.6,1.518,0.01260000000000001,1.5432000000000001,Turtle 20,Первичный вход
2026-03-12 14:01:35,CLOSE,LIT-USDT-SWAP,long,249.0,1.1,5.000000000000559e-05,1.0999,Turtle 55,Канальный выход 20 свечей
2026-03-12 14:01:41,CLOSE,ICP-USDT-SWAP,long,107647.8,2.574,0.002100000000000013,2.5759000000000003,Turtle 55,ATR стоп 2.0N
