time,balance_total,balance_available,balance_used
2026-03-15 09:00:00,75144.20435956323,73763.74598276848,1370.6909
2026-03-15 09:00:05,75144.0580877944,73763.74598276848,1371.2959
2026-03-15 09:00:11,75143.27043338258,73763.74598276848,1371.2596000000003
2026-03-15 09:00:16,75143.9947801984,73763.74598276848,1371.2326
2026-03-15 09:00:22,75141.82294961,75132.80701276848,9.015936841518851
2026-03-15 09:00:27,75141.07162153989,75132.80701276848,8.264608771409257
2026-03-15 09:00:33,75141.82294961,75132.80701276848,9.015936841518851
2026-03-15 09:00:38,75140.32029346975,75132.80701276848,7.51328070127056
2026-03-15 09:00:44,75140.32029346975,75132.80701276848,7.51328070127056
2026-03-15 09:00:49,75141.07162153989,75132.80701276848,8.264608771409257
2026-03-15 09:00:55,75141.82294961,75132.80701276848,9.015936841518851
2026-03-15 09:01:01,75141.07162153989,75132.80701276848,8.264608771409257
