action,atr,attempt,cancelled_algo_id,current_price,event,exchange_stop_algo_id,exchange_stop_price,exchange_stop_status,fill_price,inst_id,local_reason,new_stop,old_exchange_stop,old_strategy_stop,operation,qty,reason,requested_stop,response,response_code,side,slippage_abs,strategy_stop_price,trade_id,trigger_price,ts
replace_after_missing_algo,9.300000000000055e-05,,,0.02965,STOP_MISSING,3394652430401880064,0.029677125000000002,active,,LRC-USDT-SWAP,,,,,,8000.0,manage_open_positions,,,,long,,0.029685,20260316_171316_LRC-USDT-SWAP_long,,2026-03-16 17:25:51
,9.300000000000055e-05,,,0.02965,STOP_REJECTED,,0.0,rejected_market_crossed,,LRC-USDT-SWAP,,,,,place_stop,8000.0,market_already_crossed_stop,0.029685,,,long,,0.029685,20260316_171316_LRC-USDT-SWAP_long,,2026-03-16 17:25:51
,9.300000000000055e-05,,,0.02965,LOCAL_PROTECTIVE_EXIT,,0.0,local_protective_exit_pending,,LRC-USDT-SWAP,,,,,,8000.0,market_already_crossed_stop,0.029685,"{'code': 'LOCAL', 'msg': 'market_already_crossed_stop'}",,long,,0.029685,20260316_171316_LRC-USDT-SWAP_long,,2026-03-16 17:25:51
,9.300000000000055e-05,,,,LOCAL_PROTECTIVE_EXIT_TRIGGERED,,0.0,local_protective_exit_pending,0.02965,LRC-USDT-SWAP,market_already_crossed_stop,,,,,8000.0,,,,,long,-3.500000000000031e-05,0.029685,20260316_171316_LRC-USDT-SWAP_long,0.029685,2026-03-16 17:25:51
place_missing_stop,6.5434999999999945,,,473.66,STOP_MISSING,,0.0,,,TSLA-USDT-SWAP,,,,,,93.0,manage_open_positions,,,,short,,386.2278016032064,20260316_172512_TSLA-USDT-SWAP_short,,2026-03-16 17:26:01
,6.5434999999999945,,,473.66,STOP_REJECTED,,0.0,rejected_market_crossed,,TSLA-USDT-SWAP,,,,,place_stop,93.0,market_already_crossed_stop,386.2278016032064,,,short,,386.2278016032064,20260316_172512_TSLA-USDT-SWAP_short,,2026-03-16 17:26:01
,6.5434999999999945,,,473.66,LOCAL_PROTECTIVE_EXIT,,0.0,local_protective_exit_pending,,TSLA-USDT-SWAP,,,,,,93.0,market_already_crossed_stop,386.2278016032064,"{'code': 'LOCAL', 'msg': 'market_already_crossed_stop'}",,short,,386.2278016032064,20260316_172512_TSLA-USDT-SWAP_short,,2026-03-16 17:26:01
,6.5434999999999945,,,,LOCAL_PROTECTIVE_EXIT_TRIGGERED,,0.0,local_protective_exit_pending,473.66,TSLA-USDT-SWAP,market_already_crossed_stop,,,,,93.0,,,,,short,-87.43219839679364,386.2278016032064,20260316_172512_TSLA-USDT-SWAP_short,386.2278016032064,2026-03-16 17:26:01
place_missing_stop,8.150000000000033e-05,,,0.10395,STOP_MISSING,,0.0,,,CRO-USDT-SWAP,,,,,,9507.0,manage_open_positions,,,,short,,0.1028556093294466,20260316_172512_CRO-USDT-SWAP_short,,2026-03-16 17:26:03
,8.150000000000033e-05,,,0.10395,STOP_REJECTED,,0.0,rejected_market_crossed,,CRO-USDT-SWAP,,,,,place_stop,9507.0,market_already_crossed_stop,0.1028556093294466,,,short,,0.1028556093294466,20260316_172512_CRO-USDT-SWAP_short,,2026-03-16 17:26:03
,8.150000000000033e-05,,,0.10395,LOCAL_PROTECTIVE_EXIT,,0.0,local_protective_exit_pending,,CRO-USDT-SWAP,,,,,,9507.0,market_already_crossed_stop,0.1028556093294466,"{'code': 'LOCAL', 'msg': 'market_already_crossed_stop'}",,short,,0.1028556093294466,20260316_172512_CRO-USDT-SWAP_short,,2026-03-16 17:26:03
,8.150000000000033e-05,,,,LOCAL_PROTECTIVE_EXIT_TRIGGERED,,0.0,local_protective_exit_pending,0.10395,CRO-USDT-SWAP,market_already_crossed_stop,,,,,9507.0,,,,,short,-0.0010943906705534051,0.1028556093294466,20260316_172512_CRO-USDT-SWAP_short,0.1028556093294466,2026-03-16 17:26:03
place_missing_stop,1.9999999999997796e-05,,,1.013,STOP_MISSING,,0.0,,,BREV-USDT-SWAP,,,,,,120000.0,manage_open_positions,,,,long,,1.0088649966666678,20260316_172513_BREV-USDT-SWAP_long,,2026-03-16 17:26:04
,1.9999999999997796e-05,1,,,STOP_PLACED,3394660432597041152,1.0088649966666678,active,,BREV-USDT-SWAP,,,,,,120000.0,missing_stop_recovery,1.0088649966666678,,0,long,,1.0088649966666678,20260316_172513_BREV-USDT-SWAP_long,,2026-03-16 17:26:05
,1.9999999999997796e-05,,,,STOP_ERROR,3394660432597041152,1.0088649966666678,active,,BREV-USDT-SWAP,,,,,cancel_stop,120000.0,pre_close:Защита тренда: откат от пика 1062.38R → 102.38R,,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '3394660432597041152', 'clOrdId': '', 'sCode': '51412', 'sMsg': 'Cancellation request timed out. Try again later.', 'tag': ''}], 'msg': ''}",,long,,1.0088649966666678,20260316_172513_BREV-USDT-SWAP_long,,2026-03-16 17:26:05
place_missing_stop,8.150000000000033e-05,,,0.10395,STOP_MISSING,,0.0,,,CRO-USDT-SWAP,,,,,,9507.0,manage_open_positions,,,,short,,0.1028556093294466,20260316_172611_CRO-USDT-SWAP_short,,2026-03-16 17:26:52
,8.150000000000033e-05,,,0.10395,STOP_REJECTED,,0.0,rejected_market_crossed,,CRO-USDT-SWAP,,,,,place_stop,9507.0,market_already_crossed_stop,0.1028556093294466,,,short,,0.1028556093294466,20260316_172611_CRO-USDT-SWAP_short,,2026-03-16 17:26:52
,8.150000000000033e-05,,,0.10395,LOCAL_PROTECTIVE_EXIT,,0.0,local_protective_exit_pending,,CRO-USDT-SWAP,,,,,,9507.0,market_already_crossed_stop,0.1028556093294466,"{'code': 'LOCAL', 'msg': 'market_already_crossed_stop'}",,short,,0.1028556093294466,20260316_172611_CRO-USDT-SWAP_short,,2026-03-16 17:26:52
,8.150000000000033e-05,,,,LOCAL_PROTECTIVE_EXIT_TRIGGERED,,0.0,local_protective_exit_pending,0.10395,CRO-USDT-SWAP,market_already_crossed_stop,,,,,9507.0,,,,,short,-0.0010943906705534051,0.1028556093294466,20260316_172611_CRO-USDT-SWAP_short,0.1028556093294466,2026-03-16 17:26:52
place_missing_stop,1.9999999999997796e-05,,,1.013,STOP_MISSING,,0.0,,,BREV-USDT-SWAP,,,,,,120000.0,manage_open_positions,,,,long,,1.0088649966666678,20260316_172611_BREV-USDT-SWAP_long,,2026-03-16 17:26:53
,1.9999999999997796e-05,1,,,STOP_PLACED,3394662080421642240,1.0088649966666678,active,,BREV-USDT-SWAP,,,,,,120000.0,missing_stop_recovery,1.0088649966666678,,0,long,,1.0088649966666678,20260316_172611_BREV-USDT-SWAP_long,,2026-03-16 17:26:54
,1.9999999999997796e-05,,,,STOP_ERROR,3394662080421642240,1.0088649966666678,active,,BREV-USDT-SWAP,,,,,cancel_stop,120000.0,pre_close:Защита тренда: откат от пика 1014.88R → 102.38R,,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '3394662080421642240', 'clOrdId': '', 'sCode': '51412', 'sMsg': 'Cancellation request timed out. Try again later.', 'tag': ''}], 'msg': ''}",,long,,1.0088649966666678,20260316_172611_BREV-USDT-SWAP_long,,2026-03-16 17:26:54
place_missing_stop,8.150000000000033e-05,,,0.10395,STOP_MISSING,,0.0,,,CRO-USDT-SWAP,,,,,,9507.0,manage_open_positions,,,,short,,0.1028556093294466,20260316_172701_CRO-USDT-SWAP_short,,2026-03-16 17:27:46
,8.150000000000033e-05,,,0.10395,STOP_REJECTED,,0.0,rejected_market_crossed,,CRO-USDT-SWAP,,,,,place_stop,9507.0,market_already_crossed_stop,0.1028556093294466,,,short,,0.1028556093294466,20260316_172701_CRO-USDT-SWAP_short,,2026-03-16 17:27:46
,8.150000000000033e-05,,,0.10395,LOCAL_PROTECTIVE_EXIT,,0.0,local_protective_exit_pending,,CRO-USDT-SWAP,,,,,,9507.0,market_already_crossed_stop,0.1028556093294466,"{'code': 'LOCAL', 'msg': 'market_already_crossed_stop'}",,short,,0.1028556093294466,20260316_172701_CRO-USDT-SWAP_short,,2026-03-16 17:27:46
,8.150000000000033e-05,,,,LOCAL_PROTECTIVE_EXIT_TRIGGERED,,0.0,local_protective_exit_pending,0.10395,CRO-USDT-SWAP,market_already_crossed_stop,,,,,9507.0,,,,,short,-0.0010943906705534051,0.1028556093294466,20260316_172701_CRO-USDT-SWAP_short,0.1028556093294466,2026-03-16 17:27:46
place_missing_stop,1.9999999999997796e-05,,,1.013,STOP_MISSING,,0.0,,,BREV-USDT-SWAP,,,,,,120000.0,manage_open_positions,,,,long,,1.0088649966666678,20260316_172701_BREV-USDT-SWAP_long,,2026-03-16 17:27:47
,1.9999999999997796e-05,1,,,STOP_PLACED,3394663892931395584,1.0088649966666678,active,,BREV-USDT-SWAP,,,,,,120000.0,missing_stop_recovery,1.0088649966666678,,0,long,,1.0088649966666678,20260316_172701_BREV-USDT-SWAP_long,,2026-03-16 17:27:48
,1.9999999999997796e-05,,,,STOP_ERROR,3394663892931395584,1.0088649966666678,active,,BREV-USDT-SWAP,,,,,cancel_stop,120000.0,pre_close:Защита тренда: откат от пика 957.38R → 102.38R,,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '3394663892931395584', 'clOrdId': '', 'sCode': '51412', 'sMsg': 'Cancellation request timed out. Try again later.', 'tag': ''}], 'msg': ''}",,long,,1.0088649966666678,20260316_172701_BREV-USDT-SWAP_long,,2026-03-16 17:27:48
place_missing_stop,8.150000000000033e-05,,,0.10395,STOP_MISSING,,0.0,,,CRO-USDT-SWAP,,,,,,9507.0,manage_open_positions,,,,short,,0.1028556093294466,20260316_172755_CRO-USDT-SWAP_short,,2026-03-16 17:28:40
,8.150000000000033e-05,,,0.10395,STOP_REJECTED,,0.0,rejected_market_crossed,,CRO-USDT-SWAP,,,,,place_stop,9507.0,market_already_crossed_stop,0.1028556093294466,,,short,,0.1028556093294466,20260316_172755_CRO-USDT-SWAP_short,,2026-03-16 17:28:40
,8.150000000000033e-05,,,0.10395,LOCAL_PROTECTIVE_EXIT,,0.0,local_protective_exit_pending,,CRO-USDT-SWAP,,,,,,9507.0,market_already_crossed_stop,0.1028556093294466,"{'code': 'LOCAL', 'msg': 'market_already_crossed_stop'}",,short,,0.1028556093294466,20260316_172755_CRO-USDT-SWAP_short,,2026-03-16 17:28:40
,8.150000000000033e-05,,,,LOCAL_PROTECTIVE_EXIT_TRIGGERED,,0.0,local_protective_exit_pending,0.10395,CRO-USDT-SWAP,market_already_crossed_stop,,,,,9507.0,,,,,short,-0.0010943906705534051,0.1028556093294466,20260316_172755_CRO-USDT-SWAP_short,0.1028556093294466,2026-03-16 17:28:40
place_missing_stop,1.9999999999997796e-05,,,1.013,STOP_MISSING,,0.0,,,BREV-USDT-SWAP,,,,,,120000.0,manage_open_positions,,,,long,,1.0088649966666678,20260316_172755_BREV-USDT-SWAP_long,,2026-03-16 17:28:42
,1.9999999999997796e-05,1,,,STOP_PLACED,3394665714400182272,1.0088649966666678,active,,BREV-USDT-SWAP,,,,,,120000.0,missing_stop_recovery,1.0088649966666678,,0,long,,1.0088649966666678,20260316_172755_BREV-USDT-SWAP_long,,2026-03-16 17:28:42
,1.9999999999997796e-05,,,,STOP_ERROR,3394665714400182272,1.0088649966666678,active,,BREV-USDT-SWAP,,,,,cancel_stop,120000.0,pre_close:Защита тренда: откат от пика 949.88R → 102.38R,,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '3394665714400182272', 'clOrdId': '', 'sCode': '51412', 'sMsg': 'Cancellation request timed out. Try again later.', 'tag': ''}], 'msg': ''}",,long,,1.0088649966666678,20260316_172755_BREV-USDT-SWAP_long,,2026-03-16 17:28:42
place_missing_stop,8.150000000000033e-05,,,0.10395,STOP_MISSING,,0.0,,,CRO-USDT-SWAP,,,,,,9507.0,manage_open_positions,,,,short,,0.1028556093294466,20260316_172849_CRO-USDT-SWAP_short,,2026-03-16 17:29:30
,8.150000000000033e-05,,,0.10395,STOP_REJECTED,,0.0,rejected_market_crossed,,CRO-USDT-SWAP,,,,,place_stop,9507.0,market_already_crossed_stop,0.1028556093294466,,,short,,0.1028556093294466,20260316_172849_CRO-USDT-SWAP_short,,2026-03-16 17:29:30
,8.150000000000033e-05,,,0.10395,LOCAL_PROTECTIVE_EXIT,,0.0,local_protective_exit_pending,,CRO-USDT-SWAP,,,,,,9507.0,market_already_crossed_stop,0.1028556093294466,"{'code': 'LOCAL', 'msg': 'market_already_crossed_stop'}",,short,,0.1028556093294466,20260316_172849_CRO-USDT-SWAP_short,,2026-03-16 17:29:30
,8.150000000000033e-05,,,,LOCAL_PROTECTIVE_EXIT_TRIGGERED,,0.0,local_protective_exit_pending,0.10395,CRO-USDT-SWAP,market_already_crossed_stop,,,,,9507.0,,,,,short,-0.0010943906705534051,0.1028556093294466,20260316_172849_CRO-USDT-SWAP_short,0.1028556093294466,2026-03-16 17:29:30
place_missing_stop,1.9999999999997796e-05,,,1.013,STOP_MISSING,,0.0,,,BREV-USDT-SWAP,,,,,,120000.0,manage_open_positions,,,,long,,1.0088649966666678,20260316_172849_BREV-USDT-SWAP_long,,2026-03-16 17:29:31
,1.9999999999997796e-05,1,,,STOP_PLACED,3394667361989902336,1.0088649966666678,active,,BREV-USDT-SWAP,,,,,,120000.0,missing_stop_recovery,1.0088649966666678,,0,long,,1.0088649966666678,20260316_172849_BREV-USDT-SWAP_long,,2026-03-16 17:29:31
,1.9999999999997796e-05,,,,STOP_ERROR,3394667361989902336,1.0088649966666678,active,,BREV-USDT-SWAP,,,,,cancel_stop,120000.0,pre_close:Защита тренда: откат от пика 922.38R → 102.38R,,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '3394667361989902336', 'clOrdId': '', 'sCode': '51412', 'sMsg': 'Cancellation request timed out. Try again later.', 'tag': ''}], 'msg': ''}",,long,,1.0088649966666678,20260316_172849_BREV-USDT-SWAP_long,,2026-03-16 17:29:31
,0.003545000000000004,1,,,STOP_PLACED,3394668725977563136,0.3982621232876717,active,,XTZ-USDT-SWAP,,,,,,2920.0,initial_turtle_stop,0.3982621232876717,,0,long,,0.3982621232876717,20260316_173011_XTZ-USDT-SWAP_long,,2026-03-16 17:30:12
,4.050000000000045,,,,STOP_ERROR,3394639442655657984,3439.9,active,,YFI-USDT-SWAP,,,,,cancel_stop,3757.0,replace:turtle_trailing_update,,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '3394639442655657984', 'clOrdId': '', 'sCode': '51412', 'sMsg': 'Cancellation request timed out. Try again later.', 'tag': ''}], 'msg': ''}",,long,,3448.0,20260316_171538_YFI-USDT-SWAP_long,,2026-03-16 17:30:15
,4.050000000000045,,,3448.0,STOP_ERROR,3394639442655657984,3439.9,cancel_error,,YFI-USDT-SWAP,,,3439.9,,replace_stop,3757.0,turtle_trailing_update,3448.0,,,long,,3448.0,20260316_171538_YFI-USDT-SWAP_long,,2026-03-16 17:30:15
,4.050000000000045,,,,STOP_TRIGGERED,3394639442655657984,3439.9,cancel_error,3448.0,YFI-USDT-SWAP,,,,,,3757.0,,,,,long,8.099999999999909,3448.0,20260316_171538_YFI-USDT-SWAP_long,3439.9,2026-03-16 17:30:17
,4.050000000000045,,,,STOP_ERROR,3394639442655657984,3439.9,cancel_error,,YFI-USDT-SWAP,,,,,cancel_stop,3757.0,pre_close:ATR стоп 2.0N,,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '3394639442655657984', 'clOrdId': '', 'sCode': '51412', 'sMsg': 'Cancellation request timed out. Try again later.', 'tag': ''}], 'msg': ''}",,long,,3448.0,20260316_171538_YFI-USDT-SWAP_long,,2026-03-16 17:30:18
,0.0010250000000000203,,,,STOP_ERROR,3394639569290084352,1.44316,active,,XRP-USDT-SWAP,,,,,cancel_stop,8.75,replace:turtle_trailing_update,,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '3394639569290084352', 'clOrdId': '', 'sCode': '51412', 'sMsg': 'Cancellation request timed out. Try again later.', 'tag': ''}], 'msg': ''}",,long,,1.4456,20260316_171542_XRP-USDT-SWAP_long,,2026-03-16 17:30:19
,0.0010250000000000203,,,1.4456,STOP_ERROR,3394639569290084352,1.44316,cancel_error,,XRP-USDT-SWAP,,,1.44316,,replace_stop,8.75,turtle_trailing_update,1.4456,,,long,,1.4456,20260316_171542_XRP-USDT-SWAP_long,,2026-03-16 17:30:19
,0.0010250000000000203,,,,STOP_TRIGGERED,3394639569290084352,1.44316,cancel_error,1.4456,XRP-USDT-SWAP,,,,,,8.75,,,,,long,0.0024399999999999977,1.4456,20260316_171542_XRP-USDT-SWAP_long,1.44316,2026-03-16 17:30:21
,0.0010250000000000203,,,,STOP_ERROR,3394639569290084352,1.44316,cancel_error,,XRP-USDT-SWAP,,,,,cancel_stop,8.75,pre_close:ATR стоп 2.0N,,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '3394639569290084352', 'clOrdId': '', 'sCode': '51412', 'sMsg': 'Cancellation request timed out. Try again later.', 'tag': ''}], 'msg': ''}",,long,,1.4456,20260316_171542_XRP-USDT-SWAP_long,,2026-03-16 17:30:21
,0.09849999999999284,,,,STOP_ERROR,3394648661635186688,93.82000000000002,active,,SOL-USDT-SWAP,,,,,cancel_stop,25.1,replace:unit_added,,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '3394648661635186688', 'clOrdId': '', 'sCode': '51412', 'sMsg': 'Cancellation request timed out. Try again later.', 'tag': ''}], 'msg': ''}",,long,,94.03742500000001,20260316_172013_SOL-USDT-SWAP_long,,2026-03-16 17:30:25
,0.09849999999999284,,,94.065,STOP_ERROR,3394648661635186688,93.82000000000002,cancel_error,,SOL-USDT-SWAP,,,93.82000000000002,,replace_stop,25.1,unit_added,94.03742500000001,,,long,,94.03742500000001,20260316_172013_SOL-USDT-SWAP_long,,2026-03-16 17:30:25
place_missing_stop,8.150000000000033e-05,,,0.10395,STOP_MISSING,,0.0,,,CRO-USDT-SWAP,,,,,,9507.0,manage_open_positions,,,,short,,0.1028556093294466,20260316_172937_CRO-USDT-SWAP_short,,2026-03-16 17:30:25
,8.150000000000033e-05,,,0.10395,STOP_REJECTED,,0.0,rejected_market_crossed,,CRO-USDT-SWAP,,,,,place_stop,9507.0,market_already_crossed_stop,0.1028556093294466,,,short,,0.1028556093294466,20260316_172937_CRO-USDT-SWAP_short,,2026-03-16 17:30:25
,8.150000000000033e-05,,,0.10395,LOCAL_PROTECTIVE_EXIT,,0.0,local_protective_exit_pending,,CRO-USDT-SWAP,,,,,,9507.0,market_already_crossed_stop,0.1028556093294466,"{'code': 'LOCAL', 'msg': 'market_already_crossed_stop'}",,short,,0.1028556093294466,20260316_172937_CRO-USDT-SWAP_short,,2026-03-16 17:30:25
,8.150000000000033e-05,,,,LOCAL_PROTECTIVE_EXIT_TRIGGERED,,0.0,local_protective_exit_pending,0.10395,CRO-USDT-SWAP,market_already_crossed_stop,,,,,9507.0,,,,,short,-0.0010943906705534051,0.1028556093294466,20260316_172937_CRO-USDT-SWAP_short,0.1028556093294466,2026-03-16 17:30:25
place_missing_stop,1.9999999999997796e-05,,,1.013,STOP_MISSING,,0.0,,,BREV-USDT-SWAP,,,,,,120000.0,manage_open_positions,,,,long,,1.0088649966666678,20260316_172938_BREV-USDT-SWAP_long,,2026-03-16 17:30:27
,1.9999999999997796e-05,1,,,STOP_PLACED,3394669241071648768,1.0088649966666678,active,,BREV-USDT-SWAP,,,,,,120000.0,missing_stop_recovery,1.0088649966666678,,0,long,,1.0088649966666678,20260316_172938_BREV-USDT-SWAP_long,,2026-03-16 17:30:27
,1.9999999999997796e-05,,,,STOP_ERROR,3394669241071648768,1.0088649966666678,active,,BREV-USDT-SWAP,,,,,cancel_stop,120000.0,pre_close:Защита тренда: откат от пика 872.38R → 102.38R,,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '3394669241071648768', 'clOrdId': '', 'sCode': '51412', 'sMsg': 'Cancellation request timed out. Try again later.', 'tag': ''}], 'msg': ''}",,long,,1.0088649966666678,20260316_172938_BREV-USDT-SWAP_long,,2026-03-16 17:30:27
,0.002699999999999958,1,,,STOP_PLACED,3394670625259077632,0.9344,active,,FIL-USDT-SWAP,,,,,,12565.0,initial_turtle_stop,0.9344,,0,short,,0.9344,20260316_173108_FIL-USDT-SWAP_short,,2026-03-16 17:31:08
,0.0007750000000000007,1,,,STOP_PLACED,3394670674248548352,0.23515,active,,BAND-USDT-SWAP,,,,,,4917.0,initial_turtle_stop,0.23515,,0,short,,0.23515,20260316_173109_BAND-USDT-SWAP_short,,2026-03-16 17:31:10
,0.000180000000000001,1,,,STOP_PLACED,3394670724244652032,0.19916,active,,ADA-USDT-SWAP,,,,,,57.3,initial_turtle_stop,0.19916,,0,short,,0.19916,20260316_173111_ADA-USDT-SWAP_short,,2026-03-16 17:31:11
,0.22765000000000005,1,,,STOP_PLACED,3394670770717540352,2.1003000000000003,active,,LPT-USDT-SWAP,,,,,,6883.0,initial_turtle_stop,2.1003000000000003,,0,short,,2.1003000000000003,20260316_173112_LPT-USDT-SWAP_short,,2026-03-16 17:31:13
,0.0005385000000000014,1,,,STOP_PLACED,3394670818062843904,0.130677199327848,active,,OP-USDT-SWAP,,,,,,8629.0,initial_turtle_stop,0.130677199327848,,0,short,,0.130677199327848,20260316_173113_OP-USDT-SWAP_short,,2026-03-16 17:31:14
place_missing_stop,4.050000000000045,,,3433.3,STOP_MISSING,,0.0,,,YFI-USDT-SWAP,,,,,,3757.0,manage_open_positions,,,,short,,3441.4,20260316_173034_YFI-USDT-SWAP_short,,2026-03-16 17:31:22
,4.050000000000045,1,,,STOP_PLACED,3394671095256006656,3441.4,active,,YFI-USDT-SWAP,,,,,,3757.0,missing_stop_recovery,3441.4,,0,short,,3441.4,20260316_173034_YFI-USDT-SWAP_short,,2026-03-16 17:31:22
place_missing_stop,8.150000000000033e-05,,,0.10395,STOP_MISSING,,0.0,,,CRO-USDT-SWAP,,,,,,9507.0,manage_open_positions,,,,short,,0.1028556093294466,20260316_173035_CRO-USDT-SWAP_short,,2026-03-16 17:31:23
,8.150000000000033e-05,,,0.10395,STOP_REJECTED,,0.0,rejected_market_crossed,,CRO-USDT-SWAP,,,,,place_stop,9507.0,market_already_crossed_stop,0.1028556093294466,,,short,,0.1028556093294466,20260316_173035_CRO-USDT-SWAP_short,,2026-03-16 17:31:23
,8.150000000000033e-05,,,0.10395,LOCAL_PROTECTIVE_EXIT,,0.0,local_protective_exit_pending,,CRO-USDT-SWAP,,,,,,9507.0,market_already_crossed_stop,0.1028556093294466,"{'code': 'LOCAL', 'msg': 'market_already_crossed_stop'}",,short,,0.1028556093294466,20260316_173035_CRO-USDT-SWAP_short,,2026-03-16 17:31:23
,8.150000000000033e-05,,,,LOCAL_PROTECTIVE_EXIT_TRIGGERED,,0.0,local_protective_exit_pending,0.10395,CRO-USDT-SWAP,market_already_crossed_stop,,,,,9507.0,,,,,short,-0.0010943906705534051,0.1028556093294466,20260316_173035_CRO-USDT-SWAP_short,0.1028556093294466,2026-03-16 17:31:23
place_missing_stop,1.9999999999997796e-05,,,1.013,STOP_MISSING,,0.0,,,BREV-USDT-SWAP,,,,,,120000.0,manage_open_positions,,,,long,,1.0088649966666678,20260316_173035_BREV-USDT-SWAP_long,,2026-03-16 17:31:24
,1.9999999999997796e-05,1,,,STOP_PLACED,3394671159948951552,1.0088649966666678,active,,BREV-USDT-SWAP,,,,,,120000.0,missing_stop_recovery,1.0088649966666678,,0,long,,1.0088649966666678,20260316_173035_BREV-USDT-SWAP_long,,2026-03-16 17:31:24
,1.9999999999997796e-05,,,,STOP_ERROR,3394671159948951552,1.0088649966666678,active,,BREV-USDT-SWAP,,,,,cancel_stop,120000.0,pre_close:Защита тренда: откат от пика 769.88R → 102.38R,,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '3394671159948951552', 'clOrdId': '', 'sCode': '51412', 'sMsg': 'Cancellation request timed out. Try again later.', 'tag': ''}], 'msg': ''}",,long,,1.0088649966666678,20260316_173035_BREV-USDT-SWAP_long,,2026-03-16 17:31:24
,0.000180000000000001,,,,STOP_ERROR,3394670724244652032,0.19916,active,,ADA-USDT-SWAP,,,,,cancel_stop,114.6,replace:unit_added,,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '3394670724244652032', 'clOrdId': '', 'sCode': '51412', 'sMsg': 'Cancellation request timed out. Try again later.', 'tag': ''}], 'msg': ''}",,short,,0.198025,20260316_173111_ADA-USDT-SWAP_short,,2026-03-16 17:31:28
,0.000180000000000001,,,0.1978,STOP_ERROR,3394670724244652032,0.19916,cancel_error,,ADA-USDT-SWAP,,,0.19916,,replace_stop,114.6,unit_added,0.198025,,,short,,0.198025,20260316_173111_ADA-USDT-SWAP_short,,2026-03-16 17:31:28
,0.000180000000000001,1,,,STOP_PLACED,3394672574402478080,0.19916,active,,ADA-USDT-SWAP,,,,,,55.7,initial_turtle_stop,0.19916,,0,short,,0.19916,20260316_173206_ADA-USDT-SWAP_short,,2026-03-16 17:32:06
,0.22765000000000005,1,,,STOP_PLACED,3394672639196086272,2.1003000000000003,active,,LPT-USDT-SWAP,,,,,,6692.0,initial_turtle_stop,2.1003000000000003,,0,short,,2.1003000000000003,20260316_173208_LPT-USDT-SWAP_short,,2026-03-16 17:32:08
,0.002699999999999958,,,,STOP_ERROR,3394670625259077632,0.9344,active,,FIL-USDT-SWAP,,,,,cancel_stop,25130.0,replace:unit_added,,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '3394670625259077632', 'clOrdId': '', 'sCode': '51412', 'sMsg': 'Cancellation request timed out. Try again later.', 'tag': ''}], 'msg': ''}",,short,,0.924375,20260316_173108_FIL-USDT-SWAP_short,,2026-03-16 17:32:25
,0.002699999999999958,,,0.925,STOP_ERROR,3394670625259077632,0.9344,cancel_error,,FIL-USDT-SWAP,,,0.9344,,replace_stop,25130.0,unit_added,0.924375,,,short,,0.924375,20260316_173108_FIL-USDT-SWAP_short,,2026-03-16 17:32:25
place_missing_stop,8.150000000000033e-05,,,0.10395,STOP_MISSING,,0.0,,,CRO-USDT-SWAP,,,,,,9507.0,manage_open_positions,,,,short,,0.1028556093294466,20260316_173134_CRO-USDT-SWAP_short,,2026-03-16 17:32:33
,8.150000000000033e-05,,,0.10395,STOP_REJECTED,,0.0,rejected_market_crossed,,CRO-USDT-SWAP,,,,,place_stop,9507.0,market_already_crossed_stop,0.1028556093294466,,,short,,0.1028556093294466,20260316_173134_CRO-USDT-SWAP_short,,2026-03-16 17:32:33
,8.150000000000033e-05,,,0.10395,LOCAL_PROTECTIVE_EXIT,,0.0,local_protective_exit_pending,,CRO-USDT-SWAP,,,,,,9507.0,market_already_crossed_stop,0.1028556093294466,"{'code': 'LOCAL', 'msg': 'market_already_crossed_stop'}",,short,,0.1028556093294466,20260316_173134_CRO-USDT-SWAP_short,,2026-03-16 17:32:33
,8.150000000000033e-05,,,,LOCAL_PROTECTIVE_EXIT_TRIGGERED,,0.0,local_protective_exit_pending,0.10395,CRO-USDT-SWAP,market_already_crossed_stop,,,,,9507.0,,,,,short,-0.0010943906705534051,0.1028556093294466,20260316_173134_CRO-USDT-SWAP_short,0.1028556093294466,2026-03-16 17:32:33
place_missing_stop,1.9999999999997796e-05,,,1.013,STOP_MISSING,,0.0,,,BREV-USDT-SWAP,,,,,,120000.0,manage_open_positions,,,,long,,1.0088649966666678,20260316_173135_BREV-USDT-SWAP_long,,2026-03-16 17:32:34
,1.9999999999997796e-05,1,,,STOP_PLACED,3394673508390092800,1.0088649966666678,active,,BREV-USDT-SWAP,,,,,,120000.0,missing_stop_recovery,1.0088649966666678,,0,long,,1.0088649966666678,20260316_173135_BREV-USDT-SWAP_long,,2026-03-16 17:32:34
