avg_pnl_pct,close_pending_events,entry_candidates,entry_rejections,inst_id,losses,market_risk_score,order_rejected_events,realized_pnl,stop_errors,stop_rejects,trades_count,wins
-2.077994,0,7,26,1INCH-USDT-SWAP,2,16.0,0,-118.433,8,0,2,0
0.0,0,0,51,2Z-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,37,A-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,37,AAVE-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,4,24,ACT-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,16,24,ADA-USDT-SWAP,0,6.0,0,0,3,0,0,0
0.0,0,0,37,AI16Z-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,37,AKITA-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,37,ALGO-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,37,ARB-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,37,ASP-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,42,ASTER-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,40,ATOM-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,37,AUCTION-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,58,AVAX-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,37,AXS-USDT-SWAP,0,0.0,0,0,0,0,0,0
-0.649301,0,8,20,BAND-USDT-SWAP,2,12.5,0,-14.6603,5,1,2,0
0.0,0,0,37,BCH-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,37,BIO-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,37,BLUAI-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,48,BNB-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,41,BOME-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,37,BRETT-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.405886,0,0,0,BREV-USDT-SWAP,0,120.0,0,1769.04144,60,0,36,36
0.0,0,0,37,BTC-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,37,CAT-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,37,CATI-USDT-SWAP,0,0.0,0,0,0,0,0,0
-5.578342,0,2,34,CELO-USDT-SWAP,2,11.5,0,-88.32986548,2,3,2,0
0.0,0,4,38,CFX-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,37,CHZ-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,37,COAI-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,54,COMP-USDT-SWAP,0,0.0,0,0,0,0,0,0
-1.259586,0,0,0,CRO-USDT-SWAP,36,162.0,0,-4427.03571778,36,36,36,0
0.0,0,0,37,CRV-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,43,DOGE-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,42,DOT-USDT-SWAP,0,0.0,0,0,0,0,0,0
1.303175,0,4,32,ENA-USDT-SWAP,0,6.75,0,0.923,3,0,1,1
0.0,0,0,37,EOS-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,37,ETC-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,36,ETH-USDT-SWAP,0,0.0,0,0,0,0,0,0
