early_exit_flag,early_exit_gap_pct,exit_efficiency,exit_reason,hybrid_stop_mode,inst_id,mfe_pct,realized_pnl_pct,realized_r,side,system_name,trade_id,trend_capture_ratio,trend_move_r,trend_strength_r,turtle_exit_period,units
False,0.0,0.108348,защита_тренда:_откат_от_пика_944.88r_→_102.38r,DONCHIAN_ACTIVE,BREV-USDT-SWAP,0.405886,0.4058859205635357,102.375083,long,Turtle 20,20260316_174800_BREV-USDT-SWAP_long,1.0,102.375083,102.375083,10,1
False,0.168083,0.0,локальный_защитный_выход_2.0n,DONCHIAN_ACTIVE,CRO-USDT-SWAP,0.168083,-1.2244217755920346,-16.54466,short,Turtle 20,20260316_174759_CRO-USDT-SWAP_short,-7.284626,2.271175,2.271175,10,1
False,0.0,0.0,канальный_выход_10_свечей,DONCHIAN_ACTIVE,RAVE-USDT-SWAP,20.861951,20.86195128796082,0.759144,short,Turtle 20,20260316_174759_RAVE-USDT-SWAP_short,1.0,0.759144,0.759144,10,1
False,0.0,0.106378,защита_тренда:_откат_от_пика_962.38r_→_102.38r,DONCHIAN_ACTIVE,BREV-USDT-SWAP,0.405886,0.4058859205635357,102.375083,long,Turtle 20,20260316_174628_BREV-USDT-SWAP_long,1.0,102.375083,102.375083,10,1
False,0.168083,0.0,локальный_защитный_выход_2.0n,DONCHIAN_ACTIVE,CRO-USDT-SWAP,0.168083,-1.2244217755920346,-16.54466,short,Turtle 20,20260316_174628_CRO-USDT-SWAP_short,-7.284626,2.271175,2.271175,10,1
False,0.0,0.0,канальный_выход_10_свечей,DONCHIAN_ACTIVE,RAVE-USDT-SWAP,20.861951,20.86195128796082,0.759144,short,Turtle 20,20260316_174628_RAVE-USDT-SWAP_short,1.0,0.759144,0.759144,10,1
False,4.935834,-1.842105,stopout_cooldown,DONCHIAN_ACTIVE,1INCH-USDT-SWAP,4.935834,-2.350570852921073,-0.33871,short,Turtle 55,20260316_173806_1INCH-USDT-SWAP_short,-0.476226,0.711238,0.711238,20,3
False,0.0,0.113766,защита_тренда:_откат_от_пика_899.88r_→_102.38r,DONCHIAN_ACTIVE,BREV-USDT-SWAP,0.405886,0.4058859205635357,102.375083,long,Turtle 20,20260316_174514_BREV-USDT-SWAP_long,1.0,102.375083,102.375083,10,1
False,0.168083,0.0,локальный_защитный_выход_2.0n,DONCHIAN_ACTIVE,CRO-USDT-SWAP,0.168083,-1.2244217755920346,-16.54466,short,Turtle 20,20260316_174514_CRO-USDT-SWAP_short,-7.284626,2.271175,2.271175,10,1
False,0.578762,0.0,stopout_cooldown,DONCHIAN_ACTIVE,BAND-USDT-SWAP,0.578762,-0.5708624431144042,-0.864983,short,Turtle 55,20260316_173443_BAND-USDT-SWAP_short,-0.986351,0.876953,0.876953,20,1
False,0.432432,0.0,stopout_cooldown,DONCHIAN_ACTIVE,FIL-USDT-SWAP,0.432432,-0.10810810810810823,-0.185185,short,Turtle 55,20260316_173438_FIL-USDT-SWAP_short,-0.25,0.740741,0.740741,20,1
False,0.154475,0.0,stopout_cooldown,ATR_INITIAL,OP-USDT-SWAP,0.154475,-0.5399688239535221,-0.649766,short,Turtle 20,20260316_173113_OP-USDT-SWAP_short,-3.495509,0.185886,0.185886,10,1
False,0.425247,0.0,stopout_cooldown,DONCHIAN_ACTIVE,YFI-USDT-SWAP,0.425247,0.0,0.0,short,Turtle 20,20260316_173034_YFI-USDT-SWAP_short,0.0,1.802469,1.802469,10,1
False,0.0,0.0,канальный_выход_10_свечей,DONCHIAN_ACTIVE,RAVE-USDT-SWAP,20.861951,20.86195128796082,0.759144,short,Turtle 20,20260316_171238_RAVE-USDT-SWAP_short,1.0,0.759144,0.759144,10,1
False,0.0,0.112826,защита_тренда:_откат_от_пика_907.38r_→_102.38r,DONCHIAN_ACTIVE,BREV-USDT-SWAP,0.405886,0.4058859205635357,102.375083,long,Turtle 20,20260316_174406_BREV-USDT-SWAP_long,1.0,102.375083,102.375083,10,1
