early_exit_flag,early_exit_gap_pct,inst_id,last_stop_move_reason,mae_pct,market_risk_score,mfe_pct,pnl_pct,side,stop_move_events,trade_id,unit_add_events
False,0.0,BREV-USDT-SWAP,pre_close:Защита тренда: откат от пика 944.88R → 102.38R,0.0,120.0,0.405886,0.4058859205635357,long,0,20260316_174800_BREV-USDT-SWAP_long,0
False,0.168083,CRO-USDT-SWAP,LOCAL_PROTECTIVE_EXIT_TRIGGERED,1.3218,162.0,0.168083,-1.2244217755920346,short,0,20260316_174759_CRO-USDT-SWAP_short,0
False,0.0,RAVE-USDT-SWAP,pre_close:Канальный выход 10 свечей,238.728241,82.0,20.861951,20.86195128796082,short,0,20260316_174759_RAVE-USDT-SWAP_short,0
False,0.0,BREV-USDT-SWAP,pre_close:Защита тренда: откат от пика 944.88R → 102.38R,0.0,120.0,0.405886,0.4058859205635357,long,0,20260316_174628_BREV-USDT-SWAP_long,0
False,0.168083,CRO-USDT-SWAP,LOCAL_PROTECTIVE_EXIT_TRIGGERED,1.3218,162.0,0.168083,-1.2244217755920346,short,0,20260316_174628_CRO-USDT-SWAP_short,0
False,0.0,RAVE-USDT-SWAP,pre_close:Канальный выход 10 свечей,238.728241,82.0,20.861951,20.86195128796082,short,0,20260316_174628_RAVE-USDT-SWAP_short,0
False,4.935834,1INCH-USDT-SWAP,pre_close:ATR стоп 2.0N,1.1846,16.0,4.935834,-2.350570852921073,short,0,20260316_173806_1INCH-USDT-SWAP_short,2
False,0.0,BREV-USDT-SWAP,pre_close:Защита тренда: откат от пика 944.88R → 102.38R,0.0,120.0,0.405886,0.4058859205635357,long,0,20260316_174514_BREV-USDT-SWAP_long,0
False,0.168083,CRO-USDT-SWAP,LOCAL_PROTECTIVE_EXIT_TRIGGERED,1.3218,162.0,0.168083,-1.2244217755920346,short,0,20260316_174514_CRO-USDT-SWAP_short,0
False,0.578762,BAND-USDT-SWAP,missing_stop_recovery,1.209543,12.5,0.578762,-0.5708624431144042,short,1,20260316_173443_BAND-USDT-SWAP_short,0
False,0.432432,FIL-USDT-SWAP,pre_close:ATR стоп 2.0N,1.837838,12.0,0.432432,-0.10810810810810823,short,1,20260316_173438_FIL-USDT-SWAP_short,0
False,0.154475,OP-USDT-SWAP,pre_close:ATR стоп 2.0N,1.851695,6.0,0.154475,-0.5399688239535221,short,1,20260316_173113_OP-USDT-SWAP_short,0
False,0.425247,YFI-USDT-SWAP,missing_stop_recovery,0.428159,16.0,0.425247,0.0,short,1,20260316_173034_YFI-USDT-SWAP_short,0
False,0.0,RAVE-USDT-SWAP,pre_close:Канальный выход 10 свечей,16167.652079,82.0,20.861951,20.86195128796082,short,1,20260316_171238_RAVE-USDT-SWAP_short,0
False,0.0,BREV-USDT-SWAP,pre_close:Защита тренда: откат от пика 944.88R → 102.38R,0.0,120.0,0.405886,0.4058859205635357,long,0,20260316_174406_BREV-USDT-SWAP_long,0
