atr,body_atr,body_to_range_ratio,breakout_buffer_atr_actual,breakout_level,channel_width_atr,close_beyond_channel_atr,distance_from_breakout_level_atr,donchian_high,donchian_low,entry_mode,entry_price,event,fresh_breakout_true_false,inst_id,side,system_name,timeframe,ts
0.00525,4.190476,1.0,2.095238,4.472,17.714286,2.095238,2.095238,4.472,4.379,minimal,4.483,breakout_quality,True,KSM-USDT-SWAP,long,Turtle 55,5m,2026-03-15 13:44:27
0.000585,0.683761,1.0,4.444444,0.2378,18.974359,-4.444444,-4.444444,0.2378,0.2267,minimal,0.2352,breakout_quality,True,BAND-USDT-SWAP,long,Turtle 20,5m,2026-03-15 13:47:07
0.00105,3.809524,1.0,0.952381,0.888,9.52381,0.952381,0.952381,0.888,0.878,minimal,0.889,breakout_quality,True,FIL-USDT-SWAP,long,Turtle 55,5m,2026-03-15 13:55:49
5e-08,0.392157,1.0,2.352941,2.999e-05,16.862745,-2.352941,-2.352941,2.999e-05,2.913e-05,minimal,2.987e-05,breakout_quality,True,FLOKI-USDT-SWAP,long,Turtle 20,5m,2026-03-15 13:56:10
0.000555,4.864865,0.55102,0.18018,0.097,7.927928,0.18018,0.18018,0.1014,0.097,minimal,0.0969,breakout_quality,True,1INCH-USDT-SWAP,short,Turtle 20,5m,2026-03-15 13:56:31
0.0364,3.901099,0.78022,0.906593,3.007,11.895604,0.906593,0.906593,3.007,2.574,minimal,3.04,breakout_quality,True,NEO-USDT-SWAP,long,Turtle 55,5m,2026-03-15 14:00:47
0.000206,0.0,0.0,1.990291,0.06391,14.271845,1.990291,1.990291,0.06391,0.06097,minimal,0.06432,breakout_quality,True,IOTA-USDT-SWAP,long,Turtle 55,5m,2026-03-15 14:06:20
0.1015,0.689655,0.5,0.689655,88.35,3.743842,0.689655,0.689655,88.73,88.35,minimal,88.28,breakout_quality,True,SOL-USDT-SWAP,short,Turtle 20,5m,2026-03-15 14:10:55
0.000726,0.413223,0.223881,0.289256,0.0122,1.446281,0.289256,0.289256,0.0122,0.01115,minimal,0.01241,breakout_quality,True,GMT-USDT-SWAP,long,Turtle 55,5m,2026-03-15 14:15:22
260.52,2.169123,0.421874,0.232612,72309.7,4.532857,0.232612,0.232612,72309.7,71128.8,minimal,72370.3,breakout_quality,True,BTC-USDT-SWAP,long,Turtle 55,5m,2026-03-15 14:16:23
0.01085,1.658986,0.642857,0.552995,0.982,9.585253,0.552995,0.552995,0.982,0.878,minimal,0.988,breakout_quality,True,QTUM-USDT-SWAP,long,Turtle 55,5m,2026-03-15 14:20:50
0.36,0.277778,0.333333,2.5,469.2,16.944444,-2.5,-2.5,469.2,463.1,minimal,468.3,breakout_quality,True,BCH-USDT-SWAP,long,Turtle 20,5m,2026-03-15 14:26:40
0.00255,2.745098,1.0,20.0,3.119,31.372549,-20.0,-20.0,3.119,3.039,minimal,3.068,breakout_quality,True,INJ-USDT-SWAP,long,Turtle 20,5m,2026-03-15 14:27:20
0.00605,0.495868,1.0,0.495868,4.483,15.371901,0.495868,0.495868,4.483,4.39,minimal,4.486,breakout_quality,True,KSM-USDT-SWAP,long,Turtle 55,5m,2026-03-15 14:31:29
0.00258,0.736434,1.0,0.155039,1.2328,3.100775,0.155039,0.155039,1.2408,1.2328,minimal,1.2324,breakout_quality,True,AXS-USDT-SWAP,short,Turtle 20,5m,2026-03-15 14:31:49
0.0225,0.84,1.0,0.391111,0.244,2.226667,0.391111,0.391111,0.2941,0.244,minimal,0.2352,breakout_quality,True,ETHW-USDT-SWAP,short,Turtle 20,5m,2026-03-15 14:32:09
0.0255,0.784314,0.666667,3.921569,8.51,13.72549,-3.921569,-3.921569,8.51,8.16,minimal,8.41,breakout_quality,True,ETC-USDT-SWAP,long,Turtle 20,5m,2026-03-15 14:36:14
0.375,1.6,1.0,1.6,661.2,5.6,1.6,1.6,663.3,661.2,minimal,660.6,breakout_quality,True,BNB-USDT-SWAP,short,Turtle 20,5m,2026-03-15 14:40:38
0.01451,1.371468,0.62776,0.103377,0.343,2.653343,-0.103377,-0.103377,0.343,0.3045,minimal,0.3415,breakout_quality,True,LQTY-USDT-SWAP,long,Turtle 20,5m,2026-03-15 14:46:35
0.000105,1.904762,0.8,2.380952,0.0966,10.952381,-2.380952,-2.380952,0.0966,0.09545,minimal,0.09635,breakout_quality,True,DOGE-USDT-SWAP,long,Turtle 20,5m,2026-03-15 14:51:18
0.5695,0.965759,0.585106,0.070237,19.42,1.808604,0.070237,0.070237,19.42,18.39,minimal,19.46,breakout_quality,True,COMP-USDT-SWAP,long,Turtle 20,5m,2026-03-15 14:51:39
0.5695,0.965759,0.585106,0.070237,19.42,1.808604,0.070237,0.070237,19.42,18.39,minimal,19.46,breakout_quality,True,COMP-USDT-SWAP,long,Turtle 20,5m,2026-03-15 14:53:45
0.42,1.428571,1.0,0.952381,469.2,13.571429,-0.952381,-0.952381,469.2,463.5,minimal,468.8,breakout_quality,True,BCH-USDT-SWAP,long,Turtle 20,5m,2026-03-15 14:55:46
2e-08,0.408163,1.0,1.632653,2.999e-05,35.102041,-1.632653,-1.632653,2.999e-05,2.913e-05,minimal,2.995e-05,breakout_quality,True,FLOKI-USDT-SWAP,long,Turtle 20,5m,2026-03-15 14:56:06
0.00034,0.588235,1.0,0.294118,0.5447,7.352941,0.294118,0.294118,0.5472,0.5447,minimal,0.5446,breakout_quality,True,ETHFI-USDT-SWAP,short,Turtle 20,5m,2026-03-15 15:00:30
0.000375,0.0,0.0,2.666667,1.011,13.333333,2.666667,2.666667,1.016,1.011,minimal,1.01,breakout_quality,True,BREV-USDT-SWAP,short,Turtle 20,5m,2026-03-15 15:00:50
0.000375,0.0,0.0,2.666667,1.011,13.333333,2.666667,2.666667,1.016,1.011,minimal,1.01,breakout_quality,True,BREV-USDT-SWAP,short,Turtle 20,5m,2026-03-15 15:01:41
0.000375,0.0,0.0,2.666667,1.011,13.333333,2.666667,2.666667,1.016,1.011,minimal,1.01,breakout_quality,True,BREV-USDT-SWAP,short,Turtle 20,5m,2026-03-15 15:03:25
0.000375,0.0,0.0,2.666667,1.011,13.333333,2.666667,2.666667,1.016,1.011,minimal,1.01,breakout_quality,True,BREV-USDT-SWAP,short,Turtle 20,5m,2026-03-15 15:04:52
0.0257,12.996109,0.684426,12.762646,9.744,0.622568,12.762646,12.762646,9.76,9.744,minimal,9.416,breakout_quality,True,LINK-USDT-SWAP,short,Turtle 55,5m,2026-03-15 15:10:35
6e-05,0.0,0.0,36.666667,0.1111,55.0,-36.666667,-36.666667,0.1111,0.1078,minimal,0.1089,breakout_quality,True,ENA-USDT-SWAP,long,Turtle 20,5m,2026-03-15 15:10:56
0.000135,1.481481,0.5,1.481481,0.1613,12.592593,1.481481,1.481481,0.163,0.1613,minimal,0.1611,breakout_quality,True,MET-USDT-SWAP,short,Turtle 55,5m,2026-03-15 15:16:24
0.0001005,2.885572,1.0,29.651741,0.06256,54.129353,-29.651741,-29.651741,0.06256,0.05712,minimal,0.05958,breakout_quality,True,MINA-USDT-SWAP,long,Turtle 20,5m,2026-03-15 15:16:44
0.000135,1.481481,0.5,1.481481,0.1613,12.592593,1.481481,1.481481,0.163,0.1613,minimal,0.1611,breakout_quality,True,MET-USDT-SWAP,short,Turtle 55,5m,2026-03-15 15:18:16
0.000135,3.703704,1.0,1.481481,0.1609,15.555556,-7.407407,-1.481481,0.163,0.1609,minimal,0.1611,breakout_quality,True,MET-USDT-SWAP,short,Turtle 55,5m,2026-03-15 15:20:05
0.00755,1.986755,1.0,18.807947,9.967,62.384106,-18.807947,-18.807947,9.967,9.496,minimal,9.825,breakout_quality,True,AVAX-USDT-SWAP,long,Turtle 20,5m,2026-03-15 15:21:38
0.00505,0.594059,1.0,14.455446,2.748,19.009901,-14.455446,-14.455446,2.748,2.652,minimal,2.675,breakout_quality,True,ICP-USDT-SWAP,long,Turtle 20,5m,2026-03-15 15:26:04
0.000155,0.645161,1.0,0.645161,0.096,5.806452,0.645161,0.645161,0.0969,0.096,minimal,0.0959,breakout_quality,True,HBAR-USDT-SWAP,short,Turtle 20,5m,2026-03-15 15:26:26
0.0053,1.886792,1.0,7.735849,3.119,17.54717,-7.735849,-7.735849,3.119,3.026,minimal,3.078,breakout_quality,True,INJ-USDT-SWAP,long,Turtle 20,5m,2026-03-15 15:30:50
0.000465,2.365591,1.0,3.010753,0.549,11.397849,-3.010753,-3.010753,0.549,0.5437,minimal,0.5476,breakout_quality,True,ETHFI-USDT-SWAP,long,Turtle 20,5m,2026-03-15 15:31:11
0.000205,3.02439,0.826667,17.170732,0.13144,50.585366,-17.170732,-17.170732,0.13144,0.12107,minimal,0.12792,breakout_quality,True,OP-USDT-SWAP,long,Turtle 20,5m,2026-03-15 15:35:20
2e-08,0.4,1.0,0.8,2.995e-05,29.6,0.8,0.8,2.995e-05,2.921e-05,minimal,2.997e-05,breakout_quality,True,FLOKI-USDT-SWAP,long,Turtle 55,5m,2026-03-15 15:36:31
7.8575,1.363029,0.830233,0.174356,2142.5,4.263443,0.174356,0.174356,2176.0,2142.5,minimal,2141.13,breakout_quality,True,ETH-USDT-SWAP,short,Turtle 20,5m,2026-03-15 15:41:23
0.0114,0.0,0.0,0.789474,0.938,5.789474,0.789474,0.789474,1.004,0.938,minimal,0.929,breakout_quality,True,QTUM-USDT-SWAP,short,Turtle 20,5m,2026-03-15 15:42:04
0.44,1.363636,0.75,0.909091,466.4,5.681818,0.909091,0.909091,468.9,466.4,minimal,466.0,breakout_quality,True,BCH-USDT-SWAP,short,Turtle 20,5m,2026-03-15 15:51:21
3.4e-05,0.0,0.0,2.941176,0.02978,10.882353,2.941176,2.941176,0.03015,0.02978,minimal,0.02968,breakout_quality,True,LRC-USDT-SWAP,short,Turtle 55,5m,2026-03-15 15:55:57
0.000824,1.055825,0.798165,0.934466,0.01273,1.796117,0.934466,0.934466,0.01273,0.01125,minimal,0.0135,breakout_quality,True,GMT-USDT-SWAP,long,Turtle 55,5m,2026-03-15 16:01:05
0.0025,0.4,1.0,0.4,2.294,10.0,0.4,0.4,2.319,2.294,minimal,2.293,breakout_quality,True,LPT-USDT-SWAP,short,Turtle 20,5m,2026-03-15 16:01:25
0.06035,0.36454,1.0,0.31483,2.932,8.533554,0.31483,0.31483,3.447,2.932,minimal,2.913,breakout_quality,True,NEO-USDT-SWAP,short,Turtle 20,5m,2026-03-15 16:01:46
0.00014,1.428571,1.0,1.428571,0.2977,10.714286,1.428571,1.428571,0.2977,0.2962,minimal,0.2979,breakout_quality,True,TRX-USDT-SWAP,long,Turtle 55,5m,2026-03-15 16:05:53
0.0001525,1.311475,1.0,0.327869,0.0966,4.590164,-0.327869,-0.327869,0.0966,0.0959,minimal,0.09655,breakout_quality,True,DOGE-USDT-SWAP,long,Turtle 20,5m,2026-03-15 16:06:14
0.0001525,1.311475,1.0,0.327869,0.0966,4.590164,-0.327869,-0.327869,0.0966,0.0959,minimal,0.09655,breakout_quality,True,DOGE-USDT-SWAP,long,Turtle 20,5m,2026-03-15 16:08:42
0.0001525,3.606557,1.0,0.327869,0.0966,4.590164,-4.262295,-0.327869,0.0966,0.0959,minimal,0.09655,breakout_quality,True,DOGE-USDT-SWAP,long,Turtle 20,5m,2026-03-15 16:10:04
0.154,2.597403,0.869565,1.753247,88.16,2.922078,1.753247,1.753247,88.61,88.16,minimal,87.89,breakout_quality,True,SOL-USDT-SWAP,short,Turtle 55,5m,2026-03-15 16:11:23
0.001677,3.911747,1.0,1.687537,1.00127,2.742993,1.687537,1.687537,1.00587,1.00127,minimal,0.99844,breakout_quality,True,SUI-USDT-SWAP,short,Turtle 55,5m,2026-03-15 16:11:44
375.36,3.020034,1.0,0.311701,70983.4,3.103687,0.311701,0.311701,72148.4,70983.4,minimal,70866.4,breakout_quality,True,BTC-USDT-SWAP,short,Turtle 55,5m,2026-03-15 16:12:04
0.0029,0.206897,1.0,0.896552,1.222,6.206897,0.896552,0.896552,1.24,1.222,minimal,1.2194,breakout_quality,True,AXS-USDT-SWAP,short,Turtle 55,5m,2026-03-15 16:12:24
0.0008,4.625,1.0,2.75,0.5438,6.25,2.75,2.75,0.5488,0.5438,minimal,0.5416,breakout_quality,True,ETHFI-USDT-SWAP,short,Turtle 55,5m,2026-03-15 16:12:46
0.00029,0.689655,1.0,0.689655,0.1609,6.206897,0.689655,0.689655,0.1627,0.1609,minimal,0.1607,breakout_quality,True,MET-USDT-SWAP,short,Turtle 55,5m,2026-03-15 16:13:07
0.023,1.73913,1.0,0.434783,8.35,3.913043,0.434783,0.434783,8.44,8.35,minimal,8.34,breakout_quality,True,ETC-USDT-SWAP,short,Turtle 20,5m,2026-03-15 16:13:28
0.00021,2.380952,1.0,0.952381,0.1021,5.238095,0.952381,0.952381,0.1032,0.1021,minimal,0.1019,breakout_quality,True,ARB-USDT-SWAP,short,Turtle 20,5m,2026-03-15 16:13:48
0.00495,3.232323,1.0,1.616162,2.661,5.454545,1.616162,1.616162,2.688,2.661,minimal,2.653,breakout_quality,True,ICP-USDT-SWAP,short,Turtle 20,5m,2026-03-15 16:14:09
0.00031,1.612903,1.0,0.645161,0.0918,14.516129,0.645161,0.645161,0.0963,0.0918,minimal,0.0916,breakout_quality,True,ALGO-USDT-SWAP,short,Turtle 20,5m,2026-03-15 16:14:50
0.00795,0.377358,0.333333,1.132075,4.445,7.54717,1.132075,1.132075,4.505,4.445,minimal,4.436,breakout_quality,True,KSM-USDT-SWAP,short,Turtle 55,5m,2026-03-15 16:16:20
0.000215,3.255814,0.875,1.860465,0.0956,4.186047,1.860465,1.860465,0.0965,0.0956,minimal,0.0952,breakout_quality,True,HBAR-USDT-SWAP,short,Turtle 55,5m,2026-03-15 16:17:02
0.565,1.769912,0.333333,1.415929,465.8,5.486726,1.415929,1.415929,468.9,465.8,minimal,465.0,breakout_quality,True,BCH-USDT-SWAP,short,Turtle 55,5m,2026-03-15 16:17:44
0.000205,1.463415,0.461538,1.219512,0.09595,2.926829,1.219512,1.219512,0.09655,0.09595,minimal,0.0957,breakout_quality,True,DOGE-USDT-SWAP,short,Turtle 55,5m,2026-03-15 16:18:25
0.825,0.363636,0.176471,0.363636,658.9,3.757576,0.363636,0.363636,662.0,658.9,minimal,658.6,breakout_quality,True,BNB-USDT-SWAP,short,Turtle 20,5m,2026-03-15 16:19:06
0.00021,1.428571,1.0,7.142857,0.1766,10.47619,7.142857,7.142857,0.1788,0.1766,minimal,0.1751,breakout_quality,True,THETA-USDT-SWAP,short,Turtle 55,5m,2026-03-15 16:21:12
0.0017,0.588235,1.0,1.176471,0.884,5.294118,1.176471,1.176471,0.893,0.884,minimal,0.882,breakout_quality,True,FIL-USDT-SWAP,short,Turtle 55,5m,2026-03-15 16:21:52
0.006,6.666667,1.0,6.666667,82.07,6.666667,6.666667,6.666667,82.07,82.03,minimal,82.11,breakout_quality,True,XAG-USDT-SWAP,long,Turtle 55,5m,2026-03-15 16:25:38
0.002665,1.425891,0.95,0.150094,0.0406,3.864916,0.150094,0.150094,0.0509,0.0406,minimal,0.0402,breakout_quality,True,YGG-USDT-SWAP,short,Turtle 20,5m,2026-03-15 16:25:58
0.004865,1.027749,0.925926,0.308325,0.0659,2.076053,0.308325,0.308325,0.076,0.0659,minimal,0.0644,breakout_quality,True,CELO-USDT-SWAP,short,Turtle 20,5m,2026-03-15 16:30:24
