entry_atr,entry_price,entry_time,initial_stop_price,inst_id,mae_pct,mfe_pct,planned_risk_pct,position_notional_usdt,risk_amount_usdt,side,trade_id
0.0017000000000000014,0.882,2026-03-15 16:35:09,0.8854,FIL-USDT-SWAP,1.247166,0.0,1.0,1986.8814,697.0629042236709,short,20260315_162152_FIL-USDT-SWAP_short
0.0008239999999999998,0.0135,2026-03-15 16:34:12,0.011852,GMT-USDT-SWAP,16.518519,9.703704,1.0,2282.337,699.9706809543718,long,20260315_160104_GMT-USDT-SWAP_long
0.0002099999999999991,0.1751,2026-03-15 16:32:36,0.17552,THETA-USDT-SWAP,2.113078,0.0,1.0,2010.1480000000001,697.2102245958324,short,20260315_162112_THETA-USDT-SWAP_short
0.00020499999999999894,0.0957,2026-03-15 16:31:39,0.09610999999999999,DOGE-USDT-SWAP,0.888192,0.417973,1.0,2005.872,698.94495473113,short,20260315_161825_DOGE-USDT-SWAP_short
0.5650000000000006,465.0,2026-03-15 16:31:18,466.13,BCH-USDT-SWAP,0.83871,0.946237,1.0,2015.775,698.4044389842321,short,20260315_161743_BCH-USDT-SWAP_short
0.00021500000000000062,0.0952,2026-03-15 16:30:57,0.09563,HBAR-USDT-SWAP,1.995798,0.52521,1.0,2003.96,698.0495269555535,short,20260315_161702_HBAR-USDT-SWAP_short
0.007950000000000079,4.436,2026-03-15 16:30:36,4.4519,KSM-USDT-SWAP,1.555455,0.293057,1.0,2002.4104,699.2447240959747,short,20260315_161620_KSM-USDT-SWAP_short
0.00030999999999999984,0.0916,2026-03-15 16:28:06,0.09222,ALGO-USDT-SWAP,5.131004,4.148472,1.0,2035.352,699.2341492976446,short,20260315_161450_ALGO-USDT-SWAP_short
0.0002099999999999991,0.1019,2026-03-15 16:27:45,0.10232000000000001,ARB-USDT-SWAP,3.532875,0.785083,1.0,2055.2211,700.2257024047368,short,20260315_161348_ARB-USDT-SWAP_short
0.02300000000000031,8.34,2026-03-15 16:27:23,8.386000000000001,ETC-USDT-SWAP,1.199041,1.079137,1.0,2069.1539999999995,700.2942193318494,short,20260315_161328_ETC-USDT-SWAP_short
0.00029000000000000136,0.1607,2026-03-15 16:27:03,0.16128,MET-USDT-SWAP,1.617922,0.186683,1.0,2093.921,699.9545660479175,short,20260315_161306_MET-USDT-SWAP_short
0.0007999999999999896,0.5416,2026-03-15 16:26:41,0.5431999999999999,ETHFI-USDT-SWAP,1.329394,1.698671,1.0,2118.7392,698.5488301286401,short,20260315_161245_ETHFI-USDT-SWAP_short
0.15400000000000205,87.89,2026-03-15 16:26:20,88.19800000000001,SOL-USDT-SWAP,0.841962,0.31858,1.0,2210.4335,700.2301165423493,short,20260315_161123_SOL-USDT-SWAP_short
0.002499999999999991,2.293,2026-03-15 16:24:37,2.298,LPT-USDT-SWAP,4.186655,4.797209,1.0,6761.264400000001,699.9686641353914,short,20260315_160125_LPT-USDT-SWAP_short
7.857500000000004,2141.13,2026-03-15 16:22:54,2156.8450000000003,ETH-USDT-SWAP,2.235735,0.737928,1.0,4416.47955,700.2113585939358,short,20260315_154122_ETH-USDT-SWAP_short
0.8249999999999886,658.6,2026-03-15 16:22:12,660.25,BNB-USDT-SWAP,0.713635,0.227756,1.0,1995.5580000000002,698.9645874602136,short,20260315_161906_BNB-USDT-SWAP_short
375.3600000000013,70866.4,2026-03-15 16:20:12,71617.12,BTC-USDT-SWAP,2.305183,0.430246,1.0,2168.5118399999997,700.1179890398188,short,20260315_161204_BTC-USDT-SWAP_short
0.011400000000000004,0.929,2026-03-15 16:19:26,0.9518000000000001,QTUM-USDT-SWAP,8.073197,3.875135,1.0,4387.388,700.0631324630616,short,20260315_154204_QTUM-USDT-SWAP_short
0.001676999999999984,0.99844,2026-03-15 16:18:45,1.0017939999999999,SUI-USDT-SWAP,0.882377,0.362566,1.0,2184.58672,700.2015293641324,short,20260315_161143_SUI-USDT-SWAP_short
0.00495000000000001,2.653,2026-03-15 16:18:05,2.6629,ICP-USDT-SWAP,3.580852,0.150773,1.0,2031.327816,698.9618254462318,short,20260315_161408_ICP-USDT-SWAP_short
