action,inst_id,latency_ms,price,qty,response_code,response_message,side,success,timestamp,trade_id
position_closed,CRV-USDT-SWAP,0.0,0.0,10527.0,stopout_cooldown,ATR стоп 2.0N,long,True,2026-03-15 08:05:20,20260315_075155_CRV-USDT-SWAP_long
CLOSE,CRV-USDT-SWAP,0.0,0.234,10527.0,,ATR стоп 2.0N,long,True,2026-03-15 08:05:20,20260315_075155_CRV-USDT-SWAP_long
position_opened,XRP-USDT-SWAP,0.0,1.4349,18.21,,,short,True,2026-03-15 08:10:11,20260315_081010_XRP-USDT-SWAP_short
OPEN,XRP-USDT-SWAP,0.0,1.4349,18.21,,Первичный вход,short,True,2026-03-15 08:10:11,20260315_081010_XRP-USDT-SWAP_short
position_opened,PEPE-USDT-SWAP,0.0,3.368e-06,76.6,,,short,True,2026-03-15 08:15:30,20260315_081530_PEPE-USDT-SWAP_short
OPEN,PEPE-USDT-SWAP,0.0,3.368e-06,76.6,,Первичный вход,short,True,2026-03-15 08:15:30,20260315_081530_PEPE-USDT-SWAP_short
position_opened,ETH-USDT-SWAP,0.0,2127.18,12.05,,,long,True,2026-03-15 08:20:20,20260315_082020_ETH-USDT-SWAP_long
OPEN,ETH-USDT-SWAP,0.0,2127.18,12.05,,Первичный вход,long,True,2026-03-15 08:20:20,20260315_082020_ETH-USDT-SWAP_long
position_opened,SOL-USDT-SWAP,0.0,88.44,28.79,,,long,True,2026-03-15 08:20:21,20260315_082021_SOL-USDT-SWAP_long
OPEN,SOL-USDT-SWAP,0.0,88.44,28.79,,Первичный вход,long,True,2026-03-15 08:20:21,20260315_082021_SOL-USDT-SWAP_long
position_opened,LPT-USDT-SWAP,0.0,2.267,11100.0,,,long,True,2026-03-15 08:20:23,20260315_082022_LPT-USDT-SWAP_long
OPEN,LPT-USDT-SWAP,0.0,2.267,11100.0,,Первичный вход,long,True,2026-03-15 08:20:23,20260315_082022_LPT-USDT-SWAP_long
close_pending_exchange,LPT-USDT-SWAP,0.0,0.0,0.0,,,long,True,2026-03-15 08:20:25,20260315_082022_LPT-USDT-SWAP_long
position_opened,CRV-USDT-SWAP,0.0,0.2542,9830.0,,,long,True,2026-03-15 08:21:00,20260315_082059_CRV-USDT-SWAP_long
OPEN,CRV-USDT-SWAP,0.0,0.2542,9830.0,,Первичный вход,long,True,2026-03-15 08:21:00,20260315_082059_CRV-USDT-SWAP_long
position_opened,BAND-USDT-SWAP,0.0,0.2329,10611.0,,,long,True,2026-03-15 08:21:01,20260315_082100_BAND-USDT-SWAP_long
OPEN,BAND-USDT-SWAP,0.0,0.2329,10611.0,,Первичный вход,long,True,2026-03-15 08:21:01,20260315_082100_BAND-USDT-SWAP_long
close_pending_exchange,BAND-USDT-SWAP,0.0,0.0,0.0,,,long,True,2026-03-15 08:21:08,20260315_082100_BAND-USDT-SWAP_long
position_closed,BAND-USDT-SWAP,0.0,0.0,10611.0,защита_тренда:_откат_от_пика_2.85r_→_-0.68r,Защита тренда: откат от пика 2.85R → -0.68R,long,True,2026-03-15 08:22:27,20260315_082100_BAND-USDT-SWAP_long
CLOSE,BAND-USDT-SWAP,0.0,0.2333,10611.0,,Защита тренда: откат от пика 2.85R → -0.68R,long,True,2026-03-15 08:22:27,20260315_082100_BAND-USDT-SWAP_long
position_opened,BAND-USDT-SWAP,0.0,0.2329,10603.0,,,long,True,2026-03-15 08:23:41,20260315_082341_BAND-USDT-SWAP_long
OPEN,BAND-USDT-SWAP,0.0,0.2329,10603.0,,Первичный вход,long,True,2026-03-15 08:23:41,20260315_082341_BAND-USDT-SWAP_long
position_closed,XRP-USDT-SWAP,0.0,0.0,18.21,канальный_выход_10_свечей,Канальный выход 10 свечей,short,True,2026-03-15 08:24:23,20260315_081010_XRP-USDT-SWAP_short
CLOSE,XRP-USDT-SWAP,0.0,1.4902,18.21,,Канальный выход 10 свечей,short,True,2026-03-15 08:24:23,20260315_081010_XRP-USDT-SWAP_short
close_pending_exchange,SOL-USDT-SWAP,0.0,0.0,0.0,,,long,True,2026-03-15 08:25:09,20260315_082021_SOL-USDT-SWAP_long
close_pending_exchange,LPT-USDT-SWAP,0.0,0.0,0.0,,,long,True,2026-03-15 08:25:48,20260315_082022_LPT-USDT-SWAP_long
position_closed,BAND-USDT-SWAP,0.0,0.0,10603.0,stopout_cooldown,ATR стоп 2.0N,long,True,2026-03-15 08:27:10,20260315_082341_BAND-USDT-SWAP_long
CLOSE,BAND-USDT-SWAP,0.0,0.2325,10603.0,,ATR стоп 2.0N,long,True,2026-03-15 08:27:10,20260315_082341_BAND-USDT-SWAP_long
position_closed,PEPE-USDT-SWAP,0.0,0.0,76.6,stopout_cooldown,ATR стоп 2.0N,short,True,2026-03-15 08:28:28,20260315_081530_PEPE-USDT-SWAP_short
CLOSE,PEPE-USDT-SWAP,0.0,3.613e-06,76.6,,ATR стоп 2.0N,short,True,2026-03-15 08:28:28,20260315_081530_PEPE-USDT-SWAP_short
close_pending_exchange,LPT-USDT-SWAP,0.0,0.0,0.0,,,long,True,2026-03-15 08:33:43,20260315_082022_LPT-USDT-SWAP_long
close_pending_exchange,LPT-USDT-SWAP,0.0,0.0,0.0,,,long,True,2026-03-15 08:35:02,20260315_082022_LPT-USDT-SWAP_long
position_closed,ETH-USDT-SWAP,0.0,0.0,12.05,stopout_cooldown,ATR стоп 2.0N,long,True,2026-03-15 08:35:41,20260315_082020_ETH-USDT-SWAP_long
CLOSE,ETH-USDT-SWAP,0.0,2124.1,12.05,,ATR стоп 2.0N,long,True,2026-03-15 08:35:41,20260315_082020_ETH-USDT-SWAP_long
position_closed,SOL-USDT-SWAP,0.0,0.0,28.79,stopout_cooldown,ATR стоп 2.0N,long,True,2026-03-15 08:35:43,20260315_082021_SOL-USDT-SWAP_long
CLOSE,SOL-USDT-SWAP,0.0,88.33,28.79,,ATR стоп 2.0N,long,True,2026-03-15 08:35:43,20260315_082021_SOL-USDT-SWAP_long
position_closed,LPT-USDT-SWAP,0.0,0.0,11100.0,stopout_cooldown,ATR стоп 2.0N,long,True,2026-03-15 08:36:21,20260315_082022_LPT-USDT-SWAP_long
CLOSE,LPT-USDT-SWAP,0.0,2.269,11100.0,,ATR стоп 2.0N,long,True,2026-03-15 08:36:21,20260315_082022_LPT-USDT-SWAP_long
position_closed,CRV-USDT-SWAP,0.0,0.0,9830.0,stopout_cooldown,ATR стоп 2.0N,long,True,2026-03-15 08:37:02,20260315_082059_CRV-USDT-SWAP_long
CLOSE,CRV-USDT-SWAP,0.0,0.2345,9830.0,,ATR стоп 2.0N,long,True,2026-03-15 08:37:02,20260315_082059_CRV-USDT-SWAP_long
position_opened,ETH-USDT-SWAP,0.0,2147.0,12.1,,,long,True,2026-03-15 08:45:40,20260315_084540_ETH-USDT-SWAP_long
OPEN,ETH-USDT-SWAP,0.0,2147.0,12.1,,Первичный вход,long,True,2026-03-15 08:45:40,20260315_084540_ETH-USDT-SWAP_long
position_opened,BNB-USDT-SWAP,0.0,660.1,390.0,,,long,True,2026-03-15 08:45:41,20260315_084541_BNB-USDT-SWAP_long
OPEN,BNB-USDT-SWAP,0.0,660.1,390.0,,Первичный вход,long,True,2026-03-15 08:45:41,20260315_084541_BNB-USDT-SWAP_long
position_closed,NEO-USDT-SWAP,0.0,0.0,1016.0,канальный_выход_10_свечей,Канальный выход 10 свечей,short,True,2026-03-15 08:50:19,20260315_075534_NEO-USDT-SWAP_short
CLOSE,NEO-USDT-SWAP,0.0,2.571,1016.0,,Канальный выход 10 свечей,short,True,2026-03-15 08:50:19,20260315_075534_NEO-USDT-SWAP_short
position_opened,CFX-USDT-SWAP,0.0,0.06112,4222.2,,,long,True,2026-03-15 08:55:52,20260315_085552_CFX-USDT-SWAP_long
OPEN,CFX-USDT-SWAP,0.0,0.06112,4222.2,,Первичный вход,long,True,2026-03-15 08:55:52,20260315_085552_CFX-USDT-SWAP_long
position_closed,CFX-USDT-SWAP,0.0,0.0,4222.2,защита_тренда:_откат_от_пика_1.90r_→_0.49r,Защита тренда: откат от пика 1.90R → 0.49R,long,True,2026-03-15 08:56:33,20260315_085552_CFX-USDT-SWAP_long
CLOSE,CFX-USDT-SWAP,0.0,0.05847,4222.2,,Защита тренда: откат от пика 1.90R → 0.49R,long,True,2026-03-15 08:56:33,20260315_085552_CFX-USDT-SWAP_long
