time,balance_total,balance_available,balance_used
2026-03-23 20:44:09,86238.01716668643,86263.89633558711,0.0
2026-03-23 20:44:24,86239.74244461315,86263.89633558711,0.0
2026-03-23 20:44:39,86238.01716668643,86263.89633558711,0.0
2026-03-23 20:44:55,86240.6050835765,86263.89633558711,0.0
2026-03-23 20:45:10,86237.15452772308,86263.89633558711,0.0
2026-03-23 20:45:25,86238.01716668643,86263.89633558711,0.0
2026-03-23 20:45:40,86238.87980564979,86263.89633558711,0.0
2026-03-23 20:45:56,86238.87980564979,86263.89633558711,0.0
2026-03-23 20:46:11,86239.74244461315,86263.89633558711,0.0
2026-03-23 20:46:26,86238.01716668643,86263.89633558711,0.0
2026-03-23 20:46:41,86239.74244461315,86263.89633558711,0.0
2026-03-23 20:46:56,86238.87980564979,86263.89633558711,0.0
2026-03-23 20:47:12,86237.15452772308,86263.89633558711,0.0
2026-03-23 20:47:27,86240.6050835765,86263.89633558711,0.0
2026-03-23 20:47:42,86238.87980564979,86263.89633558711,0.0
2026-03-23 20:47:57,86238.87980564979,86263.89633558711,0.0
2026-03-23 20:48:13,86238.87980564979,86263.89633558711,0.0
2026-03-23 20:48:28,86237.15452772308,86263.89633558711,0.0
2026-03-23 20:48:43,86237.15452772308,86263.89633558711,0.0
2026-03-23 20:48:58,86238.87980564979,86263.89633558711,0.0
2026-03-23 20:49:14,86240.6050835765,86263.89633558711,0.0
