avg_px,hybrid_stop_mode,inst_id,last_px,peak_pnl_pct,pnl_pct,qty,reconciler_interval_sec,side,sync_status,system_name,trade_id,trend_hold_state,turtle_exit_period
70.9,,XAG-USDT-SWAP,70.89,0.12693935119887645,0.0423131170663122,4251.0,0,short,,Turtle 20,20260319_141138_XAG-USDT-SWAP_short,,0
