avg_px,exchange_stop_status,hybrid_stop_mode,inst_id,last_px,qty,side,stop_price,sync_status,system_name,trade_id,turtle_exit_period
70.9,active,ATR_INITIAL,XAG-USDT-SWAP,70.89,4251.0,short,71.653,SYNC_OK,Turtle 20,20260319_141138_XAG-USDT-SWAP_short,10
