action,inst_id,latency_ms,price,qty,response_code,response_message,side,success,timestamp,trade_id
position_closed,BREV-USDT-SWAP,0.0,0.0,120000.0,защита_тренда:_откат_от_пика_23095003333.33r_→_3695003333.33r,Защита тренда: откат от пика 23095003333.33R → 3695003333.33R,long,True,2026-03-16 15:50:05,20260316_154930_BREV-USDT-SWAP_long
CLOSE,BREV-USDT-SWAP,0.0,1.0126,120000.0,,Защита тренда: откат от пика 23095003333.33R → 3695003333.33R,long,True,2026-03-16 15:50:05,20260316_154930_BREV-USDT-SWAP_long
