avg_px,close_pending,exchange_stop_status,inst_id,last_px,position_health_state,qty,side,stop_price,stop_state,sync_status,trade_id
2335.865,False,active,ETH-USDT-SWAP,2375.27,HEALTHY,24.24,long,2306.894,ACTIVE,,20260316_154929_ETH-USDT-SWAP_long
79.9,False,active,XAG-USDT-SWAP,79.99,HEALTHY,1810.0,long,79.55600000000001,ACTIVE,,20260316_154929_XAG-USDT-SWAP_long
2.6979282584078814,False,active,ICP-USDT-SWAP,2.697,HEALTHY,52986.0,long,2.6953282584078817,ACTIVE,,20260316_154929_ICP-USDT-SWAP_long
1.0089049966666679,False,,BREV-USDT-SWAP,1.032,HEALTHY,120000.0,long,1.0089049966666679,UNVERIFIED,,20260316_155011_BREV-USDT-SWAP_long
