avg_pnl_pct,close_pending_events,entry_candidates,entry_rejections,inst_id,losses,market_risk_score,order_rejected_events,realized_pnl,stop_errors,stop_rejects,trades_count,wins
0.0,0,0,1,PEPE-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,1,PIGGY-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,1,QTUM-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,1,RAVE-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,1,RESOLV-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,1,ROBO-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,1,SAND-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,1,SCR-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,1,SHIB-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,1,SKY-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,1,SOL-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,1,SOLV-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,1,SPK-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,1,STRK-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,1,SUI-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,1,SUSHI-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,1,SYRUP-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,1,TEST1234-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,1,TEST3103-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,1,TEST3110-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,1,THETA-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,1,TON-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,1,TRIA-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,1,TRX-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,1,TSLA-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,0,XAG-USDT-SWAP,0,2.0,0,0,1,0,0,0
0.0,0,0,1,XAU-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,1,XLM-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,1,XPL-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,1,XRP-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,1,XSR-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,1,XTZ-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,1,YB-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,1,YFI-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,1,YGG-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,1,ZAMA-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,1,ZBCN-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,1,ZETA-USDT-SWAP,0,0.0,0,0,0,0,0,0
0.0,0,0,1,ZIL-USDT-SWAP,0,0.0,0,0,0,0,0,0
