time,balance_total,balance_available,balance_used
2026-03-16 15:49:25,47223.196004094876,39241.076124608815,7980.231027199987
2026-03-16 15:49:28,47239.4250049664,39241.076124608815,7995.987027199986
2026-03-16 15:49:34,47251.01128239231,39241.076124608815,8007.100267199986
2026-03-16 15:49:39,47254.68366813384,39241.076124608815,8010.2999471999865
2026-03-16 15:49:45,47254.697803570314,39241.076124608815,8010.786567199986
2026-03-16 15:49:50,47255.228306255834,39241.076124608815,8010.844547199986
2026-03-16 15:49:56,47255.30544002631,39241.076124608815,8011.394167199986
2026-03-16 15:50:01,47257.58391672671,39241.076124608815,8013.672507199986
2026-03-16 15:50:06,47252.2631268404,39241.076124608815,8008.824507199986
2026-03-16 15:50:12,47248.29943969152,39241.076124608815,8004.388587199986
2026-03-16 15:50:17,47231.713264580714,39241.076124608815,7987.803407199986
2026-03-16 15:50:22,47219.862173557915,39241.076124608815,7975.953027199986
