active_mode,atr,attempt,cancelled_algo_id,candle_ts,current_price,event,exchange_stop_algo_id,exchange_stop_price,exchange_stop_status,fill_price,inst_id,new_stop,old_exchange_stop,old_strategy_stop,operation,qty,reason,requested_stop,response,response_code,side,slippage_abs,strategy_price,strategy_stop_price,threshold,trade_id,trigger_price,ts
,0.9799999999999954,,,,642.7,STOP_STRATEGY_NO_CHANGE,3406003550848110592,643.9,local_protective_exit_pending,,BNB-USDT-SWAP,,,,,826.0,closed_candle,641.96,,,short,,,643.9399999999999,,20260320_144034_BNB-USDT-SWAP_short,,2026-03-20 15:25:14
,0.9799999999999954,,,,642.7,STOP_HEALTH_CHECK,3406003550848110592,643.9,local_protective_exit_pending,,BNB-USDT-SWAP,,,,,826.0,,,,,short,,,643.9399999999999,,20260320_144034_BNB-USDT-SWAP_short,,2026-03-20 15:25:32
,0.9799999999999954,,,,642.7,STOP_HEALTH_CONFIRMED,3406003550848110592,643.9,active,,BNB-USDT-SWAP,,,,,826.0,,,,,short,,,643.9399999999999,,20260320_144034_BNB-USDT-SWAP_short,,2026-03-20 15:25:33
,0.9799999999999954,,,,642.7,STOP_HEALTH_CHECK,3406003550848110592,643.9,active,,BNB-USDT-SWAP,,,,,826.0,,,,,short,,,643.9399999999999,,20260320_144034_BNB-USDT-SWAP_short,,2026-03-20 15:26:38
,0.9799999999999954,,,,642.7,STOP_HEALTH_CONFIRMED,3406003550848110592,643.9,active,,BNB-USDT-SWAP,,,,,826.0,,,,,short,,,643.9399999999999,,20260320_144034_BNB-USDT-SWAP_short,,2026-03-20 15:26:41
,0.9799999999999954,,,,642.7,STOP_HEALTH_CHECK,3406003550848110592,643.9,active,,BNB-USDT-SWAP,,,,,826.0,,,,,short,,,643.9399999999999,,20260320_144034_BNB-USDT-SWAP_short,,2026-03-20 15:27:48
,0.9799999999999954,,,,642.7,STOP_HEALTH_CONFIRMED,3406003550848110592,643.9,active,,BNB-USDT-SWAP,,,,,826.0,,,,,short,,,643.9399999999999,,20260320_144034_BNB-USDT-SWAP_short,,2026-03-20 15:27:50
,0.9799999999999954,,,,642.0,STOP_HEALTH_CHECK,3406003550848110592,643.9,active,,BNB-USDT-SWAP,,,,,826.0,,,,,short,,,643.9399999999999,,20260320_144034_BNB-USDT-SWAP_short,,2026-03-20 15:28:57
,0.9799999999999954,,,,642.0,STOP_HEALTH_CONFIRMED,3406003550848110592,643.9,active,,BNB-USDT-SWAP,,,,,826.0,,,,,short,,,643.9399999999999,,20260320_144034_BNB-USDT-SWAP_short,,2026-03-20 15:29:00
,0.9799999999999954,,,,641.9,STOP_HEALTH_CHECK,3406003550848110592,643.9,active,,BNB-USDT-SWAP,,,,,826.0,,,,,short,,,643.9399999999999,,20260320_144034_BNB-USDT-SWAP_short,,2026-03-20 15:30:06
,0.9799999999999954,,,,641.9,STOP_HEALTH_CONFIRMED,3406003550848110592,643.9,active,,BNB-USDT-SWAP,,,,,826.0,,,,,short,,,643.9399999999999,,20260320_144034_BNB-USDT-SWAP_short,,2026-03-20 15:30:08
,1.0149999999999977,,,1774009500000,641.9,STOP_STRATEGY_RECALC,3406003550848110592,643.9,active,,BNB-USDT-SWAP,,,,,826.0,,,,,short,,642.0,643.9399999999999,,20260320_144034_BNB-USDT-SWAP_short,,2026-03-20 15:30:25
,1.0149999999999977,,,,642.0,STOP_ERROR,3406003550848110592,643.9,active,,BNB-USDT-SWAP,,,,amend_stop,826.0,atr_update,642.03,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '', 'reqId': '', 'sCode': '51003', 'sMsg': 'Either client order ID or order ID is required.'}], 'msg': '', 'newCode': '', 'traceId': ''}",,short,,,643.9399999999999,,20260320_144034_BNB-USDT-SWAP_short,,2026-03-20 15:30:26
,1.0149999999999977,,,,642.0,STOP_FORCE_REPLACE,3406003550848110592,643.9,amend_error,,BNB-USDT-SWAP,,,,,826.0,amend_fallback:atr_update,642.03,,,short,,,643.9399999999999,,20260320_144034_BNB-USDT-SWAP_short,,2026-03-20 15:30:26
,1.0149999999999977,,3406003550848110592,,,STOP_CANCELLED,3406003550848110592,643.9,amend_error,,BNB-USDT-SWAP,,,,,826.0,force_replace:amend_fallback:atr_update,,,,short,,,643.9399999999999,,20260320_144034_BNB-USDT-SWAP_short,,2026-03-20 15:30:26
,1.0149999999999977,2,,,,STOP_PLACED,3406024245644709888,642.03,active,,BNB-USDT-SWAP,,,,,826.0,amend_fallback:atr_update,642.03,,0,short,,,643.9399999999999,,20260320_144034_BNB-USDT-SWAP_short,,2026-03-20 15:30:33
,1.0149999999999977,,,,,STOP_DESYNC,3406024245644709888,642.03,active,,BNB-USDT-SWAP,,,,,826.0,force_replace_present_confirm_failed:amend_fallback:atr_update,,,,short,,,643.9399999999999,,20260320_144034_BNB-USDT-SWAP_short,,2026-03-20 15:30:56
,1.0149999999999977,,,,,STOP_DESYNC,3406024245644709888,642.03,active,,BNB-USDT-SWAP,,,,,826.0,amend_failed:atr_update,,,,short,,,643.9399999999999,,20260320_144034_BNB-USDT-SWAP_short,,2026-03-20 15:30:56
,1.0149999999999977,,,,,STOP_DESYNC,3406024245644709888,642.03,active,,BNB-USDT-SWAP,,,,,826.0,stop_update_failed:atr,,,,short,,,643.9399999999999,,20260320_144034_BNB-USDT-SWAP_short,,2026-03-20 15:30:56
,1.0149999999999977,,,,642.0,STOP_STRATEGY_NO_CHANGE,3406024245644709888,642.03,active,,BNB-USDT-SWAP,,,,,826.0,closed_candle,642.03,,,short,,,643.9399999999999,,20260320_144034_BNB-USDT-SWAP_short,,2026-03-20 15:30:56
