block_reason,cooldown_blocked,inst_id,last_exit_reason,last_trade_pnl,price,recovery_blocked,side,ts
cooldown после ATR-стопа ещё активен 1776s; цена отошла только на 0.67 ATR,True,BAND-USDT-SWAP,ATR стоп 2.0N,0.0,0.2224,True,short,2026-03-20 14:36:25
cooldown после ATR-стопа ещё активен 1752s; цена отошла только на 0.67 ATR,True,BAND-USDT-SWAP,ATR стоп 2.0N,0.0,0.2224,True,short,2026-03-20 14:36:49
cooldown после ATR-стопа ещё активен 1727s; цена отошла только на 0.67 ATR,True,BAND-USDT-SWAP,ATR стоп 2.0N,0.0,0.2224,True,short,2026-03-20 14:37:14
cooldown после ATR-стопа ещё активен 1701s; цена отошла только на 0.67 ATR,True,BAND-USDT-SWAP,ATR стоп 2.0N,0.0,0.2224,True,short,2026-03-20 14:37:40
cooldown после ATR-стопа ещё активен 1675s; цена отошла только на 0.67 ATR,True,BAND-USDT-SWAP,ATR стоп 2.0N,0.0,0.2224,True,short,2026-03-20 14:38:06
cooldown после ATR-стопа ещё активен 1649s; цена отошла только на 0.67 ATR,True,BAND-USDT-SWAP,ATR стоп 2.0N,0.0,0.2224,True,short,2026-03-20 14:38:32
cooldown после ATR-стопа ещё активен 1622s; цена отошла только на 0.67 ATR,True,BAND-USDT-SWAP,ATR стоп 2.0N,0.0,0.2224,True,short,2026-03-20 14:38:59
cooldown после ATR-стопа ещё активен 1594s; цена отошла только на 0.67 ATR,True,BAND-USDT-SWAP,ATR стоп 2.0N,0.0,0.2224,True,short,2026-03-20 14:39:27
cooldown после ATR-стопа ещё активен 1567s; цена отошла только на 0.67 ATR,True,BAND-USDT-SWAP,ATR стоп 2.0N,0.0,0.2224,True,short,2026-03-20 14:39:54
cooldown после ATR-стопа ещё активен 1536s; цена отошла только на 0.67 ATR,True,BAND-USDT-SWAP,ATR стоп 2.0N,0.0,0.2226,True,short,2026-03-20 14:40:25
cooldown после ATR-стопа ещё активен 1489s; цена отошла только на 0.67 ATR,True,BAND-USDT-SWAP,ATR стоп 2.0N,0.0,0.2226,True,short,2026-03-20 14:41:12
cooldown после ATR-стопа ещё активен 1455s; цена отошла только на 0.67 ATR,True,BAND-USDT-SWAP,ATR стоп 2.0N,0.0,0.2226,True,short,2026-03-20 14:41:47
cooldown после ATR-стопа ещё активен 1416s; цена отошла только на 0.67 ATR,True,BAND-USDT-SWAP,ATR стоп 2.0N,0.0,0.2226,True,short,2026-03-20 14:42:25
cooldown после ATR-стопа ещё активен 1384s; цена отошла только на 0.67 ATR,True,BAND-USDT-SWAP,ATR стоп 2.0N,0.0,0.2226,True,short,2026-03-20 14:42:57
cooldown после ATR-стопа ещё активен 1346s; цена отошла только на 0.67 ATR,True,BAND-USDT-SWAP,ATR стоп 2.0N,0.0,0.2226,True,short,2026-03-20 14:43:35
cooldown после ATR-стопа ещё активен 1315s; цена отошла только на 0.67 ATR,True,BAND-USDT-SWAP,ATR стоп 2.0N,0.0,0.2226,True,short,2026-03-20 14:44:06
cooldown после ATR-стопа ещё активен 1277s; цена отошла только на 0.67 ATR,True,BAND-USDT-SWAP,ATR стоп 2.0N,0.0,0.2226,True,short,2026-03-20 14:44:44
cooldown после ATR-стопа ещё активен 1243s; цена отошла только на 0.00 ATR,True,BAND-USDT-SWAP,ATR стоп 2.0N,0.0,0.2225,True,short,2026-03-20 14:45:18
cooldown после ATR-стопа ещё активен 1201s; цена отошла только на 0.00 ATR,True,BAND-USDT-SWAP,ATR стоп 2.0N,0.0,0.2225,True,short,2026-03-20 14:46:00
cooldown после ATR-стопа ещё активен 1165s; цена отошла только на 0.00 ATR,True,BAND-USDT-SWAP,ATR стоп 2.0N,0.0,0.2225,True,short,2026-03-20 14:46:36
cooldown после ATR-стопа ещё активен 1123s; цена отошла только на 0.00 ATR,True,BAND-USDT-SWAP,ATR стоп 2.0N,0.0,0.2225,True,short,2026-03-20 14:47:18
cooldown после ATR-стопа ещё активен 1087s; цена отошла только на 0.00 ATR,True,BAND-USDT-SWAP,ATR стоп 2.0N,0.0,0.2225,True,short,2026-03-20 14:47:54
cooldown после ATR-стопа ещё активен 1043s; цена отошла только на 0.00 ATR,True,BAND-USDT-SWAP,ATR стоп 2.0N,0.0,0.2225,True,short,2026-03-20 14:48:38
cooldown после ATR-стопа ещё активен 1020s; цена отошла только на 0.00 ATR,True,BAND-USDT-SWAP,ATR стоп 2.0N,0.0,0.2225,True,short,2026-03-20 14:49:02
cooldown после ATR-стопа ещё активен 992s; цена отошла только на 0.00 ATR,True,BAND-USDT-SWAP,ATR стоп 2.0N,0.0,0.2225,True,short,2026-03-20 14:49:29
cooldown после ATR-стопа ещё активен 967s; цена отошла только на 0.00 ATR,True,BAND-USDT-SWAP,ATR стоп 2.0N,0.0,0.2225,True,short,2026-03-20 14:49:54
cooldown после ATR-стопа ещё активен 346s; цена отошла только на 0.67 ATR,True,BAND-USDT-SWAP,ATR стоп 2.0N,0.0,0.2226,True,short,2026-03-20 15:00:15
cooldown после ATR-стопа ещё активен 325s; цена отошла только на 0.67 ATR,True,BAND-USDT-SWAP,ATR стоп 2.0N,0.0,0.2226,True,short,2026-03-20 15:00:36
cooldown после ATR-стопа ещё активен 310s; цена отошла только на 0.67 ATR,True,BAND-USDT-SWAP,ATR стоп 2.0N,0.0,0.2226,True,short,2026-03-20 15:00:52
cooldown после ATR-стопа ещё активен 294s; цена отошла только на 0.67 ATR,True,BAND-USDT-SWAP,ATR стоп 2.0N,0.0,0.2226,True,short,2026-03-20 15:01:07
cooldown после ATR-стопа ещё активен 275s; цена отошла только на 0.67 ATR,True,BAND-USDT-SWAP,ATR стоп 2.0N,0.0,0.2226,True,short,2026-03-20 15:01:26
