cooldown_blocked,cooldown_expired,cooldown_required_seconds,event,final_decision_allow_true_false,final_reason,inst_id,last_exit_reason,last_trade_pnl,price,recent_stopout_present,recent_trade_penalty,recovery_atr_actual,recovery_atr_required,recovery_blocked,seconds_since_last_close,side,timeframe,ts
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.1007,False,,,,False,,short,5m,2026-03-20 14:35:25
False,,,reentry_check,True,ok,ASTER-USDT-SWAP,,,0.6819,False,,,,False,,long,5m,2026-03-20 14:35:25
False,,,reentry_check,True,ok,ASTER-USDT-SWAP,,,0.6819,False,,,,False,,short,5m,2026-03-20 14:35:25
,,,reentry_check,True,scan,ASTER-USDT-SWAP,,,0.6819,False,0.0,,,,,scan,5m,2026-03-20 14:35:26
False,,,reentry_check,True,ok,1INCH-USDT-SWAP,,,0.0961,False,,,,False,,long,5m,2026-03-20 14:35:46
False,,,reentry_check,True,ok,1INCH-USDT-SWAP,,,0.0961,False,,,,False,,short,5m,2026-03-20 14:35:46
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,111.84,False,,,,False,,long,5m,2026-03-20 14:35:47
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,111.84,False,,,,False,,short,5m,2026-03-20 14:35:47
False,,,reentry_check,True,ok,ADA-USDT-SWAP,,,0.2686,False,,,,False,,long,5m,2026-03-20 14:35:47
False,,,reentry_check,True,ok,ADA-USDT-SWAP,,,0.2686,False,,,,False,,short,5m,2026-03-20 14:35:47
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.1007,False,,,,False,,long,5m,2026-03-20 14:35:47
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.1007,False,,,,False,,short,5m,2026-03-20 14:35:47
False,,,reentry_check,True,ok,ASTER-USDT-SWAP,,,0.6819,False,,,,False,,long,5m,2026-03-20 14:35:48
False,,,reentry_check,True,ok,ASTER-USDT-SWAP,,,0.6819,False,,,,False,,short,5m,2026-03-20 14:35:48
,,,reentry_check,True,scan,ASTER-USDT-SWAP,,,0.6819,False,0.0,,,,,scan,5m,2026-03-20 14:35:49
False,,,reentry_check,True,ok,BAND-USDT-SWAP,,,0.2224,False,,,,False,,long,5m,2026-03-20 14:35:49
False,,,reentry_check,True,ok,BAND-USDT-SWAP,,,0.2224,False,,,,False,,short,5m,2026-03-20 14:35:49
,,,reentry_check,True,scan,BAND-USDT-SWAP,,,0.2224,False,0.0,,,,,scan,5m,2026-03-20 14:35:49
False,,,reentry_check,True,ok,1INCH-USDT-SWAP,,,0.0961,False,,,,False,,long,5m,2026-03-20 14:36:23
False,,,reentry_check,True,ok,1INCH-USDT-SWAP,,,0.0961,False,,,,False,,short,5m,2026-03-20 14:36:23
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,111.84,False,,,,False,,long,5m,2026-03-20 14:36:23
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,111.84,False,,,,False,,short,5m,2026-03-20 14:36:23
False,,,reentry_check,True,ok,ADA-USDT-SWAP,,,0.2686,False,,,,False,,long,5m,2026-03-20 14:36:23
False,,,reentry_check,True,ok,ADA-USDT-SWAP,,,0.2686,False,,,,False,,short,5m,2026-03-20 14:36:23
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.1007,False,,,,False,,long,5m,2026-03-20 14:36:24
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.1007,False,,,,False,,short,5m,2026-03-20 14:36:24
False,,,reentry_check,True,ok,ASTER-USDT-SWAP,,,0.6819,False,,,,False,,long,5m,2026-03-20 14:36:24
False,,,reentry_check,True,ok,ASTER-USDT-SWAP,,,0.6819,False,,,,False,,short,5m,2026-03-20 14:36:24
,,,reentry_check,True,scan,ASTER-USDT-SWAP,,,0.6819,False,0.0,,,,,scan,5m,2026-03-20 14:36:25
False,,1776,reentry_check,True,ok,BAND-USDT-SWAP,ATR стоп 2.0N,0.0,0.2224,True,1.6,0.666667,1.1,False,0,long,5m,2026-03-20 14:36:25
True,,1776,reentry_check,False,cooldown после ATR-стопа ещё активен 1776s; цена отошла только на 0.67 ATR,BAND-USDT-SWAP,ATR стоп 2.0N,0.0,0.2224,True,1.6,0.666667,1.1,True,0,short,5m,2026-03-20 14:36:25
,,,reentry_check,True,scan,BAND-USDT-SWAP,,,0.2224,True,1.6,,,,,scan,5m,2026-03-20 14:36:25
False,,,reentry_check,True,ok,BNB-USDT-SWAP,,,642.7,False,,,,False,,long,5m,2026-03-20 14:36:26
False,,,reentry_check,True,ok,BNB-USDT-SWAP,,,642.7,False,,,,False,,short,5m,2026-03-20 14:36:26
False,,,reentry_check,True,ok,BTC-USDT-SWAP,,,70680.2,False,,,,False,,long,5m,2026-03-20 14:36:26
False,,,reentry_check,True,ok,BTC-USDT-SWAP,,,70680.2,False,,,,False,,short,5m,2026-03-20 14:36:26
False,,,reentry_check,True,ok,1INCH-USDT-SWAP,,,0.0961,False,,,,False,,long,5m,2026-03-20 14:36:47
False,,,reentry_check,True,ok,1INCH-USDT-SWAP,,,0.0961,False,,,,False,,short,5m,2026-03-20 14:36:47
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,111.84,False,,,,False,,long,5m,2026-03-20 14:36:47
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,111.84,False,,,,False,,short,5m,2026-03-20 14:36:47
False,,,reentry_check,True,ok,ADA-USDT-SWAP,,,0.2686,False,,,,False,,long,5m,2026-03-20 14:36:48
False,,,reentry_check,True,ok,ADA-USDT-SWAP,,,0.2686,False,,,,False,,short,5m,2026-03-20 14:36:48
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.1007,False,,,,False,,long,5m,2026-03-20 14:36:48
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.1007,False,,,,False,,short,5m,2026-03-20 14:36:48
False,,,reentry_check,True,ok,ASTER-USDT-SWAP,,,0.6819,False,,,,False,,long,5m,2026-03-20 14:36:48
False,,,reentry_check,True,ok,ASTER-USDT-SWAP,,,0.6819,False,,,,False,,short,5m,2026-03-20 14:36:48
,,,reentry_check,True,scan,ASTER-USDT-SWAP,,,0.6819,False,0.0,,,,,scan,5m,2026-03-20 14:36:49
False,,1752,reentry_check,True,ok,BAND-USDT-SWAP,ATR стоп 2.0N,0.0,0.2224,True,1.6,0.666667,1.1,False,0,long,5m,2026-03-20 14:36:49
True,,1752,reentry_check,False,cooldown после ATR-стопа ещё активен 1752s; цена отошла только на 0.67 ATR,BAND-USDT-SWAP,ATR стоп 2.0N,0.0,0.2224,True,1.6,0.666667,1.1,True,0,short,5m,2026-03-20 14:36:49
,,,reentry_check,True,scan,BAND-USDT-SWAP,,,0.2224,True,1.6,,,,,scan,5m,2026-03-20 14:36:50
False,,,reentry_check,True,ok,BNB-USDT-SWAP,,,642.7,False,,,,False,,long,5m,2026-03-20 14:36:50
False,,,reentry_check,True,ok,BNB-USDT-SWAP,,,642.7,False,,,,False,,short,5m,2026-03-20 14:36:50
False,,,reentry_check,True,ok,BTC-USDT-SWAP,,,70680.2,False,,,,False,,long,5m,2026-03-20 14:36:51
False,,,reentry_check,True,ok,BTC-USDT-SWAP,,,70680.2,False,,,,False,,short,5m,2026-03-20 14:36:51
False,,,reentry_check,True,ok,CFX-USDT-SWAP,,,0.06378,False,,,,False,,long,5m,2026-03-20 14:36:51
False,,,reentry_check,True,ok,CFX-USDT-SWAP,,,0.06378,False,,,,False,,short,5m,2026-03-20 14:36:51
False,,,reentry_check,True,ok,1INCH-USDT-SWAP,,,0.0961,False,,,,False,,long,5m,2026-03-20 14:37:12
False,,,reentry_check,True,ok,1INCH-USDT-SWAP,,,0.0961,False,,,,False,,short,5m,2026-03-20 14:37:12
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,111.84,False,,,,False,,long,5m,2026-03-20 14:37:12
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,111.84,False,,,,False,,short,5m,2026-03-20 14:37:12
False,,,reentry_check,True,ok,ADA-USDT-SWAP,,,0.2686,False,,,,False,,long,5m,2026-03-20 14:37:13
False,,,reentry_check,True,ok,ADA-USDT-SWAP,,,0.2686,False,,,,False,,short,5m,2026-03-20 14:37:13
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.1007,False,,,,False,,long,5m,2026-03-20 14:37:13
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.1007,False,,,,False,,short,5m,2026-03-20 14:37:13
False,,,reentry_check,True,ok,ASTER-USDT-SWAP,,,0.6819,False,,,,False,,long,5m,2026-03-20 14:37:13
False,,,reentry_check,True,ok,ASTER-USDT-SWAP,,,0.6819,False,,,,False,,short,5m,2026-03-20 14:37:13
,,,reentry_check,True,scan,ASTER-USDT-SWAP,,,0.6819,False,0.0,,,,,scan,5m,2026-03-20 14:37:14
False,,1727,reentry_check,True,ok,BAND-USDT-SWAP,ATR стоп 2.0N,0.0,0.2224,True,1.6,0.666667,1.1,False,0,long,5m,2026-03-20 14:37:14
True,,1727,reentry_check,False,cooldown после ATR-стопа ещё активен 1727s; цена отошла только на 0.67 ATR,BAND-USDT-SWAP,ATR стоп 2.0N,0.0,0.2224,True,1.6,0.666667,1.1,True,0,short,5m,2026-03-20 14:37:14
,,,reentry_check,True,scan,BAND-USDT-SWAP,,,0.2224,True,1.6,,,,,scan,5m,2026-03-20 14:37:15
False,,,reentry_check,True,ok,BNB-USDT-SWAP,,,642.7,False,,,,False,,long,5m,2026-03-20 14:37:15
False,,,reentry_check,True,ok,BNB-USDT-SWAP,,,642.7,False,,,,False,,short,5m,2026-03-20 14:37:15
False,,,reentry_check,True,ok,BTC-USDT-SWAP,,,70680.2,False,,,,False,,long,5m,2026-03-20 14:37:15
False,,,reentry_check,True,ok,BTC-USDT-SWAP,,,70680.2,False,,,,False,,short,5m,2026-03-20 14:37:15
False,,,reentry_check,True,ok,CFX-USDT-SWAP,,,0.06378,False,,,,False,,long,5m,2026-03-20 14:37:16
False,,,reentry_check,True,ok,CFX-USDT-SWAP,,,0.06378,False,,,,False,,short,5m,2026-03-20 14:37:16
False,,,reentry_check,True,ok,COMP-USDT-SWAP,,,19.14,False,,,,False,,long,5m,2026-03-20 14:37:16
False,,,reentry_check,True,ok,COMP-USDT-SWAP,,,19.14,False,,,,False,,short,5m,2026-03-20 14:37:16
False,,,reentry_check,True,ok,1INCH-USDT-SWAP,,,0.0961,False,,,,False,,long,5m,2026-03-20 14:37:38
False,,,reentry_check,True,ok,1INCH-USDT-SWAP,,,0.0961,False,,,,False,,short,5m,2026-03-20 14:37:38
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,111.84,False,,,,False,,long,5m,2026-03-20 14:37:39
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,111.84,False,,,,False,,short,5m,2026-03-20 14:37:39
False,,,reentry_check,True,ok,ADA-USDT-SWAP,,,0.2686,False,,,,False,,long,5m,2026-03-20 14:37:39
False,,,reentry_check,True,ok,ADA-USDT-SWAP,,,0.2686,False,,,,False,,short,5m,2026-03-20 14:37:39
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.1007,False,,,,False,,long,5m,2026-03-20 14:37:39
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.1007,False,,,,False,,short,5m,2026-03-20 14:37:39
False,,,reentry_check,True,ok,ASTER-USDT-SWAP,,,0.6819,False,,,,False,,long,5m,2026-03-20 14:37:39
False,,,reentry_check,True,ok,ASTER-USDT-SWAP,,,0.6819,False,,,,False,,short,5m,2026-03-20 14:37:39
,,,reentry_check,True,scan,ASTER-USDT-SWAP,,,0.6819,False,0.0,,,,,scan,5m,2026-03-20 14:37:39
False,,1701,reentry_check,True,ok,BAND-USDT-SWAP,ATR стоп 2.0N,0.0,0.2224,True,1.6,0.666667,1.1,False,0,long,5m,2026-03-20 14:37:40
True,,1701,reentry_check,False,cooldown после ATR-стопа ещё активен 1701s; цена отошла только на 0.67 ATR,BAND-USDT-SWAP,ATR стоп 2.0N,0.0,0.2224,True,1.6,0.666667,1.1,True,0,short,5m,2026-03-20 14:37:40
,,,reentry_check,True,scan,BAND-USDT-SWAP,,,0.2224,True,1.6,,,,,scan,5m,2026-03-20 14:37:40
False,,,reentry_check,True,ok,BNB-USDT-SWAP,,,642.7,False,,,,False,,long,5m,2026-03-20 14:37:41
False,,,reentry_check,True,ok,BNB-USDT-SWAP,,,642.7,False,,,,False,,short,5m,2026-03-20 14:37:41
False,,,reentry_check,True,ok,BTC-USDT-SWAP,,,70680.2,False,,,,False,,long,5m,2026-03-20 14:37:41
False,,,reentry_check,True,ok,BTC-USDT-SWAP,,,70680.2,False,,,,False,,short,5m,2026-03-20 14:37:41
False,,,reentry_check,True,ok,CFX-USDT-SWAP,,,0.06378,False,,,,False,,long,5m,2026-03-20 14:37:42
False,,,reentry_check,True,ok,CFX-USDT-SWAP,,,0.06378,False,,,,False,,short,5m,2026-03-20 14:37:42
False,,,reentry_check,True,ok,COMP-USDT-SWAP,,,19.14,False,,,,False,,long,5m,2026-03-20 14:37:42
False,,,reentry_check,True,ok,COMP-USDT-SWAP,,,19.14,False,,,,False,,short,5m,2026-03-20 14:37:42
False,,,reentry_check,True,ok,DOT-USDT-SWAP,,,1.531,False,,,,False,,long,5m,2026-03-20 14:37:43
False,,,reentry_check,True,ok,DOT-USDT-SWAP,,,1.531,False,,,,False,,short,5m,2026-03-20 14:37:43
False,,,reentry_check,True,ok,1INCH-USDT-SWAP,,,0.0961,False,,,,False,,long,5m,2026-03-20 14:38:04
False,,,reentry_check,True,ok,1INCH-USDT-SWAP,,,0.0961,False,,,,False,,short,5m,2026-03-20 14:38:04
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,111.84,False,,,,False,,long,5m,2026-03-20 14:38:04
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,111.84,False,,,,False,,short,5m,2026-03-20 14:38:04
False,,,reentry_check,True,ok,ADA-USDT-SWAP,,,0.2686,False,,,,False,,long,5m,2026-03-20 14:38:05
False,,,reentry_check,True,ok,ADA-USDT-SWAP,,,0.2686,False,,,,False,,short,5m,2026-03-20 14:38:05
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.1007,False,,,,False,,long,5m,2026-03-20 14:38:05
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.1007,False,,,,False,,short,5m,2026-03-20 14:38:05
False,,,reentry_check,True,ok,ASTER-USDT-SWAP,,,0.6819,False,,,,False,,long,5m,2026-03-20 14:38:05
False,,,reentry_check,True,ok,ASTER-USDT-SWAP,,,0.6819,False,,,,False,,short,5m,2026-03-20 14:38:05
,,,reentry_check,True,scan,ASTER-USDT-SWAP,,,0.6819,False,0.0,,,,,scan,5m,2026-03-20 14:38:06
False,,1675,reentry_check,True,ok,BAND-USDT-SWAP,ATR стоп 2.0N,0.0,0.2224,True,1.6,0.666667,1.1,False,0,long,5m,2026-03-20 14:38:06
True,,1675,reentry_check,False,cooldown после ATR-стопа ещё активен 1675s; цена отошла только на 0.67 ATR,BAND-USDT-SWAP,ATR стоп 2.0N,0.0,0.2224,True,1.6,0.666667,1.1,True,0,short,5m,2026-03-20 14:38:06
,,,reentry_check,True,scan,BAND-USDT-SWAP,,,0.2224,True,1.6,,,,,scan,5m,2026-03-20 14:38:07
False,,,reentry_check,True,ok,BNB-USDT-SWAP,,,642.7,False,,,,False,,long,5m,2026-03-20 14:38:07
False,,,reentry_check,True,ok,BNB-USDT-SWAP,,,642.7,False,,,,False,,short,5m,2026-03-20 14:38:07
False,,,reentry_check,True,ok,BTC-USDT-SWAP,,,70680.2,False,,,,False,,long,5m,2026-03-20 14:38:07
False,,,reentry_check,True,ok,BTC-USDT-SWAP,,,70680.2,False,,,,False,,short,5m,2026-03-20 14:38:07
False,,,reentry_check,True,ok,CFX-USDT-SWAP,,,0.06378,False,,,,False,,long,5m,2026-03-20 14:38:08
False,,,reentry_check,True,ok,CFX-USDT-SWAP,,,0.06378,False,,,,False,,short,5m,2026-03-20 14:38:08
False,,,reentry_check,True,ok,COMP-USDT-SWAP,,,19.14,False,,,,False,,long,5m,2026-03-20 14:38:08
False,,,reentry_check,True,ok,COMP-USDT-SWAP,,,19.14,False,,,,False,,short,5m,2026-03-20 14:38:08
False,,,reentry_check,True,ok,DOT-USDT-SWAP,,,1.531,False,,,,False,,long,5m,2026-03-20 14:38:09
False,,,reentry_check,True,ok,DOT-USDT-SWAP,,,1.531,False,,,,False,,short,5m,2026-03-20 14:38:09
False,,,reentry_check,True,ok,ETC-USDT-SWAP,,,8.38,False,,,,False,,long,5m,2026-03-20 14:38:09
False,,,reentry_check,True,ok,ETC-USDT-SWAP,,,8.38,False,,,,False,,short,5m,2026-03-20 14:38:09
False,,,reentry_check,True,ok,1INCH-USDT-SWAP,,,0.0961,False,,,,False,,long,5m,2026-03-20 14:38:30
False,,,reentry_check,True,ok,1INCH-USDT-SWAP,,,0.0961,False,,,,False,,short,5m,2026-03-20 14:38:30
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,111.84,False,,,,False,,long,5m,2026-03-20 14:38:30
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,111.84,False,,,,False,,short,5m,2026-03-20 14:38:30
False,,,reentry_check,True,ok,ADA-USDT-SWAP,,,0.2686,False,,,,False,,long,5m,2026-03-20 14:38:30
False,,,reentry_check,True,ok,ADA-USDT-SWAP,,,0.2686,False,,,,False,,short,5m,2026-03-20 14:38:30
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.1007,False,,,,False,,long,5m,2026-03-20 14:38:31
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.1007,False,,,,False,,short,5m,2026-03-20 14:38:31
False,,,reentry_check,True,ok,ASTER-USDT-SWAP,,,0.6819,False,,,,False,,long,5m,2026-03-20 14:38:31
False,,,reentry_check,True,ok,ASTER-USDT-SWAP,,,0.6819,False,,,,False,,short,5m,2026-03-20 14:38:31
,,,reentry_check,True,scan,ASTER-USDT-SWAP,,,0.6819,False,0.0,,,,,scan,5m,2026-03-20 14:38:32
False,,1649,reentry_check,True,ok,BAND-USDT-SWAP,ATR стоп 2.0N,0.0,0.2224,True,1.6,0.666667,1.1,False,0,long,5m,2026-03-20 14:38:32
True,,1649,reentry_check,False,cooldown после ATR-стопа ещё активен 1649s; цена отошла только на 0.67 ATR,BAND-USDT-SWAP,ATR стоп 2.0N,0.0,0.2224,True,1.6,0.666667,1.1,True,0,short,5m,2026-03-20 14:38:32
,,,reentry_check,True,scan,BAND-USDT-SWAP,,,0.2224,True,1.6,,,,,scan,5m,2026-03-20 14:38:32
False,,,reentry_check,True,ok,BNB-USDT-SWAP,,,642.7,False,,,,False,,long,5m,2026-03-20 14:38:33
False,,,reentry_check,True,ok,BNB-USDT-SWAP,,,642.7,False,,,,False,,short,5m,2026-03-20 14:38:33
False,,,reentry_check,True,ok,BTC-USDT-SWAP,,,70680.2,False,,,,False,,long,5m,2026-03-20 14:38:33
False,,,reentry_check,True,ok,BTC-USDT-SWAP,,,70680.2,False,,,,False,,short,5m,2026-03-20 14:38:33
False,,,reentry_check,True,ok,CFX-USDT-SWAP,,,0.06378,False,,,,False,,long,5m,2026-03-20 14:38:34
False,,,reentry_check,True,ok,CFX-USDT-SWAP,,,0.06378,False,,,,False,,short,5m,2026-03-20 14:38:34
False,,,reentry_check,True,ok,COMP-USDT-SWAP,,,19.14,False,,,,False,,long,5m,2026-03-20 14:38:34
False,,,reentry_check,True,ok,COMP-USDT-SWAP,,,19.14,False,,,,False,,short,5m,2026-03-20 14:38:34
False,,,reentry_check,True,ok,DOT-USDT-SWAP,,,1.531,False,,,,False,,long,5m,2026-03-20 14:38:35
False,,,reentry_check,True,ok,DOT-USDT-SWAP,,,1.531,False,,,,False,,short,5m,2026-03-20 14:38:35
False,,,reentry_check,True,ok,ETC-USDT-SWAP,,,8.38,False,,,,False,,long,5m,2026-03-20 14:38:35
False,,,reentry_check,True,ok,ETC-USDT-SWAP,,,8.38,False,,,,False,,short,5m,2026-03-20 14:38:35
False,,,reentry_check,True,ok,ETHW-USDT-SWAP,,,0.2732,False,,,,False,,long,5m,2026-03-20 14:38:35
False,,,reentry_check,True,ok,ETHW-USDT-SWAP,,,0.2732,False,,,,False,,short,5m,2026-03-20 14:38:35
False,,,reentry_check,True,ok,FIL-USDT-SWAP,,,0.902,False,,,,False,,long,5m,2026-03-20 14:38:36
False,,,reentry_check,True,ok,FIL-USDT-SWAP,,,0.902,False,,,,False,,short,5m,2026-03-20 14:38:36
False,,,reentry_check,True,ok,FLOKI-USDT-SWAP,,,2.993e-05,False,,,,False,,long,5m,2026-03-20 14:38:36
False,,,reentry_check,True,ok,FLOKI-USDT-SWAP,,,2.993e-05,False,,,,False,,short,5m,2026-03-20 14:38:36
False,,,reentry_check,True,ok,1INCH-USDT-SWAP,,,0.0961,False,,,,False,,long,5m,2026-03-20 14:38:57
False,,,reentry_check,True,ok,1INCH-USDT-SWAP,,,0.0961,False,,,,False,,short,5m,2026-03-20 14:38:57
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,111.84,False,,,,False,,long,5m,2026-03-20 14:38:57
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,111.84,False,,,,False,,short,5m,2026-03-20 14:38:57
False,,,reentry_check,True,ok,ADA-USDT-SWAP,,,0.2686,False,,,,False,,long,5m,2026-03-20 14:38:57
False,,,reentry_check,True,ok,ADA-USDT-SWAP,,,0.2686,False,,,,False,,short,5m,2026-03-20 14:38:57
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.1007,False,,,,False,,long,5m,2026-03-20 14:38:58
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.1007,False,,,,False,,short,5m,2026-03-20 14:38:58
False,,,reentry_check,True,ok,ASTER-USDT-SWAP,,,0.6819,False,,,,False,,long,5m,2026-03-20 14:38:58
False,,,reentry_check,True,ok,ASTER-USDT-SWAP,,,0.6819,False,,,,False,,short,5m,2026-03-20 14:38:58
,,,reentry_check,True,scan,ASTER-USDT-SWAP,,,0.6819,False,0.0,,,,,scan,5m,2026-03-20 14:38:59
False,,1622,reentry_check,True,ok,BAND-USDT-SWAP,ATR стоп 2.0N,0.0,0.2224,True,1.6,0.666667,1.1,False,0,long,5m,2026-03-20 14:38:59
True,,1622,reentry_check,False,cooldown после ATR-стопа ещё активен 1622s; цена отошла только на 0.67 ATR,BAND-USDT-SWAP,ATR стоп 2.0N,0.0,0.2224,True,1.6,0.666667,1.1,True,0,short,5m,2026-03-20 14:38:59
,,,reentry_check,True,scan,BAND-USDT-SWAP,,,0.2224,True,1.6,,,,,scan,5m,2026-03-20 14:38:59
False,,,reentry_check,True,ok,BNB-USDT-SWAP,,,642.7,False,,,,False,,long,5m,2026-03-20 14:39:00
False,,,reentry_check,True,ok,BNB-USDT-SWAP,,,642.7,False,,,,False,,short,5m,2026-03-20 14:39:00
False,,,reentry_check,True,ok,BTC-USDT-SWAP,,,70680.2,False,,,,False,,long,5m,2026-03-20 14:39:00
False,,,reentry_check,True,ok,BTC-USDT-SWAP,,,70680.2,False,,,,False,,short,5m,2026-03-20 14:39:00
False,,,reentry_check,True,ok,CFX-USDT-SWAP,,,0.06378,False,,,,False,,long,5m,2026-03-20 14:39:01
False,,,reentry_check,True,ok,CFX-USDT-SWAP,,,0.06378,False,,,,False,,short,5m,2026-03-20 14:39:01
False,,,reentry_check,True,ok,COMP-USDT-SWAP,,,19.14,False,,,,False,,long,5m,2026-03-20 14:39:01
False,,,reentry_check,True,ok,COMP-USDT-SWAP,,,19.14,False,,,,False,,short,5m,2026-03-20 14:39:01
False,,,reentry_check,True,ok,DOT-USDT-SWAP,,,1.531,False,,,,False,,long,5m,2026-03-20 14:39:02
False,,,reentry_check,True,ok,DOT-USDT-SWAP,,,1.531,False,,,,False,,short,5m,2026-03-20 14:39:02
False,,,reentry_check,True,ok,ETC-USDT-SWAP,,,8.38,False,,,,False,,long,5m,2026-03-20 14:39:02
False,,,reentry_check,True,ok,ETC-USDT-SWAP,,,8.38,False,,,,False,,short,5m,2026-03-20 14:39:02
