available_after_bans,cache_errors,cache_fetch_count,closed_trades,event,loop_duration_sec,open_positions,signals_blocked,signals_found,symbols_scanned,ts
95,13,61686,74,SYSTEM_HEALTH,0.0,2,0,0,115,2026-03-15 07:00:20
95,13,61820,74,SYSTEM_HEALTH,0.0,2,0,0,115,2026-03-15 07:01:01
95,13,61955,75,SYSTEM_HEALTH,0.0,1,0,0,115,2026-03-15 07:02:07
95,13,62089,75,SYSTEM_HEALTH,0.0,1,0,0,115,2026-03-15 07:03:12
95,13,62221,75,SYSTEM_HEALTH,0.0,1,0,0,115,2026-03-15 07:04:17
95,13,62352,75,SYSTEM_HEALTH,0.0,1,0,0,115,2026-03-15 07:05:22
95,13,62481,75,SYSTEM_HEALTH,0.0,1,0,0,115,2026-03-15 07:06:19
95,13,62605,75,SYSTEM_HEALTH,0.0,1,0,0,115,2026-03-15 07:07:23
95,13,62721,76,SYSTEM_HEALTH,0.0,0,0,0,115,2026-03-15 07:08:02
95,13,62839,76,SYSTEM_HEALTH,0.0,0,0,0,115,2026-03-15 07:09:04
95,13,62961,76,SYSTEM_HEALTH,0.0,0,0,0,115,2026-03-15 07:10:06
95,13,63085,76,SYSTEM_HEALTH,0.0,0,0,0,115,2026-03-15 07:11:08
95,13,63210,76,SYSTEM_HEALTH,0.0,0,0,0,115,2026-03-15 07:12:10
95,13,63336,76,SYSTEM_HEALTH,0.0,0,0,0,115,2026-03-15 07:13:12
95,13,63461,76,SYSTEM_HEALTH,0.0,0,0,0,115,2026-03-15 07:14:13
95,13,63587,76,SYSTEM_HEALTH,0.0,0,0,0,115,2026-03-15 07:15:16
95,13,63712,76,SYSTEM_HEALTH,0.0,0,0,0,115,2026-03-15 07:16:20
95,13,63841,76,SYSTEM_HEALTH,0.0,0,0,0,115,2026-03-15 07:17:23
95,13,63971,76,SYSTEM_HEALTH,0.0,0,0,0,115,2026-03-15 07:18:26
95,13,64104,76,SYSTEM_HEALTH,0.0,0,0,0,115,2026-03-15 07:19:29
95,13,64104,76,SYSTEM_HEALTH,0.0,0,0,0,115,2026-03-15 07:20:00
95,13,64236,76,SYSTEM_HEALTH,0.0,0,0,0,115,2026-03-15 07:21:04
95,13,64369,76,SYSTEM_HEALTH,0.0,0,0,0,115,2026-03-15 07:22:08
95,13,64503,76,SYSTEM_HEALTH,0.0,0,0,0,115,2026-03-15 07:23:12
95,13,64637,76,SYSTEM_HEALTH,0.0,0,0,0,115,2026-03-15 07:24:16
95,13,64768,76,SYSTEM_HEALTH,0.0,1,0,2,115,2026-03-15 07:25:17
95,13,64898,76,SYSTEM_HEALTH,0.0,2,0,0,115,2026-03-15 07:26:00
95,13,65019,76,SYSTEM_HEALTH,0.0,2,0,0,115,2026-03-15 07:27:10
95,13,65133,76,SYSTEM_HEALTH,0.0,2,0,0,115,2026-03-15 07:28:18
95,13,65262,76,SYSTEM_HEALTH,0.0,2,0,0,115,2026-03-15 07:29:21
95,13,65398,76,SYSTEM_HEALTH,0.0,2,0,0,115,2026-03-15 07:30:05
95,13,65523,76,SYSTEM_HEALTH,0.0,2,0,0,115,2026-03-15 07:31:17
95,13,65634,76,SYSTEM_HEALTH,0.0,2,0,0,115,2026-03-15 07:32:27
95,13,65759,76,SYSTEM_HEALTH,0.0,2,0,0,115,2026-03-15 07:33:01
95,13,65884,76,SYSTEM_HEALTH,0.0,2,0,0,115,2026-03-15 07:34:12
94,13,65994,76,SYSTEM_HEALTH,0.0,2,0,1,115,2026-03-15 07:35:17
94,13,66119,76,SYSTEM_HEALTH,0.0,2,0,0,115,2026-03-15 07:36:28
94,13,66247,76,SYSTEM_HEALTH,0.0,2,0,0,115,2026-03-15 07:37:04
94,13,66356,77,SYSTEM_HEALTH,0.0,1,0,0,115,2026-03-15 07:38:12
94,14,66483,77,SYSTEM_HEALTH,0.0,1,0,0,115,2026-03-15 07:39:22
94,15,66614,77,SYSTEM_HEALTH,0.0,1,0,0,115,2026-03-15 07:40:02
94,15,66731,78,SYSTEM_HEALTH,0.0,1,0,0,115,2026-03-15 07:41:02
94,15,66846,78,SYSTEM_HEALTH,0.0,0,0,0,115,2026-03-15 07:42:08
94,15,66967,78,SYSTEM_HEALTH,0.0,0,0,0,115,2026-03-15 07:43:09
94,15,67091,78,SYSTEM_HEALTH,0.0,0,0,0,115,2026-03-15 07:44:11
94,15,67216,78,SYSTEM_HEALTH,0.0,0,0,0,115,2026-03-15 07:45:13
94,15,67341,78,SYSTEM_HEALTH,0.0,0,0,0,115,2026-03-15 07:46:15
94,15,67466,78,SYSTEM_HEALTH,0.0,0,0,0,115,2026-03-15 07:47:18
94,15,67594,78,SYSTEM_HEALTH,0.0,0,0,0,115,2026-03-15 07:48:19
94,15,67721,78,SYSTEM_HEALTH,0.0,0,0,0,115,2026-03-15 07:49:21
94,15,67849,78,SYSTEM_HEALTH,0.0,0,0,0,115,2026-03-15 07:50:23
94,15,67973,79,SYSTEM_HEALTH,0.0,0,0,0,115,2026-03-15 07:51:23
94,15,68105,79,SYSTEM_HEALTH,0.0,1,0,1,115,2026-03-15 07:52:02
94,15,68238,79,SYSTEM_HEALTH,0.0,1,0,0,115,2026-03-15 07:53:04
94,15,68371,79,SYSTEM_HEALTH,0.0,1,0,0,115,2026-03-15 07:54:01
94,15,68500,79,SYSTEM_HEALTH,0.0,1,0,0,115,2026-03-15 07:55:04
94,15,68629,79,SYSTEM_HEALTH,0.0,2,0,0,115,2026-03-15 07:56:08
94,15,68764,79,SYSTEM_HEALTH,0.0,2,0,0,115,2026-03-15 07:57:10
94,15,68896,79,SYSTEM_HEALTH,0.0,2,0,0,115,2026-03-15 07:58:11
94,15,69022,79,SYSTEM_HEALTH,0.0,2,0,0,115,2026-03-15 07:59:13
