block_reason,breakout_id,channel_exit_level,close_reason_code,duration_sec,entry_atr,entry_context_file,entry_distance_atr,entry_px,exchange_stop_status,exit_px,final_stop_price,initial_stop_price,inst_id,mae_abs,mae_pct,mae_r,mfe_abs,mfe_pct,mfe_r,peak_price,peak_unrealized_pnl,planned_risk_pct,pnl,pnl_pct,position_health_state,position_notional_usdt,qty,reason,risk_amount_usdt,risk_per_contract,side,stop_confirmed,stop_state,system_name,time,trade_context_file,trade_id,trough_price,units
position_absent_on_exchange,,8.41,синхронизация:_позиция_отсутствует_на_бирже,927,0.010950000000000326,D:\GIT\okx-trading-bot\v11x\v118\logs\entry_context\20260329_192303_LINK-USDT-SWAP_long.json,0.36529680365291695,8.452,position_absent_on_exchange,8.433,8.430399999999999,8.395,LINK-USDT-SWAP,0.053,0.627071,0.929825,0.028,0.331283,0.491228,8.452,0.0,1.0,-6.320730000000043,-1.1239943208708074,STOP_UNVERIFIED,2811.0615,332.67,Синхронизация: позиция отсутствует на бирже,807.9242458093821,0.02190000000000065,long,False,ERROR,Turtle 20,2026-03-29 19:38:31,D:\GIT\okx-trading-bot\v11x\v118\logs\trade_context\20260329_193831_LINK-USDT-SWAP_long_trade.json,20260329_192303_LINK-USDT-SWAP_long,8.44,1
exchange_stop_health_recheck,,0.05384,sync_confirmed_close_after_stop_fault:_pending_recheck,1528,6.950000000000012e-05,D:\GIT\okx-trading-bot\v11x\v118\logs\entry_context\20260329_191016_IOTA-USDT-SWAP_long.json,0.0,0.05399,active,0.05389,0.053851,0.05371,IOTA-USDT-SWAP,0.00026,0.481571,0.928571,0.00047,0.870532,1.678571,0.05399,0.5103999999998021,1.0,-5.104000000000147,-0.9260974254491837,STOP_UNVERIFIED,2753.6079999999997,5104.0,SYNC confirmed close after stop fault: PENDING_RECHECK,808.4160039396821,0.0016399999999999956,long,False,PENDING_RECHECK,Turtle 20,2026-03-29 19:35:44,D:\GIT\okx-trading-bot\v11x\v118\logs\trade_context\20260329_193544_IOTA-USDT-SWAP_long_trade.json,20260329_191016_IOTA-USDT-SWAP_long,0.05385,1
exchange_stop_health_recheck,,0.4546,sync_confirmed_close_after_stop_fault:_pending_recheck,1057,0.0010749999999999926,D:\GIT\okx-trading-bot\v11x\v118\logs\entry_context\20260329_190720_ETHFI-USDT-SWAP_long.json,0.6730769230769599,0.45855,active,0.4589,0.45855,0.4541,ETHFI-USDT-SWAP,0.00735,1.602879,1.651685,0.00205,0.447061,0.460674,0.4607,24.481099999999955,1.0,4.1796999999995395,0.3816377712353739,STOP_UNVERIFIED,8211.02065,11942.0,SYNC confirmed close after stop fault: PENDING_RECHECK,808.4501033274474,0.0020799999999999872,long,False,PENDING_RECHECK,Turtle 20,2026-03-29 19:24:57,D:\GIT\okx-trading-bot\v11x\v118\logs\trade_context\20260329_192457_ETHFI-USDT-SWAP_long_trade.json,20260329_190720_ETHFI-USDT-SWAP_long,0.458,3
position_absent_on_exchange,,0.2682,синхронизация:_позиция_отсутствует_на_бирже,2956,0.0004349999999999993,D:\GIT\okx-trading-bot\v11x\v118\logs\entry_context\20260329_183353_LQTY-USDT-SWAP_long.json,0.3076923076922709,0.2704485467044117,position_absent_on_exchange,0.2711,0.27103,0.2663,LQTY-USDT-SWAP,0.00454855,1.681853,1.096419,0.00145145,0.536684,0.34987,0.2719,43.50119999999594,1.0,26.32626999999615,1.204394150988561,STOP_UNVERIFIED,10890.046360000002,40411.6,Синхронизация: позиция отсутствует на бирже,809.4249209407509,0.0006500000000000062,long,False,ERROR,Turtle 20,2026-03-29 19:23:10,D:\GIT\okx-trading-bot\v11x\v118\logs\trade_context\20260329_192310_LQTY-USDT-SWAP_long_trade.json,20260329_183353_LQTY-USDT-SWAP_long,0.2682,4
position_absent_on_exchange,,53.77,синхронизация:_позиция_отсутствует_на_бирже,2823,0.05000000000000036,D:\GIT\okx-trading-bot\v11x\v118\logs\entry_context\20260329_183350_LTC-USDT-SWAP_short.json,1.1290322580645318,53.445,position_absent_on_exchange,53.58,53.507999999999996,53.98,LTC-USDT-SWAP,0.455,0.851343,0.850467,0.065,0.12162,0.121495,53.49,3.6050000000003806,1.0,-13.904999999999795,-1.262980634296922,STOP_UNVERIFIED,5505.35,103.0,Синхронизация: позиция отсутствует на бирже,809.4793578068368,0.12399999999999878,short,False,ERROR,Turtle 55,2026-03-29 19:20:54,D:\GIT\okx-trading-bot\v11x\v118\logs\trade_context\20260329_192054_LTC-USDT-SWAP_short_trade.json,20260329_183349_LTC-USDT-SWAP_short,53.41,2
position_absent_on_exchange,,8.446,синхронизация:_позиция_отсутствует_на_бирже,2211,0.01025000000000036,D:\GIT\okx-trading-bot\v11x\v118\logs\entry_context\20260329_183348_LINK-USDT-SWAP_short.json,0.38314176245202436,8.407,position_absent_on_exchange,8.425,8.4255,8.531,LINK-USDT-SWAP,0.088,1.046747,0.709677,0.008,0.095159,0.064516,8.421,1.3206399999998546,1.0,-5.942880000000225,-1.0705364577138503,STOP_UNVERIFIED,2776.6456000000003,330.16,Синхронизация: позиция отсутствует на бирже,809.4999753491412,0.026100000000000456,short,False,ERROR,Turtle 55,2026-03-29 19:10:39,D:\GIT\okx-trading-bot\v11x\v118\logs\trade_context\20260329_191039_LINK-USDT-SWAP_short_trade.json,20260329_183347_LINK-USDT-SWAP_short,8.405,1
position_absent_on_exchange,,82.08,синхронизация:_позиция_отсутствует_на_бирже,2373,0.1520000000000003,D:\GIT\okx-trading-bot\v11x\v118\logs\entry_context\20260329_183055_SOL-USDT-SWAP_short.json,1.1299435028248683,81.49,position_absent_on_exchange,81.82,81.816,82.86,SOL-USDT-SWAP,0.96,1.178059,0.70073,0.05,0.061357,0.036496,81.76,0.0,1.0,-11.40149999999994,-2.0247883175849695,STOP_UNVERIFIED,2815.825,34.55,Синхронизация: позиция отсутствует на бирже,809.6511614330561,0.35400000000000204,short,False,ERROR,Turtle 55,2026-03-29 19:10:28,D:\GIT\okx-trading-bot\v11x\v118\logs\trade_context\20260329_191028_SOL-USDT-SWAP_short_trade.json,20260329_183054_SOL-USDT-SWAP_short,81.5,1
position_absent_on_exchange,,0.1354,синхронизация:_позиция_отсутствует_на_бирже,6454,0.00012000000000000067,D:\GIT\okx-trading-bot\v11x\v118\logs\entry_context\20260329_171244_MET-USDT-SWAP_short.json,3.6363636363635217,0.1342944997571639,position_absent_on_exchange,0.1348,0.13413999999999998,0.1395,MET-USDT-SWAP,0.0021055,1.567823,0.404476,0.0003945,0.293757,0.075785,0.1353,21.10100000000068,1.0,-41.63299999998156,-1.8820586239576746,STOP_UNVERIFIED,11104.520166666676,8236.0,Синхронизация: позиция отсутствует на бирже,810.221904371007,0.0021999999999999797,short,False,ERROR,Turtle 55,2026-03-29 19:00:19,D:\GIT\okx-trading-bot\v11x\v118\logs\trade_context\20260329_190019_MET-USDT-SWAP_short_trade.json,20260329_171243_MET-USDT-SWAP_short,0.1339,4
position_absent_on_exchange,,1.1601,синхронизация:_позиция_отсутствует_на_бирже,1410,0.0015400000000000192,D:\GIT\okx-trading-bot\v11x\v118\logs\entry_context\20260329_183352_NEAR-USDT-SWAP_short.json,0.0,1.155944222644698,position_absent_on_exchange,1.1581,1.15828,1.1637,NEAR-USDT-SWAP,0.00715578,0.619042,0.922638,0.00434422,0.375816,0.560127,1.1566,7.0463000000015095,1.0,-20.410899999997568,-0.932474644135331,STOP_UNVERIFIED,10949.189699999999,946.8,Синхронизация: позиция отсутствует на бирже,809.4376625510344,0.030300000000000216,short,False,ERROR,Turtle 20,2026-03-29 18:57:22,D:\GIT\okx-trading-bot\v11x\v118\logs\trade_context\20260329_185722_NEAR-USDT-SWAP_short_trade.json,20260329_183351_NEAR-USDT-SWAP_short,1.1552,4
position_absent_on_exchange,,0.3424,синхронизация:_позиция_отсутствует_на_бирже,1555,0.0002050000000000024,D:\GIT\okx-trading-bot\v11x\v118\logs\entry_context\20260329_183056_XTZ-USDT-SWAP_short.json,4.99999999999974,0.3408945365853661,position_absent_on_exchange,0.3424,0.34111,0.3438,XTZ-USDT-SWAP,0.00370546,1.086982,1.275343,0.00019454,0.057067,0.066955,0.341,0.0,1.0,-24.689599999995426,-2.208107278153565,STOP_UNVERIFIED,5590.8752,16400.0,Синхронизация: позиция отсутствует на бирже,809.6324447964341,0.0003200000000000036,short,False,ERROR,Turtle 20,2026-03-29 18:56:51,D:\GIT\okx-trading-bot\v11x\v118\logs\trade_context\20260329_185651_XTZ-USDT-SWAP_short_trade.json,20260329_183056_XTZ-USDT-SWAP_short,0.3407,2
position_absent_on_exchange,,0.15,синхронизация:_позиция_отсутствует_на_бирже,809,0.00012000000000000067,D:\GIT\okx-trading-bot\v11x\v118\logs\entry_context\20260329_180654_THETA-USDT-SWAP_long.json,0.9523809523808391,0.1502,position_absent_on_exchange,0.1501,0.15006,0.1492,THETA-USDT-SWAP,0.0009,0.599201,0.9,0.0009,0.599201,0.9,0.1503,0.0,1.0,-1.8729999999997937,-0.3328894806923735,STOP_UNVERIFIED,2815.1189999999997,1873.0,Синхронизация: позиция отсутствует на бирже,809.5452319851487,0.0021000000000000185,long,False,ERROR,Turtle 20,2026-03-29 18:20:23,D:\GIT\okx-trading-bot\v11x\v118\logs\trade_context\20260329_182023_THETA-USDT-SWAP_long_trade.json,20260329_180654_THETA-USDT-SWAP_long,0.15,1
position_absent_on_exchange,,0.2673,синхронизация:_позиция_отсутствует_на_бирже,1554,0.00030000000000000024,D:\GIT\okx-trading-bot\v11x\v118\logs\entry_context\20260329_173557_LQTY-USDT-SWAP_long.json,1.8461538461538436,0.269,position_absent_on_exchange,0.2682,0.2684,0.2663,LQTY-USDT-SWAP,0.0031,1.152416,1.148148,0.0006,0.223048,0.222222,0.269,0.0,1.0,-8.158480000000234,-1.4869888475836854,STOP_UNVERIFIED,2741.24928,10198.1,Синхронизация: позиция отсутствует на бирже,809.851255720052,0.0006499999999999895,long,False,ERROR,Turtle 20,2026-03-29 18:01:52,D:\GIT\okx-trading-bot\v11x\v118\logs\trade_context\20260329_180152_LQTY-USDT-SWAP_long_trade.json,20260329_173557_LQTY-USDT-SWAP_long,0.2682,1
position_absent_on_exchange,,1.642,синхронизация:_позиция_отсутствует_на_бирже,3048,0.0013000000000000123,D:\GIT\okx-trading-bot\v11x\v118\logs\entry_context\20260329_171027_ATOM-USDT-SWAP_short.json,1.7391304347825833,1.6341327800829877,position_absent_on_exchange,1.642,1.6366999999999998,1.659,ATOM-USDT-SWAP,0.01686722,1.032182,0.678291,0.00013278,0.008125,0.00534,1.642,0.0,1.0,-13.271999999999624,-2.407154428605458,STOP_UNVERIFIED,2759.932,1687.0,Синхронизация: позиция отсутствует на бирже,810.6726204580228,0.0023000000000000355,short,False,ERROR,Turtle 55,2026-03-29 18:01:15,D:\GIT\okx-trading-bot\v11x\v118\logs\trade_context\20260329_180115_ATOM-USDT-SWAP_short_trade.json,20260329_171027_ATOM-USDT-SWAP_short,1.634,1
