action,active_mode,atr,atr_stop,attached_payload,attempt,bridge_mode,cancelled_algo_id,candle_ts,confirmations,cooldown,current_exchange_stop,current_price,desired_mode,event,exchange_stop_algo_id,exchange_stop_price,exchange_stop_qty,exchange_stop_status,failures,force_rest,inst_id,missing_count,new_stop,old_exchange_stop,old_strategy_stop,operation,position_qty,qty,reason,requested_stop,response,response_code,side,status,strategy_price,strategy_stop_price,target_mode,target_stop,threshold,trade_id,ts,turtle_stop
,,0.0013500000000000012,,"{'trigger_px': 0.862, 'trigger_type': 'mark', 'current_price': 0.846, 'use_custom_algo_id': False}",,,,,,,,,,STOP_INIT_ATTACHED_REQUESTED,,0.0,,attach_pending,,,LIT-USDT-SWAP,,,,,,,335.0,entry_bootstrap_stop,0.862,,,short,,,0.862,,,,20260329_161532_LIT-USDT-SWAP_short,2026-03-29 16:15:33,
,,0.00259999999999998,,"{'trigger_px': 2.83, 'trigger_type': 'mark', 'current_price': 2.791, 'use_custom_algo_id': False}",,,,,,,,,,STOP_INIT_ATTACHED_REQUESTED,,0.0,,attach_pending,,,INJ-USDT-SWAP,,,,,,,10111.0,entry_bootstrap_stop,2.83,,,short,,,2.83,,,,20260329_161534_INJ-USDT-SWAP_short,2026-03-29 16:15:34,
,,4.49999999999999e-05,,"{'trigger_px': 0.05754, 'trigger_type': 'mark', 'current_price': 0.05579, 'use_custom_algo_id': False}",,,,,,,,,,STOP_INIT_ATTACHED_REQUESTED,,0.0,,attach_pending,,,MAGIC-USDT-SWAP,,,,,,,50228.0,entry_bootstrap_stop,0.05754,,,short,,,0.05754,,,,20260329_161536_MAGIC-USDT-SWAP_short,2026-03-29 16:15:36,
,,0.0013500000000000012,,,1,,,,,,,0.846,BOOTSTRAP,STOP_RECOVERY_START,,0.0,,attach_pending,,,LIT-USDT-SWAP,,,,,,,335.0,manage_cycle_reconcile,,,,short,,,0.862,BOOTSTRAP,0.862,,20260329_161532_LIT-USDT-SWAP_short,2026-03-29 16:15:40,
,,0.0013500000000000012,,,,,,,,,,0.846,BOOTSTRAP,STOP_RECOVERY_OK,3432206736822722560,0.862,,recovered,,,LIT-USDT-SWAP,,,,,,,335.0,manage_cycle_reconcile,,,,short,,,0.862,BOOTSTRAP,0.862,,20260329_161532_LIT-USDT-SWAP_short,2026-03-29 16:15:41,
,,0.0013500000000000012,,,,,,1774789800000,,,,0.846,,STOP_STRATEGY_RECALC,3432206736822722560,0.862,,recovered,,,LIT-USDT-SWAP,,,,,,,335.0,,,,,short,,0.846,0.862,,,,20260329_161532_LIT-USDT-SWAP_short,2026-03-29 16:15:41,
,BOOTSTRAP,0.0013500000000000012,,,,,,,,,,0.846,BOOTSTRAP,STOP_STRATEGY_NO_CHANGE,3432206736822722560,0.862,,recovered,,,LIT-USDT-SWAP,,,,,,,335.0,closed_candle,0.862,,,short,,,0.862,BOOTSTRAP,,,20260329_161532_LIT-USDT-SWAP_short,2026-03-29 16:15:41,
,,0.0024499999999999743,,,1,,,,,,,2.791,BOOTSTRAP,STOP_RECOVERY_START,,0.0,,attach_pending,,,INJ-USDT-SWAP,,,,,,,10111.0,manage_cycle_reconcile,,,,short,,,2.83,BOOTSTRAP,2.83,,20260329_161534_INJ-USDT-SWAP_short,2026-03-29 16:15:41,
,,0.0024499999999999743,,,,,,,,,,2.791,BOOTSTRAP,STOP_RECOVERY_OK,3432206796985819136,2.83,,recovered,,,INJ-USDT-SWAP,,,,,,,10111.0,manage_cycle_reconcile,,,,short,,,2.83,BOOTSTRAP,2.83,,20260329_161534_INJ-USDT-SWAP_short,2026-03-29 16:15:42,
,,0.0024499999999999743,,,,,,1774789800000,,,,2.791,,STOP_STRATEGY_RECALC,3432206796985819136,2.83,,recovered,,,INJ-USDT-SWAP,,,,,,,10111.0,,,,,short,,2.791,2.83,,,,20260329_161534_INJ-USDT-SWAP_short,2026-03-29 16:15:42,
,BOOTSTRAP,0.0024499999999999743,,,,,,,,,,2.791,BOOTSTRAP,STOP_STRATEGY_NO_CHANGE,3432206796985819136,2.83,,recovered,,,INJ-USDT-SWAP,,,,,,,10111.0,closed_candle,2.83,,,short,,,2.83,BOOTSTRAP,,,20260329_161534_INJ-USDT-SWAP_short,2026-03-29 16:15:42,
,,4.599999999999986e-05,,,1,,,,,,,0.05583,BOOTSTRAP,STOP_RECOVERY_START,,0.0,,attach_pending,,,MAGIC-USDT-SWAP,,,,,,,50228.0,manage_cycle_reconcile,,,,short,,,0.05754,BOOTSTRAP,0.05754,,20260329_161536_MAGIC-USDT-SWAP_short,2026-03-29 16:15:42,
,,4.599999999999986e-05,,,,,,,,,,0.05583,BOOTSTRAP,STOP_RECOVERY_OK,3432206855538302976,0.05754,,recovered,,,MAGIC-USDT-SWAP,,,,,,,50228.0,manage_cycle_reconcile,,,,short,,,0.05754,BOOTSTRAP,0.05754,,20260329_161536_MAGIC-USDT-SWAP_short,2026-03-29 16:15:43,
,,4.599999999999986e-05,,,,,,1774789800000,,,,0.05579,,STOP_STRATEGY_RECALC,3432206855538302976,0.05754,,recovered,,,MAGIC-USDT-SWAP,,,,,,,50228.0,,,,,short,,0.05583,0.05754,,,,20260329_161536_MAGIC-USDT-SWAP_short,2026-03-29 16:15:43,
,BOOTSTRAP,4.599999999999986e-05,,,,,,,,,,0.05583,BOOTSTRAP,STOP_STRATEGY_NO_CHANGE,3432206855538302976,0.05754,,recovered,,,MAGIC-USDT-SWAP,,,,,,,50228.0,closed_candle,0.05754,,,short,,,0.05754,BOOTSTRAP,,,20260329_161536_MAGIC-USDT-SWAP_short,2026-03-29 16:15:43,
,,0.0013500000000000012,,,,,,,,,,0.846,,STOP_HEALTH_CHECK,3432206736822722560,0.862,,recovered,,,LIT-USDT-SWAP,,,,,,,335.0,,,,,short,,,0.862,,,,20260329_161532_LIT-USDT-SWAP_short,2026-03-29 16:18:06,
,,0.0013500000000000012,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3432206736822722560,0.862,,active_confirmed,,True,LIT-USDT-SWAP,,,,,,,335.0,,0.862,,,short,active_confirmed,,0.862,,,,20260329_161532_LIT-USDT-SWAP_short,2026-03-29 16:18:07,
,,0.0013500000000000012,,,,,,,1,,,0.846,,STOP_HEALTH_CONFIRMED,3432206736822722560,0.862,,active_confirmed,,,LIT-USDT-SWAP,,,,,,,335.0,,,,,short,,,0.862,,,,20260329_161532_LIT-USDT-SWAP_short,2026-03-29 16:18:07,
,,0.0024499999999999743,,,,,,,,,,2.79,,STOP_HEALTH_CHECK,3432206796985819136,2.83,,recovered,,,INJ-USDT-SWAP,,,,,,,10111.0,,,,,short,,,2.83,,,,20260329_161534_INJ-USDT-SWAP_short,2026-03-29 16:18:07,
,,0.0024499999999999743,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3432206796985819136,2.83,,active_confirmed,,True,INJ-USDT-SWAP,,,,,,,10111.0,,2.83,,,short,active_confirmed,,2.83,,,,20260329_161534_INJ-USDT-SWAP_short,2026-03-29 16:18:08,
,,0.0024499999999999743,,,,,,,1,,,2.79,,STOP_HEALTH_CONFIRMED,3432206796985819136,2.83,,active_confirmed,,,INJ-USDT-SWAP,,,,,,,10111.0,,,,,short,,,2.83,,,,20260329_161534_INJ-USDT-SWAP_short,2026-03-29 16:18:08,
,,4.599999999999986e-05,,,,,,,,,,0.05579,,STOP_HEALTH_CHECK,3432206855538302976,0.05754,,recovered,,,MAGIC-USDT-SWAP,,,,,,,50228.0,,,,,short,,,0.05754,,,,20260329_161536_MAGIC-USDT-SWAP_short,2026-03-29 16:18:09,
,,4.599999999999986e-05,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3432206855538302976,0.05754,,active_confirmed,,True,MAGIC-USDT-SWAP,,,,,,,50228.0,,0.05754,,,short,active_confirmed,,0.05754,,,,20260329_161536_MAGIC-USDT-SWAP_short,2026-03-29 16:18:10,
,,4.599999999999986e-05,,,,,,,1,,,0.05579,,STOP_HEALTH_CONFIRMED,3432206855538302976,0.05754,,active_confirmed,,,MAGIC-USDT-SWAP,,,,,,,50228.0,,,,,short,,,0.05754,,,,20260329_161536_MAGIC-USDT-SWAP_short,2026-03-29 16:18:10,
,,0.0013500000000000012,,,,,,,,,,0.848,,STOP_HEALTH_CHECK,3432206736822722560,0.862,,active_confirmed,,,LIT-USDT-SWAP,,,,,,,335.0,,,,,short,,,0.862,,,,20260329_161532_LIT-USDT-SWAP_short,2026-03-29 16:20:40,
,,0.0013500000000000012,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3432206736822722560,0.862,,active_confirmed,,True,LIT-USDT-SWAP,,,,,,,335.0,,0.862,,,short,active_confirmed,,0.862,,,,20260329_161532_LIT-USDT-SWAP_short,2026-03-29 16:20:41,
,,0.0013500000000000012,,,,,,,2,,,0.848,,STOP_HEALTH_CONFIRMED,3432206736822722560,0.862,,active_confirmed,,,LIT-USDT-SWAP,,,,,,,335.0,,,,,short,,,0.862,,,,20260329_161532_LIT-USDT-SWAP_short,2026-03-29 16:20:41,
,,0.0014000000000000013,,,1,,,,,,,0.847,ATR,STOP_RECOVERY_START,3432206736822722560,0.862,,active_confirmed,,,LIT-USDT-SWAP,,,,,,,335.0,manage_cycle_reconcile,,,,short,,,0.862,ATR,0.862,,20260329_161532_LIT-USDT-SWAP_short,2026-03-29 16:20:41,
,,0.0014000000000000013,,,,,,,,,,0.847,ATR,STOP_RECOVERY_OK,3432206736822722560,0.862,,recovered,,,LIT-USDT-SWAP,,,,,,,335.0,manage_cycle_reconcile,,,,short,,,0.862,ATR,0.862,,20260329_161532_LIT-USDT-SWAP_short,2026-03-29 16:20:42,
,,0.0014000000000000013,,,,,,1774790100000,,,,0.848,,STOP_STRATEGY_RECALC,3432206736822722560,0.862,,recovered,,,LIT-USDT-SWAP,,,,,,,335.0,,,,,short,,0.847,0.862,,,,20260329_161532_LIT-USDT-SWAP_short,2026-03-29 16:20:42,
,ATR,0.0014000000000000013,,,,,,,,,,0.847,ATR,STOP_STRATEGY_NO_CHANGE,3432206736822722560,0.862,,recovered,,,LIT-USDT-SWAP,,,,,,,335.0,closed_candle,0.862,,,short,,,0.862,ATR,,,20260329_161532_LIT-USDT-SWAP_short,2026-03-29 16:20:42,
,,0.0024499999999999743,,,,,,,,,,2.79,,STOP_HEALTH_CHECK,3432206796985819136,2.83,,active_confirmed,,,INJ-USDT-SWAP,,,,,,,10111.0,,,,,short,,,2.83,,,,20260329_161534_INJ-USDT-SWAP_short,2026-03-29 16:20:43,
,,0.0024499999999999743,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3432206796985819136,2.83,,active_confirmed,,True,INJ-USDT-SWAP,,,,,,,10111.0,,2.83,,,short,active_confirmed,,2.83,,,,20260329_161534_INJ-USDT-SWAP_short,2026-03-29 16:20:44,
,,0.0024499999999999743,,,,,,,2,,,2.79,,STOP_HEALTH_CONFIRMED,3432206796985819136,2.83,,active_confirmed,,,INJ-USDT-SWAP,,,,,,,10111.0,,,,,short,,,2.83,,,,20260329_161534_INJ-USDT-SWAP_short,2026-03-29 16:20:44,
,,0.002499999999999969,,,1,,,,,,,2.79,ATR,STOP_RECOVERY_START,3432206796985819136,2.83,,active_confirmed,,,INJ-USDT-SWAP,,,,,,,10111.0,manage_cycle_reconcile,,,,short,,,2.83,ATR,2.83,,20260329_161534_INJ-USDT-SWAP_short,2026-03-29 16:20:44,
,,0.002499999999999969,,,,,,,,,,2.79,ATR,STOP_RECOVERY_OK,3432206796985819136,2.83,,recovered,,,INJ-USDT-SWAP,,,,,,,10111.0,manage_cycle_reconcile,,,,short,,,2.83,ATR,2.83,,20260329_161534_INJ-USDT-SWAP_short,2026-03-29 16:20:45,
,,0.002499999999999969,,,,,,1774790100000,,,,2.79,,STOP_STRATEGY_RECALC,3432206796985819136,2.83,,recovered,,,INJ-USDT-SWAP,,,,,,,10111.0,,,,,short,,2.79,2.83,,,,20260329_161534_INJ-USDT-SWAP_short,2026-03-29 16:20:45,
,ATR,0.002499999999999969,,,,,,,,,,2.79,ATR,STOP_STRATEGY_NO_CHANGE,3432206796985819136,2.83,,recovered,,,INJ-USDT-SWAP,,,,,,,10111.0,closed_candle,2.83,,,short,,,2.83,ATR,,,20260329_161534_INJ-USDT-SWAP_short,2026-03-29 16:20:45,
,,4.599999999999986e-05,,,,,,,,,,0.05579,,STOP_HEALTH_CHECK,3432206855538302976,0.05754,,active_confirmed,,,MAGIC-USDT-SWAP,,,,,,,50228.0,,,,,short,,,0.05754,,,,20260329_161536_MAGIC-USDT-SWAP_short,2026-03-29 16:20:46,
,,4.599999999999986e-05,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3432206855538302976,0.05754,,active_confirmed,,True,MAGIC-USDT-SWAP,,,,,,,50228.0,,0.05754,,,short,active_confirmed,,0.05754,,,,20260329_161536_MAGIC-USDT-SWAP_short,2026-03-29 16:20:47,
,,4.599999999999986e-05,,,,,,,2,,,0.05579,,STOP_HEALTH_CONFIRMED,3432206855538302976,0.05754,,active_confirmed,,,MAGIC-USDT-SWAP,,,,,,,50228.0,,,,,short,,,0.05754,,,,20260329_161536_MAGIC-USDT-SWAP_short,2026-03-29 16:20:47,
,,4.6499999999999667e-05,,,1,,,,,,,0.05579,ATR,STOP_RECOVERY_START,3432206855538302976,0.05754,,active_confirmed,,,MAGIC-USDT-SWAP,,,,,,,50228.0,manage_cycle_reconcile,,,,short,,,0.05754,ATR,0.05754,,20260329_161536_MAGIC-USDT-SWAP_short,2026-03-29 16:20:47,
,,4.6499999999999667e-05,,,,,,,,,,0.05579,ATR,STOP_RECOVERY_OK,3432206855538302976,0.05754,,recovered,,,MAGIC-USDT-SWAP,,,,,,,50228.0,manage_cycle_reconcile,,,,short,,,0.05754,ATR,0.05754,,20260329_161536_MAGIC-USDT-SWAP_short,2026-03-29 16:20:48,
,,4.6499999999999667e-05,,,,,,1774790100000,,,,0.05579,,STOP_STRATEGY_RECALC,3432206855538302976,0.05754,,recovered,,,MAGIC-USDT-SWAP,,,,,,,50228.0,,,,,short,,0.05579,0.05754,,,,20260329_161536_MAGIC-USDT-SWAP_short,2026-03-29 16:20:49,
,ATR,4.6499999999999667e-05,,,,,,,,,,0.05579,ATR,STOP_STRATEGY_NO_CHANGE,3432206855538302976,0.05754,,recovered,,,MAGIC-USDT-SWAP,,,,,,,50228.0,closed_candle,0.05754,,,short,,,0.05754,ATR,,,20260329_161536_MAGIC-USDT-SWAP_short,2026-03-29 16:20:49,
,,0.0014000000000000013,,,,,,,,,,0.851,,STOP_HEALTH_CHECK,3432206736822722560,0.862,,recovered,,,LIT-USDT-SWAP,,,,,,,335.0,,,,,short,,,0.862,,,,20260329_161532_LIT-USDT-SWAP_short,2026-03-29 16:23:14,
,,0.0014000000000000013,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3432206736822722560,0.862,,active_confirmed,,True,LIT-USDT-SWAP,,,,,,,335.0,,0.862,,,short,active_confirmed,,0.862,,,,20260329_161532_LIT-USDT-SWAP_short,2026-03-29 16:23:15,
,,0.0014000000000000013,,,,,,,3,,,0.851,,STOP_HEALTH_CONFIRMED,3432206736822722560,0.862,,active_confirmed,,,LIT-USDT-SWAP,,,,,,,335.0,,,,,short,,,0.862,,,,20260329_161532_LIT-USDT-SWAP_short,2026-03-29 16:23:15,
,,0.002499999999999969,,,,,,,,,,2.798,,STOP_HEALTH_CHECK,3432206796985819136,2.83,,recovered,,,INJ-USDT-SWAP,,,,,,,10111.0,,,,,short,,,2.83,,,,20260329_161534_INJ-USDT-SWAP_short,2026-03-29 16:23:16,
,,0.002499999999999969,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3432206796985819136,2.83,,active_confirmed,,True,INJ-USDT-SWAP,,,,,,,10111.0,,2.83,,,short,active_confirmed,,2.83,,,,20260329_161534_INJ-USDT-SWAP_short,2026-03-29 16:23:17,
,,0.002499999999999969,,,,,,,3,,,2.798,,STOP_HEALTH_CONFIRMED,3432206796985819136,2.83,,active_confirmed,,,INJ-USDT-SWAP,,,,,,,10111.0,,,,,short,,,2.83,,,,20260329_161534_INJ-USDT-SWAP_short,2026-03-29 16:23:17,
,,4.6499999999999667e-05,,,,,,,,,,0.05579,,STOP_HEALTH_CHECK,3432206855538302976,0.05754,,recovered,,,MAGIC-USDT-SWAP,,,,,,,50228.0,,,,,short,,,0.05754,,,,20260329_161536_MAGIC-USDT-SWAP_short,2026-03-29 16:23:17,
,,4.6499999999999667e-05,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3432206855538302976,0.05754,,active_confirmed,,True,MAGIC-USDT-SWAP,,,,,,,50228.0,,0.05754,,,short,active_confirmed,,0.05754,,,,20260329_161536_MAGIC-USDT-SWAP_short,2026-03-29 16:23:18,
,,4.6499999999999667e-05,,,,,,,3,,,0.05579,,STOP_HEALTH_CONFIRMED,3432206855538302976,0.05754,,active_confirmed,,,MAGIC-USDT-SWAP,,,,,,,50228.0,,,,,short,,,0.05754,,,,20260329_161536_MAGIC-USDT-SWAP_short,2026-03-29 16:23:18,
,,0.0014000000000000013,,,,,,,,,,0.851,,STOP_HEALTH_CHECK,3432206736822722560,0.862,,active_confirmed,,,LIT-USDT-SWAP,,,,,,,335.0,,,,,short,,,0.862,,,,20260329_161532_LIT-USDT-SWAP_short,2026-03-29 16:25:49,
,,0.0014000000000000013,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3432206736822722560,0.862,,active_confirmed,,True,LIT-USDT-SWAP,,,,,,,335.0,,0.862,,,short,active_confirmed,,0.862,,,,20260329_161532_LIT-USDT-SWAP_short,2026-03-29 16:25:49,
,,0.0014000000000000013,,,,,,,4,,,0.851,,STOP_HEALTH_CONFIRMED,3432206736822722560,0.862,,active_confirmed,,,LIT-USDT-SWAP,,,,,,,335.0,,,,,short,,,0.862,,,,20260329_161532_LIT-USDT-SWAP_short,2026-03-29 16:25:49,
,,0.0016000000000000014,,,,,,1774790400000,,,,0.851,,STOP_STRATEGY_RECALC,3432206736822722560,0.862,,active_confirmed,,,LIT-USDT-SWAP,,,,,,,335.0,,,,,short,,0.851,0.862,,,,20260329_161532_LIT-USDT-SWAP_short,2026-03-29 16:25:49,
,,0.0016000000000000014,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3432206736822722560,0.862,,active_relinked,,True,LIT-USDT-SWAP,,,,,,,335.0,,0.853,,,short,active_relinked,,0.862,,,,20260329_161532_LIT-USDT-SWAP_short,2026-03-29 16:25:51,
,,0.0016000000000000014,,,,,,,,,,0.851,,STOP_AMEND_RELINKED,3432206736822722560,0.862,,active_relinked,,,LIT-USDT-SWAP,,,,,,,335.0,atr_update,0.853,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '', 'reqId': '', 'sCode': '51003', 'sMsg': 'Either client order ID or order ID is required.'}], 'msg': '', 'newCode': '', 'traceId': ''}",,short,,,0.862,,,,20260329_161532_LIT-USDT-SWAP_short,2026-03-29 16:25:51,
,,0.0016000000000000014,,,,,,,,,,0.851,,STOP_FORCE_REPLACE,3432206736822722560,0.862,,active_relinked,,,LIT-USDT-SWAP,,,,,,,335.0,atr_update,0.853,,,short,,,0.862,,,,20260329_161532_LIT-USDT-SWAP_short,2026-03-29 16:25:51,
,,0.0016000000000000014,,,,,3432206736822722560,,,,,,,STOP_CANCELLED,3432206736822722560,0.862,,active_relinked,,,LIT-USDT-SWAP,,,,,,,335.0,force_replace:atr_update,,,,short,,,0.862,,,,20260329_161532_LIT-USDT-SWAP_short,2026-03-29 16:25:51,
,,0.0016000000000000014,,,,,,,,,0.0,,,STOP_NOOP_BYPASSED_FULL_COVER,,0.0,0.0,cancelled,,,LIT-USDT-SWAP,,,,,,335.0,335.0,atr_update,0.853,,,short,,,0.862,,,,20260329_161532_LIT-USDT-SWAP_short,2026-03-29 16:25:52,
,,0.0016000000000000014,,,1,,,,,,,,,STOP_PLACED,3432227540503453696,0.853,,active,,,LIT-USDT-SWAP,,,,,,,335.0,atr_update,0.853,,0,short,,,0.862,,,,20260329_161532_LIT-USDT-SWAP_short,2026-03-29 16:25:52,
,,0.0016000000000000014,,,,,,,,,,0.851,,STOP_MOVED,3432227540503453696,0.853,,active,,,LIT-USDT-SWAP,,0.8492,0.862,0.862,,,335.0,atr_update,,,,short,,,0.862,,,,20260329_161532_LIT-USDT-SWAP_short,2026-03-29 16:25:53,
,,0.002499999999999969,,,,,,,,,,2.798,,STOP_HEALTH_CHECK,3432206796985819136,2.83,,active_confirmed,,,INJ-USDT-SWAP,,,,,,,10111.0,,,,,short,,,2.83,,,,20260329_161534_INJ-USDT-SWAP_short,2026-03-29 16:25:53,
,,0.002499999999999969,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3432206796985819136,2.83,,active_confirmed,,True,INJ-USDT-SWAP,,,,,,,10111.0,,2.83,,,short,active_confirmed,,2.83,,,,20260329_161534_INJ-USDT-SWAP_short,2026-03-29 16:25:54,
,,0.002499999999999969,,,,,,,4,,,2.798,,STOP_HEALTH_CONFIRMED,3432206796985819136,2.83,,active_confirmed,,,INJ-USDT-SWAP,,,,,,,10111.0,,,,,short,,,2.83,,,,20260329_161534_INJ-USDT-SWAP_short,2026-03-29 16:25:54,
,,0.0028999999999999694,,,,,,1774790400000,,,,2.798,,STOP_STRATEGY_RECALC,3432206796985819136,2.83,,active_confirmed,,,INJ-USDT-SWAP,,,,,,,10111.0,,,,,short,,2.798,2.83,,,,20260329_161534_INJ-USDT-SWAP_short,2026-03-29 16:25:54,
,,0.0028999999999999694,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3432206796985819136,2.83,,active_relinked,,True,INJ-USDT-SWAP,,,,,,,10111.0,,2.8,,,short,active_relinked,,2.83,,,,20260329_161534_INJ-USDT-SWAP_short,2026-03-29 16:25:56,
,,0.0028999999999999694,,,,,,,,,,2.798,,STOP_AMEND_RELINKED,3432206796985819136,2.83,,active_relinked,,,INJ-USDT-SWAP,,,,,,,10111.0,atr_update,2.8,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '', 'reqId': '', 'sCode': '51003', 'sMsg': 'Either client order ID or order ID is required.'}], 'msg': '', 'newCode': '', 'traceId': ''}",,short,,,2.83,,,,20260329_161534_INJ-USDT-SWAP_short,2026-03-29 16:25:56,
,,0.0028999999999999694,,,,,,,,,,2.798,,STOP_FORCE_REPLACE,3432206796985819136,2.83,,active_relinked,,,INJ-USDT-SWAP,,,,,,,10111.0,atr_update,2.8,,,short,,,2.83,,,,20260329_161534_INJ-USDT-SWAP_short,2026-03-29 16:25:56,
,,0.0028999999999999694,,,,,3432206796985819136,,,,,,,STOP_CANCELLED,3432206796985819136,2.83,,active_relinked,,,INJ-USDT-SWAP,,,,,,,10111.0,force_replace:atr_update,,,,short,,,2.83,,,,20260329_161534_INJ-USDT-SWAP_short,2026-03-29 16:25:56,
,,0.0028999999999999694,,,,,,,,,0.0,,,STOP_NOOP_BYPASSED_FULL_COVER,,0.0,0.0,cancelled,,,INJ-USDT-SWAP,,,,,,10111.0,10111.0,atr_update,2.8,,,short,,,2.83,,,,20260329_161534_INJ-USDT-SWAP_short,2026-03-29 16:25:57,
,,0.0028999999999999694,,,1,,,,,,,,,STOP_PLACED,3432227706933436416,2.8,,active,,,INJ-USDT-SWAP,,,,,,,10111.0,atr_update,2.8,,0,short,,,2.83,,,,20260329_161534_INJ-USDT-SWAP_short,2026-03-29 16:25:57,
,,0.0028999999999999694,,,,,,,,,,2.798,,STOP_MOVED,3432227706933436416,2.8,,active,,,INJ-USDT-SWAP,,2.7958,2.83,2.83,,,10111.0,atr_update,,,,short,,,2.83,,,,20260329_161534_INJ-USDT-SWAP_short,2026-03-29 16:25:58,
,,4.6499999999999667e-05,,,,,,,,,,0.05602,,STOP_HEALTH_CHECK,3432206855538302976,0.05754,,active_confirmed,,,MAGIC-USDT-SWAP,,,,,,,50228.0,,,,,short,,,0.05754,,,,20260329_161536_MAGIC-USDT-SWAP_short,2026-03-29 16:25:58,
,,4.6499999999999667e-05,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3432206855538302976,0.05754,,active_confirmed,,True,MAGIC-USDT-SWAP,,,,,,,50228.0,,0.05754,,,short,active_confirmed,,0.05754,,,,20260329_161536_MAGIC-USDT-SWAP_short,2026-03-29 16:25:59,
,,4.6499999999999667e-05,,,,,,,4,,,0.05602,,STOP_HEALTH_CONFIRMED,3432206855538302976,0.05754,,active_confirmed,,,MAGIC-USDT-SWAP,,,,,,,50228.0,,,,,short,,,0.05754,,,,20260329_161536_MAGIC-USDT-SWAP_short,2026-03-29 16:25:59,
,,4.6499999999999667e-05,,,,,,1774790400000,,,,0.05602,,STOP_STRATEGY_RECALC,3432206855538302976,0.05754,,active_confirmed,,,MAGIC-USDT-SWAP,,,,,,,50228.0,,,,,short,,0.05579,0.05754,,,,20260329_161536_MAGIC-USDT-SWAP_short,2026-03-29 16:25:59,
,,4.6499999999999667e-05,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3432206855538302976,0.05754,,active_relinked,,True,MAGIC-USDT-SWAP,,,,,,,50228.0,,0.05616,,,short,active_relinked,,0.05754,,,,20260329_161536_MAGIC-USDT-SWAP_short,2026-03-29 16:26:01,
,,4.6499999999999667e-05,,,,,,,,,,0.05579,,STOP_AMEND_RELINKED,3432206855538302976,0.05754,,active_relinked,,,MAGIC-USDT-SWAP,,,,,,,50228.0,atr_update,0.05616,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '', 'reqId': '', 'sCode': '51003', 'sMsg': 'Either client order ID or order ID is required.'}], 'msg': '', 'newCode': '', 'traceId': ''}",,short,,,0.05754,,,,20260329_161536_MAGIC-USDT-SWAP_short,2026-03-29 16:26:01,
,,4.6499999999999667e-05,,,,,,,,,,0.05579,,STOP_FORCE_REPLACE,3432206855538302976,0.05754,,active_relinked,,,MAGIC-USDT-SWAP,,,,,,,50228.0,atr_update,0.05616,,,short,,,0.05754,,,,20260329_161536_MAGIC-USDT-SWAP_short,2026-03-29 16:26:01,
,,4.6499999999999667e-05,,,,,3432206855538302976,,,,,,,STOP_CANCELLED,3432206855538302976,0.05754,,active_relinked,,,MAGIC-USDT-SWAP,,,,,,,50228.0,force_replace:atr_update,,,,short,,,0.05754,,,,20260329_161536_MAGIC-USDT-SWAP_short,2026-03-29 16:26:01,
,,4.6499999999999667e-05,,,,,,,,,0.0,,,STOP_NOOP_BYPASSED_FULL_COVER,,0.0,0.0,cancelled,,,MAGIC-USDT-SWAP,,,,,,50228.0,50228.0,atr_update,0.05616,,,short,,,0.05754,,,,20260329_161536_MAGIC-USDT-SWAP_short,2026-03-29 16:26:02,
,,4.6499999999999667e-05,,,1,,,,,,,,,STOP_PLACED,3432227877255733248,0.05616,,active,,,MAGIC-USDT-SWAP,,,,,,,50228.0,atr_update,0.05616,,0,short,,,0.05754,,,,20260329_161536_MAGIC-USDT-SWAP_short,2026-03-29 16:26:02,
,,4.6499999999999667e-05,,,,,,,,,,0.05579,,STOP_MOVED,3432227877255733248,0.05616,,active,,,MAGIC-USDT-SWAP,,0.055883,0.05754,0.05754,,,50228.0,atr_update,,,,short,,,0.05754,,,,20260329_161536_MAGIC-USDT-SWAP_short,2026-03-29 16:26:03,
,,0.0016000000000000014,,,,,,,,,,0.851,,STOP_HEALTH_CHECK,3432227540503453696,0.853,,active,,,LIT-USDT-SWAP,,,,,,,335.0,,,,,short,,,0.8492,,,,20260329_161532_LIT-USDT-SWAP_short,2026-03-29 16:29:04,
,,0.0016000000000000014,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3432227540503453696,0.853,,active_confirmed,,True,LIT-USDT-SWAP,,,,,,,335.0,,0.8492,,,short,active_confirmed,,0.8492,,,,20260329_161532_LIT-USDT-SWAP_short,2026-03-29 16:29:05,
