cooldown_blocked,event,final_decision_allow_true_false,final_reason,inst_id,price,recent_stopout_present,recent_trade_penalty,recovery_blocked,side,timeframe,ts
False,reentry_check,True,ok,ACT-USDT-SWAP,0.0118,False,,False,long,5m,2026-03-29 16:13:11
False,reentry_check,True,ok,ACT-USDT-SWAP,0.0118,False,,False,short,5m,2026-03-29 16:13:11
False,reentry_check,True,ok,ARB-USDT-SWAP,0.0879,False,,False,long,5m,2026-03-29 16:13:11
False,reentry_check,True,ok,ARB-USDT-SWAP,0.0879,False,,False,short,5m,2026-03-29 16:13:11
,reentry_check,True,scan,ARB-USDT-SWAP,0.0879,False,0.0,,scan,5m,2026-03-29 16:13:11
False,reentry_check,True,ok,ASTER-USDT-SWAP,0.6555,False,,False,long,5m,2026-03-29 16:13:14
False,reentry_check,True,ok,ASTER-USDT-SWAP,0.6555,False,,False,short,5m,2026-03-29 16:13:14
,reentry_check,True,scan,ASTER-USDT-SWAP,0.6555,False,0.0,,scan,5m,2026-03-29 16:13:14
False,reentry_check,True,ok,AXS-USDT-SWAP,1.126,False,,False,long,5m,2026-03-29 16:13:20
False,reentry_check,True,ok,AXS-USDT-SWAP,1.126,False,,False,short,5m,2026-03-29 16:13:20
False,reentry_check,True,ok,BCH-USDT-SWAP,478.4,False,,False,long,5m,2026-03-29 16:13:23
False,reentry_check,True,ok,BCH-USDT-SWAP,478.4,False,,False,short,5m,2026-03-29 16:13:23
,reentry_check,True,scan,BCH-USDT-SWAP,478.4,False,0.0,,scan,5m,2026-03-29 16:13:23
False,reentry_check,True,ok,BTC-USDT-SWAP,66512.7,False,,False,long,5m,2026-03-29 16:13:31
False,reentry_check,True,ok,BTC-USDT-SWAP,66512.7,False,,False,short,5m,2026-03-29 16:13:31
,reentry_check,True,scan,BTC-USDT-SWAP,66512.7,False,0.0,,scan,5m,2026-03-29 16:13:31
False,reentry_check,True,ok,CELO-USDT-SWAP,0.0724,False,,False,long,5m,2026-03-29 16:13:35
False,reentry_check,True,ok,CELO-USDT-SWAP,0.0724,False,,False,short,5m,2026-03-29 16:13:35
False,reentry_check,True,ok,CFX-USDT-SWAP,0.05511,False,,False,long,5m,2026-03-29 16:13:37
False,reentry_check,True,ok,CFX-USDT-SWAP,0.05511,False,,False,short,5m,2026-03-29 16:13:37
False,reentry_check,True,ok,COMP-USDT-SWAP,17.98,False,,False,long,5m,2026-03-29 16:13:41
False,reentry_check,True,ok,COMP-USDT-SWAP,17.98,False,,False,short,5m,2026-03-29 16:13:41
,reentry_check,True,scan,COMP-USDT-SWAP,17.98,False,0.0,,scan,5m,2026-03-29 16:13:42
False,reentry_check,True,ok,DOGE-USDT-SWAP,0.0902,False,,False,long,5m,2026-03-29 16:13:46
False,reentry_check,True,ok,DOGE-USDT-SWAP,0.0902,False,,False,short,5m,2026-03-29 16:13:46
,reentry_check,True,scan,DOGE-USDT-SWAP,0.0902,False,0.0,,scan,5m,2026-03-29 16:13:46
False,reentry_check,True,ok,ENA-USDT-SWAP,0.0899,False,,False,long,5m,2026-03-29 16:13:49
False,reentry_check,True,ok,ENA-USDT-SWAP,0.0899,False,,False,short,5m,2026-03-29 16:13:49
False,reentry_check,True,ok,ETC-USDT-SWAP,7.94,False,,False,long,5m,2026-03-29 16:13:52
False,reentry_check,True,ok,ETC-USDT-SWAP,7.94,False,,False,short,5m,2026-03-29 16:13:52
,reentry_check,True,scan,ETC-USDT-SWAP,7.94,False,0.0,,scan,5m,2026-03-29 16:13:52
