action,inst_id,latency_ms,price,qty,response_code,response_message,side,success,timestamp,trade_id
close_pending_exchange,BNB-USDT-SWAP,0.0,0.0,0.0,,,long,True,2026-03-15 01:00:30,20260315_005049_BNB-USDT-SWAP_long
close_pending_exchange,AVAX-USDT-SWAP,0.0,0.0,0.0,,,long,True,2026-03-15 01:00:34,20260315_005556_AVAX-USDT-SWAP_long
close_pending_exchange,KSM-USDT-SWAP,0.0,0.0,0.0,,,long,True,2026-03-15 01:00:36,20260315_005558_KSM-USDT-SWAP_long
close_pending_exchange,BNB-USDT-SWAP,0.0,0.0,0.0,,,long,True,2026-03-15 01:01:20,20260315_005049_BNB-USDT-SWAP_long
close_pending_exchange,AVAX-USDT-SWAP,0.0,0.0,0.0,,,long,True,2026-03-15 01:01:24,20260315_005556_AVAX-USDT-SWAP_long
close_pending_exchange,KSM-USDT-SWAP,0.0,0.0,0.0,,,long,True,2026-03-15 01:01:25,20260315_005558_KSM-USDT-SWAP_long
close_pending_exchange,BNB-USDT-SWAP,0.0,0.0,0.0,,,long,True,2026-03-15 01:02:07,20260315_005049_BNB-USDT-SWAP_long
close_pending_exchange,AVAX-USDT-SWAP,0.0,0.0,0.0,,,long,True,2026-03-15 01:02:11,20260315_005556_AVAX-USDT-SWAP_long
close_pending_exchange,KSM-USDT-SWAP,0.0,0.0,0.0,,,long,True,2026-03-15 01:02:13,20260315_005558_KSM-USDT-SWAP_long
close_pending_exchange,BNB-USDT-SWAP,0.0,0.0,0.0,,,long,True,2026-03-15 01:02:57,20260315_005049_BNB-USDT-SWAP_long
close_pending_exchange,AVAX-USDT-SWAP,0.0,0.0,0.0,,,long,True,2026-03-15 01:03:00,20260315_005556_AVAX-USDT-SWAP_long
close_pending_exchange,KSM-USDT-SWAP,0.0,0.0,0.0,,,long,True,2026-03-15 01:03:02,20260315_005558_KSM-USDT-SWAP_long
close_pending_exchange,BNB-USDT-SWAP,0.0,0.0,0.0,,,long,True,2026-03-15 01:03:46,20260315_005049_BNB-USDT-SWAP_long
close_pending_exchange,AVAX-USDT-SWAP,0.0,0.0,0.0,,,long,True,2026-03-15 01:03:50,20260315_005556_AVAX-USDT-SWAP_long
close_pending_exchange,KSM-USDT-SWAP,0.0,0.0,0.0,,,long,True,2026-03-15 01:03:52,20260315_005558_KSM-USDT-SWAP_long
close_pending_exchange,BNB-USDT-SWAP,0.0,0.0,0.0,,,long,True,2026-03-15 01:04:36,20260315_005049_BNB-USDT-SWAP_long
close_pending_exchange,AVAX-USDT-SWAP,0.0,0.0,0.0,,,long,True,2026-03-15 01:04:39,20260315_005556_AVAX-USDT-SWAP_long
close_pending_exchange,KSM-USDT-SWAP,0.0,0.0,0.0,,,long,True,2026-03-15 01:04:41,20260315_005558_KSM-USDT-SWAP_long
position_opened,LPT-USDT-SWAP,0.0,2.246,11591.0,,,long,True,2026-03-15 01:05:25,20260315_010524_LPT-USDT-SWAP_long
OPEN,LPT-USDT-SWAP,0.0,2.246,11591.0,,Первичный вход,long,True,2026-03-15 01:05:25,20260315_010524_LPT-USDT-SWAP_long
close_pending_exchange,BNB-USDT-SWAP,0.0,0.0,0.0,,,long,True,2026-03-15 01:05:26,20260315_005049_BNB-USDT-SWAP_long
close_pending_exchange,AVAX-USDT-SWAP,0.0,0.0,0.0,,,long,True,2026-03-15 01:05:30,20260315_005556_AVAX-USDT-SWAP_long
close_pending_exchange,KSM-USDT-SWAP,0.0,0.0,0.0,,,long,True,2026-03-15 01:05:32,20260315_005558_KSM-USDT-SWAP_long
close_pending_exchange,LPT-USDT-SWAP,0.0,0.0,0.0,,,long,True,2026-03-15 01:05:34,20260315_010524_LPT-USDT-SWAP_long
close_pending_exchange,BNB-USDT-SWAP,0.0,0.0,0.0,,,long,True,2026-03-15 01:06:17,20260315_005049_BNB-USDT-SWAP_long
close_pending_exchange,AVAX-USDT-SWAP,0.0,0.0,0.0,,,long,True,2026-03-15 01:06:18,20260315_005556_AVAX-USDT-SWAP_long
close_pending_exchange,KSM-USDT-SWAP,0.0,0.0,0.0,,,long,True,2026-03-15 01:06:19,20260315_005558_KSM-USDT-SWAP_long
close_pending_exchange,BNB-USDT-SWAP,0.0,0.0,0.0,,,long,True,2026-03-15 01:07:44,20260315_005049_BNB-USDT-SWAP_long
close_pending_exchange,AVAX-USDT-SWAP,0.0,0.0,0.0,,,long,True,2026-03-15 01:07:48,20260315_005556_AVAX-USDT-SWAP_long
close_pending_exchange,KSM-USDT-SWAP,0.0,0.0,0.0,,,long,True,2026-03-15 01:07:50,20260315_005558_KSM-USDT-SWAP_long
close_pending_exchange,BNB-USDT-SWAP,0.0,0.0,0.0,,,long,True,2026-03-15 01:08:34,20260315_005049_BNB-USDT-SWAP_long
close_pending_exchange,AVAX-USDT-SWAP,0.0,0.0,0.0,,,long,True,2026-03-15 01:08:37,20260315_005556_AVAX-USDT-SWAP_long
close_pending_exchange,KSM-USDT-SWAP,0.0,0.0,0.0,,,long,True,2026-03-15 01:08:39,20260315_005558_KSM-USDT-SWAP_long
close_pending_exchange,BNB-USDT-SWAP,0.0,0.0,0.0,,,long,True,2026-03-15 01:09:24,20260315_005049_BNB-USDT-SWAP_long
close_pending_exchange,AVAX-USDT-SWAP,0.0,0.0,0.0,,,long,True,2026-03-15 01:09:28,20260315_005556_AVAX-USDT-SWAP_long
close_pending_exchange,KSM-USDT-SWAP,0.0,0.0,0.0,,,long,True,2026-03-15 01:09:30,20260315_005558_KSM-USDT-SWAP_long
close_pending_exchange,BNB-USDT-SWAP,0.0,0.0,0.0,,,long,True,2026-03-15 01:10:16,20260315_005049_BNB-USDT-SWAP_long
position_closed,ADA-USDT-SWAP,0.0,0.0,104.9,stopout_cooldown,ATR стоп 2.0N,long,True,2026-03-15 01:10:18,20260315_005554_ADA-USDT-SWAP_long
CLOSE,ADA-USDT-SWAP,0.0,0.26,104.9,,ATR стоп 2.0N,long,True,2026-03-15 01:10:18,20260315_005554_ADA-USDT-SWAP_long
position_closed,FLOKI-USDT-SWAP,0.0,0.0,923.0,stopout_cooldown,ATR стоп 2.0N,long,True,2026-03-15 01:10:19,20260315_005555_FLOKI-USDT-SWAP_long
CLOSE,FLOKI-USDT-SWAP,0.0,2.93e-05,923.0,,ATR стоп 2.0N,long,True,2026-03-15 01:10:19,20260315_005555_FLOKI-USDT-SWAP_long
close_pending_exchange,AVAX-USDT-SWAP,0.0,0.0,0.0,,,long,True,2026-03-15 01:10:22,20260315_005556_AVAX-USDT-SWAP_long
position_closed,KSM-USDT-SWAP,0.0,0.0,6034.0,stopout_cooldown,ATR стоп 2.0N,long,True,2026-03-15 01:10:24,20260315_005558_KSM-USDT-SWAP_long
CLOSE,KSM-USDT-SWAP,0.0,4.423,6034.0,,ATR стоп 2.0N,long,True,2026-03-15 01:10:24,20260315_005558_KSM-USDT-SWAP_long
position_closed,ETHFI-USDT-SWAP,0.0,0.0,4867.0,stopout_cooldown,ATR стоп 2.0N,long,True,2026-03-15 01:10:25,20260315_005559_ETHFI-USDT-SWAP_long
CLOSE,ETHFI-USDT-SWAP,0.0,0.5405,4867.0,,ATR стоп 2.0N,long,True,2026-03-15 01:10:25,20260315_005559_ETHFI-USDT-SWAP_long
close_pending_exchange,BNB-USDT-SWAP,0.0,0.0,0.0,,,long,True,2026-03-15 01:11:09,20260315_005049_BNB-USDT-SWAP_long
close_pending_exchange,AVAX-USDT-SWAP,0.0,0.0,0.0,,,long,True,2026-03-15 01:11:11,20260315_005556_AVAX-USDT-SWAP_long
close_pending_exchange,BNB-USDT-SWAP,0.0,0.0,0.0,,,long,True,2026-03-15 01:11:57,20260315_005049_BNB-USDT-SWAP_long
