avg_px,hybrid_stop_mode,inst_id,last_px,peak_pnl_pct,pnl_pct,qty,reconciler_interval_sec,side,sync_status,system_name,trade_id,trend_hold_state,turtle_exit_period
1.2353319736335233,,AXS-USDT-SWAP,1.1928,6.793010091065678,-10.13459730442555,46726.0,0,long,,Turtle 20,20260319_094507_AXS-USDT-SWAP_long,,0
55.11000920810313,,LTC-USDT-SWAP,55.08,1.8383669492208847,-0.7076253139752308,217.2,0,short,,Turtle 55,20260319_101009_LTC-USDT-SWAP_short,,0
89.12942313616759,,SOL-USDT-SWAP,89.18,1.7146631883479555,-0.0019416612789889818,129.84,0,short,,Turtle 55,20260319_101506_SOL-USDT-SWAP_short,,0
