available_after_bans,cache_errors,cache_fetch_count,closed_trades,connectivity_components_down,connectivity_state,event,loop_duration_sec,open_positions,signals_blocked,signals_found,symbols_scanned,ts
104,0,20112,8,[],CONNECTED,SYSTEM_HEALTH,174.11478400230408,6,0,0,108,2026-03-28 23:23:08
104,0,20291,8,[],CONNECTED,SYSTEM_HEALTH,170.50158786773682,6,0,0,108,2026-03-28 23:25:30
104,0,20421,8,[],CONNECTED,SYSTEM_HEALTH,170.50158786773682,6,0,0,108,2026-03-28 23:26:02
104,0,20723,8,[],CONNECTED,SYSTEM_HEALTH,178.1872239112854,7,0,1,108,2026-03-28 23:28:10
104,0,21047,8,[],CONNECTED,SYSTEM_HEALTH,144.24089646339417,7,0,0,108,2026-03-28 23:30:43
104,0,21199,8,[],CONNECTED,SYSTEM_HEALTH,144.24089646339417,7,0,0,108,2026-03-28 23:31:24
104,0,21498,8,[],CONNECTED,SYSTEM_HEALTH,184.05676698684692,7,0,0,108,2026-03-28 23:33:52
104,0,21498,8,[],CONNECTED,SYSTEM_HEALTH,184.05676698684692,7,0,0,108,2026-03-28 23:34:16
104,0,21829,9,[],CONNECTED,SYSTEM_HEALTH,160.6294400691986,6,0,0,108,2026-03-28 23:37:06
104,0,21975,10,[],CONNECTED,SYSTEM_HEALTH,160.6294400691986,5,0,0,108,2026-03-28 23:38:06
104,0,22295,10,[],CONNECTED,SYSTEM_HEALTH,213.6571340560913,5,0,0,108,2026-03-28 23:40:14
104,0,22438,10,[],CONNECTED,SYSTEM_HEALTH,213.6571340560913,5,0,0,108,2026-03-28 23:41:07
104,0,22745,10,[],CONNECTED,SYSTEM_HEALTH,171.80331587791443,5,0,0,108,2026-03-28 23:43:40
104,0,22745,10,[],CONNECTED,SYSTEM_HEALTH,171.80331587791443,5,0,0,108,2026-03-28 23:44:03
104,0,23078,11,[],CONNECTED,SYSTEM_HEALTH,176.52425265312195,4,0,0,108,2026-03-28 23:46:56
104,0,23078,11,[],CONNECTED,SYSTEM_HEALTH,176.52425265312195,4,0,0,108,2026-03-28 23:47:03
104,0,23411,11,[],CONNECTED,SYSTEM_HEALTH,182.51541709899902,4,0,0,108,2026-03-28 23:50:06
104,0,23557,11,[],CONNECTED,SYSTEM_HEALTH,182.51541709899902,4,0,0,108,2026-03-28 23:51:00
104,0,23864,11,[],CONNECTED,SYSTEM_HEALTH,212.40005540847778,4,0,0,108,2026-03-28 23:53:41
104,0,23864,11,[],CONNECTED,SYSTEM_HEALTH,212.40005540847778,4,0,0,108,2026-03-28 23:54:06
104,0,24197,11,[],CONNECTED,SYSTEM_HEALTH,198.04737973213196,4,0,0,108,2026-03-28 23:56:54
104,0,24343,11,[],CONNECTED,SYSTEM_HEALTH,198.04737973213196,4,0,0,108,2026-03-28 23:57:20
104,1,24638,11,[],CONNECTED,SYSTEM_HEALTH,180.6328694820404,4,0,0,108,2026-03-28 23:59:51
104,1,24638,11,[],CONNECTED,SYSTEM_HEALTH,180.6328694820404,4,0,0,108,2026-03-29 00:00:15
104,1,24974,11,[],CONNECTED,SYSTEM_HEALTH,177.8288390636444,4,0,0,108,2026-03-29 00:03:23
104,1,25123,11,[],CONNECTED,SYSTEM_HEALTH,177.8288390636444,4,0,0,108,2026-03-29 00:04:01
104,1,25427,11,[],CONNECTED,SYSTEM_HEALTH,205.85699248313904,5,0,1,108,2026-03-29 00:06:52
104,1,25427,11,[],CONNECTED,SYSTEM_HEALTH,205.85699248313904,5,0,1,108,2026-03-29 00:07:25
104,1,25750,11,[],CONNECTED,SYSTEM_HEALTH,206.17412567138672,5,0,0,108,2026-03-29 00:10:18
104,1,25909,11,[],CONNECTED,SYSTEM_HEALTH,206.17412567138672,5,0,0,108,2026-03-29 00:11:05
103,1,26217,11,[],CONNECTED,SYSTEM_HEALTH,207.54251790046692,5,0,4,108,2026-03-29 00:13:51
103,1,26217,11,[],CONNECTED,SYSTEM_HEALTH,207.54251790046692,5,0,4,108,2026-03-29 00:14:08
103,1,26523,11,[],CONNECTED,SYSTEM_HEALTH,180.50605869293213,6,0,3,108,2026-03-29 00:16:39
103,1,26523,11,[],CONNECTED,SYSTEM_HEALTH,180.50605869293213,6,0,3,108,2026-03-29 00:17:12
103,1,26838,11,[],CONNECTED,SYSTEM_HEALTH,193.22448921203613,6,0,0,108,2026-03-29 00:20:03
103,1,27176,11,[],CONNECTED,SYSTEM_HEALTH,192.56960654258728,6,0,0,108,2026-03-29 00:23:23
103,1,27321,11,[],CONNECTED,SYSTEM_HEALTH,192.56960654258728,6,0,0,108,2026-03-29 00:24:04
103,1,27630,11,[],CONNECTED,SYSTEM_HEALTH,202.34847283363342,7,0,2,108,2026-03-29 00:26:44
103,1,27630,11,[],CONNECTED,SYSTEM_HEALTH,202.34847283363342,7,0,2,108,2026-03-29 00:27:26
103,1,27797,11,[],CONNECTED,SYSTEM_HEALTH,202.34847283363342,7,0,2,108,2026-03-29 00:28:12
103,1,28112,11,[],CONNECTED,SYSTEM_HEALTH,237.68748331069946,7,0,1,108,2026-03-29 00:30:56
103,1,28112,11,[],CONNECTED,SYSTEM_HEALTH,237.68748331069946,7,0,1,108,2026-03-29 00:31:22
103,1,28112,11,[],CONNECTED,SYSTEM_HEALTH,237.68748331069946,7,0,1,108,2026-03-29 00:32:15
103,1,28593,11,[],CONNECTED,SYSTEM_HEALTH,243.65532565116882,7,0,0,108,2026-03-29 00:35:05
103,1,28593,11,[],CONNECTED,SYSTEM_HEALTH,243.65532565116882,7,0,0,108,2026-03-29 00:36:03
103,1,28924,11,[],CONNECTED,SYSTEM_HEALTH,223.45918917655945,8,0,3,108,2026-03-29 00:38:43
103,1,29069,11,[],CONNECTED,SYSTEM_HEALTH,223.45918917655945,8,0,3,108,2026-03-29 00:39:25
103,1,29069,11,[],CONNECTED,SYSTEM_HEALTH,223.45918917655945,8,0,3,108,2026-03-29 00:40:00
103,1,29384,11,[],CONNECTED,SYSTEM_HEALTH,226.52382016181946,8,0,1,108,2026-03-29 00:42:46
103,1,29384,11,[],CONNECTED,SYSTEM_HEALTH,226.52382016181946,8,0,1,108,2026-03-29 00:43:12
103,1,29539,11,[],CONNECTED,SYSTEM_HEALTH,226.52382016181946,8,0,1,108,2026-03-29 00:44:14
103,1,29855,12,[],CONNECTED,SYSTEM_HEALTH,255.72793650627136,7,0,0,108,2026-03-29 00:46:56
103,1,29855,12,[],CONNECTED,SYSTEM_HEALTH,255.72793650627136,7,0,0,108,2026-03-29 00:47:23
103,1,30005,12,[],CONNECTED,SYSTEM_HEALTH,255.72793650627136,7,0,0,108,2026-03-29 00:48:17
103,1,30322,12,[],CONNECTED,SYSTEM_HEALTH,235.18986654281616,7,0,0,108,2026-03-29 00:50:57
103,1,30322,12,[],CONNECTED,SYSTEM_HEALTH,235.18986654281616,7,0,0,108,2026-03-29 00:51:21
103,1,30478,12,[],CONNECTED,SYSTEM_HEALTH,235.18986654281616,7,0,0,108,2026-03-29 00:52:02
103,1,30775,12,[],CONNECTED,SYSTEM_HEALTH,219.93717122077942,7,0,1,108,2026-03-29 00:54:42
103,1,30775,12,[],CONNECTED,SYSTEM_HEALTH,219.93717122077942,7,0,1,108,2026-03-29 00:55:05
103,1,30947,12,[],CONNECTED,SYSTEM_HEALTH,219.93717122077942,7,0,1,108,2026-03-29 00:56:07
103,1,31114,12,[],CONNECTED,SYSTEM_HEALTH,230.58117532730103,8,0,4,108,2026-03-29 00:58:34
103,1,31246,12,[],CONNECTED,SYSTEM_HEALTH,230.58117532730103,9,0,4,108,2026-03-29 00:59:08
103,1,31246,12,[],CONNECTED,SYSTEM_HEALTH,226.870343208313,9,0,4,108,2026-03-29 01:00:06
103,1,31587,12,[],CONNECTED,SYSTEM_HEALTH,226.870343208313,9,0,0,108,2026-03-29 01:02:30
103,1,31735,12,[],CONNECTED,SYSTEM_HEALTH,226.870343208313,9,0,0,108,2026-03-29 01:03:02
103,1,31735,12,[],CONNECTED,SYSTEM_HEALTH,226.870343208313,9,0,0,108,2026-03-29 01:04:01
103,1,32063,12,[],CONNECTED,SYSTEM_HEALTH,236.82465839385986,9,0,0,108,2026-03-29 01:06:30
103,1,32063,12,[],CONNECTED,SYSTEM_HEALTH,236.82465839385986,9,0,0,108,2026-03-29 01:07:06
103,1,32507,12,[],CONNECTED,SYSTEM_HEALTH,215.18923950195312,9,0,0,108,2026-03-29 01:10:26
103,1,32507,12,[],CONNECTED,SYSTEM_HEALTH,215.18923950195312,9,0,0,108,2026-03-29 01:11:03
103,1,32665,12,[],CONNECTED,SYSTEM_HEALTH,251.50782132148743,9,0,0,108,2026-03-29 01:12:04
103,1,32965,12,[],CONNECTED,SYSTEM_HEALTH,251.50782132148743,9,0,0,108,2026-03-29 01:14:38
103,1,32965,12,[],CONNECTED,SYSTEM_HEALTH,251.50782132148743,9,0,0,108,2026-03-29 01:15:00
103,1,33425,12,[],CONNECTED,SYSTEM_HEALTH,229.161456823349,9,0,0,108,2026-03-29 01:18:32
103,1,33425,13,[],CONNECTED,SYSTEM_HEALTH,229.161456823349,8,0,0,108,2026-03-29 01:19:01
103,1,33887,14,[],CONNECTED,SYSTEM_HEALTH,229.15433168411255,7,0,0,108,2026-03-29 01:22:30
103,1,33887,15,[],CONNECTED,SYSTEM_HEALTH,229.15433168411255,6,0,0,108,2026-03-29 01:23:14
103,1,34219,16,[],CONNECTED,SYSTEM_HEALTH,223.16544222831726,5,0,0,108,2026-03-29 01:26:08
103,1,34371,16,[],CONNECTED,SYSTEM_HEALTH,223.16544222831726,5,0,0,108,2026-03-29 01:27:04
103,1,34683,16,[],CONNECTED,SYSTEM_HEALTH,206.51712226867676,5,0,0,108,2026-03-29 01:29:45
103,1,34683,16,[],CONNECTED,SYSTEM_HEALTH,206.51712226867676,5,0,0,108,2026-03-29 01:30:00
103,1,35011,16,[],CONNECTED,SYSTEM_HEALTH,206.73404121398926,5,0,0,108,2026-03-29 01:33:11
103,1,35164,16,[],CONNECTED,SYSTEM_HEALTH,206.73404121398926,5,0,0,108,2026-03-29 01:34:00
103,1,35480,16,[],CONNECTED,SYSTEM_HEALTH,197.68552374839783,5,0,0,108,2026-03-29 01:36:35
103,1,35480,16,[],CONNECTED,SYSTEM_HEALTH,197.68552374839783,5,0,0,108,2026-03-29 01:37:08
103,1,35801,16,[],CONNECTED,SYSTEM_HEALTH,208.05468893051147,5,0,0,108,2026-03-29 01:40:06
103,1,36140,17,[],CONNECTED,SYSTEM_HEALTH,193.7641086578369,5,0,2,108,2026-03-29 01:43:20
103,1,36282,17,[],CONNECTED,SYSTEM_HEALTH,177.68080949783325,5,0,2,108,2026-03-29 01:44:01
103,1,36600,17,[],CONNECTED,SYSTEM_HEALTH,177.68080949783325,5,0,0,108,2026-03-29 01:46:31
103,1,36600,17,[],CONNECTED,SYSTEM_HEALTH,177.68080949783325,5,0,0,108,2026-03-29 01:47:00
103,1,36904,17,[],CONNECTED,SYSTEM_HEALTH,180.59978103637695,5,0,2,108,2026-03-29 01:49:40
103,1,36904,17,[],CONNECTED,SYSTEM_HEALTH,180.59978103637695,5,0,2,108,2026-03-29 01:50:03
103,1,37222,17,[],CONNECTED,SYSTEM_HEALTH,180.69221901893616,5,0,1,108,2026-03-29 01:52:47
103,1,37222,17,[],CONNECTED,SYSTEM_HEALTH,180.69221901893616,5,0,1,108,2026-03-29 01:53:02
103,1,37554,18,[],CONNECTED,SYSTEM_HEALTH,198.7934730052948,4,0,1,108,2026-03-29 01:56:06
103,1,38000,18,[],CONNECTED,SYSTEM_HEALTH,180.10301089286804,4,0,0,108,2026-03-29 01:59:17
103,1,38307,18,[],CONNECTED,SYSTEM_HEALTH,186.01280999183655,4,0,0,108,2026-03-29 02:02:34
103,1,38307,19,[],CONNECTED,SYSTEM_HEALTH,186.01280999183655,3,0,0,108,2026-03-29 02:03:08
103,1,38646,19,[],CONNECTED,SYSTEM_HEALTH,196.77098608016968,3,0,0,108,2026-03-29 02:05:59
103,1,38646,19,[],CONNECTED,SYSTEM_HEALTH,196.77098608016968,3,0,0,108,2026-03-29 02:06:06
103,1,39088,19,[],CONNECTED,SYSTEM_HEALTH,189.77415895462036,4,0,2,108,2026-03-29 02:09:05
103,1,39385,19,[],CONNECTED,SYSTEM_HEALTH,176.309068441391,5,0,8,108,2026-03-29 02:11:57
103,1,39385,19,[],CONNECTED,SYSTEM_HEALTH,176.309068441391,7,0,8,108,2026-03-29 02:12:01
103,1,39385,19,[],CONNECTED,SYSTEM_HEALTH,209.1849184036255,7,0,8,108,2026-03-29 02:13:04
103,1,39719,19,[],CONNECTED,SYSTEM_HEALTH,209.1849184036255,8,0,3,108,2026-03-29 02:15:30
103,1,39719,19,[],CONNECTED,SYSTEM_HEALTH,209.1849184036255,8,0,3,108,2026-03-29 02:16:00
103,1,40172,19,[],CONNECTED,SYSTEM_HEALTH,213.80147576332092,8,0,0,108,2026-03-29 02:18:59
103,1,40172,19,[],CONNECTED,SYSTEM_HEALTH,213.80147576332092,8,0,0,108,2026-03-29 02:19:05
103,1,40473,19,[],CONNECTED,SYSTEM_HEALTH,171.24984622001648,8,0,0,108,2026-03-29 02:22:01
103,1,40642,19,[],CONNECTED,SYSTEM_HEALTH,171.24984622001648,8,0,0,108,2026-03-29 02:23:17
103,1,40943,19,[],CONNECTED,SYSTEM_HEALTH,251.34303426742554,8,0,0,108,2026-03-29 02:26:13
103,1,40943,21,[],CONNECTED,SYSTEM_HEALTH,251.34303426742554,6,0,0,108,2026-03-29 02:27:04
103,1,41402,21,[],CONNECTED,SYSTEM_HEALTH,235.69871258735657,6,0,2,108,2026-03-29 02:30:23
103,1,41402,21,[],CONNECTED,SYSTEM_HEALTH,235.69871258735657,6,0,2,108,2026-03-29 02:31:09
103,1,41562,21,[],CONNECTED,SYSTEM_HEALTH,243.05993032455444,6,0,2,108,2026-03-29 02:32:05
103,1,41866,21,[],CONNECTED,SYSTEM_HEALTH,243.05993032455444,6,0,0,108,2026-03-29 02:34:29
103,1,41866,23,[],CONNECTED,SYSTEM_HEALTH,243.05993032455444,4,0,0,108,2026-03-29 02:35:05
103,1,42189,23,[],CONNECTED,SYSTEM_HEALTH,188.7425274848938,4,0,0,108,2026-03-29 02:37:51
103,1,42189,23,[],CONNECTED,SYSTEM_HEALTH,188.7425274848938,4,0,0,108,2026-03-29 02:38:06
103,1,42527,24,[],CONNECTED,SYSTEM_HEALTH,187.03644227981567,3,0,0,108,2026-03-29 02:41:00
103,1,42855,24,[],CONNECTED,SYSTEM_HEALTH,180.8288345336914,3,0,0,108,2026-03-29 02:44:10
103,1,43298,24,[],CONNECTED,SYSTEM_HEALTH,181.51007199287415,3,0,0,108,2026-03-29 02:47:07
103,1,43603,24,[],CONNECTED,SYSTEM_HEALTH,161.2846622467041,3,0,2,108,2026-03-29 02:49:59
103,1,43603,24,[],CONNECTED,SYSTEM_HEALTH,161.2846622467041,3,0,2,108,2026-03-29 02:50:06
103,1,43908,24,[],CONNECTED,SYSTEM_HEALTH,169.0721950531006,4,0,4,108,2026-03-29 02:52:53
103,1,43908,24,[],CONNECTED,SYSTEM_HEALTH,169.0721950531006,4,0,4,108,2026-03-29 02:53:08
103,1,44224,24,[],CONNECTED,SYSTEM_HEALTH,183.48448038101196,4,0,3,108,2026-03-29 02:56:02
103,1,44389,24,[],CONNECTED,SYSTEM_HEALTH,204.61429691314697,4,0,3,108,2026-03-29 02:57:01
103,1,44563,24,[],CONNECTED,SYSTEM_HEALTH,204.61429691314697,4,0,2,108,2026-03-29 02:59:36
103,1,44702,24,[],CONNECTED,SYSTEM_HEALTH,204.61429691314697,4,0,2,108,2026-03-29 03:00:04
103,1,44999,24,[],CONNECTED,SYSTEM_HEALTH,186.00182914733887,4,0,1,108,2026-03-29 03:02:36
103,1,44999,25,[],CONNECTED,SYSTEM_HEALTH,186.00182914733887,3,0,1,108,2026-03-29 03:03:03
103,1,45304,25,[],CONNECTED,SYSTEM_HEALTH,172.68075489997864,3,0,1,108,2026-03-29 03:05:52
103,1,45304,25,[],CONNECTED,SYSTEM_HEALTH,172.68075489997864,3,0,1,108,2026-03-29 03:06:07
103,1,45632,26,[],CONNECTED,SYSTEM_HEALTH,189.09663486480713,2,0,0,108,2026-03-29 03:09:07
103,1,45955,26,[],CONNECTED,SYSTEM_HEALTH,171.38329529762268,3,0,5,108,2026-03-29 03:11:56
103,1,45955,26,[],CONNECTED,SYSTEM_HEALTH,171.38329529762268,4,0,5,108,2026-03-29 03:12:06
103,1,46279,26,[],CONNECTED,SYSTEM_HEALTH,183.24417781829834,5,0,6,108,2026-03-29 03:15:04
103,1,46599,26,[],CONNECTED,SYSTEM_HEALTH,192.4923529624939,7,0,5,108,2026-03-29 03:18:02
103,1,47040,26,[],CONNECTED,SYSTEM_HEALTH,178.5576615333557,8,0,2,108,2026-03-29 03:21:13
103,1,47346,26,[],CONNECTED,SYSTEM_HEALTH,179.18427228927612,8,0,0,108,2026-03-29 03:24:07
103,1,47652,26,[],CONNECTED,SYSTEM_HEALTH,161.61385464668274,8,0,0,108,2026-03-29 03:26:57
103,1,47652,26,[],CONNECTED,SYSTEM_HEALTH,161.61385464668274,8,0,0,108,2026-03-29 03:27:04
103,1,47979,26,[],CONNECTED,SYSTEM_HEALTH,193.4180235862732,8,0,3,108,2026-03-29 03:30:19
103,1,48317,26,[],CONNECTED,SYSTEM_HEALTH,174.7954306602478,9,0,2,108,2026-03-29 03:33:16
103,1,48474,28,[],CONNECTED,SYSTEM_HEALTH,174.7954306602478,7,0,2,108,2026-03-29 03:34:05
103,1,48654,28,[],CONNECTED,SYSTEM_HEALTH,200.57630038261414,7,0,0,108,2026-03-29 03:36:46
103,1,48792,28,[],CONNECTED,SYSTEM_HEALTH,200.57630038261414,7,0,0,108,2026-03-29 03:37:02
103,1,49101,28,[],CONNECTED,SYSTEM_HEALTH,179.33353686332703,7,0,0,108,2026-03-29 03:39:50
103,1,49101,28,[],CONNECTED,SYSTEM_HEALTH,179.33353686332703,7,0,0,108,2026-03-29 03:40:00
103,1,49405,28,[],CONNECTED,SYSTEM_HEALTH,160.77835845947266,7,0,3,108,2026-03-29 03:42:40
103,1,49405,28,[],CONNECTED,SYSTEM_HEALTH,160.77835845947266,7,0,3,108,2026-03-29 03:43:01
103,1,49723,28,[],CONNECTED,SYSTEM_HEALTH,197.35803318023682,7,0,1,108,2026-03-29 03:46:03
