breakout_id,cooldown_blocked,cooldown_expired,cooldown_required_seconds,event,final_decision_allow_true_false,final_reason,inst_id,last_exit_reason,last_trade_pnl,price,recent_stopout_present,recent_trade_penalty,recovery_atr_actual,recovery_atr_required,recovery_blocked,seconds_since_last_close,side,timeframe,ts
,False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,98.12,False,,,,False,,long,5m,2026-03-28 20:33:25
,False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,98.12,False,,,,False,,short,5m,2026-03-28 20:33:25
,False,,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.01224,False,,,,False,,long,5m,2026-03-28 20:33:25
,False,,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.01224,False,,,,False,,short,5m,2026-03-28 20:33:25
,False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.0919,False,,,,False,,long,5m,2026-03-28 20:33:25
,False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.0919,False,,,,False,,short,5m,2026-03-28 20:33:25
,False,,,reentry_check,True,ok,AUCTION-USDT-SWAP,,,4.459,False,,,,False,,long,5m,2026-03-28 20:33:29
,False,,,reentry_check,True,ok,AUCTION-USDT-SWAP,,,4.459,False,,,,False,,short,5m,2026-03-28 20:33:29
,False,,,reentry_check,True,ok,CFX-USDT-SWAP,,,0.05714,False,,,,False,,long,5m,2026-03-28 20:33:43
,False,,,reentry_check,True,ok,CFX-USDT-SWAP,,,0.05714,False,,,,False,,short,5m,2026-03-28 20:33:43
,False,,,reentry_check,True,ok,CHZ-USDT-SWAP,,,0.03936,False,,,,False,,long,5m,2026-03-28 20:33:45
,False,,,reentry_check,True,ok,CHZ-USDT-SWAP,,,0.03936,False,,,,False,,short,5m,2026-03-28 20:33:45
,False,,,reentry_check,True,ok,COMP-USDT-SWAP,,,18.53,False,,,,False,,long,5m,2026-03-28 20:33:47
,False,,,reentry_check,True,ok,COMP-USDT-SWAP,,,18.53,False,,,,False,,short,5m,2026-03-28 20:33:47
,,,,reentry_check,True,scan,COMP-USDT-SWAP,,,18.53,False,0.0,,,,,scan,5m,2026-03-28 20:33:47
,False,,,reentry_check,True,ok,DOGE-USDT-SWAP,,,0.0927,False,,,,False,,long,5m,2026-03-28 20:33:50
,False,,,reentry_check,True,ok,DOGE-USDT-SWAP,,,0.0927,False,,,,False,,short,5m,2026-03-28 20:33:50
,,,,reentry_check,True,scan,DOGE-USDT-SWAP,,,0.0927,False,0.0,,,,,scan,5m,2026-03-28 20:33:50
,False,,,reentry_check,True,ok,DOT-USDT-SWAP,,,1.278,False,,,,False,,long,5m,2026-03-28 20:33:51
,False,,,reentry_check,True,ok,DOT-USDT-SWAP,,,1.278,False,,,,False,,short,5m,2026-03-28 20:33:51
,False,,,reentry_check,True,ok,ETC-USDT-SWAP,,,8.17,False,,,,False,,long,5m,2026-03-28 20:33:55
,False,,,reentry_check,True,ok,ETC-USDT-SWAP,,,8.17,False,,,,False,,short,5m,2026-03-28 20:33:55
,,,,reentry_check,True,scan,ETC-USDT-SWAP,,,8.17,False,0.0,,,,,scan,5m,2026-03-28 20:33:55
,False,,,reentry_check,True,ok,ICP-USDT-SWAP,,,2.264,False,,,,False,,long,5m,2026-03-28 20:34:07
,False,,,reentry_check,True,ok,ICP-USDT-SWAP,,,2.264,False,,,,False,,short,5m,2026-03-28 20:34:07
,False,,,reentry_check,True,ok,INJ-USDT-SWAP,,,2.892,False,,,,False,,long,5m,2026-03-28 20:34:10
,False,,,reentry_check,True,ok,INJ-USDT-SWAP,,,2.892,False,,,,False,,short,5m,2026-03-28 20:34:10
,False,,,reentry_check,True,ok,KAITO-USDT-SWAP,,,0.3936,False,,,,False,,long,5m,2026-03-28 20:34:13
,False,,,reentry_check,True,ok,KAITO-USDT-SWAP,,,0.3936,False,,,,False,,short,5m,2026-03-28 20:34:13
,False,,,reentry_check,True,ok,LDO-USDT-SWAP,,,0.3152,False,,,,False,,long,5m,2026-03-28 20:34:15
,False,,,reentry_check,True,ok,LDO-USDT-SWAP,,,0.3152,False,,,,False,,short,5m,2026-03-28 20:34:15
,,,,reentry_check,True,scan,LDO-USDT-SWAP,,,0.3152,False,0.0,,,,,scan,5m,2026-03-28 20:34:15
,False,,,reentry_check,True,ok,LINK-USDT-SWAP,,,8.606,False,,,,False,,long,5m,2026-03-28 20:34:17
,False,,,reentry_check,True,ok,LINK-USDT-SWAP,,,8.606,False,,,,False,,short,5m,2026-03-28 20:34:17
,False,,,reentry_check,True,ok,LIT-USDT-SWAP,,,0.875,False,,,,False,,long,5m,2026-03-28 20:34:18
,False,,,reentry_check,True,ok,LIT-USDT-SWAP,,,0.875,False,,,,False,,short,5m,2026-03-28 20:34:18
,False,,,reentry_check,True,ok,LRC-USDT-SWAP,,,0.02296,False,,,,False,,long,5m,2026-03-28 20:34:21
,False,,,reentry_check,True,ok,LRC-USDT-SWAP,,,0.02296,False,,,,False,,short,5m,2026-03-28 20:34:21
,False,,,reentry_check,True,ok,LTC-USDT-SWAP,,,54.57,False,,,,False,,long,5m,2026-03-28 20:34:22
,False,,,reentry_check,True,ok,LTC-USDT-SWAP,,,54.57,False,,,,False,,short,5m,2026-03-28 20:34:22
,False,,,reentry_check,True,ok,MINA-USDT-SWAP,,,0.05334,False,,,,False,,long,5m,2026-03-28 20:34:27
,False,,,reentry_check,True,ok,MINA-USDT-SWAP,,,0.05334,False,,,,False,,short,5m,2026-03-28 20:34:27
,False,,,reentry_check,True,ok,OP-USDT-SWAP,,,0.1049,False,,,,False,,long,5m,2026-03-28 20:34:33
,False,,,reentry_check,True,ok,OP-USDT-SWAP,,,0.1049,False,,,,False,,short,5m,2026-03-28 20:34:33
,False,,,reentry_check,True,ok,QTUM-USDT-SWAP,,,0.825,False,,,,False,,long,5m,2026-03-28 20:34:36
,False,,,reentry_check,True,ok,QTUM-USDT-SWAP,,,0.825,False,,,,False,,short,5m,2026-03-28 20:34:36
,False,,,reentry_check,True,ok,SYRUP-USDT-SWAP,,,0.2097,False,,,,False,,long,5m,2026-03-28 20:34:55
,False,,,reentry_check,True,ok,SYRUP-USDT-SWAP,,,0.2097,False,,,,False,,short,5m,2026-03-28 20:34:55
,False,,,reentry_check,True,ok,THETA-USDT-SWAP,,,0.1564,False,,,,False,,long,5m,2026-03-28 20:34:56
,False,,,reentry_check,True,ok,THETA-USDT-SWAP,,,0.1564,False,,,,False,,short,5m,2026-03-28 20:34:56
,False,,,reentry_check,True,ok,TON-USDT-SWAP,,,1.25,False,,,,False,,long,5m,2026-03-28 20:34:58
,False,,,reentry_check,True,ok,TON-USDT-SWAP,,,1.25,False,,,,False,,short,5m,2026-03-28 20:34:58
,False,,,reentry_check,True,ok,TSLA-USDT-SWAP,,,362.6,False,,,,False,,long,5m,2026-03-28 20:35:02
,False,,,reentry_check,True,ok,TSLA-USDT-SWAP,,,362.6,False,,,,False,,short,5m,2026-03-28 20:35:02
,False,,,reentry_check,True,ok,YB-USDT-SWAP,,,0.1074,False,,,,False,,long,5m,2026-03-28 20:35:13
,False,,,reentry_check,True,ok,YB-USDT-SWAP,,,0.1074,False,,,,False,,short,5m,2026-03-28 20:35:13
,False,,,reentry_check,True,ok,YGG-USDT-SWAP,,,0.0353,False,,,,False,,long,5m,2026-03-28 20:35:16
,False,,,reentry_check,True,ok,YGG-USDT-SWAP,,,0.0353,False,,,,False,,short,5m,2026-03-28 20:35:16
,False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,98.08,False,,,,False,,long,5m,2026-03-28 20:35:48
,False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,98.08,False,,,,False,,short,5m,2026-03-28 20:35:48
,False,,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.01223,False,,,,False,,long,5m,2026-03-28 20:35:49
,False,,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.01223,False,,,,False,,short,5m,2026-03-28 20:35:49
,False,,,reentry_check,True,ok,ADA-USDT-SWAP,,,0.25,False,,,,False,,long,5m,2026-03-28 20:35:51
,False,,,reentry_check,True,ok,ADA-USDT-SWAP,,,0.25,False,,,,False,,short,5m,2026-03-28 20:35:51
,False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.0917,False,,,,False,,long,5m,2026-03-28 20:35:56
,False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.0917,False,,,,False,,short,5m,2026-03-28 20:35:56
,False,,,reentry_check,True,ok,BTC-USDT-SWAP,,,66758.0,False,,,,False,,long,5m,2026-03-28 20:36:02
,False,,,reentry_check,True,ok,BTC-USDT-SWAP,,,66758.0,False,,,,False,,short,5m,2026-03-28 20:36:02
,False,,,reentry_check,True,ok,CFX-USDT-SWAP,,,0.05714,False,,,,False,,long,5m,2026-03-28 20:36:07
,False,,,reentry_check,True,ok,CFX-USDT-SWAP,,,0.05714,False,,,,False,,short,5m,2026-03-28 20:36:07
,False,,,reentry_check,True,ok,CHZ-USDT-SWAP,,,0.03932,False,,,,False,,long,5m,2026-03-28 20:36:08
,False,,,reentry_check,True,ok,CHZ-USDT-SWAP,,,0.03932,False,,,,False,,short,5m,2026-03-28 20:36:08
,False,,,reentry_check,True,ok,COMP-USDT-SWAP,,,18.5,False,,,,False,,long,5m,2026-03-28 20:36:11
,False,,,reentry_check,True,ok,COMP-USDT-SWAP,,,18.5,False,,,,False,,short,5m,2026-03-28 20:36:11
,False,,,reentry_check,True,ok,DOGE-USDT-SWAP,,,0.0927,False,,,,False,,long,5m,2026-03-28 20:36:16
,False,,,reentry_check,True,ok,DOGE-USDT-SWAP,,,0.0927,False,,,,False,,short,5m,2026-03-28 20:36:16
,False,,,reentry_check,True,ok,DOT-USDT-SWAP,,,1.276,False,,,,False,,long,5m,2026-03-28 20:36:17
,False,,,reentry_check,True,ok,DOT-USDT-SWAP,,,1.276,False,,,,False,,short,5m,2026-03-28 20:36:17
,,,,reentry_check,True,scan,DOT-USDT-SWAP,,,1.276,False,0.0,,,,,scan,5m,2026-03-28 20:36:17
,False,,,reentry_check,True,ok,ETC-USDT-SWAP,,,8.16,False,,,,False,,long,5m,2026-03-28 20:36:21
,False,,,reentry_check,True,ok,ETC-USDT-SWAP,,,8.16,False,,,,False,,short,5m,2026-03-28 20:36:21
,False,,,reentry_check,True,ok,ETH-USDT-SWAP,,,2018.08,False,,,,False,,long,5m,2026-03-28 20:36:22
,False,,,reentry_check,True,ok,ETH-USDT-SWAP,,,2018.08,False,,,,False,,short,5m,2026-03-28 20:36:22
,,,,reentry_check,True,scan,ETH-USDT-SWAP,,,2018.08,False,0.0,,,,,scan,5m,2026-03-28 20:36:22
,False,,,reentry_check,True,ok,ICP-USDT-SWAP,,,2.259,False,,,,False,,long,5m,2026-03-28 20:36:37
,False,,,reentry_check,True,ok,ICP-USDT-SWAP,,,2.259,False,,,,False,,short,5m,2026-03-28 20:36:37
,False,,,reentry_check,True,ok,INJ-USDT-SWAP,,,2.888,False,,,,False,,long,5m,2026-03-28 20:36:40
,False,,,reentry_check,True,ok,INJ-USDT-SWAP,,,2.888,False,,,,False,,short,5m,2026-03-28 20:36:40
,False,,,reentry_check,True,ok,LDO-USDT-SWAP,,,0.3147,False,,,,False,,long,5m,2026-03-28 20:36:45
,False,,,reentry_check,True,ok,LDO-USDT-SWAP,,,0.3147,False,,,,False,,short,5m,2026-03-28 20:36:45
,False,,,reentry_check,True,ok,LINK-USDT-SWAP,,,8.597,False,,,,False,,long,5m,2026-03-28 20:36:48
,False,,,reentry_check,True,ok,LINK-USDT-SWAP,,,8.597,False,,,,False,,short,5m,2026-03-28 20:36:48
,False,,,reentry_check,True,ok,LIT-USDT-SWAP,,,0.875,False,,,,False,,long,5m,2026-03-28 20:36:49
,False,,,reentry_check,True,ok,LIT-USDT-SWAP,,,0.875,False,,,,False,,short,5m,2026-03-28 20:36:49
,False,,,reentry_check,True,ok,LQTY-USDT-SWAP,,,0.2659,False,,,,False,,long,5m,2026-03-28 20:36:52
,False,,,reentry_check,True,ok,LQTY-USDT-SWAP,,,0.2659,False,,,,False,,short,5m,2026-03-28 20:36:52
,,,,reentry_check,True,scan,LQTY-USDT-SWAP,,,0.2659,False,0.0,,,,,scan,5m,2026-03-28 20:36:52
,False,,,reentry_check,True,ok,LRC-USDT-SWAP,,,0.02292,False,,,,False,,long,5m,2026-03-28 20:36:54
,False,,,reentry_check,True,ok,LRC-USDT-SWAP,,,0.02292,False,,,,False,,short,5m,2026-03-28 20:36:54
,False,,,reentry_check,True,ok,MINA-USDT-SWAP,,,0.05325,False,,,,False,,long,5m,2026-03-28 20:37:02
,False,,,reentry_check,True,ok,MINA-USDT-SWAP,,,0.05325,False,,,,False,,short,5m,2026-03-28 20:37:02
,False,,,reentry_check,True,ok,OP-USDT-SWAP,,,0.10479,False,,,,False,,long,5m,2026-03-28 20:37:08
,False,,,reentry_check,True,ok,OP-USDT-SWAP,,,0.10479,False,,,,False,,short,5m,2026-03-28 20:37:08
,False,,,reentry_check,True,ok,QTUM-USDT-SWAP,,,0.825,False,,,,False,,long,5m,2026-03-28 20:37:12
,False,,,reentry_check,True,ok,QTUM-USDT-SWAP,,,0.825,False,,,,False,,short,5m,2026-03-28 20:37:12
,False,,,reentry_check,True,ok,SOL-USDT-SWAP,,,83.23,False,,,,False,,long,5m,2026-03-28 20:37:23
,False,,,reentry_check,True,ok,SOL-USDT-SWAP,,,83.23,False,,,,False,,short,5m,2026-03-28 20:37:23
,False,,,reentry_check,True,ok,SYRUP-USDT-SWAP,,,0.2101,False,,,,False,,long,5m,2026-03-28 20:37:31
,False,,,reentry_check,True,ok,SYRUP-USDT-SWAP,,,0.2101,False,,,,False,,short,5m,2026-03-28 20:37:31
,False,,,reentry_check,True,ok,THETA-USDT-SWAP,,,0.1564,False,,,,False,,long,5m,2026-03-28 20:37:33
,False,,,reentry_check,True,ok,THETA-USDT-SWAP,,,0.1564,False,,,,False,,short,5m,2026-03-28 20:37:33
,False,,,reentry_check,True,ok,TON-USDT-SWAP,,,1.25,False,,,,False,,long,5m,2026-03-28 20:37:34
,False,,,reentry_check,True,ok,TON-USDT-SWAP,,,1.25,False,,,,False,,short,5m,2026-03-28 20:37:34
,False,,,reentry_check,True,ok,TSLA-USDT-SWAP,,,362.6,False,,,,False,,long,5m,2026-03-28 20:37:38
,False,,,reentry_check,True,ok,TSLA-USDT-SWAP,,,362.6,False,,,,False,,short,5m,2026-03-28 20:37:38
,False,,,reentry_check,True,ok,XLM-USDT-SWAP,,,0.17104,False,,,,False,,long,5m,2026-03-28 20:37:42
,False,,,reentry_check,True,ok,XLM-USDT-SWAP,,,0.17104,False,,,,False,,short,5m,2026-03-28 20:37:42
,False,,,reentry_check,True,ok,YB-USDT-SWAP,,,0.1074,False,,,,False,,long,5m,2026-03-28 20:37:49
,False,,,reentry_check,True,ok,YB-USDT-SWAP,,,0.1074,False,,,,False,,short,5m,2026-03-28 20:37:49
,False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,98.08,False,,,,False,,long,5m,2026-03-28 20:38:20
,False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,98.08,False,,,,False,,short,5m,2026-03-28 20:38:20
,False,,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.01223,False,,,,False,,long,5m,2026-03-28 20:38:22
,False,,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.01223,False,,,,False,,short,5m,2026-03-28 20:38:22
,False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.0917,False,,,,False,,long,5m,2026-03-28 20:38:29
,False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.0917,False,,,,False,,short,5m,2026-03-28 20:38:29
,False,,,reentry_check,True,ok,AUCTION-USDT-SWAP,,,4.457,False,,,,False,,long,5m,2026-03-28 20:38:35
,False,,,reentry_check,True,ok,AUCTION-USDT-SWAP,,,4.457,False,,,,False,,short,5m,2026-03-28 20:38:35
,False,,,reentry_check,True,ok,BNB-USDT-SWAP,,,615.4,False,,,,False,,long,5m,2026-03-28 20:38:44
,False,,,reentry_check,True,ok,BNB-USDT-SWAP,,,615.4,False,,,,False,,short,5m,2026-03-28 20:38:44
,False,,,reentry_check,True,ok,CHZ-USDT-SWAP,,,0.03932,False,,,,False,,long,5m,2026-03-28 20:38:44
,False,,,reentry_check,True,ok,CHZ-USDT-SWAP,,,0.03932,False,,,,False,,short,5m,2026-03-28 20:38:44
,False,,,reentry_check,True,ok,COMP-USDT-SWAP,,,18.5,False,,,,False,,long,5m,2026-03-28 20:38:46
,False,,,reentry_check,True,ok,COMP-USDT-SWAP,,,18.5,False,,,,False,,short,5m,2026-03-28 20:38:46
,False,,,reentry_check,True,ok,DOGE-USDT-SWAP,,,0.0927,False,,,,False,,long,5m,2026-03-28 20:38:50
,False,,,reentry_check,True,ok,DOGE-USDT-SWAP,,,0.0927,False,,,,False,,short,5m,2026-03-28 20:38:50
,False,,,reentry_check,True,ok,ETC-USDT-SWAP,,,8.16,False,,,,False,,long,5m,2026-03-28 20:38:56
,False,,,reentry_check,True,ok,ETC-USDT-SWAP,,,8.16,False,,,,False,,short,5m,2026-03-28 20:38:56
,False,,,reentry_check,True,ok,ETH-USDT-SWAP,,,2018.08,False,,,,False,,long,5m,2026-03-28 20:38:58
,False,,,reentry_check,True,ok,ETH-USDT-SWAP,,,2018.08,False,,,,False,,short,5m,2026-03-28 20:38:58
,,,,reentry_check,True,scan,ETH-USDT-SWAP,,,2018.08,False,0.0,,,,,scan,5m,2026-03-28 20:38:58
,False,,,reentry_check,True,ok,ICP-USDT-SWAP,,,2.259,False,,,,False,,long,5m,2026-03-28 20:39:12
,False,,,reentry_check,True,ok,ICP-USDT-SWAP,,,2.259,False,,,,False,,short,5m,2026-03-28 20:39:12
,False,,,reentry_check,True,ok,INJ-USDT-SWAP,,,2.888,False,,,,False,,long,5m,2026-03-28 20:39:15
,False,,,reentry_check,True,ok,INJ-USDT-SWAP,,,2.888,False,,,,False,,short,5m,2026-03-28 20:39:15
,False,,,reentry_check,True,ok,KAITO-USDT-SWAP,,,0.3932,False,,,,False,,long,5m,2026-03-28 20:39:19
,False,,,reentry_check,True,ok,KAITO-USDT-SWAP,,,0.3932,False,,,,False,,short,5m,2026-03-28 20:39:19
,False,,,reentry_check,True,ok,LDO-USDT-SWAP,,,0.3147,False,,,,False,,long,5m,2026-03-28 20:39:21
,False,,,reentry_check,True,ok,LDO-USDT-SWAP,,,0.3147,False,,,,False,,short,5m,2026-03-28 20:39:21
,False,,,reentry_check,True,ok,LINK-USDT-SWAP,,,8.597,False,,,,False,,long,5m,2026-03-28 20:39:24
,False,,,reentry_check,True,ok,LINK-USDT-SWAP,,,8.597,False,,,,False,,short,5m,2026-03-28 20:39:24
,False,,,reentry_check,True,ok,LIT-USDT-SWAP,,,0.875,False,,,,False,,long,5m,2026-03-28 20:39:26
,False,,,reentry_check,True,ok,LIT-USDT-SWAP,,,0.875,False,,,,False,,short,5m,2026-03-28 20:39:26
,False,,,reentry_check,True,ok,LRC-USDT-SWAP,,,0.02292,False,,,,False,,long,5m,2026-03-28 20:39:31
,False,,,reentry_check,True,ok,LRC-USDT-SWAP,,,0.02292,False,,,,False,,short,5m,2026-03-28 20:39:31
,False,,,reentry_check,True,ok,LTC-USDT-SWAP,,,54.53,False,,,,False,,long,5m,2026-03-28 20:39:32
,False,,,reentry_check,True,ok,LTC-USDT-SWAP,,,54.53,False,,,,False,,short,5m,2026-03-28 20:39:32
,False,,,reentry_check,True,ok,OP-USDT-SWAP,,,0.10479,False,,,,False,,long,5m,2026-03-28 20:39:47
,False,,,reentry_check,True,ok,OP-USDT-SWAP,,,0.10479,False,,,,False,,short,5m,2026-03-28 20:39:47
,False,,,reentry_check,True,ok,QTUM-USDT-SWAP,,,0.825,False,,,,False,,long,5m,2026-03-28 20:39:51
,False,,,reentry_check,True,ok,QTUM-USDT-SWAP,,,0.825,False,,,,False,,short,5m,2026-03-28 20:39:51
,False,,,reentry_check,True,ok,SOL-USDT-SWAP,,,83.23,False,,,,False,,long,5m,2026-03-28 20:40:02
,False,,,reentry_check,True,ok,SOL-USDT-SWAP,,,83.23,False,,,,False,,short,5m,2026-03-28 20:40:02
,False,,,reentry_check,True,ok,SUI-USDT-SWAP,,,0.8842,False,,,,False,,long,5m,2026-03-28 20:40:07
,False,,,reentry_check,True,ok,SUI-USDT-SWAP,,,0.8842,False,,,,False,,short,5m,2026-03-28 20:40:07
,False,,,reentry_check,True,ok,SUSHI-USDT-SWAP,,,0.1915,False,,,,False,,long,5m,2026-03-28 20:40:08
,False,,,reentry_check,True,ok,SUSHI-USDT-SWAP,,,0.1915,False,,,,False,,short,5m,2026-03-28 20:40:08
,False,,,reentry_check,True,ok,SYRUP-USDT-SWAP,,,0.2085,False,,,,False,,long,5m,2026-03-28 20:40:09
,False,,,reentry_check,True,ok,SYRUP-USDT-SWAP,,,0.2085,False,,,,False,,short,5m,2026-03-28 20:40:09
,False,,,reentry_check,True,ok,THETA-USDT-SWAP,,,0.1561,False,,,,False,,long,5m,2026-03-28 20:40:10
,False,,,reentry_check,True,ok,THETA-USDT-SWAP,,,0.1561,False,,,,False,,short,5m,2026-03-28 20:40:10
,False,,,reentry_check,True,ok,TON-USDT-SWAP,,,1.249,False,,,,False,,long,5m,2026-03-28 20:40:12
,False,,,reentry_check,True,ok,TON-USDT-SWAP,,,1.249,False,,,,False,,short,5m,2026-03-28 20:40:12
,,,,reentry_check,True,scan,TON-USDT-SWAP,,,1.249,False,0.0,,,,,scan,5m,2026-03-28 20:40:12
,False,,,reentry_check,True,ok,YB-USDT-SWAP,,,0.1075,False,,,,False,,long,5m,2026-03-28 20:40:29
,False,,,reentry_check,True,ok,YB-USDT-SWAP,,,0.1075,False,,,,False,,short,5m,2026-03-28 20:40:29
,False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,98.18,False,,,,False,,long,5m,2026-03-28 20:41:03
,False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,98.18,False,,,,False,,short,5m,2026-03-28 20:41:03
,False,,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.01225,False,,,,False,,long,5m,2026-03-28 20:41:05
,False,,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.01225,False,,,,False,,short,5m,2026-03-28 20:41:05
,False,,,reentry_check,True,ok,ADA-USDT-SWAP,,,0.25,False,,,,False,,long,5m,2026-03-28 20:41:06
,False,,,reentry_check,True,ok,ADA-USDT-SWAP,,,0.25,False,,,,False,,short,5m,2026-03-28 20:41:06
,False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.0917,False,,,,False,,long,5m,2026-03-28 20:41:11
,False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.0917,False,,,,False,,short,5m,2026-03-28 20:41:11
,False,,,reentry_check,True,ok,AUCTION-USDT-SWAP,,,4.463,False,,,,False,,long,5m,2026-03-28 20:41:17
,False,,,reentry_check,True,ok,AUCTION-USDT-SWAP,,,4.463,False,,,,False,,short,5m,2026-03-28 20:41:17
,False,,,reentry_check,True,ok,BTC-USDT-SWAP,,,66828.2,False,,,,False,,long,5m,2026-03-28 20:41:31
,False,,,reentry_check,True,ok,BTC-USDT-SWAP,,,66828.2,False,,,,False,,short,5m,2026-03-28 20:41:31
,False,,,reentry_check,True,ok,CFX-USDT-SWAP,,,0.05715,False,,,,False,,long,5m,2026-03-28 20:41:37
,False,,,reentry_check,True,ok,CFX-USDT-SWAP,,,0.05715,False,,,,False,,short,5m,2026-03-28 20:41:37
,False,,,reentry_check,True,ok,CHZ-USDT-SWAP,,,0.03945,False,,,,False,,long,5m,2026-03-28 20:41:38
,False,,,reentry_check,True,ok,CHZ-USDT-SWAP,,,0.03945,False,,,,False,,short,5m,2026-03-28 20:41:38
,False,,,reentry_check,True,ok,COMP-USDT-SWAP,,,18.54,False,,,,False,,long,5m,2026-03-28 20:41:40
,False,,,reentry_check,True,ok,COMP-USDT-SWAP,,,18.54,False,,,,False,,short,5m,2026-03-28 20:41:40
,False,,,reentry_check,True,ok,ETC-USDT-SWAP,,,8.17,False,,,,False,,long,5m,2026-03-28 20:41:40
,False,,,reentry_check,True,ok,ETC-USDT-SWAP,,,8.17,False,,,,False,,short,5m,2026-03-28 20:41:40
,False,,,reentry_check,True,ok,ICP-USDT-SWAP,,,2.262,False,,,,False,,long,5m,2026-03-28 20:41:53
,False,,,reentry_check,True,ok,ICP-USDT-SWAP,,,2.262,False,,,,False,,short,5m,2026-03-28 20:41:53
,False,,,reentry_check,True,ok,INJ-USDT-SWAP,,,2.896,False,,,,False,,long,5m,2026-03-28 20:41:56
,False,,,reentry_check,True,ok,INJ-USDT-SWAP,,,2.896,False,,,,False,,short,5m,2026-03-28 20:41:56
,False,,,reentry_check,True,ok,KAITO-USDT-SWAP,,,0.3932,False,,,,False,,long,5m,2026-03-28 20:42:01
,False,,,reentry_check,True,ok,KAITO-USDT-SWAP,,,0.3932,False,,,,False,,short,5m,2026-03-28 20:42:01
,False,,,reentry_check,True,ok,LINK-USDT-SWAP,,,8.61,False,,,,False,,long,5m,2026-03-28 20:42:06
,False,,,reentry_check,True,ok,LINK-USDT-SWAP,,,8.61,False,,,,False,,short,5m,2026-03-28 20:42:06
,False,,,reentry_check,True,ok,LIT-USDT-SWAP,,,0.872,False,,,,False,,long,5m,2026-03-28 20:42:07
,False,,,reentry_check,True,ok,LIT-USDT-SWAP,,,0.872,False,,,,False,,short,5m,2026-03-28 20:42:07
,False,,,reentry_check,True,ok,LQTY-USDT-SWAP,,,0.2665,False,,,,False,,long,5m,2026-03-28 20:42:10
,False,,,reentry_check,True,ok,LQTY-USDT-SWAP,,,0.2665,False,,,,False,,short,5m,2026-03-28 20:42:10
,False,,,reentry_check,True,ok,LRC-USDT-SWAP,,,0.02298,False,,,,False,,long,5m,2026-03-28 20:42:11
,False,,,reentry_check,True,ok,LRC-USDT-SWAP,,,0.02298,False,,,,False,,short,5m,2026-03-28 20:42:11
,False,,,reentry_check,True,ok,LTC-USDT-SWAP,,,54.59,False,,,,False,,long,5m,2026-03-28 20:42:12
,False,,,reentry_check,True,ok,LTC-USDT-SWAP,,,54.59,False,,,,False,,short,5m,2026-03-28 20:42:12
,False,,,reentry_check,True,ok,MINA-USDT-SWAP,,,0.05334,False,,,,False,,long,5m,2026-03-28 20:42:19
,False,,,reentry_check,True,ok,MINA-USDT-SWAP,,,0.05334,False,,,,False,,short,5m,2026-03-28 20:42:19
,False,,,reentry_check,True,ok,OP-USDT-SWAP,,,0.105,False,,,,False,,long,5m,2026-03-28 20:42:27
,False,,,reentry_check,True,ok,OP-USDT-SWAP,,,0.105,False,,,,False,,short,5m,2026-03-28 20:42:27
,False,,,reentry_check,True,ok,QTUM-USDT-SWAP,,,0.825,False,,,,False,,long,5m,2026-03-28 20:42:31
,False,,,reentry_check,True,ok,QTUM-USDT-SWAP,,,0.825,False,,,,False,,short,5m,2026-03-28 20:42:31
,False,,,reentry_check,True,ok,SOL-USDT-SWAP,,,83.21,False,,,,False,,long,5m,2026-03-28 20:42:42
,False,,,reentry_check,True,ok,SOL-USDT-SWAP,,,83.21,False,,,,False,,short,5m,2026-03-28 20:42:42
,False,,,reentry_check,True,ok,SUI-USDT-SWAP,,,0.8842,False,,,,False,,long,5m,2026-03-28 20:42:48
,False,,,reentry_check,True,ok,SUI-USDT-SWAP,,,0.8842,False,,,,False,,short,5m,2026-03-28 20:42:48
,False,,,reentry_check,True,ok,SYRUP-USDT-SWAP,,,0.2085,False,,,,False,,long,5m,2026-03-28 20:42:51
,False,,,reentry_check,True,ok,SYRUP-USDT-SWAP,,,0.2085,False,,,,False,,short,5m,2026-03-28 20:42:51
,False,,,reentry_check,True,ok,THETA-USDT-SWAP,,,0.1561,False,,,,False,,long,5m,2026-03-28 20:42:52
