atr,body_atr,body_to_range_ratio,breakout_buffer_atr_actual,breakout_level,channel_width_atr,close_beyond_channel_atr,distance_from_breakout_level_atr,donchian_high,donchian_low,entry_mode,entry_price,event,fresh_breakout_true_false,inst_id,side,system_name,timeframe,ts
0.0013,1.538462,1.0,1.538462,1.278,4.615385,1.538462,1.538462,1.284,1.278,minimal,1.276,breakout_quality,True,DOT-USDT-SWAP,short,Turtle 20,5m,2026-03-29 00:16:39
0.00036,1.111111,1.0,0.0,0.3096,17.222222,1.111111,0.0,0.3158,0.3096,minimal,0.3096,breakout_quality,True,LDO-USDT-SWAP,short,Turtle 55,5m,2026-03-29 00:26:44
0.0019,0.0,0.0,0.526316,2.881,6.842105,0.526316,0.526316,2.894,2.881,minimal,2.88,breakout_quality,True,INJ-USDT-SWAP,short,Turtle 20,5m,2026-03-29 00:38:43
0.000125,2.8,0.777778,1.2,0.09185,9.6,1.2,1.2,0.09305,0.09185,minimal,0.0917,breakout_quality,True,DOGE-USDT-SWAP,short,Turtle 55,5m,2026-03-29 00:58:34
0.000257,1.867704,1.0,2.840467,0.17046,4.046693,1.984436,2.840467,0.1715,0.17046,minimal,0.16973,breakout_quality,True,XLM-USDT-SWAP,short,Turtle 20,5m,2026-03-29 00:58:35
0.000105,0.952381,1.0,2.857143,0.1529,30.47619,2.857143,2.857143,0.1561,0.1529,minimal,0.1526,breakout_quality,True,THETA-USDT-SWAP,short,Turtle 55,5m,2026-03-29 01:43:20
0.0018,2.777778,1.0,3.333333,2.233,16.111111,2.777778,3.333333,2.262,2.233,minimal,2.227,breakout_quality,True,ICP-USDT-SWAP,short,Turtle 55,5m,2026-03-29 02:09:05
0.00193,3.419689,0.835443,4.974093,1.1746,8.082902,2.53886,4.974093,1.1902,1.1746,minimal,1.165,breakout_quality,True,NEAR-USDT-SWAP,short,Turtle 55,5m,2026-03-29 02:11:57
0.01145,3.406114,1.0,12.31441,8.541,6.724891,2.183406,12.31441,8.618,8.541,minimal,8.4,breakout_quality,True,LINK-USDT-SWAP,short,Turtle 55,5m,2026-03-29 02:11:59
0.00235,3.404255,1.0,8.93617,2.861,14.042553,2.553191,8.93617,2.894,2.861,minimal,2.84,breakout_quality,True,INJ-USDT-SWAP,short,Turtle 55,5m,2026-03-29 02:12:01
0.000225,0.444444,0.333333,3.555556,0.1524,6.666667,3.555556,3.555556,0.1539,0.1524,minimal,0.1516,breakout_quality,True,THETA-USDT-SWAP,short,Turtle 20,5m,2026-03-29 02:15:30
0.0016,1.25,1.0,0.625,2.061,21.875,0.625,0.625,2.096,2.061,minimal,2.06,breakout_quality,True,LPT-USDT-SWAP,short,Turtle 55,5m,2026-03-29 02:52:53
0.000265,0.0,0.0,4.528302,0.1404,96.603774,1.886792,4.528302,0.166,0.1404,minimal,0.1392,breakout_quality,True,MET-USDT-SWAP,short,Turtle 55,5m,2026-03-29 03:11:56
7.7e-05,1.038961,1.0,2.597403,0.05331,5.324675,0.649351,2.597403,0.05372,0.05331,minimal,0.05311,breakout_quality,True,MINA-USDT-SWAP,short,Turtle 20,5m,2026-03-29 03:11:59
0.0003215,1.55521,1.0,0.37325,0.16762,12.068429,0.155521,-0.37325,0.1715,0.16762,minimal,0.16774,breakout_quality,True,XLM-USDT-SWAP,short,Turtle 55,5m,2026-03-29 03:15:04
0.000995,0.40201,1.0,1.507538,0.4586,151.758794,0.603015,1.507538,0.6096,0.4586,minimal,0.4571,breakout_quality,True,ETHFI-USDT-SWAP,short,Turtle 55,5m,2026-03-29 03:15:06
0.00028,1.428571,1.0,0.714286,0.1514,14.642857,0.714286,0.714286,0.1555,0.1514,minimal,0.1512,breakout_quality,True,THETA-USDT-SWAP,short,Turtle 55,5m,2026-03-29 03:18:02
0.0025,0.4,1.0,2.0,2.057,10.0,0.4,2.0,2.082,2.057,minimal,2.052,breakout_quality,True,LPT-USDT-SWAP,short,Turtle 20,5m,2026-03-29 03:18:05
0.002435,0.328542,0.8,0.616016,1.1649,10.390144,0.36961,-0.616016,1.1902,1.1649,minimal,1.1664,breakout_quality,True,NEAR-USDT-SWAP,short,Turtle 55,5m,2026-03-29 03:33:16
0.00145,2.068966,1.0,0.689655,0.804,4.137931,0.689655,0.689655,0.804,0.798,minimal,0.805,breakout_quality,True,FIL-USDT-SWAP,long,Turtle 20,5m,2026-03-29 04:12:39
2.1e-05,0.0,0.0,2.857143,0.05751,7.619048,2.857143,2.857143,0.05751,0.05735,minimal,0.05757,breakout_quality,True,MAGIC-USDT-SWAP,long,Turtle 20,5m,2026-03-29 04:21:21
0.00295,0.0,0.0,2.033898,2.582,6.440678,2.033898,2.033898,2.582,2.563,minimal,2.588,breakout_quality,True,NEO-USDT-SWAP,long,Turtle 20,5m,2026-03-29 04:32:12
0.00023,1.73913,1.0,1.73913,0.2673,11.304348,1.73913,1.73913,0.2673,0.2647,minimal,0.2677,breakout_quality,True,LQTY-USDT-SWAP,long,Turtle 55,5m,2026-03-29 04:53:19
0.00013,0.769231,1.0,0.0,0.1519,9.230769,0.769231,0.0,0.1519,0.1507,minimal,0.1519,breakout_quality,True,THETA-USDT-SWAP,long,Turtle 20,5m,2026-03-29 04:59:08
0.039,0.512821,1.0,0.25641,54.05,7.435897,0.25641,0.25641,54.05,53.76,minimal,54.06,breakout_quality,True,LTC-USDT-SWAP,long,Turtle 20,5m,2026-03-29 05:27:21
0.01135,0.352423,1.0,0.088106,8.495,3.964758,0.352423,-0.088106,8.495,8.45,minimal,8.494,breakout_quality,True,LINK-USDT-SWAP,long,Turtle 20,5m,2026-03-29 05:48:09
9e-05,0.0,0.0,1.111111,0.152,6.666667,1.111111,1.111111,0.152,0.1514,minimal,0.1521,breakout_quality,True,THETA-USDT-SWAP,long,Turtle 20,5m,2026-03-29 05:51:02
0.00014,0.714286,0.666667,0.714286,0.09125,2.857143,0.357143,-0.714286,0.09125,0.09085,minimal,0.09115,breakout_quality,True,DOGE-USDT-SWAP,long,Turtle 20,5m,2026-03-29 05:59:51
0.000505,1.584158,1.0,2.178218,0.3075,4.356436,1.386139,2.178218,0.3075,0.3053,minimal,0.3086,breakout_quality,True,LDO-USDT-SWAP,long,Turtle 20,5m,2026-03-29 06:09:29
0.000745,1.610738,1.0,0.402685,0.4609,6.308725,0.402685,0.402685,0.4609,0.4562,minimal,0.4612,breakout_quality,True,ETHFI-USDT-SWAP,long,Turtle 20,5m,2026-03-29 06:12:46
0.00142,3.028169,0.826923,0.422535,1.3377,3.873239,1.126761,0.422535,1.3377,1.3322,minimal,1.3383,breakout_quality,True,XRP-USDT-SWAP,long,Turtle 20,5m,2026-03-29 06:24:15
5.05e-05,1.188119,1.0,1.188119,0.05742,8.712871,1.188119,1.188119,0.05786,0.05742,minimal,0.05736,breakout_quality,True,MAGIC-USDT-SWAP,short,Turtle 20,5m,2026-03-29 06:42:29
0.0002075,0.578313,1.0,0.963855,0.16892,8.096386,0.192771,0.963855,0.16892,0.16724,minimal,0.16912,breakout_quality,True,XLM-USDT-SWAP,long,Turtle 55,5m,2026-03-29 06:57:03
9.65e-05,0.103627,1.0,0.310881,0.05705,9.119171,-0.310881,-0.310881,0.05705,0.05617,minimal,0.05702,breakout_quality,True,CFX-USDT-SWAP,long,Turtle 55,5m,2026-03-29 07:00:07
0.00025,1.2,1.0,1.6,0.2704,20.8,0.8,1.6,0.2704,0.2652,minimal,0.2708,breakout_quality,True,LQTY-USDT-SWAP,long,Turtle 55,5m,2026-03-29 07:12:24
0.047,0.0,0.0,0.425532,361.75,7.87234,0.425532,0.425532,361.75,361.38,minimal,361.77,breakout_quality,True,TSLA-USDT-SWAP,long,Turtle 20,5m,2026-03-29 07:30:09
0.000155,0.0,0.0,1.935484,0.1518,6.451613,1.935484,1.935484,0.1528,0.1518,minimal,0.1515,breakout_quality,True,THETA-USDT-SWAP,short,Turtle 20,5m,2026-03-29 07:38:58
0.00165,0.0,0.0,2.424242,4.116,50.909091,2.424242,2.424242,4.116,4.032,minimal,4.12,breakout_quality,True,KSM-USDT-SWAP,long,Turtle 55,5m,2026-03-29 07:42:01
2.55e-05,0.0,0.0,1.960784,0.05331,7.058824,1.960784,1.960784,0.05349,0.05331,minimal,0.05326,breakout_quality,True,MINA-USDT-SWAP,short,Turtle 20,5m,2026-03-29 08:01:30
0.104,0.961538,1.0,1.634615,82.67,4.711538,0.576923,1.634615,83.16,82.67,minimal,82.5,breakout_quality,True,SOL-USDT-SWAP,short,Turtle 20,5m,2026-03-29 08:08:48
0.00107,1.028037,1.0,1.682243,1.3342,5.233645,0.093458,1.682243,1.3398,1.3342,minimal,1.3324,breakout_quality,True,XRP-USDT-SWAP,short,Turtle 20,5m,2026-03-29 08:08:49
2.6e-05,0.0,0.0,2.307692,0.05726,23.076923,2.307692,2.307692,0.05786,0.05726,minimal,0.0572,breakout_quality,True,MAGIC-USDT-SWAP,short,Turtle 55,5m,2026-03-29 08:23:46
0.00165,0.0,0.0,0.606061,2.828,9.69697,0.606061,0.606061,2.844,2.828,minimal,2.827,breakout_quality,True,INJ-USDT-SWAP,short,Turtle 20,5m,2026-03-29 08:38:18
