early_exit_flag,early_exit_gap_pct,inst_id,last_stop_move_reason,mae_pct,market_risk_score,mfe_pct,pnl_pct,side,stop_move_events,trade_id,unit_add_events
False,0.145314,MINA-USDT-SWAP,closed_candle,0.431844,7.25,0.281637,0.13632303859352818,short,2,20260329_080129_MINA-USDT-SWAP_short,3
False,0.462046,THETA-USDT-SWAP,STOP_STRATEGY_RECALC,0.858086,20.0,0.462046,0.0,short,4,20260329_073858_THETA-USDT-SWAP_short,1
False,0.290909,SOL-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,0.8,1.75,0.290909,-0.03636804461146943,short,1,20260329_080847_SOL-USDT-SWAP_short,0
False,0.052613,CFX-USDT-SWAP,STOP_STRATEGY_RECALC,1.332866,2.25,0.052613,-0.4032965106084414,long,1,20260329_070007_CFX-USDT-SWAP_long,0
False,0.023652,XLM-USDT-SWAP,STOP_STRATEGY_RECALC,1.046594,10.25,0.023652,-0.2601083778903698,long,1,20260329_065703_XLM-USDT-SWAP_long,0
False,0.328416,LTC-USDT-SWAP,closed_candle,0.665927,6.25,0.480947,0.15253062167784262,long,7,20260329_052721_LTC-USDT-SWAP_long,3
False,0.386399,NEO-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,0.965997,2.25,0.386399,-0.6568778979907226,long,3,20260329_043212_NEO-USDT-SWAP_long,0
False,0.127027,XRP-USDT-SWAP,STOP_HEALTH_CONFIRMED,0.650078,2.75,0.127027,-0.2189634955770721,long,1,20260329_062415_XRP-USDT-SWAP_long,1
False,0.438837,DOGE-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,0.71311,7.0,0.438837,-0.19141372709872406,long,5,20260329_055951_DOGE-USDT-SWAP_long,3
False,0.174338,MAGIC-USDT-SWAP,STOP_HEALTH_CONFIRMED,0.871688,5.0,0.174338,-0.3143555710792868,short,1,20260329_064228_MAGIC-USDT-SWAP_short,0
False,0.291607,LINK-USDT-SWAP,closed_candle,0.988933,9.5,0.800565,0.5089582536553848,long,2,20260329_054809_LINK-USDT-SWAP_long,3
False,1.069345,LDO-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,1.62022,7.75,1.069345,-0.19964260924493302,long,2,20260329_060929_LDO-USDT-SWAP_long,3
False,0.628794,ETHFI-USDT-SWAP,STOP_STRATEGY_RECALC,1.170859,5.0,0.628794,-0.09811154107664988,long,1,20260329_061246_ETHFI-USDT-SWAP_long,1
False,0.394477,THETA-USDT-SWAP,STOP_STRATEGY_RECALC,0.920447,20.0,0.394477,-0.09839291571007625,long,3,20260329_055102_THETA-USDT-SWAP_long,1
