block_reason,breakout_id,channel_exit_level,close_reason_code,duration_sec,entry_atr,entry_context_file,entry_distance_atr,entry_px,exchange_stop_status,exit_px,final_stop_price,initial_stop_price,inst_id,mae_abs,mae_pct,mae_r,mfe_abs,mfe_pct,mfe_r,peak_price,peak_unrealized_pnl,planned_risk_pct,pnl,pnl_pct,position_health_state,position_notional_usdt,qty,reason,risk_amount_usdt,risk_per_contract,side,stop_confirmed,stop_state,system_name,time,trade_context_file,trade_id,trough_price,units
exchange_stop_health_recheck,,0.05334,sync_confirmed_close_after_stop_fault:_pending_recheck,1651,2.5499999999999827e-05,D:\GIT\okx-trading-bot\v11x\v114\logs\entry_context\20260329_080130_MINA-USDT-SWAP_short.json,1.9607843137255596,0.05326,active,0.05311,0.053176999999999995,0.05351,MINA-USDT-SWAP,0.00023,0.431844,0.92,0.00015,0.281637,0.6,0.05326,7.368899999999188,1.0,14.246540000000612,0.13632303859352818,STOP_UNVERIFIED,10458.925399999998,196504.0,SYNC confirmed close after stop fault: PENDING_RECHECK,818.066483396609,5.0999999999999654e-05,short,False,PENDING_RECHECK,Turtle 20,2026-03-29 08:29:01,D:\GIT\okx-trading-bot\v11x\v114\logs\trade_context\20260329_082901_MINA-USDT-SWAP_short_trade.json,20260329_080129_MINA-USDT-SWAP_short,0.05311,4
position_absent_on_exchange,,0.1512,синхронизация:_позиция_отсутствует_на_бирже,2955,0.00015500000000000374,D:\GIT\okx-trading-bot\v11x\v114\logs\entry_context\20260329_073858_THETA-USDT-SWAP_short.json,1.9354838709676612,0.1515,position_absent_on_exchange,0.151,0.151,0.1529,THETA-USDT-SWAP,0.0013,0.858086,0.928571,0.0007,0.462046,0.5,0.1515,10.85399999999981,1.0,0.0,0.0,STOP_UNVERIFIED,5475.843,3618.0,Синхронизация: позиция отсутствует на бирже,818.2437167317573,0.003100000000000075,short,False,ERROR,Turtle 20,2026-03-29 08:28:13,D:\GIT\okx-trading-bot\v11x\v114\logs\trade_context\20260329_082813_THETA-USDT-SWAP_short_trade.json,20260329_073858_THETA-USDT-SWAP_short,0.1508,2
exchange_stop_health_recheck,,82.81,sync_confirmed_close_after_stop_fault:_pending_recheck,985,0.10399999999999991,D:\GIT\okx-trading-bot\v11x\v114\logs\entry_context\20260329_080848_SOL-USDT-SWAP_short.json,1.6346153846154023,82.5,active_confirmed,82.52,82.581,83.2,SOL-USDT-SWAP,0.66,0.8,0.942857,0.24,0.290909,0.342857,82.57,4.6454999999997355,1.0,-0.9291000000000351,-0.03636804461146943,STOP_UNVERIFIED,2555.025,30.97,SYNC confirmed close after stop fault: PENDING_RECHECK,818.0216178810373,0.20799999999999982,short,False,PENDING_RECHECK,Turtle 20,2026-03-29 08:25:14,D:\GIT\okx-trading-bot\v11x\v114\logs\trade_context\20260329_082514_SOL-USDT-SWAP_short_trade.json,20260329_080847_SOL-USDT-SWAP_short,82.37,1
position_absent_on_exchange,,0.05662,синхронизация:_позиция_отсутствует_на_бирже,1299,9.649999999999901e-05,D:\GIT\okx-trading-bot\v11x\v114\logs\entry_context\20260329_070007_CFX-USDT-SWAP_long.json,0.0,0.05702,position_absent_on_exchange,0.0568,0.05683200000000001,0.0561,CFX-USDT-SWAP,0.00076,1.332866,0.826087,3e-05,0.052613,0.032609,0.05702,0.0,1.0,-9.829969999999747,-0.4032965106084414,STOP_UNVERIFIED,2436.9777799999997,4273.9,Синхронизация: позиция отсутствует на бирже,820.3051151778232,0.0019299999999999803,long,False,ERROR,Turtle 55,2026-03-29 07:21:46,D:\GIT\okx-trading-bot\v11x\v114\logs\trade_context\20260329_072146_CFX-USDT-SWAP_long_trade.json,20260329_070007_CFX-USDT-SWAP_long,0.05687,1
position_absent_on_exchange,,0.16762,синхронизация:_позиция_отсутствует_на_бирже,1144,0.00020750000000000212,D:\GIT\okx-trading-bot\v11x\v114\logs\entry_context\20260329_065703_XLM-USDT-SWAP_long.json,0.9638554216867647,0.16912,position_absent_on_exchange,0.16872,0.168758,0.16711,XLM-USDT-SWAP,0.00177,1.046594,0.880597,4e-05,0.023652,0.0199,0.16916,0.0,1.0,-6.570070000000731,-0.2601083778903698,STOP_UNVERIFIED,2525.29984,149.32,Синхронизация: позиция отсутствует на бирже,820.3233856980663,0.041500000000000425,long,False,ERROR,Turtle 55,2026-03-29 07:16:08,D:\GIT\okx-trading-bot\v11x\v114\logs\trade_context\20260329_071608_XLM-USDT-SWAP_long_trade.json,20260329_065703_XLM-USDT-SWAP_long,0.16912,1
,,54.19,канальный_выход_10_свечей,6515,0.039000000000000055,D:\GIT\okx-trading-bot\v11x\v114\logs\entry_context\20260329_052721_LTC-USDT-SWAP_long.json,0.2564102564103872,54.06,active,54.17,54.19,53.73,LTC-USDT-SWAP,0.36,0.665927,1.090909,0.26,0.480947,0.787879,54.3,44.0299999999997,1.0,17.094000000000648,0.15253062167784262,HEALTHY,11203.821999999998,207.2,Канальный выход 10 свечей,820.5927395461215,0.07800000000000011,long,True,ACTIVE,Turtle 20,2026-03-29 07:15:57,D:\GIT\okx-trading-bot\v11x\v114\logs\trade_context\20260329_071557_LTC-USDT-SWAP_long_trade.json,20260329_052721_LTC-USDT-SWAP_long,54.03,4
exchange_stop_health_recheck,,2.567,sync_confirmed_close_after_stop_fault:_pending_recheck,9094,0.002950000000000008,D:\GIT\okx-trading-bot\v11x\v114\logs\entry_context\20260329_043212_NEO-USDT-SWAP_long.json,2.033898305084817,2.588,active,2.571,2.5842,2.561,NEO-USDT-SWAP,0.025,0.965997,0.925926,0.01,0.386399,0.37037,2.588,0.0,1.0,-17.968999999999898,-0.6568778979907226,STOP_UNVERIFIED,2735.516,1057.0,SYNC confirmed close after stop fault: PENDING_RECHECK,821.2298100839042,0.005900000000000016,long,False,PENDING_RECHECK,Turtle 20,2026-03-29 07:03:47,D:\GIT\okx-trading-bot\v11x\v114\logs\trade_context\20260329_070347_NEO-USDT-SWAP_long_trade.json,20260329_043212_NEO-USDT-SWAP_long,2.567,1
position_absent_on_exchange,,1.3348,синхронизация:_позиция_отсутствует_на_бирже,2360,0.001419999999999999,D:\GIT\okx-trading-bot\v11x\v114\logs\entry_context\20260329_062415_XRP-USDT-SWAP_long.json,0.42253521126771576,1.3383,position_absent_on_exchange,1.3357,1.33612,1.3316,XRP-USDT-SWAP,0.0087,0.650078,1.298507,0.0017,0.127027,0.253731,1.3387,0.2585999999995026,1.0,-11.003400000000092,-0.2189634955770721,STOP_UNVERIFIED,5024.1659,37.54,Синхронизация: позиция отсутствует на бирже,821.3469485449937,0.2839999999999998,long,False,ERROR,Turtle 20,2026-03-29 07:03:35,D:\GIT\okx-trading-bot\v11x\v114\logs\trade_context\20260329_070335_XRP-USDT-SWAP_long_trade.json,20260329_062415_XRP-USDT-SWAP_long,1.3373,2
position_absent_on_exchange,,0.09105,синхронизация:_позиция_отсутствует_на_бирже,3812,0.00014000000000000194,D:\GIT\okx-trading-bot\v11x\v114\logs\entry_context\20260329_055951_DOGE-USDT-SWAP_long.json,0.0,0.09115,position_absent_on_exchange,0.09125,0.09124,0.0908,DOGE-USDT-SWAP,0.00065,0.71311,1.857143,0.0004,0.438837,1.142857,0.0915,8.313200000000073,1.0,-20.78300000000101,-0.19141372709872406,STOP_UNVERIFIED,10838.334499999999,118.76,Синхронизация: позиция отсутствует на бирже,820.411105831042,0.28000000000000386,long,False,ERROR,Turtle 20,2026-03-29 07:03:24,D:\GIT\okx-trading-bot\v11x\v114\logs\trade_context\20260329_070324_DOGE-USDT-SWAP_long_trade.json,20260329_055951_DOGE-USDT-SWAP_long,0.09105,4
position_absent_on_exchange,,0.05786,синхронизация:_позиция_отсутствует_на_бирже,719,5.05000000000002e-05,D:\GIT\okx-trading-bot\v11x\v114\logs\entry_context\20260329_064229_MAGIC-USDT-SWAP_short.json,1.188118811881135,0.05736,position_absent_on_exchange,0.05744,0.057371,0.0579,MAGIC-USDT-SWAP,0.0005,0.871688,0.925926,0.0001,0.174338,0.185185,0.05736,0.0,1.0,-7.884719999999983,-0.3143555710792868,STOP_UNVERIFIED,2512.59744,43804.0,Синхронизация: позиция отсутствует на бирже,820.4708042911404,0.0001010000000000004,short,False,ERROR,Turtle 20,2026-03-29 06:54:29,D:\GIT\okx-trading-bot\v11x\v114\logs\trade_context\20260329_065429_MAGIC-USDT-SWAP_short_trade.json,20260329_064228_MAGIC-USDT-SWAP_short,0.05726,1
