details,event_type,inst_id,reason_code,timestamp
,filter_diagnostics,,unknown,2026-03-28 20:33:25
"{""ts"": ""2026-03-28 20:33:25"", ""event"": ""filter_diagnostics"", ""scan_universe_total"": 108, ""blacklist_count"": 0, ""blocked_count"": 0, ""temp_blocked_count"": 0, ""illiquid_count"": 0, ""stopout_cooldown_count"": 0, ""hard_blocked_unique_count"": 0, ""execution_watchlist_count"": 0, ""open_positions_count"": 0, ""available_after_bans_count"": 108, ""trade_ready_count"": 3, ""scanner_total"": 108, ""scanner_scanned"": 10, ""scanner_ready"": 10, ""scanner_pending"": 98, ""scanner_failed"": 0, ""scanner_allowed"": 6, ""scanner_blocked"": 4, ""scanner_dead"": 0, ""scanner_saw"": 0, ""scanner_ripping"": 4, ""scanner_status_text"": ""SCANNING"", ""scanner_safe"": 6, ""scanner_caution"": 0, ""scanner_risky"": 4, ""scanner_blacklist"": 4, ""scanner_exec_watch"": 4, ""scanner_admitted"": 6, ""signal_funnel"": {""cycle_id"": 2, ""instruments_scanned"": 0, ""prefilter_skipped"": 0, ""warmup_rejected"": 0, ""flat_filter_rejected"": 0, ""structure_rejected"": 0, ""trend_rejected"": 0, ""liquidity_rejected"": 0, ""breakout_rejected"": 0, ""other_rejected"": 0, ""candidates"": 0, ""ranked_candidates"": 0, ""orders_sent"": 0, ""entry_failed"": 0, ""manual_skipped"": 0, ""opened"": 0}}",filter_diagnostics,,,2026-03-28 20:33:25
,filter_diagnostics,,unknown,2026-03-28 20:48:33
"{""ts"": ""2026-03-28 20:48:33"", ""event"": ""filter_diagnostics"", ""scan_universe_total"": 108, ""blacklist_count"": 0, ""blocked_count"": 0, ""temp_blocked_count"": 0, ""illiquid_count"": 0, ""stopout_cooldown_count"": 0, ""hard_blocked_unique_count"": 0, ""execution_watchlist_count"": 0, ""open_positions_count"": 1, ""available_after_bans_count"": 108, ""trade_ready_count"": 13, ""scanner_total"": 108, ""scanner_scanned"": 108, ""scanner_ready"": 108, ""scanner_pending"": 0, ""scanner_failed"": 0, ""scanner_allowed"": 54, ""scanner_blocked"": 54, ""scanner_dead"": 17, ""scanner_saw"": 0, ""scanner_ripping"": 37, ""scanner_status_text"": ""READY"", ""scanner_safe"": 54, ""scanner_caution"": 0, ""scanner_risky"": 54, ""scanner_blacklist"": 54, ""scanner_exec_watch"": 37, ""scanner_admitted"": 54, ""signal_funnel"": {""cycle_id"": 7, ""instruments_scanned"": 25, ""prefilter_skipped"": 83, ""warmup_rejected"": 0, ""flat_filter_rejected"": 0, ""structure_rejected"": 0, ""trend_rejected"": 0, ""liquidity_rejected"": 0, ""breakout_rejected"": 25, ""other_rejected"": 0, ""candidates"": 0, ""ranked_candidates"": 0, ""orders_sent"": 0, ""entry_failed"": 0, ""manual_skipped"": 0, ""opened"": 0}}",filter_diagnostics,,,2026-03-28 20:48:33
,filter_diagnostics,,unknown,2026-03-28 21:04:28
"{""ts"": ""2026-03-28 21:04:28"", ""event"": ""filter_diagnostics"", ""scan_universe_total"": 108, ""blacklist_count"": 1, ""blocked_count"": 1, ""temp_blocked_count"": 0, ""illiquid_count"": 0, ""stopout_cooldown_count"": 0, ""hard_blocked_unique_count"": 1, ""execution_watchlist_count"": 0, ""open_positions_count"": 2, ""available_after_bans_count"": 107, ""trade_ready_count"": 20, ""scanner_total"": 108, ""scanner_scanned"": 108, ""scanner_ready"": 108, ""scanner_pending"": 0, ""scanner_failed"": 1, ""scanner_allowed"": 55, ""scanner_blocked"": 52, ""scanner_dead"": 17, ""scanner_saw"": 0, ""scanner_ripping"": 35, ""scanner_status_text"": ""READY"", ""scanner_safe"": 55, ""scanner_caution"": 0, ""scanner_risky"": 52, ""scanner_blacklist"": 52, ""scanner_exec_watch"": 35, ""scanner_admitted"": 55, ""signal_funnel"": {""cycle_id"": 13, ""instruments_scanned"": 27, ""prefilter_skipped"": 81, ""warmup_rejected"": 0, ""flat_filter_rejected"": 0, ""structure_rejected"": 0, ""trend_rejected"": 0, ""liquidity_rejected"": 0, ""breakout_rejected"": 27, ""other_rejected"": 0, ""candidates"": 0, ""ranked_candidates"": 0, ""orders_sent"": 0, ""entry_failed"": 0, ""manual_skipped"": 0, ""opened"": 0}}",filter_diagnostics,,,2026-03-28 21:04:28
,filter_diagnostics,,unknown,2026-03-28 21:19:39
"{""ts"": ""2026-03-28 21:19:39"", ""event"": ""filter_diagnostics"", ""scan_universe_total"": 108, ""blacklist_count"": 2, ""blocked_count"": 2, ""temp_blocked_count"": 0, ""illiquid_count"": 0, ""stopout_cooldown_count"": 0, ""hard_blocked_unique_count"": 2, ""execution_watchlist_count"": 0, ""open_positions_count"": 3, ""available_after_bans_count"": 106, ""trade_ready_count"": 15, ""scanner_total"": 108, ""scanner_scanned"": 108, ""scanner_ready"": 108, ""scanner_pending"": 0, ""scanner_failed"": 1, ""scanner_allowed"": 53, ""scanner_blocked"": 54, ""scanner_dead"": 18, ""scanner_saw"": 0, ""scanner_ripping"": 36, ""scanner_status_text"": ""READY"", ""scanner_safe"": 53, ""scanner_caution"": 0, ""scanner_risky"": 54, ""scanner_blacklist"": 54, ""scanner_exec_watch"": 36, ""scanner_admitted"": 53, ""signal_funnel"": {""cycle_id"": 19, ""instruments_scanned"": 26, ""prefilter_skipped"": 82, ""warmup_rejected"": 0, ""flat_filter_rejected"": 0, ""structure_rejected"": 0, ""trend_rejected"": 0, ""liquidity_rejected"": 0, ""breakout_rejected"": 26, ""other_rejected"": 0, ""candidates"": 0, ""ranked_candidates"": 0, ""orders_sent"": 0, ""entry_failed"": 0, ""manual_skipped"": 0, ""opened"": 0}}",filter_diagnostics,,,2026-03-28 21:19:39
,filter_diagnostics,,unknown,2026-03-28 21:34:50
"{""ts"": ""2026-03-28 21:34:50"", ""event"": ""filter_diagnostics"", ""scan_universe_total"": 108, ""blacklist_count"": 2, ""blocked_count"": 2, ""temp_blocked_count"": 0, ""illiquid_count"": 0, ""stopout_cooldown_count"": 0, ""hard_blocked_unique_count"": 2, ""execution_watchlist_count"": 0, ""open_positions_count"": 4, ""available_after_bans_count"": 106, ""trade_ready_count"": 14, ""scanner_total"": 108, ""scanner_scanned"": 108, ""scanner_ready"": 108, ""scanner_pending"": 0, ""scanner_failed"": 0, ""scanner_allowed"": 53, ""scanner_blocked"": 55, ""scanner_dead"": 19, ""scanner_saw"": 0, ""scanner_ripping"": 36, ""scanner_status_text"": ""READY"", ""scanner_safe"": 53, ""scanner_caution"": 0, ""scanner_risky"": 55, ""scanner_blacklist"": 55, ""scanner_exec_watch"": 36, ""scanner_admitted"": 53, ""signal_funnel"": {""cycle_id"": 25, ""instruments_scanned"": 0, ""prefilter_skipped"": 0, ""warmup_rejected"": 0, ""flat_filter_rejected"": 0, ""structure_rejected"": 0, ""trend_rejected"": 0, ""liquidity_rejected"": 0, ""breakout_rejected"": 0, ""other_rejected"": 0, ""candidates"": 0, ""ranked_candidates"": 0, ""orders_sent"": 0, ""entry_failed"": 0, ""manual_skipped"": 0, ""opened"": 0}}",filter_diagnostics,,,2026-03-28 21:34:50
