early_exit_flag,early_exit_gap_pct,exit_efficiency,exit_reason,hybrid_stop_mode,inst_id,mfe_pct,realized_pnl_pct,realized_r,side,system_name,trade_id,trend_capture_ratio,trend_move_r,trend_strength_r,turtle_exit_period,units
False,0.291607,0.694779,sync_confirmed_close_after_stop_fault:_pending_recheck,DONCHIAN_ACTIVE,LINK-USDT-SWAP,0.800565,0.5089582536553848,0.900645,long,Turtle 20,20260329_054809_LINK-USDT-SWAP_long,0.635749,1.416667,1.416667,10,4
False,1.069345,-0.952689,синхронизация:_позиция_отсутствует_на_бирже,DONCHIAN_ACTIVE,LDO-USDT-SWAP,1.069345,-0.19964260924493302,-0.171138,long,Turtle 20,20260329_060929_LDO-USDT-SWAP_long,-0.186696,0.916667,0.916667,10,4
False,0.628794,-0.337213,синхронизация:_позиция_отсутствует_на_бирже,DONCHIAN_ACTIVE,ETHFI-USDT-SWAP,0.628794,-0.09811154107664988,-0.083794,long,Turtle 20,20260329_061246_ETHFI-USDT-SWAP_long,-0.156031,0.537037,0.537037,10,2
False,0.394477,-0.5,синхронизация:_позиция_отсутствует_на_бирже,DONCHIAN_ACTIVE,THETA-USDT-SWAP,0.394477,-0.09839291571007625,-0.249426,long,Turtle 20,20260329_055102_THETA-USDT-SWAP_long,-0.249426,1.0,1.0,10,2
False,2.07734,0.0,синхронизация:_позиция_отсутствует_на_бирже,DONCHIAN_ACTIVE,TSLA-USDT-SWAP,2.07734,-1.7892823099927484,-5.576389,short,Turtle 20,20260328_204319_TSLA-USDT-SWAP_short,-0.861333,6.474138,6.474138,10,2
False,0.855826,0.0,sync_confirmed_close_after_stop_fault:_pending_recheck,DONCHIAN_ACTIVE,THETA-USDT-SWAP,0.855826,0.0,0.0,long,Turtle 20,20260329_045907_THETA-USDT-SWAP_long,0.0,1.0,1.0,10,2
False,0.112066,0.0,синхронизация:_позиция_отсутствует_на_бирже,ATR_INITIAL,LQTY-USDT-SWAP,0.112066,-0.037355248412397825,-0.030303,long,Turtle 55,20260329_045318_LQTY-USDT-SWAP_long,-0.333333,0.090909,0.090909,20,1
False,0.745342,-7.0,синхронизация:_позиция_отсутствует_на_бирже,DONCHIAN_ACTIVE,FIL-USDT-SWAP,0.745342,-0.2890173410404581,-0.290824,long,Turtle 20,20260329_041239_FIL-USDT-SWAP_long,-0.387765,0.75,0.75,10,3
False,0.903248,0.0,синхронизация:_позиция_отсутствует_на_бирже,DONCHIAN_ACTIVE,MAGIC-USDT-SWAP,0.903248,-0.3123915307184998,-0.74935,long,Turtle 20,20260329_042120_MAGIC-USDT-SWAP_long,-0.345854,2.166667,2.166667,10,1
False,0.0,0.0,синхронизация:_позиция_отсутствует_на_бирже,ATR_INITIAL,MET-USDT-SWAP,0.0,-0.7178750897343867,0.0,short,Turtle 55,20260329_031156_MET-USDT-SWAP_short,0.0,0.0,0.0,20,1
False,0.389864,-12.219256,синхронизация:_позиция_отсутствует_на_бирже,DONCHIAN_ACTIVE,LPT-USDT-SWAP,0.389864,-0.7561797190190371,-0.4849,short,Turtle 20,20260329_031804_LPT-USDT-SWAP_short,-1.939599,0.25,0.25,10,4
False,0.72161,0.591647,синхронизация:_позиция_отсутствует_на_бирже,DONCHIAN_ACTIVE,DOGE-USDT-SWAP,1.417666,0.6960556844548608,0.425522,short,Turtle 55,20260329_005834_DOGE-USDT-SWAP_short,0.490987,0.866667,0.866667,20,4
False,0.284402,-5.285714,синхронизация:_позиция_отсутствует_на_бирже,DONCHIAN_ACTIVE,ETHFI-USDT-SWAP,0.284402,-0.5400671434826924,-0.015173,short,Turtle 55,20260329_031506_ETHFI-USDT-SWAP_short,-1.898957,0.00799,0.00799,20,3
False,0.29808,-4.437499,синхронизация:_позиция_отсутствует_на_бирже,DONCHIAN_ACTIVE,XLM-USDT-SWAP,0.29808,-0.3412382044512856,-0.141681,short,Turtle 55,20260329_031504_XLM-USDT-SWAP_short,-1.144787,0.123762,0.123762,20,3
False,0.462963,-0.877369,синхронизация:_позиция_отсутствует_на_бирже,DONCHIAN_ACTIVE,NEAR-USDT-SWAP,0.462963,-0.1847588999275925,-0.083853,short,Turtle 55,20260329_033315_NEAR-USDT-SWAP_short,-0.399079,0.210117,0.210117,20,4
False,0.330688,-3.5,синхронизация:_позиция_отсутствует_на_бирже,DONCHIAN_ACTIVE,THETA-USDT-SWAP,0.330688,-0.3089825645552333,-0.0994,short,Turtle 55,20260329_031802_THETA-USDT-SWAP_short,-0.934363,0.106383,0.106383,20,3
False,0.414235,-5.027458,синхронизация:_позиция_отсутствует_на_бирже,DONCHIAN_ACTIVE,MINA-USDT-SWAP,0.414235,-0.4450542271059738,-0.363644,short,Turtle 20,20260329_031159_MINA-USDT-SWAP_short,-1.0744,0.338462,0.338462,10,4
False,0.145631,0.0,синхронизация:_позиция_отсутствует_на_бирже,ATR_INITIAL,LPT-USDT-SWAP,0.145631,-0.34028658872913653,-0.179741,short,Turtle 55,20260329_025252_LPT-USDT-SWAP_short,-2.336636,0.076923,0.076923,20,1
False,1.161972,-0.002228,синхронизация:_позиция_отсутствует_на_бирже,DONCHIAN_ACTIVE,INJ-USDT-SWAP,1.161972,-0.0006852657241952318,-0.000342,short,Turtle 55,20260329_021201_INJ-USDT-SWAP_short,-0.00059,0.578947,0.578947,20,3
False,0.131926,-8.0,sync_confirmed_close_after_stop_fault:_pending_recheck,ATR_INITIAL,THETA-USDT-SWAP,0.131926,-0.5277044854881233,-0.333332,short,Turtle 20,20260329_021530_THETA-USDT-SWAP_short,-4.000004,0.083333,0.083333,10,1
False,0.083333,0.0,синхронизация:_позиция_отсутствует_на_бирже,ATR_INITIAL,LINK-USDT-SWAP,0.083333,-0.91743119266055,-0.340989,short,Turtle 55,20260329_021158_LINK-USDT-SWAP_short,-11.009218,0.030973,0.030973,20,1
False,0.563976,0.40625,синхронизация:_позиция_отсутствует_на_бирже,DONCHIAN_ACTIVE,MET-USDT-SWAP,1.022207,0.45823052520268714,0.059743,short,Turtle 20,20260328_230832_MET-USDT-SWAP_short,0.448276,0.133272,0.133272,10,2
False,0.008584,0.0,синхронизация:_позиция_отсутствует_на_бирже,ATR_INITIAL,NEAR-USDT-SWAP,0.008584,-0.5494033822645688,-0.238796,short,Turtle 55,20260329_021156_NEAR-USDT-SWAP_short,-64.00319,0.003731,0.003731,20,1
False,0.628648,-1.879633,синхронизация:_позиция_отсутствует_на_бирже,DONCHIAN_ACTIVE,ICP-USDT-SWAP,0.628648,-0.382487312609769,-0.224158,short,Turtle 55,20260329_020904_ICP-USDT-SWAP_short,-0.608428,0.368421,0.368421,20,2
False,0.131062,0.0,синхронизация:_позиция_отсутствует_на_бирже,ATR_INITIAL,THETA-USDT-SWAP,0.131062,-0.5249343832020965,-0.210804,short,Turtle 55,20260329_014320_THETA-USDT-SWAP_short,-4.005237,0.052632,0.052632,20,1
False,0.288694,-1.647697,синхронизация:_позиция_отсутствует_на_бирже,DONCHIAN_ACTIVE,XLM-USDT-SWAP,0.288694,-0.15232788922733856,-0.137524,short,Turtle 20,20260329_005835_XLM-USDT-SWAP_short,-0.527645,0.260638,0.260638,10,4
False,0.430495,0.334972,канальный_выход_10_свечей,DONCHIAN_ACTIVE,LPT-USDT-SWAP,0.478927,0.04843212725501488,0.112362,short,Turtle 20,20260329_000652_LPT-USDT-SWAP_short,0.101126,1.111111,1.111111,10,4
False,0.783699,-0.287244,синхронизация:_позиция_отсутствует_на_бирже,DONCHIAN_ACTIVE,DOT-USDT-SWAP,0.783699,-0.07027641256451485,-0.099637,short,Turtle 20,20260329_001639_DOT-USDT-SWAP_short,-0.089673,1.111111,1.111111,10,4
False,0.339742,0.786166,синхронизация:_позиция_отсутствует_на_бирже,DONCHIAN_ACTIVE,THETA-USDT-SWAP,1.291156,0.9514141197609001,0.640756,short,Turtle 55,20260328_225719_THETA-USDT-SWAP_short,0.73687,0.869565,0.869565,20,4
False,0.520495,0.4,синхронизация:_позиция_отсутствует_на_бирже,DONCHIAN_ACTIVE,INJ-USDT-SWAP,0.659722,0.13922728854855562,0.267316,short,Turtle 20,20260329_003842_INJ-USDT-SWAP_short,0.211039,1.266667,1.266667,10,2
True,2.142995,0.47159,синхронизация:_позиция_отсутствует_на_бирже,DONCHIAN_ACTIVE,LIT-USDT-SWAP,2.761795,0.6187997778529759,1.344342,short,Turtle 20,20260328_221729_LIT-USDT-SWAP_short,0.224057,6.0,6.0,10,4
False,0.290698,-0.124983,синхронизация:_позиция_отсутствует_на_бирже,DONCHIAN_ACTIVE,LDO-USDT-SWAP,0.290698,-0.021549083396970817,-0.009958,short,Turtle 55,20260329_002643_LDO-USDT-SWAP_short,-0.074129,0.134328,0.134328,20,3
False,0.233645,0.0,синхронизация:_позиция_отсутствует_на_бирже,ATR_INITIAL,DOT-USDT-SWAP,0.233645,-0.3115264797507791,-0.571428,long,Turtle 20,20260328_232810_DOT-USDT-SWAP_long,-1.333333,0.428571,0.428571,10,1
False,0.120337,-1.5,синхронизация:_позиция_отсутствует_на_бирже,ATR_INITIAL,QTUM-USDT-SWAP,0.120337,-0.36144578313253045,-0.429087,long,Turtle 20,20260328_212230_QTUM-USDT-SWAP_long,-3.003613,0.142857,0.142857,10,1
False,0.637349,0.0,синхронизация:_позиция_отсутствует_на_бирже,ATR_INITIAL,LDO-USDT-SWAP,0.637349,-0.3825310806502961,-0.279158,long,Turtle 20,20260328_230717_LDO-USDT-SWAP_long,-0.600191,0.465116,0.465116,10,1
False,0.8662,0.0,синхронизация:_позиция_отсутствует_на_бирже,DONCHIAN_ACTIVE,LTC-USDT-SWAP,0.8662,-0.22119815668202297,-0.60011,long,Turtle 20,20260328_230720_LTC-USDT-SWAP_long,-0.255366,2.35,2.35,10,1
False,0.034746,0.0,синхронизация:_позиция_отсутствует_на_бирже,ATR_INITIAL,INJ-USDT-SWAP,0.034746,-0.5213764337851973,-0.789762,short,Turtle 20,20260328_221731_INJ-USDT-SWAP_short,-15.005366,0.052632,0.052632,10,1
False,0.034961,-18.0,синхронизация:_позиция_отсутствует_на_бирже,ATR_INITIAL,LINK-USDT-SWAP,0.034961,-0.2097413190398381,-0.486429,short,Turtle 20,20260328_221727_LINK-USDT-SWAP_short,-5.999294,0.081081,0.081081,10,1
False,0.0,0.0,синхронизация:_позиция_отсутствует_на_бирже,ATR_INITIAL,MET-USDT-SWAP,0.0,0.0,0.0,short,Turtle 55,20260328_225717_MET-USDT-SWAP_short,0.0,0.0,0.0,20,1
False,0.742042,0.02381,синхронизация:_позиция_отсутствует_на_бирже,DONCHIAN_ACTIVE,MINA-USDT-SWAP,0.746687,0.004644555139714845,0.002998,long,Turtle 55,20260328_211653_MINA-USDT-SWAP_long,0.00622,0.481928,0.481928,20,4
False,0.622029,-8.115178,синхронизация:_позиция_отсутствует_на_бирже,DONCHIAN_ACTIVE,XLM-USDT-SWAP,0.622029,-0.3658019217697632,-0.494733,short,Turtle 20,20260328_212527_XLM-USDT-SWAP_short,-0.588079,0.84127,0.84127,10,1
False,0.018549,0.0,синхронизация:_позиция_отсутствует_на_бирже,ATR_INITIAL,LTC-USDT-SWAP,0.018549,-0.3338898163606137,-0.193559,short,Turtle 55,20260328_211139_LTC-USDT-SWAP_short,-18.000421,0.010753,0.010753,20,1
False,1.582499,-25.0,синхронизация:_позиция_отсутствует_на_бирже,DONCHIAN_ACTIVE,LINK-USDT-SWAP,1.582499,-0.29103608847497503,-0.446636,short,Turtle 20,20260328_205126_LINK-USDT-SWAP_short,-0.183909,2.428571,2.428571,10,1
