duration_sec,early_exit_flag,early_exit_gap_pct,entry_quality,entry_type,exit_efficiency,exit_reason,inst_id,last_stop_move_reason,mae_pct,mae_r,market_risk_score,mfe_pct,mfe_r,pyramid_effect_label,pyramid_effect_score,realized_pnl,realized_pnl_pct,side,stop_efficiency,stop_errors_for_symbol,stop_move_count,stop_rejects_for_symbol,trade_id,trend_capture_ratio,trend_strength_r,unit_add_count,units
1651,False,0.145314,weak,Turtle 20,1.933333,sync_confirmed_close_after_stop_fault:_pending_recheck,MINA-USDT-SWAP,closed_candle,0.431844,0.92,7.25,0.281637,0.6,helped,0.034081,14.246540000000612,0.13632303859352818,short,0.690423,2,2,0,20260329_080129_MINA-USDT-SWAP_short,0.484038,0.6,3,4
2955,False,0.462046,weak,Turtle 20,0.0,синхронизация:_позиция_отсутствует_на_бирже,THETA-USDT-SWAP,STOP_STRATEGY_RECALC,0.858086,0.928571,20.0,0.462046,0.5,neutral,0.0,0.0,0.0,short,0.4,5,4,0,20260329_073858_THETA-USDT-SWAP_short,0.0,0.5,1,2
985,False,0.290909,weak,Turtle 20,-0.2,sync_confirmed_close_after_stop_fault:_pending_recheck,SOL-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,0.8,0.942857,1.75,0.290909,0.342857,no_pyramid,-0.036368,-0.9291000000000351,-0.03636804461146943,short,0.324991,0,1,0,20260329_080847_SOL-USDT-SWAP_short,-0.125015,0.342857,0,1
1299,False,0.052613,weak,Turtle 55,0.0,синхронизация:_позиция_отсутствует_на_бирже,CFX-USDT-SWAP,STOP_STRATEGY_RECALC,1.332866,0.826087,2.25,0.052613,0.032609,no_pyramid,-0.403297,-9.829969999999747,-0.4032965106084414,long,-4.199204,1,1,0,20260329_070007_CFX-USDT-SWAP_long,-7.66534,0.032609,0,1
1144,False,0.023652,weak,Turtle 55,0.0,синхронизация:_позиция_отсутствует_на_бирже,XLM-USDT-SWAP,STOP_STRATEGY_RECALC,1.046594,0.880597,10.25,0.023652,0.0199,no_pyramid,-0.260108,-6.570070000000731,-0.2601083778903698,long,-6.198386,4,1,0,20260329_065703_XLM-USDT-SWAP_long,-10.99731,0.0199,0,1
6515,False,0.328416,weak,Turtle 20,0.388235,канальный_выход_10_свечей,LTC-USDT-SWAP,closed_candle,0.665927,1.090909,6.25,0.480947,0.787879,neutral,0.038133,17.094000000000648,0.15253062167784262,long,0.590288,2,7,0,20260329_052721_LTC-USDT-SWAP_long,0.317146,0.787879,3,4
9094,False,0.386399,weak,Turtle 20,0.0,sync_confirmed_close_after_stop_fault:_pending_recheck,NEO-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,0.965997,0.925926,2.25,0.386399,0.37037,no_pyramid,-0.656878,-17.968999999999898,-0.6568778979907226,long,-0.619999,0,3,0,20260329_043212_NEO-USDT-SWAP_long,-1.699999,0.37037,0,1
2360,False,0.127027,weak,Turtle 20,-42.549884,синхронизация:_позиция_отсутствует_на_бирже,XRP-USDT-SWAP,STOP_HEALTH_CONFIRMED,0.650078,1.298507,2.75,0.127027,0.253731,hurt,-0.109482,-11.003400000000092,-0.2189634955770721,long,-0.634254,1,1,0,20260329_062415_XRP-USDT-SWAP_long,-1.723756,0.253731,1,2
3812,False,0.438837,normal,Turtle 20,-2.5,синхронизация:_позиция_отсутствует_на_бирже,DOGE-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,0.71311,1.857143,7.0,0.438837,1.142857,hurt,-0.047853,-20.78300000000101,-0.19141372709872406,long,0.13829,2,5,0,20260329_055951_DOGE-USDT-SWAP_long,-0.436184,1.142857,3,4
719,False,0.174338,weak,Turtle 20,0.0,синхронизация:_позиция_отсутствует_на_бирже,MAGIC-USDT-SWAP,STOP_HEALTH_CONFIRMED,0.871688,0.925926,5.0,0.174338,0.185185,no_pyramid,-0.314356,-7.884719999999983,-0.3143555710792868,short,-0.681883,2,1,0,20260329_064228_MAGIC-USDT-SWAP_short,-1.803139,0.185185,0,1
3466,False,0.291607,normal,Turtle 20,0.694779,sync_confirmed_close_after_stop_fault:_pending_recheck,LINK-USDT-SWAP,closed_candle,0.988933,1.75,9.5,0.800565,1.416667,helped,0.12724,56.5692700000006,0.5089582536553848,long,0.781449,3,2,0,20260329_054809_LINK-USDT-SWAP_long,0.635749,1.416667,3,4
1492,False,1.069345,weak,Turtle 20,-0.952689,синхронизация:_позиция_отсутствует_на_бирже,LDO-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,1.62022,1.388889,7.75,1.069345,0.916667,hurt,-0.049911,-21.238300000008174,-0.19964260924493302,long,0.287982,3,2,0,20260329_060929_LDO-USDT-SWAP_long,-0.186696,0.916667,3,4
927,False,0.628794,weak,Turtle 20,-0.337213,синхронизация:_позиция_отсутствует_на_бирже,ETHFI-USDT-SWAP,STOP_STRATEGY_RECALC,1.170859,1.0,5.0,0.628794,0.537037,hurt,-0.049056,-5.133800000000273,-0.09811154107664988,long,0.306381,2,1,0,20260329_061246_ETHFI-USDT-SWAP_long,-0.156031,0.537037,1,2
2019,False,0.394477,normal,Turtle 20,-0.5,синхронизация:_позиция_отсутствует_на_бирже,THETA-USDT-SWAP,STOP_STRATEGY_RECALC,0.920447,2.333333,20.0,0.394477,1.0,hurt,-0.049196,-5.47200000000041,-0.09839291571007625,long,0.250344,5,3,0,20260329_055102_THETA-USDT-SWAP_long,-0.249426,1.0,1,2
32146,False,2.07734,strong,Turtle 20,0.0,синхронизация:_позиция_отсутствует_на_бирже,TSLA-USDT-SWAP,closed_candle,2.735672,8.525862,4.75,2.07734,6.474138,hurt,-0.894641,-67.93047374999948,-1.7892823099927484,short,-0.1168,1,4,0,20260328_204319_TSLA-USDT-SWAP_short,-0.861333,6.474138,1,2
1014,False,0.855826,normal,Turtle 20,0.0,sync_confirmed_close_after_stop_fault:_pending_recheck,THETA-USDT-SWAP,STOP_STRATEGY_RECALC,0.789993,0.923077,20.0,0.855826,1.0,neutral,0.0,0.0,0.0,long,0.4,5,2,0,20260329_045907_THETA-USDT-SWAP_long,0.0,1.0,1,2
1154,False,0.112066,weak,Turtle 55,0.0,синхронизация:_позиция_отсутствует_на_бирже,LQTY-USDT-SWAP,closed_candle,1.008592,0.818182,8.75,0.112066,0.090909,no_pyramid,-0.037355,-1.0471799999998845,-0.037355248412397825,long,0.2,1,1,1,20260329_045318_LQTY-USDT-SWAP_long,-0.333333,0.090909,0,1
2103,False,0.745342,weak,Turtle 20,-7.0,синхронизация:_позиция_отсутствует_на_бирже,FIL-USDT-SWAP,STOP_STRATEGY_RECALC,1.36646,1.375,2.5,0.745342,0.75,hurt,-0.096339,-24.667999999999633,-0.2890173410404581,long,0.167341,1,2,0,20260329_041239_FIL-USDT-SWAP_long,-0.387765,0.75,2,3
1042,False,0.903248,normal,Turtle 20,0.0,синхронизация:_позиция_отсутствует_на_бирже,MAGIC-USDT-SWAP,STOP_HEALTH_CONFIRMED,0.382143,0.916667,5.0,0.903248,2.166667,no_pyramid,-0.312392,-8.76581999999998,-0.3123915307184998,long,0.192488,2,1,0,20260329_042120_MAGIC-USDT-SWAP_long,-0.345854,2.166667,0,1
3659,False,0.0,unknown,Turtle 55,0.0,синхронизация:_позиция_отсутствует_на_бирже,MET-USDT-SWAP,STOP_STRATEGY_RECALC,2.298851,0.111498,11.75,0.0,0.0,no_pyramid,-0.717875,-19.610000000000017,-0.7178750897343867,short,0.4,3,3,1,20260329_031156_MET-USDT-SWAP_short,0.0,0.0,0,1
3106,False,0.389864,weak,Turtle 20,-12.219256,синхронизация:_позиция_отсутствует_на_бирже,LPT-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,1.900585,1.21875,9.0,0.389864,0.25,hurt,-0.189045,-74.9186999999989,-0.7561797190190371,short,-0.763759,2,4,1,20260329_031804_LPT-USDT-SWAP_short,-1.939599,0.25,3,4
11459,False,0.72161,weak,Turtle 55,0.591647,синхронизация:_позиция_отсутствует_на_бирже,DOGE-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,1.035987,0.633333,7.0,1.417666,0.866667,helped,0.174014,67.4985000000102,0.6960556844548608,short,0.694592,2,7,0,20260329_005834_DOGE-USDT-SWAP_short,0.490987,0.866667,3,4
3063,False,0.284402,weak,Turtle 55,-5.285714,синхронизация:_позиция_отсутствует_на_бирже,ETHFI-USDT-SWAP,STOP_STRATEGY_RECALC,1.815795,0.051014,5.0,0.284402,0.00799,hurt,-0.180022,-41.654599999999164,-0.5400671434826924,short,-0.739374,2,3,0,20260329_031506_ETHFI-USDT-SWAP_short,-1.898957,0.00799,2,3
3054,False,0.29808,weak,Turtle 55,-4.437499,синхронизация:_позиция_отсутствует_на_бирже,XLM-USDT-SWAP,STOP_STRATEGY_RECALC,2.211756,0.918317,10.25,0.29808,0.123762,hurt,-0.113746,-27.252099999988804,-0.3412382044512856,short,-0.286872,4,3,0,20260329_031504_XLM-USDT-SWAP_short,-1.144787,0.123762,2,3
1750,False,0.462963,weak,Turtle 55,-0.877369,синхронизация:_позиция_отсутствует_на_бирже,NEAR-USDT-SWAP,STOP_STRATEGY_RECALC,1.911866,0.867704,4.75,0.462963,0.210117,hurt,-0.04619,-17.20669999999955,-0.1847588999275925,short,0.160553,2,2,0,20260329_033315_NEAR-USDT-SWAP_short,-0.399079,0.210117,3,4
962,False,0.330688,weak,Turtle 55,-3.5,синхронизация:_позиция_отсутствует_на_бирже,THETA-USDT-SWAP,STOP_STRATEGY_RECALC,2.050265,0.659574,20.0,0.330688,0.106383,hurt,-0.102994,-23.253999999996058,-0.3089825645552333,short,-0.160618,5,1,0,20260329_031802_THETA-USDT-SWAP_short,-0.934363,0.106383,2,3
1310,False,0.414235,weak,Turtle 20,-5.027458,синхронизация:_позиция_отсутствует_на_бирже,MINA-USDT-SWAP,closed_candle,1.29919,1.061538,7.25,0.414235,0.338462,hurt,-0.111264,-47.8802499999376,-0.4450542271059738,short,-0.24464,2,1,0,20260329_031159_MINA-USDT-SWAP_short,-1.0744,0.338462,3,4
803,False,0.145631,weak,Turtle 55,0.0,синхронизация:_позиция_отсутствует_на_бирже,LPT-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,1.650485,0.871795,9.0,0.145631,0.076923,no_pyramid,-0.340287,-9.21509999999981,-0.34028658872913653,short,-1.001982,2,1,1,20260329_025252_LPT-USDT-SWAP_short,-2.336636,0.076923,0,1
3051,False,1.161972,weak,Turtle 55,-0.002228,синхронизация:_позиция_отсутствует_на_бирже,INJ-USDT-SWAP,closed_candle,1.901408,0.947368,8.75,1.161972,0.578947,hurt,-0.000228,-0.054099999999791405,-0.0006852657241952318,short,0.399646,3,5,0,20260329_021201_INJ-USDT-SWAP_short,-0.00059,0.578947,2,3
1380,False,0.131926,weak,Turtle 20,-8.0,sync_confirmed_close_after_stop_fault:_pending_recheck,THETA-USDT-SWAP,STOP_STRATEGY_RECALC,2.572559,1.625,20.0,0.131926,0.083333,no_pyramid,-0.527704,-13.767999999999915,-0.5277044854881233,short,-2.000002,5,1,0,20260329_021530_THETA-USDT-SWAP_short,-4.000004,0.083333,0,1
1377,False,0.083333,weak,Turtle 55,0.0,синхронизация:_позиция_отсутствует_на_бирже,LINK-USDT-SWAP,closed_candle,2.595238,0.964602,9.5,0.083333,0.030973,no_pyramid,-0.917431,-24.295809999999985,-0.91743119266055,short,-6.205531,3,1,0,20260329_021158_LINK-USDT-SWAP_short,-11.009218,0.030973,0,1
12572,False,0.563976,weak,Turtle 20,0.40625,синхронизация:_позиция_отсутствует_на_бирже,MET-USDT-SWAP,STOP_STRATEGY_RECALC,28.586535,3.727022,11.75,1.022207,0.133272,neutral,0.229115,25.103000000000453,0.45823052520268714,short,0.668966,3,10,1,20260328_230832_MET-USDT-SWAP_short,0.448276,0.133272,1,2
